Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23 00:00:00-04:00,104.90275482565085,105.80457072446687,104.37227448838122,105.56585693359375,17277000,0.791,0.0,,,,,,,0.0,,,
2020-04-24 00:00:00-04:00,105.30060056891368,105.88413359064499,104.87621904894785,105.0176773071289,12751100,0.0,0.0,,,,,,,0.0,,,
2020-04-27 00:00:00-04:00,105.38019876241896,105.38019876241896,103.35552599875301,103.841796875,10635700,0.0,0.0,,,,,,,0.0,,,
2020-04-28 00:00:00-04:00,103.53233983660509,104.24849469130177,102.7100929630077,103.34667205810547,9958000,0.0,0.0,,,,,,,0.0,,,
2020-04-29 00:00:00-04:00,103.90367902154698,104.37227685460591,101.74639136835283,103.51466369628906,8707900,0.0,0.0,,,,,,,0.0,,,
2020-04-30 00:00:00-04:00,102.48906515412467,104.57562709458969,102.25919460226366,104.213134765625,10026400,0.0,0.0,,,,,,,0.0,,,
2020-05-01 00:00:00-04:00,103.97442287229009,104.65521157022482,102.84272953826411,103.28479766845703,7366400,0.0,0.0,,,,,,,0.0,,,
2020-05-04 00:00:00-04:00,103.52349711493352,103.62075262970448,101.67565582513218,102.35643768310547,5636000,0.0,0.0,,,,,,,0.0,,,
2020-05-05 00:00:00-04:00,102.38297387147517,103.6738119041057,101.86133000986298,102.56864166259766,5425200,0.0,0.0,,,,,,,0.0,,,
2020-05-06 00:00:00-04:00,102.15307495832967,102.6835552129264,99.81011319298649,99.99578094482422,7892200,0.0,0.0,,,,,,,0.0,,,
2020-05-07 00:00:00-04:00,100.84457030357352,100.9153028167148,98.86410715358336,99.17355346679688,8762800,0.0,0.0,,,,,,,0.0,,,
2020-05-08 00:00:00-04:00,100.36712820720115,102.82503225837267,100.25219294129016,102.51557922363281,9279900,0.0,0.0,,,,,,,0.0,,,
2020-05-11 00:00:00-04:00,102.33875961432089,102.56863690260514,101.60492498911354,101.94973754882812,6947500,0.0,0.0,,,,,,,0.0,,,
2020-05-12 00:00:00-04:00,101.85246928553606,102.47136856185732,100.9152872400546,101.27778625488281,6734400,0.0,0.0,,,37.24529672282382,,,,0.0,,,
2020-05-13 00:00:00-04:00,101.03906894360044,101.98509426815234,100.5527981526272,100.72077941894531,9312600,0.0,0.0,,,35.0107210309135,,,,0.0,,,
2020-05-14 00:00:00-04:00,100.38480613620412,101.18936641973589,98.36013380836108,100.62351989746094,9310000,0.0,0.0,,,34.62014214257002,,,,0.0,,,
2020-05-15 00:00:00-04:00,100.72962065002582,101.48997819419735,99.06744730101654,101.3308334350586,10694800,0.0,0.0,,,39.87351305345197,,,,0.0,,,
2020-05-18 00:00:00-04:00,102.58631573447752,103.43508562347708,101.41925629392522,102.7454605102539,10020800,0.0,0.0,,,48.74410485057929,,,,0.0,,,
2020-05-19 00:00:00-04:00,101.75520934505258,102.24148684486,99.32383533686028,99.4122543334961,8047600,0.0,0.0,,,35.46671682380263,,,,0.0,,,
2020-05-20 00:00:00-04:00,99.90738832244645,100.5881702129404,99.13818741762906,100.15494537353516,6593800,0.0,0.0,,,39.42592235988732,,,,0.0,105.73296068752701,102.18049545288086,98.62803021823471
2020-05-21 00:00:00-04:00,99.73054424641381,100.08419325272924,98.51927548897402,98.68726348876953,6552700,0.0,0.0,,,34.87270525007227,,,,0.0,105.34302527785,101.83656578063965,98.33010628342929
2020-05-22 00:00:00-04:00,99.27966137321168,100.43787771444013,98.81107023501771,99.55374145507812,5571900,0.0,0.0,,,39.327604743451026,,,,0.0,104.88226572145712,101.56336898803711,98.24447225461711
2020-05-26 00:00:00-04:00,100.9241452810226,100.9241452810226,98.74032785911893,99.04977416992188,10432400,0.0,0.0,,,37.711825830018064,,,,0.0,104.64202428738244,101.3237678527832,98.00551141818397
2020-05-27 00:00:00-04:00,99.4652959346293,100.76497688077599,98.86408320938533,100.69424438476562,8279700,0.0,0.0,,,45.57014979105164,,,,0.0,104.38509445158417,101.1911464691162,97.99719848664824
