Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23 00:00:00-04:00,48.503260920778665,49.20903503981013,47.77891696822834,48.26181411743164,10330200,0.0,0.0,,,,,,,0.0,,,
2020-04-24 00:00:00-04:00,48.67041681242388,49.26475066368461,48.25252471622207,49.227603912353516,9403500,0.0,0.0,,,,,,,0.0,,,
2020-04-27 00:00:00-04:00,49.552631434972106,49.812651602776384,49.274037891966216,49.56191635131836,9123200,0.0,0.0,,,,,,,0.0,,,
2020-04-28 00:00:00-04:00,50.054099029225384,50.28626089199079,49.33904006680687,49.40404510498047,8350500,0.0,0.0,,,,,,,0.0,,,
2020-04-29 00:00:00-04:00,50.100542773574254,50.40699466421198,49.85909239427447,50.03553771972656,9064100,0.0,0.0,,,,,,,0.0,,,
2020-04-30 00:00:00-04:00,49.65478396448416,49.77550559132314,49.032588284775315,49.190460205078125,11808800,0.0,0.0,,,,,,,0.0,,,
2020-05-01 00:00:00-04:00,48.64255238277537,48.69826896023286,47.64889993635106,48.09465026855469,8702400,0.0,0.0,,,,,,,0.0,,,
2020-05-04 00:00:00-04:00,48.02035981228582,48.094653310272776,47.45388428891665,48.0575065612793,7567900,0.0,0.0,,,,,,,0.0,,,
2020-05-05 00:00:00-04:00,48.49398110296091,49.08831502831542,48.28039256994348,48.33610916137695,7271800,0.0,0.0,,,,,,,0.0,,,
2020-05-06 00:00:00-04:00,48.68899684884924,48.75400190131689,48.01108448560828,48.15966796875,7050000,0.0,0.0,,,,,,,0.0,,,
2020-05-07 00:00:00-04:00,48.661139905458356,49.14403358220999,48.54041471501556,48.846866607666016,7154700,0.0,0.0,,,,,,,0.0,,,
2020-05-08 00:00:00-04:00,49.394755501961946,49.94265762709126,49.00472528195912,49.747642517089844,8130800,0.0,0.0,,,,,,,0.0,,,
2020-05-11 00:00:00-04:00,49.339049513171204,49.98910356187428,49.27404446255185,49.710506439208984,8138600,0.0,0.0,,,,,,,0.0,,,
2020-05-12 00:00:00-04:00,49.96123481551768,49.98909664943724,48.52183189832748,48.5404052734375,8598800,0.0,0.0,,,48.32042533584252,,,,0.0,,,
2020-05-13 00:00:00-04:00,48.688997055716456,48.74471719057247,47.6210508306225,47.96465301513672,10274300,0.0,0.0,,,42.934197315020064,,,,0.0,,,
2020-05-14 00:00:00-04:00,47.491039801578104,49.246183276548905,47.231019595659355,49.13474655151367,13794000,0.0,0.0,,,54.12579626894564,,,,0.0,,,
2020-05-15 00:00:00-04:00,48.93972005576465,50.13767608543487,48.77256323569398,49.144020080566406,39055700,0.0,0.0,,,54.20245604332403,,,,0.0,,,
