Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23 00:00:00-04:00,162.0159336549802,164.45755923546471,160.40426874746097,160.56832885742188,11411300,0.0,0.0,,,,,,,0.0,,,
2020-04-24 00:00:00-04:00,162.55638326553407,162.85555259120343,158.281115768243,161.4755096435547,8391400,0.0,0.0,,,,,,,0.0,,,
2020-04-27 00:00:00-04:00,162.75906837661398,166.32983956898138,162.662570200967,165.76043701171875,9903300,0.0,0.0,,,,,,,0.0,,,
2020-04-28 00:00:00-04:00,168.8872310889028,168.89687648653495,164.4286129004111,165.26821899414062,8614400,0.0,0.0,,,,,,,0.0,,,
2020-04-29 00:00:00-04:00,170.67263019145508,175.88400214239147,169.94882771350285,175.4400634765625,12862800,0.0,0.0,,,,,,,0.0,,,
2020-04-30 00:00:00-04:00,175.4304220006102,175.47867844537916,171.45433834508003,172.47731018066406,11331600,0.0,0.0,,,,,,,0.0,,,
2020-05-01 00:00:00-04:00,168.35644383428607,173.36515905246782,168.1827383178581,169.4373321533203,10109600,0.0,0.0,,,,,,,0.0,,,
2020-05-04 00:00:00-04:00,166.90884933572386,170.75948383967548,165.72181738895347,169.9970703125,9386200,0.0,0.0,,,,,,,0.0,,,
2020-05-05 00:00:00-04:00,172.83436657729234,174.77416652011289,172.0333567852229,172.2070770263672,13513000,0.0,0.0,,,,,,,0.0,,,
2020-05-06 00:00:00-04:00,173.4423854615965,174.2047842993155,171.66666015602829,172.53521728515625,8540500,0.0,0.0,,,,,,,0.0,,,
2020-05-07 00:00:00-04:00,175.40143604812062,178.51860737708705,175.3628397354935,176.33755493164062,9262200,0.0,0.0,,,,,,,0.0,,,
2020-05-08 00:00:00-04:00,178.56688453839357,179.26173605270478,177.2061324290509,178.62478637695312,6470100,0.0,0.0,,,,,,,0.0,,,
2020-05-11 00:00:00-04:00,177.4474084665967,178.17121093510238,175.0926354129304,177.1482391357422,8683100,0.0,0.0,,,,,,,0.0,,,
2020-05-12 00:00:00-04:00,177.14819671227636,177.56318435225376,173.10455220046913,173.20106506347656,8219700,0.0,0.0,,,61.920607458623785,,,,0.0,,,
2020-05-13 00:00:00-04:00,172.55339904202825,175.05711148801944,169.2086599989693,171.19036865234375,13377100,0.3,0.0,,,56.72375201340118,,,,0.0,,,
