Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23 00:00:00-04:00,46.75714737355318,47.15902566451792,46.0108046577477,46.58491516113281,4653200,0.0,0.0,,,,,,,0.0,,,
2020-04-24 00:00:00-04:00,46.67513538052735,47.72493535365647,46.166638909624275,47.34766387939453,4860100,0.0,0.0,,,,,,,0.0,,,
2020-04-27 00:00:00-04:00,47.724937518571885,48.577901599757105,47.54450509541217,47.96278381347656,4661900,0.0,0.0,,,,,,,0.0,,,
2020-04-28 00:00:00-04:00,48.561495325261674,49.11100214336104,47.372267046932315,47.618316650390625,3713900,0.0,0.0,,,,,,,0.0,,,
2020-04-29 00:00:00-04:00,48.56970257906462,48.635313517620915,46.97039567037432,47.05241012573242,4590300,0.0,0.0,,,,,,,0.0,,,
2020-04-30 00:00:00-04:00,47.10982238291262,47.11802570590239,45.65814395017415,46.52751159667969,8494300,0.0,0.0,,,,,,,0.0,,,
2020-05-01 00:00:00-04:00,46.076418812534676,46.19124028771979,44.36229062054837,44.62474060058594,4758700,0.0,0.0,,,,,,,0.0,,,
2020-05-04 00:00:00-04:00,44.673957782147184,45.198857820204964,44.01782960592395,45.043025970458984,4480200,0.0,0.0,,,,,,,0.0,,,
2020-05-05 00:00:00-04:00,45.30547495758251,46.14203236100629,45.23986089452534,45.625335693359375,4002700,0.0,0.0,,,,,,,0.0,,,
2020-05-06 00:00:00-04:00,45.87139350945742,45.87139350945742,43.87841121697378,43.99323272705078,3796700,0.0,0.0,,,,,,,0.0,,,
2020-05-07 00:00:00-04:00,44.518122857121966,44.90359766472715,44.181858597929406,44.477115631103516,4697700,0.0,0.0,,,,,,,0.0,,,
2020-05-08 00:00:00-04:00,44.952807550426954,45.633536252519875,44.73956497243345,45.44490051269531,4349200,0.0,0.0,,,,,,,0.0,,,
2020-05-11 00:00:00-04:00,45.002011124860694,45.92878935756221,44.30487896642932,45.7729606628418,6946800,0.0,0.0,,,,,,,0.0,,,
2020-05-12 00:00:00-04:00,45.96160012865179,46.642328828012396,45.297271816470314,45.535118103027344,8897900,0.0,0.0,,,45.5299731461745,,,,0.0,,,
2020-05-13 00:00:00-04:00,45.248059664034486,45.48590594215512,43.73077048307303,44.11624526977539,7166300,0.0,0.0,,,36.422708585399775,,,,0.0,,,
2020-05-14 00:00:00-04:00,43.65696710327478,44.952816972796874,43.22228479120412,44.90360641479492,5028800,0.0,0.0,,,43.21113251341794,,,,0.0,,,
2020-05-15 00:00:00-04:00,44.48037427303366,44.57995948261791,43.14430595050071,43.60072708129883,7756200,0.64,0.0,,,36.30348522857625,,,,0.0,,,
2020-05-18 00:00:00-04:00,44.779116776382736,45.509392374252656,44.60484743453539,45.160850524902344,4266000,0.0,0.0,,,47.19002612900262,,,,0.0,,,
2020-05-19 00:00:00-04:00,44.887005070849916,45.11936422394061,44.44718148374081,44.45547866821289,3199300,0.0,0.0,,,43.56465581622636,,,,0.0,,,
2020-05-20 00:00:00-04:00,44.969987052404775,45.90772712788246,44.60485080867684,45.5010986328125,6340900,0.0,0.0,,,49.72992586663681,,,,0.0,48.01640771877172,45.56740188598633,43.11839605320094
2020-05-21 00:00:00-04:00,45.41810403808347,45.72515044997598,44.555051412901726,44.671234130859375,3198500,0.0,0.0,,,45.48305945074258,,,,0.0,47.90370560052054,45.471717834472656,43.039730068424774
2020-05-22 00:00:00-04:00,44.5799506601258,45.3268205902635,44.463771104259195,45.29362869262695,4437800,0.0,0.0,,,49.00075175110235,,,,0.0,47.64385284389788,45.369016075134276,43.09417930637067
2020-05-26 00:00:00-04:00,46.057096373308816,46.33095089828637,45.26043384444674,45.360015869140625,6801200,0.0,0.0,,,49.37597191029099,,,,0.0,47.178369441098425,45.23887767791748,43.29938591473653
