Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23 00:00:00-04:00,152.40792952153257,155.35680077054747,150.4221584528481,150.64059448242188,6281400,0.0,0.0,,,,,,,0.0,,,
2020-04-24 00:00:00-04:00,152.49729670375413,153.40082624194685,150.22359533041248,152.884521484375,6710500,0.0,0.0,,,,,,,0.0,,,
2020-04-27 00:00:00-04:00,154.4334177862931,157.31279508340106,153.10295473361134,156.50856018066406,5036400,0.0,0.0,,,,,,,0.0,,,
2020-04-28 00:00:00-04:00,158.36523543986476,159.66591300596096,153.0830773681299,153.36109924316406,4731800,0.0,0.0,,,,,,,0.0,,,
2020-04-29 00:00:00-04:00,156.7567739869505,160.73823955039265,155.40644904582047,159.2886199951172,5256700,0.0,0.0,,,,,,,0.0,,,
2020-04-30 00:00:00-04:00,160.48009030012074,164.12397831448192,158.87160546704567,160.7978057861328,6830700,0.0,0.0,,,,,,,0.0,,,
2020-05-01 00:00:00-04:00,157.36243497500578,159.03047541312992,154.15540376680423,155.25750732421875,4276900,0.0,0.0,,,,,,,0.0,,,
2020-05-04 00:00:00-04:00,154.47314755340096,160.8673334106288,153.97670474026503,160.3212432861328,5974200,0.0,0.0,,,,,,,0.0,,,
2020-05-05 00:00:00-04:00,161.37368322145565,162.97222952326192,159.1099054356994,162.08856201171875,5264800,0.0,0.0,,,,,,,0.0,,,
2020-05-06 00:00:00-04:00,163.2700802115113,164.53104893174435,161.760890137308,162.50555419921875,4112600,0.0,0.0,,,,,,,0.0,,,
2020-05-07 00:00:00-04:00,165.31543380316754,170.0515018244579,164.8388530108445,168.6912384033203,6460900,0.0,0.0,,,,,,,0.0,,,
2020-05-08 00:00:00-04:00,171.7195502717078,174.82728684475705,169.93235327841697,174.6485595703125,5403400,0.0,0.0,,,,,,,0.0,,,
2020-05-11 00:00:00-04:00,174.31097535887534,181.99591455663418,172.92094172372896,181.37039184570312,8696000,0.0,0.0,,,,,,,0.0,,,
2020-05-12 00:00:00-04:00,181.69806324069566,181.71792519459015,175.75067309365176,176.2769012451172,5904600,0.0,0.0,,,73.55302049900192,,,,0.0,,,
2020-05-13 00:00:00-04:00,173.92374563677959,173.9634695396341,165.0870710303888,168.43309020996094,12534900,0.0,0.0,,,60.00149304142402,,,,0.0,,,
2020-05-14 00:00:00-04:00,167.24163189824267,167.3707118581166,163.39916995656816,165.81187438964844,7442300,0.0,0.0,,,56.270464439183066,,,,0.0,,,
2020-05-15 00:00:00-04:00,166.0799710544438,170.49830874487992,164.99771428513867,170.111083984375,5673800,0.0,0.0,,,60.59813165877946,,,,0.0,,,
2020-05-18 00:00:00-04:00,172.7620791227921,175.740735659392,170.905388063052,171.2727508544922,6398300,0.0,0.0,,,61.701050420679856,,,,0.0,,,
2020-05-19 00:00:00-04:00,171.52096534207416,176.93218813613413,171.52096534207416,174.7875518798828,5264000,0.0,0.0,,,64.90223012825652,,,,0.0,,,
2020-05-20 00:00:00-04:00,177.29956558650784,177.86550242608556,173.6556625807106,175.6712188720703,4951200,0.0,0.0,,,65.67893585857055,,,,0.0,182.53939850156667,165.03643646240235,147.53347442323803
2020-05-21 00:00:00-04:00,175.67122426700465,177.02154915319923,173.68545326673205,174.0131072998047,4429700,0.0,0.0,,,62.867594193384434,,,,0.0,182.8050321994054,166.20506210327147,149.60509200713756
2020-05-22 00:00:00-04:00,175.34359459770084,177.3690744583076,174.2017671224078,176.58470153808594,4965100,0.0,0.0,,,65.34515785942659,,,,0.0,183.39013499114742,167.39007110595702,151.39000722076662
2020-05-26 00:00:00-04:00,180.7051686855978,180.7051686855978,174.9662914635352,175.26416015625,8353600,0.0,0.0,,,63.01983504832069,,,,0.0,183.85856643586862,168.32785110473634,152.79713577360405
2020-05-27 00:00:00-04:00,175.0357749277561,175.3535055540559,170.150780175123,175.3435821533203,6340200,0.0,0.0,,,63.104872908330485,,,,0.0,183.6190218721994,169.42697525024414,155.23492862828888
2020-05-28 00:00:00-04:00,178.71938910921872,183.48524251551063,175.84002723366234,179.8115692138672,10275200,0.0,0.0,,,67.61640749719558,,,,0.0,184.53193593444124,170.45312271118163,156.37430948792203
