Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23,130.47774043140714,131.3115610622178,128.0644476967469,128.72189331054688,1537200,0.0,0.0,,,,,,,0.0,,,
2020-04-24,129.57174682617188,130.08487001515306,127.1023376561307,129.57174682617188,1475000,0.0,0.0,,,,,,,0.0,,,
2020-04-27,130.6861990962661,132.0652200899755,129.86039157761516,131.32760620117188,1626500,0.0,0.0,,,,,,,0.0,,,
2020-04-28,130.71023348017548,133.09144893684766,129.04258012182387,129.29112243652344,2059900,0.0,0.0,,,,,,,0.0,,,
2020-04-29,131.0148863385125,131.07100286927172,124.32022214377903,124.62489318847656,3280000,0.0,0.0,,,,,,,0.0,,,
2020-04-30,120.7444498824488,128.20077036362898,120.7444498824488,127.82394409179688,3669500,0.0,0.0,,,,,,,0.0,,,
2020-05-01,125.85964344785782,126.67743792830896,124.33631206250296,125.40264892578124,1553200,0.0,0.0,,,,,,,0.0,,,
2020-05-04,125.99594807848015,126.51709680873284,122.09941350421482,126.46096801757812,1803800,0.0,0.0,,,,,,,0.0,,,
2020-05-05,126.3487071235096,128.26490320146746,126.18835839309358,127.22261810302734,1174900,0.0,0.0,,,,,,,0.0,,,
2020-05-06,127.63153272825204,128.23284969588903,124.25613476703349,124.26416015625,1581600,0.0,0.0,,,,,,,0.0,,,
2020-05-07,125.33050975060664,126.62132522750098,123.82320448412322,124.02364349365234,2337300,0.0,0.0,,,,,,,0.0,,,
2020-05-08,126.13226881262383,126.86988291731544,124.94566103940872,126.43692779541016,1370000,0.0,0.0,,,,,,,0.0,,,
2020-05-11,124.93761771737591,128.94639703616298,124.7291655969755,128.11256408691406,2017700,0.0,0.0,,,,,,,0.0,,,
2020-05-12,128.26485932260454,128.4813367632133,121.63434922280015,123.6467514038086,1961200,0.0,0.0,,,39.87344991153578,,,,0.0,,,
2020-05-13,123.5986880606164,127.12640900094652,122.31587377295617,122.82098388671876,2143700,0.0,0.0,,,38.12581208508855,,,,0.0,,,
