Date,Open,High,Low,Close,Volume
2019-06-21,3.27866792678833,3.280179023742676,2.391997098922729,3.201411962509156,133488812
2019-06-22,3.153618097305298,3.1558070182800293,1.876099944114685,2.1589670181274414,223603358
2019-06-23,2.1601099967956543,2.201108932495117,1.776865005493164,1.8907020092010496,177290665
2019-06-24,1.8907020092010496,1.9841079711914065,1.3023220300674438,1.38372802734375,184117575
2019-06-25,1.374856948852539,1.82511305809021,1.3146380186080933,1.5372899770736694,277665414
2019-06-26,1.5372899770736694,1.8417680263519287,1.4931119680404663,1.583981990814209,169915841
2019-06-27,1.583981990814209,1.5857139825820925,1.3361070156097412,1.390326976776123,117242289
2019-06-28,1.3938219547271729,1.5561590194702148,1.3583320379257202,1.4487600326538086,121576369
2019-06-29,1.4509819746017456,1.5132499933242798,1.4019839763641355,1.4996939897537231,109982117
2019-06-30,1.4973900318145752,1.5757689476013184,1.384706974029541,1.4347820281982422,119391276
2019-07-01,1.4347820281982422,1.4578720331192017,1.2480679750442505,1.3472349643707275,114335020
2019-07-02,1.3407829999923706,1.3528200387954712,1.0366560220718384,1.1364879608154297,128459505
2019-07-03,1.1359020471572876,1.1874489784240725,1.0786739587783811,1.1154179573059082,112712391
2019-07-04,1.112089991569519,1.1437699794769287,0.9884049892425536,1.0099550485610962,96454283
2019-07-05,1.009680986404419,1.174003005027771,0.9862849712371826,1.1261529922485352,103703180
2019-07-06,1.1275609731674194,1.1295950412750244,1.024808049201965,1.0271470546722412,64939220
2019-07-07,1.0285969972610474,1.1036030054092407,1.026535987854004,1.0678670406341553,51623447
2019-07-08,1.0667749643325806,1.0678809881210327,1.033743977546692,1.0527750253677368,43616506
2019-07-09,1.053356051445007,1.0828640460968018,1.024126052856445,1.045145034790039,94263135
2019-07-10,1.042788028717041,1.0808650255203247,0.951053023338318,1.0299930572509766,146338478
2019-07-11,1.0301769971847534,1.0363620519638062,0.8411589860916138,0.8618339896202087,153148499
2019-07-12,0.8555579781532288,0.9405879974365234,0.803384006023407,0.8904579877853394,140797532
2019-07-13,0.8916609883308411,1.0227270126342771,0.8755390048027039,0.9362019896507264,132744655
2019-07-14,0.9346190094947816,1.019178032875061,0.8239499926567078,0.8239499926567078,119707605
2019-07-15,0.8238009810447693,0.8416950106620789,0.7452239990234375,0.8085049986839294,117943656
2019-07-16,0.8080250024795532,0.8167740106582642,0.6320210099220276,0.6446329951286316,90581456
2019-07-17,0.6429380178451538,0.7353829741477966,0.6126289963722229,0.6731600165367126,109865275
2019-07-18,0.6745910048484802,0.7026349902153015,0.6473159790039062,0.6958550214767456,99086040
2019-07-19,0.6958550214767456,0.6958550214767456,0.6529150009155273,0.6720259785652161,91624752
2019-07-20,0.6724600195884705,0.749210000038147,0.664749026298523,0.7106940150260925,112340171
2019-07-21,0.7106940150260925,0.7132560014724731,0.6619930267333984,0.6954470276832581,104231794
2019-07-22,0.6955580115318298,0.7010070085525513,0.6352360248565674,0.6413480043411255,77239612
2019-07-23,0.6411370038986206,0.6429769992828369,0.5722169876098633,0.581043004989624,78080034
2019-07-24,0.581043004989624,0.6107770204544067,0.5571960210800171,0.6049150228500366,77190533
2019-07-25,0.6048499941825867,0.6119310259819031,0.5870000123977661,0.609736979007721,55944618
2019-07-26,0.6099569797515869,0.7084149718284607,0.595687985420227,0.6561260223388672,89508445
2019-07-27,0.6554160118103027,0.6665539741516113,0.5789639949798584,0.5804349780082703,64830897
2019-07-28,0.5804349780082703,0.5958309769630432,0.5601760149002075,0.5748720169067383,54003797
2019-07-29,0.5755199790000916,0.5897889733314514,0.5594729781150818,0.5727970004081726,61012725
2019-07-30,0.5729609727859497,0.5862399935722351,0.5607709884643555,0.5685520172119141,62095437
2019-07-31,0.5691390037536621,0.5771359801292419,0.5634999871253967,0.5670980215072632,60419029
2019-08-01,0.5680599808692932,0.5689430236816406,0.5141440033912659,0.5577380061149597,50093763
2019-08-02,0.5581250190734863,0.8829089999198914,0.5579299926757812,0.8016070127487183,284046277
2019-08-03,0.802511990070343,0.8576260209083557,0.7441210150718689,0.7454670071601868,107927951
2019-08-04,0.7457529902458191,0.7638790011405945,0.6972919702529907,0.706384003162384,73139185
2019-08-05,0.7072700262069702,0.8034639954566956,0.6804810166358948,0.7940869927406311,100663102
2019-08-06,0.7931690216064453,0.8010299801826477,0.6930620074272156,0.703361988067627,83242834
2019-08-07,0.7007240056991577,0.722133994102478,0.6844769716262817,0.6923379898071289,69558222
2019-08-08,0.6923379898071289,0.7711920142173767,0.6605690121650696,0.7268019914627075,87885109
2019-08-09,0.7273690104484558,0.8139740228652954,0.7004879713058472,0.804282009601593,109884210
2019-08-10,0.804282009601593,0.8585270047187805,0.7645630240440369,0.8169050216674805,98322273
2019-08-11,0.8162750005722046,0.8779140114784241,0.8156120181083679,0.822987973690033,84979681
2019-08-12,0.8220970034599304,0.8227130174636841,0.7738580107688904,0.8026700019836426,68002927
2019-08-13,0.8024579882621765,0.8362389802932739,0.7840949892997742,0.8028069734573364,66235494
2019-08-14,0.802636981010437,0.8473160266876221,0.7150409817695618,0.7150409817695618,74788787
2019-08-15,0.7150409817695618,0.7737259864807129,0.6638389825820923,0.7093330025672913,75226005
2019-08-16,0.7078589797019958,0.7321540117263794,0.6798679828643799,0.6820150017738342,62691881
2019-08-17,0.6828780174255371,0.712378978729248,0.6749799847602844,0.6842439770698547,57380881
2019-08-18,0.6836770176887512,0.6977350115776062,0.6667640209197998,0.6779050230979919,55153057
2019-08-19,0.6760680079460144,0.682403028011322,0.6555899977684021,0.6609579920768738,61643720
2019-08-20,0.6602830290794373,0.6602830290794373,0.6079949736595154,0.6255819797515869,64980440
2019-08-21,0.62773197889328,0.6303960084915161,0.5588989853858948,0.567143976688385,65334103
2019-08-22,0.5676490068435669,0.5874419808387756,0.5307180285453796,0.5730760097503662,57806938
2019-08-23,0.5730760097503662,0.5818819999694824,0.5513319969177246,0.5610430240631104,52556814
2019-08-24,0.5604010224342346,0.5772979855537415,0.5491510033607483,0.5772479772567749,59964968
2019-08-25,0.5772479772567749,0.5876719951629639,0.5346900224685669,0.5441820025444031,42184816
2019-08-26,0.5448660254478455,0.5584040284156799,0.5207480192184448,0.5211889743804932,47745079
2019-08-27,0.5208560228347778,0.5490760207176208,0.5108010172843933,0.5208050012588501,47432939
2019-08-28,0.5211039781570435,0.5375980138778687,0.432669997215271,0.4327659904956817,58911636
2019-08-29,0.4387359917163849,0.4446550011634826,0.3947939872741699,0.4014649987220764,39371673
2019-08-30,0.4014649987220764,0.4307909905910492,0.3991509974002838,0.4235199987888336,60601525
