Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,RSI,MACD,MACD_Signal,MACD_Histogram,ADX,BB_Upper,BB_Middle,BB_Lower
2020-04-23,54.601885716672506,54.903272128803565,53.21462363015937,53.43844604492188,9360400,0.0,0.0,,,,,,,0.0,,,
2020-04-24,53.56920597634538,53.61795992047806,52.288314276416784,53.11934280395508,8029200,0.0,0.0,,,,,,,0.0,,,
2020-04-27,53.65340794047972,54.58637728120019,53.5027130372362,53.98360443115234,8457600,0.0,0.0,,,,,,,0.0,,,
2020-04-28,54.5730798732845,54.71490858517122,52.764764642094505,53.03069305419922,8464800,0.0,0.0,,,,,,,0.0,,,
2020-04-29,53.62682229905707,53.704382927225154,51.69883354730976,52.10659408569336,9901600,0.0,0.0,,,,,,,0.0,,,
2020-04-30,51.82514339272484,51.83400620715728,50.72596842263948,51.21793746948242,17934800,0.0,0.0,,,,,,,0.0,,,
2020-05-01,50.94979198287834,50.97416894832626,49.86169811469112,50.31599426269531,9168000,0.0,0.0,,,,,,,0.0,,,
2020-05-04,50.30492224111951,51.229025472989136,49.84841115300517,50.989688873291016,9077200,0.0,0.0,,,,,,,0.0,,,
2020-05-05,51.27112570865675,51.97805437287177,50.834558540752106,50.99190139770508,8042000,0.0,0.0,,,,,,,0.0,,,
2020-05-06,51.17361685917461,51.22680389039175,49.33427345250315,49.3431396484375,7377600,0.0,0.0,,,,,,,0.0,,,
2020-05-07,49.90602531517349,50.65727486069236,49.36973538835873,49.74646759033203,8692000,0.0,0.0,,,,,,,0.0,,,
2020-05-08,50.391343594327545,51.109353315475246,50.02569246811503,50.90990447998047,11308800,0.0,0.0,,,,,,,0.0,,,
2020-05-11,50.25837479950339,50.58857126648013,49.66446818833558,50.38912582397461,7854400,0.0,0.0,,,,,,,0.0,,,
2020-05-12,50.57085184238163,50.84342823386269,49.92154322061244,50.511016845703125,9565200,0.0,0.0,,,37.35183668710857,,,,0.0,,,
2020-05-13,50.2694615004591,51.087193993227125,50.08331194901395,50.99633407592773,14076800,0.0,0.0,,,42.32527306538857,,,,0.0,,,
2020-05-14,50.475556551407095,51.707694084577504,50.36918248444822,51.46392440795898,11595600,0.0,0.0,,,46.714441448712286,,,,0.0,,,
2020-05-15,50.9763890118866,51.1647567988067,49.46724200254393,50.4932861328125,20232400,0.0,0.0,,,39.92253923259575,,,,0.0,,,
2020-05-18,51.84286788463921,52.49882430228399,51.521537631427485,52.177494049072266,9123200,0.0,0.0,,,52.75753637754724,,,,0.0,,,
2020-05-19,51.83843323881505,52.01793479786705,51.071673075276586,51.08053588867188,6532800,0.0,0.0,,,45.88201367791491,,,,0.0,,,
2020-05-20,51.479434788821145,52.3503508414066,51.14702346222281,51.58802032470703,5847200,0.0,0.0,,,49.18160038125448,,,,0.0,53.81275694297489,51.394672584533694,48.976588226092495
2020-05-21,51.56808066092128,51.74093429432785,50.542039915231136,50.72597122192383,8308400,0.0,0.0,,,44.24655307587216,,,,0.0,53.50127699388003,51.25904884338379,49.01682069288754
2020-05-22,50.71045101604222,51.85837638748281,50.33814861080303,51.82292175292969,5990000,0.0,0.0,,,50.9863311641765,,,,0.0,53.28760587687879,51.19422779083252,49.100849704786256
2020-05-26,52.37472878923661,52.83123981195655,51.81184708682051,51.92486572265625,7658800,0.0,0.0,,,51.57223652170261,,,,0.0,52.791434881545406,51.09129085540771,49.39114682927002
2020-05-27,52.687198864674734,53.46061048804862,52.064482144679445,53.43623352050781,12343600,0.0,0.0,,,59.33361905003024,,,,0.0,52.9105509586045,51.11156787872314,49.31258479884178
2020-05-28,54.16088003188053,55.858394556218,53.992459523134265,55.703269958496094,12416000,0.0,0.0,,,67.6966737740714,,,,0.0,53.96080413653503,51.29140167236328,48.62199920819153
2020-05-29,55.42625762225127,56.844547796012,55.29107689818359,56.63401794433594,15309600,0.0,0.0,,,70.38907441168853,0.5577111898311173,,,0.0,55.10339201804861,51.56220569610596,48.0210193741633
2020-06-01,56.61843003399788,57.5632196514158,55.98559861099356,56.966041564941406,6655600,0.35,0.0,,,71.30778367910571,0.8353165128737245,,,0.0,56.09321364149352,51.89470806121826,47.696202480943
2020-06-02,56.94821393442032,58.008871714178056,56.53820739591208,57.17772674560547,10640000,0.0,0.0,,,71.90625306357097,1.060180851460089,,,23.35706837198705,56.96465365469896,52.20410995483398,47.443566254969
2020-06-03,57.53202338352703,58.43893594533785,57.20001148455839,57.84175109863281,7303200,0.0,0.0,,,73.75549790076381,1.277245385905033,,,24.29297549391708,57.86226622958026,52.54660243988037,47.23093865018048
