Price,('Close', 'GGAL.BA'),('High', 'GGAL.BA'),('Low', 'GGAL.BA'),('Open', 'GGAL.BA'),('Volume', 'GGAL.BA')
Ticker,GGAL.BA,GGAL.BA,GGAL.BA,GGAL.BA,GGAL.BA
Date,,,,,
2020-07-15,129.3687744140625,129.71206374495355,126.13211485293486,127.50524224456683,2430429
2020-07-16,129.51589965820312,130.54575264381018,125.54361812284198,126.426340701382,1831352
2020-07-17,129.0745391845703,131.0361582301354,126.13211061622266,129.95726176868837,2422239
2020-07-20,127.01483154296875,130.15341898172548,126.5244267879766,128.28988689914144,1988006
2020-07-21,132.1150360107422,135.4497972740138,127.06387309682934,127.06387309682934,4459663
2020-07-22,140.4028778076172,141.08945644930907,130.44766709467314,132.40928614872837,4686459
2020-07-23,140.30479431152344,145.84636169772463,135.8421083368667,140.05959194990453,4950661
2020-07-24,142.16835021972656,145.69927080815899,135.84213121758825,139.76536966430558,3353041
2020-07-27,148.004150390625,149.81865398666974,144.66940401331448,144.66940401331448,3191922
2020-07-28,143.29627990722656,147.70992284113333,141.04041497003658,147.12143113022609,3619102
2020-07-29,143.14915466308594,147.12143644016365,139.5692056960952,146.18967033590258,1889647
2020-07-30,144.277099609375,145.5031116218069,136.33253578242937,137.75470672365702,2226281
2020-07-31,146.48391723632812,147.61184227061398,142.31547650775596,144.1790087294369,1812842
2020-08-03,161.53933715820312,165.7568214061081,144.1790103354905,144.1790103354905,7337533
2020-08-04,156.63526916503906,175.5648949049689,153.98708659262633,171.6416570299975,10756971
2020-08-05,151.58412170410156,161.53933283137223,147.2195221203712,159.92100303080954,4007389
2020-08-06,153.5947723388672,155.4583043861319,149.67153437328656,153.83997471171597,2935383
2020-08-07,159.0382537841797,159.82290437414395,151.28986475245003,152.51587662240505,3377441
2020-08-10,155.89967346191406,162.2258920046469,155.4583121619031,160.85276463439817,2036655
2020-08-11,151.7802734375,157.9103329462843,151.04466629644588,156.14487281456132,2223937
2020-08-12,146.48391723632812,151.97644192263152,144.66941352103362,151.8293264715391,3596711
2020-08-13,147.0723876953125,151.04466932997582,146.631026395009,148.78880439224403,1965706
2020-08-14,142.2664337158203,146.58198991612485,141.2365806553484,146.33678751915377,2353852
2020-08-18,134.66514587402344,138.8826296712046,133.39009054474099,136.33251901263966,2401189
2020-08-19,135.54786682128906,138.24509288489128,133.4881758977536,134.3708984412738,3030401
2020-08-20,135.15554809570312,136.03827063320878,132.40927858373638,135.3026635299658,3389085
2020-08-21,133.19393920898438,139.0297530087511,132.70353443646673,134.76322550146125,5824480
2020-08-24,132.60543823242188,133.3410453398125,128.28988252211624,132.8996840685711,2853528
2020-08-25,131.3794403076172,132.8996981505026,126.91675372339226,132.3112064158481,4501558
2020-08-26,127.75044250488281,132.36024434679865,127.01483535034413,131.42847827757618,3060323
2020-08-27,122.405029296875,129.46685474427898,122.15982692046538,129.46685474427898,4029071
2020-08-28,130.49671936035156,130.93808068407083,123.72913167109506,123.72913167109506,3297567
2020-08-31,130.79095458984375,132.4092843004632,127.40714979605953,129.46685576045292,3002832
2020-09-01,129.41781616210938,134.3709073457859,126.62251794507951,133.39009780311594,2285759
2020-09-02,123.43487548828125,127.21099060981565,122.35598652255466,127.01483170076817,3311816
2020-09-03,123.28775787353516,127.50524194649714,122.35599179096552,126.32827347556884,1511932
2020-09-04,123.6800765991211,125.54361614791321,119.90396151626868,123.04254892677345,1570749
2020-09-07,127.45619201660156,127.60332242174034,123.68007692383519,123.68007692383519,801802
2020-09-08,125.6417007446289,127.40714584105937,121.5222964267003,124.5137608597261,2097432
2020-09-09,128.9274139404297,129.22165980224284,125.34746502527396,127.01483828759352,1927942
2020-09-10,130.64382934570312,132.65449192068866,129.46686087638375,129.95726565243066,3701218
2020-09-11,125.15129089355469,129.90821547918569,124.26856084561696,129.90821547918569,3142345
2020-09-14,118.77603912353516,124.17049183543214,116.71634049377116,124.17049183543214,3870921
2020-09-15,116.27497100830078,120.10012213080466,113.57774484177571,115.68647931285456,3351626
2020-09-16,105.78030395507812,112.54789105776233,105.2898992010138,110.78243094993769,5235132
2020-09-17,100.09162139892578,104.11293921113366,98.57136354508684,104.11293921113366,5809352
2020-09-18,105.38797760009766,105.9274258173606,99.06175932919834,100.04256882750722,3229102
2020-09-21,103.67156219482422,104.30908987280404,100.532974756592,101.3176253576414,1826574
2020-09-22,102.445556640625,105.68223121631326,100.68010390359946,103.96581446802045,2649455
2020-09-23,101.21954345703125,102.9359601846271,100.77818214884269,102.34747594604801,2471501
2020-09-24,108.52658081054688,109.01698559732479,101.80803672828623,102.05323912167518,5558993
2020-09-25,105.43701934814453,108.23232487612674,103.72060275410497,105.87838062199027,2756333
2020-09-28,103.96581268310547,107.49672557951999,102.49459835268416,106.41783656714098,2587981
2020-09-29,105.14277648925781,106.17262946805326,102.0532325188369,103.81868514722275,2892904
2020-09-30,103.86772918701172,108.03616962784518,103.47540388421908,106.90823718843488,2894949
2020-10-01,106.85919189453125,107.59479901858626,103.96580686644126,104.26005270925631,1888380
2020-10-02,107.34959411621094,107.64383995209758,105.43701863189511,105.92742336971789,1568142
2020-10-05,105.73126983642578,107.79096834326882,105.04469867882288,106.76111534835589,1676718
2020-10-06,103.18115997314453,108.52657642269226,101.02338199175648,107.2024850485231,1961591
2020-10-07,104.45621490478516,105.68222681681316,101.36666338987804,103.96581013997397,1977891
2020-10-08,107.84001159667969,108.13425746733516,104.99566976759904,105.48607456336927,2195479
2020-10-09,105.73126983642578,108.3794525619407,105.5351034415466,107.84000432975148,1843491
2020-10-13,105.73126983642578,106.27071058563217,104.45621446015099,105.04469867882288,2389012
2020-10-14,105.6822280883789,106.90824001515824,104.75046201721979,106.12358938882629,1718346
2020-10-15,107.59480285644531,107.88904870975598,105.04469956535675,105.6331837889952,3069867
2020-10-16,112.10652923583984,113.47965655426303,106.90823587444005,107.59479953365165,4757197
2020-10-19,113.1363754272461,117.64809767446988,112.49884774945754,112.79309359550848,3398117
2020-10-20,111.56708526611328,117.20674012571901,108.57561317347707,115.34320050160053,2922176
2020-10-21,112.79309844970703,114.99991994111434,109.50738794798609,111.41996358067921,2676143
2020-10-22,117.59906768798828,118.48179778819001,112.79309934954162,113.43062705985304,3020055
2020-10-23,116.52017211914062,118.62890656727289,114.65663256413247,117.69714053126016,1744680
2020-10-26,110.04682922363281,116.52017828159727,108.86986074926641,116.02977350344742,1630905
2020-10-27,104.01485443115234,112.25364855866376,103.96581096109074,109.85066818530342,1749916
2020-10-28,96.0702896118164,103.08307918524623,95.72700777598057,100.04257116601299,3558384
2020-10-29,98.62040710449219,100.04257801444538,93.17691089580698,98.08095883769155,2263267
2020-10-30,94.55004119873047,100.04257312881386,93.96155697103991,100.04257312881386,1864401
2020-11-02,105.78030395507812,107.88904589415125,96.11933179660748,96.11933179660748,2473540
2020-11-03,106.76111602783203,111.4199613033583,105.48606812642508,107.64384610294937,2859022
2020-11-04,105.28990173339844,110.53723123149653,103.96581036217486,108.9189014905471,2266122
2020-11-05,112.79309844970703,114.0681538601578,105.92743158755096,105.92743158755096,2993953
2020-11-06,113.03829956054688,115.1960775567958,109.36026378308873,113.28350194571074,1613835
2020-11-09,119.95301055908203,123.5329594182843,118.67795515513123,118.67795515513123,3708580
2020-11-10,126.27922058105469,129.76109722910394,119.95300242669192,121.62037554990897,5651021
2020-11-11,123.28775787353516,128.4370080290668,120.63957507245497,127.45619847563218,2779794
2020-11-12,116.81440734863281,122.60118476619365,116.32400260956804,122.50310531497719,3249394
2020-11-13,118.2365951538086,121.129980355338,115.78457125997583,116.66729387536917,1343769
2020-11-16,121.47325897216797,123.09159619563948,119.75684229214909,120.63957236704108,1821770
2020-11-17,124.660888671875,125.54361873772116,118.04042440250298,121.4242217410828,2357933
2020-11-18,121.6203842163086,126.5244319669662,120.63957466617707,124.56281286670315,1292722
2020-11-19,122.5521469116211,126.42634153446652,119.70780528116892,120.63957133487114,1495384
2020-11-20,121.76750183105469,124.56280743033577,120.24724410150712,122.6011884156848,1098850
2020-11-24,129.2707061767578,131.28136881734343,124.41569424570348,124.56281717991419,4759855
2020-11-25,128.63316345214844,131.42847658988677,126.67154439856803,130.10437774233372,1450873
2020-11-26,128.9274139404297,129.9572669737926,128.093734792253,128.73125502120965,656792
2020-11-27,133.48817443847656,134.37089697234694,127.5542741702274,127.5542741702274,2566109
2020-11-30,128.09373474121094,133.48818733042637,127.55428648909616,133.48818733042637,1924173
2020-12-01,129.6139678955078,132.4092809236146,129.51589592625456,130.44766194696845,1312639
2020-12-02,130.39862060546875,133.39009258682216,127.60332249775058,129.76110041405022,1624310
2020-12-03,130.44766235351562,132.5073682717993,128.486043370756,130.44766235351562,1239749
2020-12-04,127.70140075683594,131.1832776618003,127.50524183950684,130.0063091918596,1461735
2020-12-09,122.35598754882812,127.45619405666834,121.62038040925601,125.73977739766674,1807974
2020-12-10,127.26004028320312,127.70140159157013,121.12998053931088,121.62038531882226,4283469
2020-12-11,126.23017883300781,129.02549187615125,125.64170211642748,127.0638728889531,1870888
2020-12-14,124.61185455322266,128.68220814160313,122.7973509250728,127.50523969149023,1258743
2020-12-15,125.788818359375,126.42633854790971,123.140635702897,124.61184995271425,1230148
2020-12-16,124.80801391601562,127.40715320960916,123.92528383376549,126.47538714016804,1613552
2020-12-17,124.12144470214844,126.72058387995621,123.58199648619818,124.90608780909665,1806952
2020-12-18,119.56068420410156,125.05321612146747,119.21740236232549,124.56281135236367,2476063
2020-12-21,117.35386657714844,118.4817990795339,114.50951732682343,116.71633885988854,2162558
2020-12-22,118.33467102050781,121.81654035425632,117.40289747934872,117.69714333086904,1679773
2020-12-23,123.1896743774414,123.53295621329639,118.1875473154584,118.1875473154584,800715
2020-12-28,122.89543914794922,124.41568945496606,122.30694743376671,122.69927274889405,1219965
2020-12-29,125.9359359741211,127.01483242901632,122.69926905838369,122.79734851346977,1365669
2020-12-30,123.33679962158203,129.07454141541376,122.8463948517149,127.5052401654526,1491239
2021-01-04,120.88477325439453,124.51376548263151,117.69714231665188,124.51376548263151,1831109
2021-01-05,121.277099609375,122.35598859336118,118.18754810020057,120.39436953775619,1105104
2021-01-06,120.68861389160156,123.48391951455369,120.0510862098448,120.44341151269379,1006945
2021-01-07,121.52230072021484,122.84639207230178,119.21739985058457,120.73765011298707,937975
2021-01-08,120.29629516601562,122.11079137254517,119.6587674494017,121.42422766725826,741000
2021-01-11,117.94235229492188,119.90397145991018,115.73553073431003,118.6779594817925,1106088
2021-01-12,119.11931610107422,120.0510896574721,116.27497441044639,117.6971452557603,906337
2021-01-13,118.87411499023438,120.9338210406901,117.69714651824515,117.69714651824515,1071477
2021-01-14,118.87411499023438,120.34532932171244,117.45194412966546,118.87411499023438,1517217
2021-01-15,117.7461929321289,120.1001299349422,117.30482413186398,117.69714945999395,687086
2021-01-18,116.32400512695312,118.67794942200258,116.2259256736141,118.18754467232489,369374
2021-01-19,114.70567321777344,118.18755009338588,113.67582768600259,116.32401046253672,979051
2021-01-20,115.73551940917969,116.71632889569815,112.74404748210533,116.22592415243892,1476543
2021-01-21,112.59693908691406,116.96153858167432,112.00844737181482,115.83360610504481,1922012
2021-01-22,110.92955780029297,113.57774805579099,110.83147834260407,111.81228788545897,1474267
2021-01-25,110.14491271972656,112.59693653376337,108.86985734323429,111.81228592007847,964084
2021-01-26,115.53936004638672,116.61824898067742,110.24298734361665,110.24298734361665,1163097
2021-01-27,116.52017211914062,117.59906107741398,112.79309300912432,115.19607330177782,1052824
2021-01-28,117.20674133300781,118.3837098008992,115.34320168969393,115.34320168969393,808116
2021-01-29,113.47966003417969,118.1385053183631,112.84213982378301,118.1385053183631,1551028
2021-02-01,116.86345672607422,117.01057965183085,113.8719846732931,113.8719846732931,874855
2021-02-02,116.91249084472656,119.65876047169628,116.22592717947549,117.69714144757012,1310376
2021-02-03,116.07880401611328,119.07027601491485,115.9316810930114,116.76537516292781,1047763
2021-02-04,121.0809326171875,121.62038084801294,115.78456717954738,115.78456717954738,1742824
2021-02-05,123.77816009521484,124.31760833166176,121.91462796854272,122.60119164858162,2303000
2021-02-08,124.51376342773438,128.58413184525645,123.72912031502896,127.50523540543968,3454216
2021-02-09,124.51376342773438,126.42633896562292,124.21952506658835,125.78881877498185,1339388
2021-02-10,123.532958984375,125.83786739749648,123.091597683087,125.64170848203136,699013
2021-02-11,122.99351501464844,124.95513405002407,121.62038019328895,123.58199922866457,655946
2021-02-12,121.47325897216797,124.75896940589324,120.14916760132141,123.38584204826444,1394580
2021-02-17,123.63104248046875,125.73977695340538,121.62037997954923,125.73977695340538,1385753
2021-02-18,126.18113708496094,130.44766442665497,123.58199787788365,126.03402164530198,4825835
2021-02-19,124.07240295410156,127.99564099217592,122.6502321584927,125.59266068704846,1877733
2021-02-22,117.7461929321289,123.43488399957201,112.69502210454085,123.43488399957201,1690292
2021-02-23,111.7142105102539,116.22593299489367,110.83148040863277,116.22593299489367,2420971
2021-02-24,115.93167877197266,118.08946414064008,112.30268665068927,112.84213486360176,1451843
2021-02-25,113.1854248046875,118.67795684817155,112.30269470343507,116.02977402739732,1459185
2021-02-26,110.48819732666016,113.97006674008139,109.45834430575663,113.23445957743118,2410568
2021-03-01,113.08734130859375,114.70567103964383,111.81228593196592,112.00844484391658,979779
2021-03-02,112.6459732055664,113.23445742791887,110.88052053850899,112.79309613190024,985358
2021-03-03,110.19395446777344,114.2152722364542,108.96794249665227,113.77391092004387,967769
2021-03-04,111.27284240722656,113.72486632526139,108.37945717713875,110.24299685144183,1590140
2021-03-05,107.79096984863281,113.23445830109783,106.66303738201947,113.23445830109783,1998809
2021-03-08,107.49671936035156,109.850663649436,105.92742566195615,107.88904465569608,1294911
2021-03-09,108.91890716552734,109.36026848460374,106.07455787874817,106.07455787874817,1144047
2021-03-10,112.74404907226562,113.62677911917893,107.88904503871645,108.96793399250708,1726500
2021-03-11,114.21526336669922,114.75471158529324,111.81228308310622,113.77390208456423,1554248
2021-03-12,117.01057434082031,117.64809451852447,112.7930905698,113.77390005301565,2297653
2021-03-15,120.83573150634766,122.11078689279896,117.55002106647133,117.89330290652117,2599005
2021-03-16,117.89330291748047,122.60119167083364,117.6971440040003,121.62038213746696,1503911
2021-03-17,118.13851165771484,118.874118847322,116.42209488196484,117.10866608205481,1354795
2021-03-18,115.5884017944336,119.31548100744783,115.39224288132037,118.57987385879893,1983651
2021-03-19,116.42208862304688,118.53083061648353,115.4412790896329,115.58840201624157,887314
2021-03-22,114.99991607666016,115.34319791163573,113.82294764732029,114.75471369696578,1229122
2021-03-23,114.3133544921875,116.96153724800578,114.11718809506357,114.65663633342574,820965
2021-03-25,109.50738525390625,112.30269091098933,109.06601647669343,110.68435369384137,2370705
2021-03-26,108.03617858886719,111.41996870478262,107.49673031741011,111.32188924169499,1080653
2021-03-29,107.1043930053711,108.62465070367193,105.9274246139645,107.74192066862572,1148765
2021-03-30,110.58627319335938,110.73339611770763,107.10439641004275,107.10439641004275,780487
2021-03-31,109.2621841430664,111.71420799060836,108.771779373558,109.85066836987988,1171216
2021-04-05,110.68435668945312,110.7824361482717,108.03617388643602,109.80162659411974,968546
2021-04-06,114.1171875,115.49032234077565,113.52870327766269,113.52870327766269,2636606
2021-04-07,114.41143035888672,116.71633120113614,114.2643074364064,114.75471218935235,2572320
2021-04-08,113.57774353027344,114.5095095656661,112.79309293406081,114.41143011188518,766434
2021-04-09,111.32188415527344,113.6267851059446,110.88052285005368,113.6267851059446,1288678
2021-04-12,108.08521270751953,110.8314825243244,107.69289486196162,110.34107773439376,2514164
2021-04-13,108.18329620361328,109.16410575221182,107.20248665501472,107.39864557154124,564789
2021-04-14,108.08521270751953,111.22380785286556,107.74193085116472,108.86986336460185,956273
2021-04-15,107.59480285644531,108.67369932992919,106.90823917603093,107.88904870975598,2062684
2021-04-16,108.86985778808594,109.55642146562847,106.41783396402995,107.34960002397808,1410029
2021-04-19,110.39012145996094,111.81229236083084,109.65451427337653,111.7632488885319,783686
2021-04-20,107.25151824951172,109.45833964346456,106.85919294954579,108.47753013504108,1146329
2021-04-21,108.52658081054688,108.91890613656584,105.43702915724944,107.79097363038002,962123
2021-04-22,106.90823364257812,109.60545972071657,106.81015419087869,108.52657078605769,865458
2021-04-23,107.39864349365234,108.33040955360048,106.12358811195008,107.64384587605795,1154869
2021-04-26,112.05748748779297,112.2536463982984,108.08520594470436,108.67369764218621,2059493
2021-04-27,117.15769958496094,117.45194544775191,112.79310001245486,112.8421434839144,3431172
2021-04-28,119.11931610107422,121.47326050278602,117.35386341202761,121.2771015872196,2473515
2021-04-29,116.91249084472656,118.38370511282119,116.17688371067925,118.38370511282119,1070061
2021-04-30,114.50951385498047,116.22593055087954,114.21526799963317,116.22593055087954,586936
2021-05-03,113.3325424194336,115.39224090375531,112.8421376620721,113.57774479811434,1503399
2021-05-04,112.10652923583984,112.64596997293962,110.83147388818098,112.64596997293962,1057054
2021-05-05,113.62678527832031,114.99992014984039,110.92955900614922,112.40077333642435,655209
2021-05-06,115.19607543945312,115.68648020076706,111.32188081826605,112.59693619087544,954944
2021-05-07,121.32613372802734,121.71845902970463,117.20673676787261,117.69714152422355,3250433
2021-05-10,122.15982818603516,124.3666495965843,120.93381629128564,123.5819989907515,2636615
2021-05-11,120.39437103271484,121.76750588528537,119.07027965033656,119.6587638777288,1063426
2021-05-12,117.84426879882812,120.68861798728051,117.35386402437024,120.54149505834654,668095
2021-05-13,122.99351501464844,123.38584031832012,118.6779516402255,119.36451530941387,1318799
2021-05-14,128.38796997070312,128.9764617139596,126.57348119993468,127.50524732178515,5312500
2021-05-17,133.6352996826172,134.3218633666925,125.05321621676104,127.01483529467102,3047244
2021-05-18,132.40928649902344,134.56706447099958,131.4775204390753,132.89969126383465,3333837
2021-05-19,132.36024475097656,133.8805025348586,129.6630185094318,131.42847867890882,1392106
2021-05-20,136.67581176757812,137.50949087493112,133.6843397565692,133.6843397565692,1750859
2021-05-21,132.556396484375,138.29413798281396,131.91887630275517,137.31332849357415,1644931
2021-05-26,134.27281188964844,134.8122600970987,130.74190673954354,131.42847038267797,1050268
2021-05-27,136.62677001953125,137.75469498849523,133.92954382195458,134.8613098788334,1590285
2021-05-28,142.60971069335938,143.1982024432114,140.25577362588513,142.02123390947426,2895841
2021-05-31,142.364501953125,145.0617282489132,141.04041802386325,142.21738650519578,719670
2021-06-01,147.61183166503906,148.59264117776357,145.15980788322778,145.45405373023823,3649726
2021-06-02,148.004150390625,150.75042003627425,146.87622543046672,149.3772926964324,3096608
2021-06-03,153.98709106445312,154.67365471931817,146.1406150866466,147.12142458387243,2873537
2021-06-04,161.68646240234375,161.83357785036668,152.07452569440144,153.00629178580124,2507079
2021-06-07,165.8549041748047,169.4348531167903,164.92312311108546,166.68858332922937,3892760
2021-06-08,158.4988250732422,167.9636309939609,157.0276107871637,165.75680956484317,2010667
2021-06-09,165.707763671875,168.45403329224885,156.9295215531867,157.91033106289413,1868498
2021-06-10,167.32611083984375,171.5926232911702,165.7568096145036,169.38580186139131,2593460
2021-06-11,159.67579650878906,164.72695966617002,158.9892328222469,164.72695966617002,1232902
2021-06-14,161.49029541015625,164.77601357193578,160.7546882067101,162.81439436274607,1501781
2021-06-15,161.8335723876953,163.54998906453451,156.83143780023482,161.53932653561546,2093440
2021-06-16,165.56065368652344,166.14913043215716,162.22589226406876,162.22589226406876,1850208
2021-06-17,162.66726684570312,167.22802518247525,161.83357275723412,165.85489782425472,2303079
2021-06-18,158.5478515625,160.7056444607753,157.12568076388433,157.4199266105551,2820207
2021-06-22,161.98069763183594,164.67792400150054,151.04467670121875,153.79094654352517,2464453
2021-06-23,159.92100524902344,165.56066034237531,159.67580285366031,163.5499977072044,2161192
2021-06-24,159.38156127929688,160.75468874393175,158.1065057958691,160.11716848520132,1346935
2021-06-25,152.51588439941406,154.37941655038384,151.04467008044864,151.43698791245302,2458525
2021-06-28,150.99562072753906,153.64380340531693,150.1128981569349,152.6629938975499,2358258
2021-06-29,145.6992645263672,150.0638641169681,145.30693171903062,150.0638641169681,2480399
2021-06-30,143.78668212890625,147.12142852236016,142.46258328581874,145.4540553256332,1939401
2021-07-01,142.21739196777344,145.55213862063107,140.942336494869,144.81653142079776,1278673
2021-07-02,143.884765625,145.6011824285572,139.9615272168693,142.70779709575416,1577755
2021-07-05,147.61183166503906,148.59264117776357,145.30692332375025,146.63102215231456,724608
2021-07-06,142.1193084716797,146.14063391478203,141.28562927120922,146.14063391478203,677807
2021-07-07,143.00204467773438,143.63956494028415,140.4519336956013,142.21739399354212,1158235
2021-07-08,139.6182403564453,141.7269748259469,139.3239945089423,141.53081591626673,1263780
2021-07-12,145.3069305419922,145.65021987488512,139.2749577254794,140.20672381566084,1788651
2021-07-13,145.0617218017578,145.35596765050497,141.92313433570777,142.6587414745929,690144
2021-07-14,145.0126953125,147.12142982020328,143.2962786312643,146.63102505413593,1760349
2021-07-15,142.0702667236328,145.89541791277472,141.77602087078364,144.8655649107855,1177774
2021-07-16,140.108642578125,142.16833354144157,139.27494851961447,142.070261571359,671142
2021-07-19,137.7056427001953,138.88262602926264,136.0873130716748,138.294134364729,1627963
2021-07-20,139.96151733398438,141.23657271978672,135.69500484598694,136.33252505590525,1300074
2021-07-21,146.09158325195312,147.31759522111346,143.2962849418474,143.2962849418474,1432832
2021-07-22,144.66940307617188,145.15980783236228,142.60969711378596,145.15980783236228,1118352
2021-07-23,141.9231414794922,144.17900647881658,141.23657777516726,144.12996300722918,1020134
2021-07-26,145.3069305419922,145.65021987488512,143.19819597126752,144.22804900398017,890756
2021-07-27,144.3751678466797,144.9636595837723,143.4434017345885,143.93380652684348,825830
2021-07-28,146.18966674804688,146.631028053342,144.71845241975248,145.6502185011457,1177305
2021-07-29,144.7675018310547,147.12143886653254,143.59051834734908,146.04254232845796,1543941
2021-07-30,139.81439208984375,144.17899121155853,139.7653486234496,144.03187577834078,4357027
2021-08-02,139.6182403564453,142.11929264530727,139.37303797785373,139.86344273503693,1086493
2021-08-03,142.80587768554688,143.19819552250976,137.60758403297487,139.91247751557256,1367563
2021-08-04,140.7952117919922,144.12995822577943,140.35385049428004,144.12995822577943,923855
2021-08-05,142.95298767089844,144.57131739399406,141.5308168587893,144.57131739399406,1030949
2021-08-06,142.60971069335938,144.32612750346635,142.2664363109181,142.75684111380582,774074
2021-08-09,141.72698974609375,142.46259695930877,141.18754146320933,142.16835108082935,408105
2021-08-10,148.54359436035156,148.69072476352278,141.28561011619135,141.28561011619135,2214419
2021-08-11,152.6139678955078,153.15340116084596,145.50309884768564,147.02334163686132,2921597
