Price,('Close', 'TRAN.BA'),('High', 'TRAN.BA'),('Low', 'TRAN.BA'),('Open', 'TRAN.BA'),('Volume', 'TRAN.BA')
Ticker,TRAN.BA,TRAN.BA,TRAN.BA,TRAN.BA,TRAN.BA
Date,,,,,
2020-07-22,28.049999237060547,28.100000381469727,26.899999618530273,27.299999237060547,587396
2020-07-23,27.5,28.700000762939453,26.5,28.0,716836
2020-07-24,27.5,27.600000381469727,26.100000381469727,27.549999237060547,504478
2020-07-27,26.950000762939453,27.899999618530273,26.5,27.600000381469727,1056343
2020-07-28,26.350000381469727,27.350000381469727,26.100000381469727,26.899999618530273,534739
2020-07-29,26.049999237060547,27.0,25.549999237060547,27.0,385996
2020-07-30,26.5,26.700000762939453,25.100000381469727,26.0,303050
2020-07-31,26.600000381469727,27.049999237060547,26.100000381469727,27.0,147262
2020-08-03,27.850000381469727,27.899999618530273,25.200000762939453,26.299999237060547,1260703
2020-08-04,28.600000381469727,29.75,27.200000762939453,28.700000762939453,1476553
2020-08-05,27.700000762939453,29.299999237060547,27.450000762939453,29.299999237060547,370747
2020-08-06,27.799999237060547,28.200000762939453,27.0,27.899999618530273,195390
2020-08-07,27.649999618530273,28.100000381469727,27.049999237060547,28.0,308008
2020-08-10,27.799999237060547,27.899999618530273,27.200000762939453,27.75,307428
2020-08-11,27.549999237060547,27.950000762939453,27.350000381469727,27.850000381469727,220201
2020-08-12,26.649999618530273,27.75,25.200000762939453,27.350000381469727,578724
2020-08-13,26.950000762939453,27.100000381469727,26.600000381469727,26.700000762939453,286610
2020-08-14,26.799999237060547,27.299999237060547,26.350000381469727,26.950000762939453,187414
2020-08-18,26.0,26.799999237060547,25.450000762939453,26.799999237060547,130781
2020-08-19,26.149999618530273,26.350000381469727,25.25,26.350000381469727,176641
2020-08-20,26.600000381469727,26.700000762939453,26.0,26.149999618530273,108010
2020-08-21,26.75,27.149999618530273,26.5,26.950000762939453,459250
2020-08-24,25.950000762939453,26.75,25.799999237060547,26.75,263993
2020-08-25,25.299999237060547,25.899999618530273,25.049999237060547,25.700000762939453,352562
2020-08-26,25.100000381469727,25.5,23.0,25.350000381469727,173316
2020-08-27,23.549999237060547,25.299999237060547,23.399999618530273,25.100000381469727,292864
2020-08-28,24.350000381469727,24.5,23.149999618530273,23.899999618530273,424122
2020-08-31,24.200000762939453,24.899999618530273,24.0,24.850000381469727,314532
2020-09-01,24.25,24.700000762939453,23.899999618530273,24.700000762939453,122223
2020-09-02,23.799999237060547,24.25,23.75,24.200000762939453,76649
2020-09-03,23.700000762939453,24.100000381469727,23.399999618530273,24.100000381469727,86326
2020-09-04,23.399999618530273,23.950000762939453,23.0,23.850000381469727,199068
2020-09-07,23.75,23.850000381469727,23.350000381469727,23.5,163810
2020-09-08,24.75,24.799999237060547,22.600000381469727,22.899999618530273,209930
2020-09-09,25.25,25.399999618530273,24.549999237060547,25.0,314229
2020-09-10,25.799999237060547,25.850000381469727,25.100000381469727,25.100000381469727,276818
2020-09-11,25.200000762939453,26.100000381469727,24.799999237060547,25.799999237060547,144706
2020-09-14,24.700000762939453,26.200000762939453,24.600000381469727,26.200000762939453,94195
2020-09-15,24.100000381469727,25.0,23.649999618530273,25.0,119286
2020-09-16,22.549999237060547,23.850000381469727,22.200000762939453,23.850000381469727,355860
2020-09-17,21.0,22.5,20.950000762939453,22.200000762939453,253619
2020-09-18,22.899999618530273,23.399999618530273,20.799999237060547,21.0,363181
2020-09-21,23.399999618530273,23.399999618530273,21.700000762939453,22.0,197176
2020-09-22,23.399999618530273,24.0,22.5,23.799999237060547,240492
2020-09-23,23.399999618530273,23.799999237060547,22.299999237060547,23.799999237060547,269541
2020-09-24,24.0,24.100000381469727,23.299999237060547,23.299999237060547,245574
2020-09-25,24.850000381469727,24.899999618530273,24.0,24.049999237060547,197462
2020-09-28,24.75,25.0,24.200000762939453,24.899999618530273,122019
2020-09-29,24.700000762939453,24.950000762939453,23.5,24.600000381469727,201983
2020-09-30,24.700000762939453,25.450000762939453,24.200000762939453,24.700000762939453,334173
2020-10-01,25.649999618530273,25.850000381469727,23.950000762939453,24.700000762939453,399232
2020-10-02,25.899999618530273,26.100000381469727,25.100000381469727,25.5,336256
2020-10-05,26.049999237060547,26.350000381469727,25.5,25.850000381469727,428495
2020-10-06,25.899999618530273,26.600000381469727,25.700000762939453,26.049999237060547,235861
2020-10-07,24.850000381469727,26.0,24.75,25.899999618530273,473131
2020-10-08,24.850000381469727,25.149999618530273,24.700000762939453,24.75,325155
2020-10-09,24.600000381469727,25.0,24.049999237060547,25.0,315128
2020-10-13,25.600000381469727,25.850000381469727,24.049999237060547,24.75,347179
2020-10-14,26.350000381469727,26.450000762939453,25.0,25.5,398524
2020-10-15,26.299999237060547,26.549999237060547,25.799999237060547,26.450000762939453,391982
2020-10-16,26.399999618530273,26.450000762939453,25.600000381469727,26.299999237060547,595425
2020-10-19,28.299999237060547,28.5,25.5,26.700000762939453,1141534
2020-10-20,29.450000762939453,29.600000381469727,27.5,28.5,751779
2020-10-21,29.950000762939453,30.149999618530273,28.649999618530273,29.100000381469727,617960
2020-10-22,30.700000762939453,30.899999618530273,29.549999237060547,29.850000381469727,752421
2020-10-23,30.950000762939453,31.0,27.75,30.700000762939453,607946
2020-10-26,29.149999618530273,30.950000762939453,29.100000381469727,30.799999237060547,453367
2020-10-27,27.350000381469727,29.799999237060547,27.200000762939453,29.149999618530273,363199
2020-10-28,26.149999618530273,26.950000762939453,25.649999618530273,26.700000762939453,195870
2020-10-29,26.850000381469727,27.0,25.700000762939453,26.149999618530273,55700
2020-10-30,26.149999618530273,27.399999618530273,26.0,27.399999618530273,80924
2020-11-02,27.899999618530273,28.299999237060547,26.600000381469727,26.600000381469727,223275
2020-11-03,28.200000762939453,29.0,27.899999618530273,28.950000762939453,204479
2020-11-04,27.649999618530273,28.799999237060547,27.600000381469727,28.200000762939453,168542
2020-11-05,28.549999237060547,28.700000762939453,26.5,28.200000762939453,434755
2020-11-06,28.950000762939453,28.950000762939453,27.25,28.450000762939453,91408
2020-11-09,29.0,30.0,28.899999618530273,29.700000762939453,499238
2020-11-10,29.700000762939453,29.700000762939453,28.0,29.0,693093
2020-11-11,30.200000762939453,30.299999237060547,29.5,30.100000381469727,1145027
2020-11-12,28.049999237060547,30.200000762939453,27.799999237060547,30.200000762939453,806068
2020-11-13,27.850000381469727,28.5,27.600000381469727,28.5,284640
2020-11-16,27.899999618530273,28.649999618530273,27.600000381469727,28.649999618530273,340093
2020-11-17,28.0,28.5,27.5,28.5,280733
2020-11-18,27.0,28.350000381469727,26.899999618530273,28.0,299142
2020-11-19,26.700000762939453,27.5,26.600000381469727,27.5,267931
2020-11-20,26.399999618530273,26.799999237060547,26.0,26.799999237060547,189078
2020-11-24,27.0,27.649999618530273,26.450000762939453,26.450000762939453,1400132
2020-11-25,27.200000762939453,27.700000762939453,27.0,27.700000762939453,736671
2020-11-26,27.200000762939453,27.899999618530273,27.100000381469727,27.899999618530273,423209
2020-11-27,29.200000762939453,29.549999237060547,27.200000762939453,27.299999237060547,1218814
2020-11-30,29.25,30.049999237060547,28.549999237060547,29.950000762939453,690178
2020-12-01,31.299999237060547,31.799999237060547,29.200000762939453,29.399999618530273,1619131
2020-12-02,32.0,32.54999923706055,31.450000762939453,31.600000381469727,1547014
2020-12-03,31.350000381469727,33.0,30.200000762939453,32.5,715918
2020-12-04,30.25,31.799999237060547,29.799999237060547,31.799999237060547,439061
2020-12-09,28.850000381469727,31.5,28.649999618530273,30.100000381469727,478880
2020-12-10,29.399999618530273,30.0,28.100000381469727,28.950000762939453,569481
2020-12-11,29.950000762939453,30.100000381469727,29.0,29.0,275722
2020-12-14,29.899999618530273,31.0,29.600000381469727,31.0,365636
2020-12-15,30.149999618530273,30.799999237060547,29.299999237060547,30.799999237060547,153738
2020-12-16,29.700000762939453,30.5,29.700000762939453,30.5,159022
2020-12-17,29.049999237060547,30.5,28.899999618530273,30.5,410546
2020-12-18,28.25,29.549999237060547,27.5,29.0,396329
2020-12-21,27.149999618530273,27.899999618530273,25.5,27.899999618530273,422935
2020-12-22,26.450000762939453,27.899999618530273,26.299999237060547,27.149999618530273,295478
2020-12-23,26.649999618530273,26.75,26.200000762939453,26.450000762939453,325796
2020-12-28,26.5,27.0,26.25,26.600000381469727,481280
2020-12-29,28.399999618530273,28.75,26.200000762939453,26.200000762939453,475697
2020-12-30,29.25,29.299999237060547,27.950000762939453,28.950000762939453,462398
2021-01-04,29.25,29.350000381469727,28.149999618530273,29.25,327156
2021-01-05,29.200000762939453,29.450000762939453,28.399999618530273,29.0,338683
2021-01-06,29.049999237060547,29.450000762939453,28.5,29.299999237060547,322914
2021-01-07,28.700000762939453,29.399999618530273,28.450000762939453,29.100000381469727,479219
2021-01-08,27.850000381469727,29.0,27.799999237060547,28.700000762939453,149430
2021-01-11,27.75,28.200000762939453,26.600000381469727,27.799999237060547,192853
2021-01-12,27.200000762939453,27.950000762939453,27.100000381469727,27.700000762939453,255410
2021-01-13,27.100000381469727,27.850000381469727,26.75,27.299999237060547,341740
2021-01-14,27.5,27.5,26.799999237060547,27.149999618530273,187158
2021-01-15,27.350000381469727,27.649999618530273,26.950000762939453,27.649999618530273,349597
2021-01-18,27.5,27.600000381469727,26.450000762939453,27.0,98836
2021-01-19,27.799999237060547,27.899999618530273,27.100000381469727,27.899999618530273,163128
2021-01-20,27.549999237060547,27.649999618530273,27.100000381469727,27.100000381469727,245691
2021-01-21,27.0,27.850000381469727,26.299999237060547,27.850000381469727,240868
2021-01-22,27.149999618530273,27.5,26.149999618530273,26.200000762939453,79678
2021-01-25,27.350000381469727,27.649999618530273,26.899999618530273,27.0,190988
2021-01-26,27.200000762939453,27.950000762939453,26.850000381469727,27.950000762939453,116838
2021-01-27,27.299999237060547,27.700000762939453,26.950000762939453,27.450000762939453,117040
2021-01-28,27.100000381469727,27.5,26.799999237060547,27.5,215558
2021-01-29,26.399999618530273,27.5,26.299999237060547,27.0,86652
2021-02-01,26.950000762939453,27.350000381469727,26.0,26.25,135564
2021-02-02,26.600000381469727,27.5,26.600000381469727,27.200000762939453,91575
2021-02-03,27.549999237060547,27.649999618530273,26.600000381469727,27.149999618530273,457741
2021-02-04,27.649999618530273,28.149999618530273,27.450000762939453,27.799999237060547,211430
2021-02-05,27.399999618530273,28.149999618530273,27.299999237060547,27.5,103541
2021-02-08,28.950000762939453,29.100000381469727,27.5,27.5,512585
2021-02-09,28.950000762939453,29.549999237060547,28.5,29.100000381469727,383642
2021-02-10,28.549999237060547,29.200000762939453,28.5,29.100000381469727,105148
2021-02-11,28.299999237060547,29.100000381469727,28.100000381469727,28.600000381469727,85470
2021-02-12,28.25,28.450000762939453,28.0,28.049999237060547,94637
2021-02-17,28.450000762939453,28.700000762939453,27.700000762939453,28.5,128203
2021-02-18,28.799999237060547,28.899999618530273,27.5,28.049999237060547,240083
2021-02-19,28.25,28.799999237060547,27.799999237060547,28.799999237060547,52820
2021-02-22,27.049999237060547,28.850000381469727,27.0,28.850000381469727,90129
2021-02-23,26.549999237060547,27.850000381469727,25.799999237060547,27.049999237060547,189310
2021-02-24,27.25,27.600000381469727,26.0,26.600000381469727,191488
2021-02-25,26.700000762939453,27.899999618530273,26.600000381469727,27.5,132635
2021-02-26,26.350000381469727,26.950000762939453,26.100000381469727,26.899999618530273,67498
2021-03-01,26.0,27.0,25.549999237060547,26.100000381469727,157419
2021-03-02,25.5,26.0,25.149999618530273,26.0,193464
2021-03-03,24.700000762939453,25.5,24.399999618530273,25.5,244911
2021-03-04,24.200000762939453,24.899999618530273,24.049999237060547,24.600000381469727,373320
2021-03-05,23.549999237060547,24.5,23.450000762939453,24.149999618530273,267501
2021-03-08,22.700000762939453,23.899999618530273,22.600000381469727,23.899999618530273,308841
2021-03-09,22.649999618530273,23.450000762939453,22.399999618530273,22.899999618530273,373216
2021-03-10,23.049999237060547,23.149999618530273,22.299999237060547,22.649999618530273,434998
2021-03-11,23.850000381469727,23.899999618530273,22.799999237060547,23.299999237060547,274376
2021-03-12,24.950000762939453,25.0,23.5,23.899999618530273,515381
2021-03-15,25.399999618530273,26.0,24.5,24.5,568165
2021-03-16,24.700000762939453,25.600000381469727,24.600000381469727,25.600000381469727,448363
2021-03-17,24.0,24.899999618530273,23.799999237060547,24.700000762939453,317545
2021-03-18,23.350000381469727,24.399999618530273,23.049999237060547,24.399999618530273,418058
2021-03-19,22.700000762939453,23.899999618530273,22.600000381469727,23.0,654287
2021-03-22,23.100000381469727,23.299999237060547,22.75,23.0,485504
2021-03-23,23.049999237060547,23.350000381469727,22.899999618530273,23.100000381469727,103825
2021-03-25,22.5,23.0,22.200000762939453,22.5,259085
2021-03-26,22.049999237060547,23.649999618530273,22.0,22.700000762939453,107359
2021-03-29,22.299999237060547,22.450000762939453,21.350000381469727,22.0,111145
2021-03-30,22.649999618530273,22.950000762939453,22.0,22.100000381469727,87694
2021-03-31,22.299999237060547,23.299999237060547,22.0,22.899999618530273,147684
2021-04-05,22.450000762939453,22.700000762939453,22.100000381469727,22.100000381469727,175948
2021-04-06,23.100000381469727,23.350000381469727,22.450000762939453,22.600000381469727,1228507
2021-04-07,23.200000762939453,23.899999618530273,22.850000381469727,23.899999618530273,736515
2021-04-08,22.899999618530273,23.299999237060547,22.799999237060547,23.100000381469727,81294
2021-04-09,22.799999237060547,23.200000762939453,22.600000381469727,23.0,64035
2021-04-12,22.649999618530273,23.0,22.549999237060547,23.0,218311
2021-04-13,22.899999618530273,23.0,22.0,22.75,125263
2021-04-14,22.149999618530273,23.149999618530273,22.0,22.5,354465
2021-04-15,21.700000762939453,22.350000381469727,21.600000381469727,22.25,274396
2021-04-16,22.100000381469727,22.200000762939453,20.799999237060547,21.700000762939453,165653
2021-04-19,22.100000381469727,22.299999237060547,22.0,22.149999618530273,150887
2021-04-20,21.5,22.149999618530273,21.350000381469727,22.0,394122
2021-04-21,22.299999237060547,22.700000762939453,21.0,21.399999618530273,1053399
2021-04-22,22.950000762939453,23.200000762939453,21.700000762939453,22.350000381469727,375521
2021-04-23,22.850000381469727,23.100000381469727,22.5,23.0,97567
2021-04-26,23.700000762939453,23.899999618530273,22.649999618530273,22.850000381469727,380525
2021-04-27,23.799999237060547,23.899999618530273,23.149999618530273,23.600000381469727,384255
2021-04-28,24.100000381469727,24.5,23.649999618530273,23.850000381469727,448360
2021-04-29,23.75,24.450000762939453,23.700000762939453,24.100000381469727,358342
2021-04-30,23.799999237060547,24.5,23.149999618530273,23.950000762939453,604853
2021-05-03,23.799999237060547,24.100000381469727,23.299999237060547,23.549999237060547,404749
2021-05-04,23.049999237060547,23.5,22.899999618530273,23.399999618530273,211178
2021-05-05,22.899999618530273,23.450000762939453,22.899999618530273,23.450000762939453,126601
2021-05-06,23.0,23.299999237060547,22.5,22.799999237060547,146338
2021-05-07,24.0,24.149999618530273,23.25,23.25,425431
2021-05-10,23.75,24.700000762939453,23.700000762939453,24.700000762939453,176858
2021-05-11,23.5,23.799999237060547,23.25,23.799999237060547,118020
2021-05-12,23.299999237060547,23.75,23.200000762939453,23.200000762939453,137957
2021-05-13,23.399999618530273,23.700000762939453,23.149999618530273,23.200000762939453,288104
2021-05-14,24.200000762939453,24.299999237060547,23.399999618530273,23.399999618530273,499304
2021-05-17,24.549999237060547,24.649999618530273,23.549999237060547,24.5,350742
2021-05-18,24.200000762939453,24.899999618530273,23.799999237060547,24.399999618530273,870053
2021-05-19,24.0,24.450000762939453,23.100000381469727,24.299999237060547,100782
2021-05-20,23.950000762939453,24.299999237060547,23.5,23.549999237060547,469152
2021-05-21,24.0,24.299999237060547,23.75,24.25,282311
2021-05-26,25.299999237060547,25.399999618530273,23.850000381469727,24.149999618530273,365608
2021-05-27,26.200000762939453,26.450000762939453,25.100000381469727,25.399999618530273,1951137
2021-05-28,26.450000762939453,26.799999237060547,26.0,26.200000762939453,529882
2021-05-31,26.350000381469727,27.25,25.899999618530273,26.600000381469727,387128
2021-06-01,27.5,27.700000762939453,26.75,27.0,697883
2021-06-02,28.100000381469727,28.5,27.399999618530273,27.799999237060547,742021
2021-06-03,28.399999618530273,28.899999618530273,25.899999618530273,28.0,715164
2021-06-04,29.450000762939453,29.600000381469727,28.100000381469727,28.5,791410
2021-06-07,30.399999618530273,31.700000762939453,29.399999618530273,29.549999237060547,2396477
2021-06-08,31.049999237060547,31.299999237060547,28.700000762939453,30.799999237060547,763396
2021-06-09,33.400001525878906,33.599998474121094,31.0,31.0,1280175
2021-06-10,31.649999618530273,35.400001525878906,31.0,33.400001525878906,1598480
2021-06-11,31.399999618530273,32.0,30.450000762939453,31.799999237060547,583933
2021-06-14,33.349998474121094,33.5,31.450000762939453,31.600000381469727,661529
2021-06-15,33.849998474121094,34.0,32.0,33.400001525878906,459071
2021-06-16,33.599998474121094,34.70000076293945,33.20000076293945,33.849998474121094,659133
2021-06-17,32.20000076293945,34.70000076293945,32.0,33.599998474121094,643435
2021-06-18,32.54999923706055,33.20000076293945,30.549999237060547,32.900001525878906,437664
2021-06-22,31.25,32.599998474121094,31.0,31.5,1492314
2021-06-23,31.0,32.0,30.700000762939453,31.600000381469727,797857
2021-06-24,32.0,32.150001525878906,30.899999618530273,31.700000762939453,654631
2021-06-25,31.600000381469727,31.700000762939453,30.049999237060547,30.899999618530273,554339
2021-06-28,32.0,32.79999923706055,31.0,31.600000381469727,230772
2021-06-29,31.299999237060547,32.5,31.100000381469727,32.0,486734
2021-06-30,31.5,31.799999237060547,30.5,30.5,685167
2021-07-01,31.5,32.0,31.200000762939453,31.850000381469727,209023
2021-07-02,32.20000076293945,32.29999923706055,31.5,32.0,113468
2021-07-05,32.400001525878906,32.79999923706055,32.04999923706055,32.04999923706055,308598
2021-07-06,31.450000762939453,32.79999923706055,31.25,32.45000076293945,295294
2021-07-07,30.700000762939453,32.400001525878906,30.399999618530273,32.400001525878906,435024
2021-07-08,30.799999237060547,30.950000762939453,29.649999618530273,30.700000762939453,396588
2021-07-12,32.0,32.0,30.799999237060547,31.0,122267
2021-07-13,32.75,32.75,31.700000762939453,32.5,105268
2021-07-14,33.20000076293945,33.400001525878906,32.79999923706055,33.150001525878906,230667
2021-07-15,33.29999923706055,33.70000076293945,33.0,33.20000076293945,270741
2021-07-16,33.0,33.29999923706055,32.29999923706055,33.29999923706055,262327
2021-07-19,32.54999923706055,33.150001525878906,31.549999237060547,32.5,231636
2021-07-20,33.29999923706055,33.5,32.0,33.0,118917
2021-07-21,34.349998474121094,34.45000076293945,33.349998474121094,33.349998474121094,269255
2021-07-22,34.400001525878906,34.5,33.5,34.0,436162
2021-07-23,34.400001525878906,34.599998474121094,33.54999923706055,34.0,744856
2021-07-26,33.70000076293945,34.900001525878906,33.5,34.400001525878906,205076
2021-07-27,33.400001525878906,33.900001525878906,32.150001525878906,33.150001525878906,393102
2021-07-28,32.95000076293945,33.95000076293945,32.70000076293945,33.70000076293945,80024
2021-07-29,33.54999923706055,34.0,32.650001525878906,32.650001525878906,337675
2021-07-30,32.45000076293945,33.900001525878906,32.29999923706055,33.900001525878906,171228
2021-08-02,32.349998474121094,33.29999923706055,31.75,33.29999923706055,325199
2021-08-03,32.04999923706055,33.20000076293945,31.049999237060547,32.29999923706055,126838
