Price,('Close', 'SUPV.BA'),('High', 'SUPV.BA'),('Low', 'SUPV.BA'),('Open', 'SUPV.BA'),('Volume', 'SUPV.BA')
Ticker,SUPV.BA,SUPV.BA,SUPV.BA,SUPV.BA,SUPV.BA
Date,,,,,
2020-06-23,47.80696487426758,49.779352895460065,46.96165367496232,48.699233427779994,564758
2020-06-24,46.67987823486328,48.84011329880968,46.21026176083626,47.52518573837829,309777
2020-06-25,51.04731750488281,51.46997311607198,48.32354366712252,48.840121155069305,823463
2020-06-26,47.99480438232422,50.53073417330126,47.149496840591546,50.48377324035325,388729
2020-06-29,47.337345123291016,50.530735206621934,46.72684223381399,49.07492475812625,624301
2020-06-30,45.03622055053711,47.243416544071756,44.33179583989124,46.91468644559276,640342
2020-07-01,47.619117736816406,47.85392600614697,45.08318771146834,46.0224207887906,253760
2020-07-02,46.63291931152344,50.248964884041655,45.083183447364476,48.51138528849696,256915
2020-07-03,46.492034912109375,47.85392352005213,45.74064920586534,46.86772955667623,214202
2020-07-06,52.59705352783203,54.00590317589896,49.49758501866277,49.73239329334059,2446699
2020-07-07,51.7987060546875,54.47551891294342,49.779353489413815,51.65781965882566,1035704
2020-07-08,51.70477294921875,53.81804707724858,50.81250093413939,52.59704496429811,557341
2020-07-13,51.89262771606445,54.80424883349312,50.718586365022276,52.597052526689765,838127
2020-07-14,53.95893478393555,54.47551220029146,50.90642763478129,51.56389142963855,497527
2020-07-15,56.8235969543457,57.293213458100624,54.240706183693625,54.992091873123584,990695
2020-07-16,56.729679107666016,57.011448313312435,54.945134833755624,56.63575365052399,662130
2020-07-17,58.13852310180664,58.32636683216274,57.29321198364622,57.29321198364622,594024
2020-07-20,58.04460144042969,58.70206528823588,57.29321572131822,58.23244876592999,559827
2020-07-21,59.923065185546875,60.439642623297615,56.58878872418524,57.66890811639192,950972
2020-07-22,63.30430221557617,63.86784055199687,58.70205933087948,59.9230614483839,1685463
2020-07-23,62.74076843261719,67.1551607483659,60.298756854598665,61.23798987205833,2128209
2020-07-24,62.881649017333984,65.84023451969799,62.36507514598751,62.74076979428093,929336
2020-07-27,66.59162139892578,66.6855432661448,63.492149620244014,63.492149620244014,720179
2020-07-28,66.77946472167969,67.62477585299798,62.787724480356886,66.21592635606052,1471052
2020-07-29,65.69934844970703,68.47009022426055,64.71315805465261,67.15516253174188,484546
2020-07-30,66.92034912109375,67.67173836350179,61.989376027960525,63.86784196820175,830075
2020-07-31,67.06124114990234,69.64413203535126,64.80708039853648,67.62477954629894,328695
2020-08-03,71.9922103881836,76.07787247693739,64.33746005765693,65.27669305119936,2027949
2020-08-04,69.59716796875,81.24365928832471,68.89274317723273,78.89557664993383,2652652
2020-08-05,68.18831634521484,74.10548728320337,66.82643132201366,71.09993729653486,849281
2020-08-06,69.92589569091797,70.44247671984186,65.74631160518574,68.18831603165106,1037714
2020-08-07,70.4424819946289,70.91209854125977,67.67174723581877,68.56401580810547,589502
2020-08-10,69.87893676757812,72.4148630061447,68.89273924936938,71.85132463821647,390830
2020-08-11,66.92034912109375,71.33474121434908,65.79327242326056,69.50323978892544,500025
2020-08-12,64.80707550048828,66.68554145702417,63.39822603308636,66.68554145702417,921261
2020-08-13,66.1689682006836,67.15516580965478,65.27669963316094,65.27669963316094,344348
2020-08-14,63.4451904296875,66.96731409160697,62.9286094262944,66.96731409160697,370123
2020-08-18,60.533565521240234,62.41203156895325,58.232447479103506,61.98937957452954,274977
2020-08-19,62.318111419677734,63.16342259763469,60.48660983892057,61.050148235632044,336540
2020-08-20,62.08330154418945,62.9286127001836,60.486608267362186,62.27115244873221,293103
2020-08-21,63.68000030517578,66.02808280660882,62.45899453811895,63.86784403897878,592398
2020-08-24,62.17722702026367,64.80708251017694,59.97003071575416,64.14962222058848,450062
2020-08-25,61.942413330078125,62.92861084394411,60.016989984320425,61.05014484860249,369309
2020-08-26,59.124717712402344,63.86784361741162,58.88990946380892,63.86784361741162,339931
2020-08-27,56.49486541748047,60.016989107276274,56.400939969352216,58.889908809963714,402507
2020-08-28,63.30430221557617,64.43137888841757,56.494863333194154,57.29320990693837,571044
2020-08-31,64.99491882324219,65.08884785310455,61.7076034198688,63.63303387958478,425310
2020-09-01,63.02253341674805,65.55846683834284,62.74076781375697,64.99492130080232,361787
2020-09-02,60.34572219848633,62.45899651672126,60.01699207102787,62.45899651672126,337280
2020-09-03,60.34572219848633,61.98938000155794,60.01699207102787,61.519763486394616,165251
2020-09-04,59.7352180480957,60.48660732297658,57.34017458735929,60.48660732297658,196957
2020-09-07,61.09711456298828,61.47280206139712,58.795989223445794,60.721419898799745,151912
2020-09-08,60.533565521240234,61.70760680106087,58.232447479103506,59.64129701488827,175655
2020-09-09,62.036338806152344,62.365068903336415,60.110908404993424,60.58052487690743,320521
2020-09-10,64.24354553222656,64.57227568437284,61.98938465699793,62.55292308436012,512891
2020-09-11,61.61368179321289,64.24353699235728,61.14406530520703,64.19657247724511,386323
2020-09-14,58.7490234375,62.36507263748473,58.18548507061671,61.94241348798793,277575
2020-09-15,58.65510559082031,60.39268890976714,54.38159586419887,57.7628334630249,456345
2020-09-16,54.710323333740234,56.353981116298954,53.63020392918865,56.307020181946626,547604
2020-09-17,49.732391357421875,54.00590107362654,49.591504964943454,54.00590107362654,639411
2020-09-18,50.95339584350586,53.254517662693786,48.98100776013903,49.685432587468604,962338
2020-09-21,50.24897003173828,50.62466469877639,47.43127077762212,49.02796773819925,512443
2020-09-22,48.041770935058594,51.00035283089651,47.24342070953559,50.6716227034333,454903
2020-09-23,46.3041877746582,49.30973419452125,46.11634045162495,49.30973419452125,664028
2020-09-24,49.497581481933594,50.71858370643654,46.67988238713156,46.96165158003383,610047
2020-09-25,48.88707733154297,50.62466054542703,47.43126688626522,48.65226907963076,348557
2020-09-28,47.900882720947266,50.248965207268206,47.80696085465024,49.77934871000402,243023
2020-09-29,49.2158088684082,49.262769800146394,46.77380100623835,47.43126479924137,191866
2020-09-30,48.605308532714844,50.6716218825676,47.994805639727794,49.68542793326435,430579
2020-10-01,50.859466552734375,51.37604396756495,48.37049775915601,49.12188341553589,256014
2020-10-02,50.67162322998047,51.563895334653544,49.77935112530739,50.436814969955435,214270
2020-10-05,48.93404006958008,51.282122675277584,47.900885156229066,51.282122675277584,420951
2020-10-06,46.867733001708984,50.90643460466563,46.63292472731744,50.01416244539976,1181383
2020-10-07,46.96165084838867,48.32353943956986,46.492034339904784,47.10253723408968,280197
2020-10-08,48.0887336730957,48.417463812884726,47.00861421454925,47.00861421454925,321632
2020-10-09,48.2296142578125,48.605308899856134,47.75999774670278,48.605308899856134,223499
2020-10-13,47.2434196472168,48.08873078867114,46.86772859326232,47.90088347024911,410840
2020-10-14,47.900882720947266,48.37049921821145,47.33734435738605,48.37049921821145,581488
2020-10-15,49.40365982055664,49.54454621926504,47.43127173597885,48.276582962449304,567594
2020-10-16,51.469966888427734,52.597047187597,49.027962559302246,49.027962559302246,588225
2020-10-19,53.583248138427734,54.522481247192076,51.93959019809014,51.93959019809014,836413
2020-10-20,52.92578125,55.320828408096155,51.65781805809361,55.08602014419573,314867
2020-10-21,53.72412872314453,55.226900101361196,52.174392828260814,53.06666490159115,399264
2020-10-22,55.64955520629883,55.93132438949964,52.59704795869594,54.05285839097479,599044
2020-10-23,55.69651794433594,56.16613445918344,53.06666617776785,56.16613445918344,402489
2020-10-26,51.469966888427734,55.97828450221529,50.81250308200487,55.69651532314535,309636
2020-10-27,48.558349609375,53.91197873386288,48.37050228199319,53.91197873386288,259612
2020-10-28,46.96165084838867,49.121886070836624,45.928495962879964,47.90088386535644,414257
2020-10-29,50.20200729370117,50.34289010162061,46.67988335236886,46.961652551097494,249778
2020-10-30,48.605308532714844,51.65781583187085,48.37050027893361,49.779349801621,627580
2020-11-02,53.81805419921875,54.24070979733438,48.84011964435304,48.84011964435304,392835
2020-11-03,53.67716979980469,56.87055999384349,53.06666688916286,54.4285555170556,368750
2020-11-04,52.69097137451172,55.32082671607245,49.77935042435618,54.475515558729406,362776
2020-11-05,54.569435119628906,55.22689892720421,52.59704727979249,53.53628026693164,553546
2020-11-06,53.583248138427734,55.884369971478364,53.2545179835162,54.47552030833185,132303
2020-11-09,56.26005935668945,56.63575041512618,55.17993995004339,55.414748205149955,901067
2020-11-10,60.58053207397461,60.768375818744886,55.22690294155704,56.35398332462755,788049
2020-11-11,58.18548583984375,61.237989547520954,57.76283026764889,61.05014581133622,369082
2020-11-12,54.66336441040039,58.185488359744625,54.56943895535069,58.185488359744625,284578
2020-11-13,56.26005935668945,56.63575041512618,54.47551518472368,55.88436471536309,369585
2020-11-16,56.58878707885742,58.70206128512181,55.50866771805539,57.293211814278884,234107
2020-11-17,57.71587371826172,57.95068198922056,55.32083007105949,56.35398503012245,451860
2020-11-18,54.85121154785156,57.7628325694141,54.475516894731996,57.38713791629453,300566
2020-11-19,54.052860260009766,56.35398190434861,53.630204679149216,54.663363163796085,301249
2020-11-20,54.09981918334961,56.58878805806341,53.489319885154025,54.005897316824,278343
2020-11-24,56.49486541748047,57.29321202067839,54.47551306884174,55.367785120167916,423824
2020-11-25,57.10536575317383,57.48106038678855,55.36778613420728,57.29321306998119,184079
2020-11-26,57.48106002807617,57.66890734371126,55.884363219512196,56.353979717155156,105869
2020-11-27,58.88991165161133,59.12471990892805,56.35398175601282,58.13852594477576,459472
2020-11-30,56.54182815551758,59.1716798779601,55.978286197422285,58.88991069035726,248168
2020-12-01,56.54182815551758,57.85675222529404,55.03905318348641,56.35398083615248,354097
2020-12-02,58.79598617553711,58.98383349789362,55.320826834945265,56.63575092566147,645785
2020-12-03,56.87055969238281,59.3595286744032,56.82359875709538,59.17168135036379,157464
2020-12-04,56.07221603393555,57.76283487466483,55.88436869987898,56.82360178727191,341489
2020-12-09,54.33462905883789,56.07221230468557,53.4893214861379,56.07221230468557,187180
2020-12-10,55.0390510559082,56.26005679313758,52.59704674722838,53.34843241275375,149149
2020-12-11,57.34017562866211,57.66890933811472,54.522476545357925,54.522476545357925,160766
2020-12-14,56.353981018066406,57.48106135500566,55.41474800109863,57.24625310076371,229113
2020-12-15,56.353981018066406,57.24625310076371,55.41474800109863,55.79044264104159,170120
2020-12-16,56.02525329589844,57.293216489979784,53.53628426112865,56.8235999613734,334187
2020-12-17,56.54182815551758,57.29321385008836,55.414747822216604,56.91751921135816,443369
2020-12-18,54.569435119628906,57.24625128270919,53.53628026693164,56.49486560957577,305451
2020-12-21,52.08047103881836,53.53628148544103,50.248965955633246,53.53628148544103,293536
2020-12-22,53.06666564941406,54.42855424549023,51.18819960872684,51.65781611889865,507231
2020-12-23,56.54182815551758,56.58878908963645,53.06666528737692,54.00589830131279,262577
2020-12-28,54.85121154785156,56.35398299455034,54.05286130569492,55.27386355399889,324500
2020-12-29,56.8235969543457,58.138524598015316,54.005897931816165,55.132978257405895,534390
2020-12-30,58.702064514160156,59.59433661135333,56.541829256617,56.541829256617,901276
2021-01-04,57.48106002807617,59.171678703012915,54.5694355929561,59.171678703012915,360879
2021-01-05,57.01144790649414,58.232450177509115,55.978289382643155,58.232450177509115,271580
2021-01-06,56.77663803100586,57.715871071773904,56.353982446082306,56.82359896646632,330593
2021-01-07,56.26005935668945,57.528022501109064,55.461709139593346,56.77663680134597,248620
2021-01-08,55.93132781982422,57.24625553259328,55.50867222765633,57.24625553259328,211356
2021-01-11,54.24070739746094,56.35398171164773,53.4893216912169,56.35398171164773,179008
2021-01-12,53.81805419921875,55.414751134939024,53.5362849947716,54.47551806485531,257333
2021-01-13,54.381595611572266,55.32082867164854,53.536284424347706,53.81805362579263,107504
2021-01-14,53.81805419921875,55.1799428674181,52.69097379854033,54.56943993870775,157165
2021-01-15,54.09981918334961,54.47551381523116,53.113625253272474,53.81805000088322,218144
2021-01-18,53.3953971862793,54.099821970176855,53.06666705361632,54.099821970176855,55335
2021-01-19,53.160587310791016,54.428554033039426,52.597048933940364,53.348434630704446,207685
2021-01-20,53.160587310791016,54.09982032746853,51.75173778577476,53.06666544227912,267123
2021-01-21,51.61085510253906,53.53628207460937,51.14123859311267,53.348434754260886,269864
2021-01-22,52.40919876098633,52.59704607067376,49.73238624233102,50.8594665175662,398196
2021-01-25,50.57769775390625,53.34843593755631,50.43681494768726,52.59705022238588,192879
2021-01-26,51.65781784057617,52.59705089222301,50.577698398026406,50.62466291692055,239934
2021-01-27,52.737937927246094,53.06666806618157,48.370502750590276,51.84566580070579,337791
2021-01-28,52.033512115478516,53.72413087955365,51.65781746439971,52.69097238053182,140991
2021-01-29,50.389854431152344,52.784897985681404,50.1550461692791,52.784897985681404,85620
2021-02-01,51.65781784057617,52.12743436639959,49.826312673286886,50.389854654008836,77463
2021-02-02,50.765541076660156,52.78489338595768,50.71858014495567,52.0335077300177,235173
2021-02-03,51.094276428222656,51.89262304186476,50.7185817965737,51.56389292633908,147367
2021-02-04,52.40919876098633,52.7848933803612,50.765541071277774,51.563891241727006,263614
2021-02-05,54.005897521972656,54.28766670550939,52.50312615451707,52.59704802139946,290108
2021-02-08,54.24070739746094,55.64955694025213,54.00589914032907,54.898171234008096,478820
2021-02-09,55.69651794433594,55.9782871366665,54.47551572231036,55.69651794433594,581208
2021-02-10,54.66336441040039,56.35398318950767,54.05286149269149,56.35398318950767,397711
2021-02-11,55.46171188354492,55.60259827673502,54.66336520984048,55.50867282031169,406528
2021-02-12,53.865013122558594,56.02525196930876,53.63020486381529,55.50867093376174,244187
2021-02-17,60.11091613769531,61.0501492023468,54.00590121746063,56.025253739617256,947141
2021-02-18,64.38442993164062,91.34041622324176,63.022537678201616,68.65793610842734,13455144
2021-02-19,63.06949996948242,75.04472121055707,62.458997061291356,67.57781425488994,4422632
2021-02-22,55.93132781982422,60.110915639458256,55.039055699223056,60.110915639458256,2069366
2021-02-23,52.12743377685547,53.771091598648205,49.77935117429441,53.16058868882645,2451997
2021-02-24,54.146785736083984,55.22690157331231,52.40920247688934,52.690971669953704,638983
2021-02-25,53.254512786865234,55.837403583925024,51.6578159411958,55.837403583925024,1317801
2021-02-26,53.3953971862793,53.91197822744929,50.81250631198824,53.91197822744929,407214
2021-03-01,55.273860931396484,55.602594633000976,52.59704829931911,53.536281304664094,370077
2021-03-02,53.9119758605957,55.22689991640927,53.39539484210474,55.22689991640927,225492
2021-03-03,51.7987060546875,54.38159703762878,51.37605044999186,54.38159703762878,214648
2021-03-04,51.516929626464844,52.597049030788675,48.74619508847607,51.46996869212242,1001223
2021-03-05,51.37604522705078,52.127430901850914,49.82630936167779,51.65781440723964,205393
2021-03-08,50.71858596801758,51.98654918406208,48.84011982105396,51.98654918406208,348278
2021-03-09,50.859466552734375,51.65781314084622,49.77934720845182,51.42300489929693,330626
2021-03-10,52.92578125,53.06666764149616,50.34289034709532,50.718585002491906,321570
2021-03-11,52.59705352783203,53.536286626543315,51.70478136747832,53.536286626543315,133086
2021-03-12,52.59705352783203,53.16059195390283,50.81250920712461,52.59705352783203,152966
2021-03-15,55.32082748413086,55.60259667952732,53.58324421055487,53.58324421055487,459650
2021-03-16,54.757286071777344,56.54183029906489,54.00590034872092,55.32082805123698,659511
2021-03-17,53.95893478393555,54.47551220029146,53.44235736757964,54.47551220029146,203367
2021-03-18,50.95339584350586,54.52248091873104,50.812509444883965,54.47551998015373,311188
2021-03-19,51.845664978027344,52.878819897907576,51.32908751808723,51.75173952347203,164129
2021-03-22,51.516929626464844,52.597049030788675,50.43681380503064,52.597049030788675,277358
2021-03-23,51.37604522705078,52.03350903608447,50.43681223782824,51.09427604686193,160927
2021-03-25,48.32353973388672,50.20200577926315,47.99480602621206,49.77935020247553,392604
2021-03-26,47.947845458984375,50.62466174388669,47.900884524068125,48.93403942378431,127352
2021-03-29,46.91469192504883,47.85392498227547,46.49203633271888,47.85392498227547,249398
2021-03-30,47.947845458984375,48.0887318466228,46.49203497924259,46.96165149418444,145260
2021-03-31,47.00861358642578,48.18265490268462,46.67988345102921,47.99480757550525,283352
2021-04-05,48.605308532714844,48.79315585231775,46.96165075624623,47.00861169042455,133489
2021-04-06,49.77934646606445,50.014154704111924,48.840113513874556,48.840113513874556,119375
2021-04-07,49.168846130371094,50.06111819719448,48.84011601343648,50.06111819719448,190703
2021-04-08,49.12188720703125,50.530736765069754,48.74619614128814,49.215812660634306,101642
2021-04-09,48.13569259643555,49.12188655744312,47.8539234051319,49.12188655744312,196691
2021-04-12,49.07492446899414,51.18819872842451,46.96165020956377,49.30973272004196,430888
2021-04-13,47.384307861328125,49.027965690927985,46.867730402888974,49.027965690927985,217031
2021-04-14,46.445072174072266,48.7931546542287,46.35114672513229,47.38430516613484,231579
2021-04-15,45.97545623779297,47.90088317838545,45.97545623779297,46.49203367313882,305734
2021-04-16,47.14950180053711,47.85392661752853,45.5528048321119,46.351151524879555,436697
2021-04-19,47.52518844604492,48.370499580609454,46.67988089436995,48.13569133021815,168175
2021-04-20,47.80696487426758,48.22961689103037,46.58595901240669,47.102540069143146,383010
2021-04-21,49.35669708251953,49.59150534987965,47.4312700067445,48.182655745718925,208290
2021-04-22,48.74619674682617,49.309735143886115,48.04177195905637,48.04177195905637,167544
2021-04-23,49.30973434448242,49.87327273240634,49.02796515052046,49.121887020877885,205492
2021-04-26,50.43681335449219,50.577696156260984,49.5445412783981,49.68542766305649,230921
2021-04-27,52.87881851196289,53.01970489865838,50.530735952969074,50.62466140506261,388945
2021-04-28,52.50312805175781,53.81805215007485,52.4092025985918,53.20755282749934,317531
2021-04-29,52.033512115478516,53.06666703161061,51.845664789939114,52.31528131234275,158731
2021-04-30,50.71858596801758,52.550091177885065,50.06112210000234,52.03351370404804,148680
2021-05-03,50.24897003173828,51.188203116443674,49.77935348938559,51.04731672058191,272385
2021-05-04,49.497581481933594,50.71858370643654,49.262773224033424,49.77935067483586,422291
2021-05-05,49.77934646606445,51.09427403228606,48.840113513874556,49.403651852032745,153339
2021-05-06,50.62466049194336,51.141237929026545,48.558347160721056,49.96719667070587,173330
2021-05-07,51.32908630371094,51.65781642965287,49.309733864668644,50.71858340365918,1195277
2021-05-10,50.906429290771484,53.25451178958115,50.718581974288796,52.87881715661578,628282
2021-05-11,49.40365982055664,51.28212602792214,49.12189060602981,49.591507157871185,560750
2021-05-12,48.8723030090332,51.06773773479853,48.68139484999486,50.59046915783779,321729
2021-05-13,50.304107666015625,50.78137623278756,49.445022789318074,49.68365707270404,760664
2021-05-14,53.454078674316406,53.74043908181765,52.21318114763095,52.49954155513219,1221234
2021-05-17,55.744972229003906,55.840424489571966,51.64045948171141,53.2154472699767,915840
2021-05-18,57.08131790161133,57.27222605003212,55.315425721576695,56.26996282241056,1099232
2021-05-19,56.12678146362305,56.74723204300048,54.885883946138286,56.74723204300048,474271
2021-05-20,57.510860443115234,58.03585512139588,55.363151961837076,55.363151961837076,659508
2021-05-21,56.413143157958984,58.22676516890848,55.84042233411714,57.51086231847108,252241
2021-05-26,56.794960021972656,56.98586817887199,54.408617163906584,56.31769145035944,136489
2021-05-27,57.988128662109375,58.226762936439044,56.41314099502554,56.89040954368488,265815
2021-05-28,60.183563232421875,60.326745253467585,58.70403146045308,58.70403146045308,688993
2021-05-31,59.99265670776367,60.23129098844892,58.89494120137361,60.1835648605659,203137
2021-06-01,62.33127975463867,62.90400059682846,60.99492626783543,60.99492626783543,1378312
2021-06-02,65.57669830322266,66.48351295157407,62.7130868964,63.190355464203776,865827
2021-06-03,68.05850219726562,68.34485897479983,62.235819714375936,65.48124750421431,726449
2021-06-04,71.63801574707031,72.54482312309278,67.48577333438722,67.77213739131035,980968
2021-06-07,73.59481048583984,75.64706675007874,71.20846768615282,73.06981943943286,1429811
2021-06-08,69.49031066894531,74.45390116706675,69.25167637033292,73.49936397261718,638539
2021-06-09,72.5448226928711,73.9766284039146,69.5857590132226,70.15847984113192,1365403
2021-06-10,70.68347930908203,75.88570389584378,70.4448450201014,73.30845648786908,866054
2021-06-11,69.82439422607422,70.63574934993702,67.77213788980443,70.63574934993702,539579
2021-06-14,72.11528015136719,72.5448189293804,69.8721121610714,70.7789267672127,642853
2021-06-15,72.9266357421875,73.97662509345759,70.01529468033216,72.87890597427246,1524445
2021-06-16,72.9266357421875,75.21752623384776,72.4016374252824,75.21752623384776,704783
2021-06-17,71.30391693115234,74.4538922067621,70.63574388846662,74.4538922067621,700205
2021-06-18,74.45389556884766,74.74025961866704,70.73119933389722,71.11301563947629,817719
2021-06-22,73.26072692871094,74.93116695640141,68.72667542497965,71.39938238230063,1202427
2021-06-23,71.01756286621094,75.40843214202323,70.9221106111468,74.74025907403406,511641
2021-06-24,73.59481048583984,74.16753130125667,72.83118515946416,73.02208967042301,744549
2021-06-25,69.25167083740234,72.30618670258107,68.34485620560159,71.78118837456273,1407902
2021-06-28,69.34712219238281,70.82665033683814,68.53576710896664,69.68120872290238,361826
2021-06-29,67.05623626708984,69.25167467354821,66.674419942157,69.20394490197884,414583
2021-06-30,66.14942932128906,68.44031272151702,66.05396977749562,66.10169954939235,224558
2021-07-01,65.43351745605469,67.58122581085902,64.90851916741995,66.67441124708446,246285
2021-07-02,67.10396575927734,67.77213886322244,64.19262448664378,64.90852736195951,180898
2021-07-05,68.29713439941406,68.63122093759837,66.91305119473574,67.29486750232081,61648
2021-07-06,66.72215270996094,68.7266794026981,65.86306776091901,68.4880450992165,35584
2021-07-07,66.24488067626953,68.15395500536928,64.90852718939158,68.15395500536928,179484
2021-07-08,64.09716796875,65.86306015405354,63.0949010968679,65.86306015405354,659586
2021-07-12,67.29486846923828,67.48577298450363,63.476719903607744,63.476719903607744,191059
2021-07-13,68.24940490722656,68.72667347301136,66.34033064408736,67.43804980190048,97699
2021-07-14,67.62895965576172,69.15621773037043,66.53124041126327,68.15395803259953,89185
2021-07-15,66.8176040649414,68.01077556610107,66.05397139118286,67.34260243846802,83604
2021-07-16,65.48124694824219,67.29486898738914,64.43125754111726,67.29486898738914,88010
2021-07-19,65.00397491455078,65.24260918904072,63.57216926761116,64.90852266126284,53964
2021-07-20,66.10169982910156,66.62669819202408,65.05171038579726,65.05171038579726,144094
2021-07-21,69.34712219238281,69.49030421475982,67.0085019136654,68.05849855607005,127046
2021-07-22,68.24940490722656,69.34712406503968,67.15168574941345,69.34712406503968,48911
2021-07-23,65.76761627197266,68.77440998782359,65.43352969966502,68.24941160095366,339002
2021-07-26,66.62669372558594,68.72667247141874,65.86306111844296,66.72214598084375,124830
2021-07-27,66.24488067626953,66.9130537784382,65.86306435394145,66.81760151849133,59623
2021-07-28,67.19941711425781,67.67668569137251,66.14942770111358,66.81760079605795,91146
2021-07-29,67.48577117919922,67.96303973713567,66.19714752927882,67.29486666904073,170512
2021-07-30,66.14942932128906,68.48804249341373,65.52897869933535,67.77213961020732,162881
2021-08-02,65.43351745605469,67.77213030715907,64.90851916741995,67.77213030715907,161979
2021-08-03,66.62669372558594,66.81759823610156,64.14489139364139,66.53123418778787,94247
2021-08-04,66.14942932128906,66.96078446574819,65.00398033863436,66.81760243259876,106982
2021-08-05,66.10169982910156,66.81760271533732,65.2426149091105,65.95851779534625,126375
2021-08-06,66.2926025390625,67.19941720634745,65.24261312447938,66.3403323098556,58752
2021-08-09,66.34033203125,66.91305286565915,65.57669939701077,66.91305286565915,95918
2021-08-10,69.58576202392578,69.6812142856171,65.8630655576381,66.34033414863546,475961
2021-08-11,71.30391693115234,71.59028096804049,67.86758490119439,70.01529333023561,275367
2021-08-12,70.15847778320312,71.87664749907317,69.20394067050648,71.39937894272485,176383
2021-08-13,70.2539291381836,70.54029318134106,67.7721341334661,67.7721341334661,75466
2021-08-17,67.67668914794922,69.58576355391371,66.91305647254705,67.67668914794922,109337
2021-08-18,67.48577117919922,69.25167066959632,66.34032955316782,67.48577117919922,110580
2021-08-19,66.48351287841797,67.48577250017881,65.86306228444771,65.95851454139535,154219
