Price,('Close', 'AUSO.BA'),('High', 'AUSO.BA'),('Low', 'AUSO.BA'),('Open', 'AUSO.BA'),('Volume', 'AUSO.BA')
Ticker,AUSO.BA,AUSO.BA,AUSO.BA,AUSO.BA,AUSO.BA
Date,,,,,
2020-05-27,55.829505920410156,58.41509272233616,54.58459483890428,58.41509272233616,23313
2020-05-28,54.488834381103516,56.787130941607586,53.62697088775981,55.82950646146902,24552
2020-05-29,53.14815902709961,55.44645925705806,52.09477355264637,54.584595757561765,36291
2020-06-01,54.967647552490234,55.542220789089384,50.754098307271335,50.754098307271335,12078
2020-06-02,55.925270080566406,57.45746775960353,55.063406602953386,57.45746775960353,17321
2020-06-03,56.787132263183594,57.4574701454905,56.02103339185324,57.4574701454905,28512
2020-06-04,56.59560775756836,57.457471288109055,56.116795496834115,57.36171029718126,8156
2020-06-05,57.45746994018555,57.744756559276965,54.967647703996526,56.49984544118245,35691
2020-06-08,58.41509246826172,58.989665687058434,57.457468001568905,58.41509246826172,50767
2020-06-09,57.55323028564453,58.89390603048432,55.733745949701984,58.89390603048432,34113
2020-06-10,57.36170959472656,57.457470584481655,56.116794809624714,57.26594495192386,16462
2020-06-11,55.06340789794922,57.45746911090353,54.584595655358356,57.45746911090353,16521
2020-06-12,56.021034240722656,57.4574710161258,55.06340972378723,55.06340972378723,10216
2020-06-16,55.06340789794922,56.499844625721806,54.105783412767494,55.06340789794922,9971
2020-06-17,53.052398681640625,54.584596418123304,52.669347420996175,54.584596418123304,28496
2020-06-18,50.94562530517578,54.48883676747507,49.796475148072275,52.66934871430722,17423
2020-06-19,52.66934585571289,54.58459479592063,51.232909150557084,52.57358486992148,15458
2020-06-22,51.424434661865234,54.58459467563459,50.75409680366024,52.573584754067035,10564
2020-06-23,51.424434661865234,53.14815797364421,49.31766010166985,53.14815797364421,15643
2020-06-24,52.477821350097656,52.477821350097656,49.0303746454308,50.75409799776423,6062
2020-06-25,51.71172332763672,52.669347833704066,50.2752865685357,52.669347833704066,12125
2020-06-26,51.520198822021484,52.19053672153142,49.70071441254899,51.61596346655014,6874
2020-06-29,51.23291015625,52.6693468896028,49.79647342289719,51.137149168578816,14022
2020-06-30,51.23291015625,51.23291015625,49.31766117844626,50.27528566734813,6571
2020-07-01,50.17952346801758,51.232908919155065,48.93460874006745,51.232908919155065,7702
2020-07-02,47.8812255859375,50.46681249818764,47.8812255859375,50.17952587528154,20734
2020-07-03,48.4557991027832,49.79647488790746,47.78546486326871,48.07275148778172,15050
2020-07-06,50.6583366394043,51.23290986829704,49.987998770331096,50.37104637191043,18059
2020-07-07,50.46681213378906,51.23291100702288,50.27528650221871,50.84985974388218,12437
2020-07-08,51.137149810791016,51.71172305012898,50.46681192953168,50.94562417999584,8489
2020-07-13,50.94562530517578,52.19053645326806,50.754099670150595,51.615963201240135,29088
2020-07-14,53.62697219848633,54.10578445025853,48.93461066989975,51.232910939625334,12474
2020-07-15,53.052398681640625,53.9142585385193,52.669347420996175,53.62697191955974,26732
2020-07-16,53.62697219848633,54.96764796466752,53.14815994671413,53.14815994671413,16761
2020-07-17,54.5845947265625,56.49984366433662,53.62697025767544,53.62697025767544,24150
2020-07-20,53.81849670410156,54.68035654743575,52.66934659327515,54.58459556030334,18513
2020-07-21,54.488834381103516,55.82950646146902,52.66934640762124,53.14815864769053,61022
2020-07-22,55.1591682434082,55.54221949424265,53.626970546165325,54.488834034019106,18166
2020-07-23,54.68035888671875,55.54222241997186,53.72273436223648,55.54222241997186,30170
2020-07-24,54.871883392333984,55.35069564471569,54.393071139952276,54.77612240307668,6158
2020-07-27,54.871883392333984,55.542221276277886,54.01002352987546,54.01002352987546,35334
2020-07-28,54.776123046875,59.66000661735095,53.626972897043125,53.626972897043125,121417
2020-07-29,56.49984359741211,57.26594244100482,54.77612028606665,54.77612028606665,28878
2020-07-30,55.44646072387695,56.97865848235139,53.626972689271895,56.404085236185374,13264
2020-07-31,55.54222106933594,56.88289683222859,54.297309948391366,56.499845570531384,6875
2020-08-03,56.308319091796875,56.404083732302944,51.711722285883404,55.35069460502125,56940
2020-08-04,56.404083251953125,58.22356756950315,54.96764653402271,57.457468717216436,26863
2020-08-05,55.44646072387695,56.787132849280184,54.58459720158032,55.73374734695996,12731
2020-08-06,54.871883392333984,56.212559160221794,53.62697226675107,54.58459677151448,14836
2020-08-07,54.5845947265625,55.06340696100603,54.10578249211897,55.06340696100603,21014
2020-08-10,55.54222106933594,56.02103331993366,54.58459656814049,54.58459656814049,24440
2020-08-11,55.44646072387695,56.30832059312597,54.29731057849732,56.21255960311417,12174
2020-08-12,54.0100212097168,55.44645790515557,51.71172103579579,55.06340665848626,23086
2020-08-13,54.488834381103516,55.54221984803695,53.722731874554675,53.914257501191884,12406
2020-08-14,53.72273254394531,54.105783801992594,52.956633680898285,54.105783801992594,22714
2020-08-18,53.91425704956055,54.58459491065173,52.669345966418334,53.62697043853503,16549
2020-08-19,53.339683532714844,54.488833623513315,53.14815790874052,54.488833623513315,11184
2020-08-20,53.243919372558594,54.48883411305252,51.99900828511214,53.81849624964367,8108
2020-08-21,52.573585510253906,53.626970978979145,51.99900862936492,53.626970978979145,14740
2020-08-24,51.424434661865234,53.4354445834328,50.75409680366024,52.19053350565062,15141
2020-08-25,50.849857330322266,52.86087088678793,50.37104510064673,51.42443419776134,15127
2020-08-26,49.987998962402344,52.66934679595031,49.89223432185393,51.232910065151664,17748
2020-08-27,49.79647445678711,51.23291121996366,49.31766220239492,49.9880000891535,11371
2020-08-28,50.6583366394043,51.711722110056826,49.70071215588473,50.56257199922384,15228
2020-08-31,52.19053649902344,52.19053649902344,50.75409971464665,51.71172423756451,30654
2020-09-01,53.62697219848633,53.62697219848633,52.09477445403432,52.09477445403432,14656
2020-09-02,52.66934585571289,53.91425693623843,51.232909150557084,53.626970325816764,10804
2020-09-03,51.71172332763672,52.669347833704066,49.796474315502024,52.19053558067039,3903
2020-09-04,51.137149810791016,52.573586562183486,49.413422786682,50.46681192953168,8934
2020-09-07,49.126136779785156,51.99901031840473,49.030375789716885,50.754099182279106,21414
2020-09-08,49.987998962402344,50.17952459045166,47.88122435995483,49.317661090753475,32558
2020-09-09,49.79647445678711,50.56257333320508,48.455798683269954,49.9880000891535,3542
2020-09-10,50.27528762817383,50.56257425543958,49.60494972918865,50.56257425543958,9503
2020-09-11,48.55156326293945,50.17952565636871,48.55156326293945,50.17952565636871,12704
2020-09-14,48.36003875732422,49.60494991551709,47.881226492400216,48.551564393903355,8069
2020-09-15,48.64732360839844,48.83884923798042,46.923600248255696,48.36003699054924,6064
2020-09-16,46.82783889770508,48.45579760393836,46.44478764150459,48.45579760393836,13408
2020-09-17,46.636314392089844,47.78546453530257,43.76344086058182,47.01936200446235,11126
2020-09-18,47.21088790893555,47.40241354274809,45.00835225271031,45.00835225271031,15045
2020-09-21,47.593936920166016,47.68969790600852,45.008350118896516,45.008350118896516,6827
2020-09-22,48.16851043701172,48.74308731473628,47.45029207964162,47.68969819876499,4402
2020-09-23,47.8812255859375,48.360037841796874,45.965976562499996,48.360037841796874,2695
2020-09-24,47.737579345703125,47.88122448036322,46.444787745952326,47.49817322330131,12851
2020-09-25,47.689697265625,48.26427413210687,46.8757179377516,47.73757775790331,5413
2020-09-28,48.16851043701172,48.64732267525845,46.923599348179714,47.785462838242815,1935
2020-09-29,47.40241241455078,48.360036907774024,47.21088678529662,48.360036907774024,3422
2020-09-30,47.689697265625,48.072748509946244,46.444786201152056,47.40241065890777,10059
2020-10-01,48.072750091552734,48.838848952352684,46.92359997382905,47.88122446309087,3794
2020-10-02,48.36003875732422,48.83885102224822,46.92360196255221,48.83885102224822,9648
2020-10-05,48.83884811401367,49.12613472525132,48.360035877601774,48.360035877601774,11457
2020-10-06,48.83884811401367,49.31766035042557,46.923599168366074,49.31766035042557,10270
2020-10-07,48.4557991027832,48.83885037083231,47.06724647546235,48.83885037083231,4210
2020-10-08,48.74308776855469,49.317660998581296,47.21088640007123,48.36003651317195,7963
2020-10-09,47.8812255859375,49.22190136356279,46.923601074218745,48.83885009765625,27959
2020-10-13,48.36003875732422,48.36003875732422,47.01936295431794,48.36003875732422,8076
2020-10-14,48.64732360839844,48.83884923798042,47.2587673602385,48.83884923798042,9658
2020-10-15,51.23291015625,51.711722400700936,46.92359995619159,48.64732330560545,106532
2020-10-16,49.31766128540039,51.61596152496816,48.83884903991107,50.17952478850018,57641
2020-10-19,49.987998962402344,51.041384437102344,48.743087859653016,51.041384437102344,20080
2020-10-20,49.31766128540039,49.98799915969495,48.07275017773765,49.98799915969495,15924
2020-10-21,48.64732360839844,49.3176614854116,47.97698573138528,49.3176614854116,20627
2020-10-22,48.64732360839844,49.0303748675624,47.68969911353607,49.0303748675624,22414
2020-10-23,48.74308776855469,48.83884875587662,48.07274989815865,48.83884875587662,16548
2020-10-26,48.36003875732422,48.743090030482485,47.78546550063449,48.743090030482485,10225
2020-10-27,46.92359924316406,49.12613480356023,46.92359924316406,47.881223717514345,16714
2020-10-28,44.81682586669922,46.923600497182214,44.146487986129955,46.923600497182214,13794
2020-10-29,46.44478988647461,46.92360215334548,44.81682744850411,44.81682744850411,9745
2020-10-30,45.870216369628906,49.31766321050327,44.05072830452719,49.31766321050327,4223
2020-11-02,47.737579345703125,47.737579345703125,45.00835101154143,46.732074362225,11335
2020-11-03,47.785465240478516,48.551564129576555,47.40241396940567,47.8812262317229,5731
2020-11-04,46.92359924316406,48.74308720564859,46.253261380509365,47.7854627312983,2805
2020-11-05,48.64732360839844,48.64732360839844,46.06173674166055,48.16851136096726,7777
2020-11-06,48.4557991027832,48.551563746319296,46.923601336682026,48.551563746319296,5705
2020-11-09,48.74308776855469,48.83884875587662,47.97698525778921,48.83884875587662,12699
2020-11-10,48.36003875732422,48.743090030482485,48.07275212897935,48.743090030482485,15109
2020-11-11,49.604949951171875,50.27528785315683,48.3600387920842,48.83885105735236,30109
2020-11-12,49.126136779785156,50.17952593577423,48.74308916646444,49.509188046153476,9377
2020-11-13,49.509185791015625,49.604946776722,47.88122346267518,49.317660166555434,11782
2020-11-16,52.38206100463867,53.43544649591383,49.22190087776562,49.79647411790706,67120
2020-11-17,60.61763000488281,62.24559238241708,51.32867164182029,52.95663401935456,157415
2020-11-18,59.372718811035156,60.80915555646343,55.54222082322644,57.93628206560689,112842
2020-11-19,58.89390563964844,59.372717880621195,56.499844434784684,57.457468916730186,36266
2020-11-20,58.79814529418945,61.28796751319394,55.63798154685236,58.893906282209805,27435
2020-11-24,66.07608795166016,66.07608795166016,58.31933126203206,60.04305456494414,67372
2020-11-25,67.99134063720703,67.99134063720703,62.24559354110503,66.07609160517303,66665
2020-11-26,70.3853988647461,70.76845011570519,66.0760887301698,67.99133767887038,33988
2020-11-27,68.75743865966797,70.86420953419254,66.65066047904863,69.90658508102777,36145
2020-11-30,67.51252746582031,69.90658872347352,66.07609071122839,68.94896422041224,7089
2020-12-01,68.182861328125,68.94896384888398,67.89557836241171,68.94896384888398,8502
2020-12-02,71.15150451660156,72.77946327263018,67.51252843053194,68.18286266981545,17520
2020-12-03,74.88623046875,75.17352073156336,70.19387642082768,72.77945956176833,31290
2020-12-04,75.65233612060547,77.47182414675046,74.50318963361663,74.88623359188279,17335
2020-12-09,70.67269134521484,76.41843837145686,70.67269134521484,75.65233584551986,14771
2020-12-10,70.19387817382812,72.77946137934035,67.99133892017322,72.77946137934035,12097
2020-12-11,67.99134063720703,70.19387994648423,67.99134063720703,69.90658966924103,7656
2020-12-14,66.93795013427734,69.33201124561705,64.63965000617227,67.12947210074664,9070
2020-12-15,66.74642181396484,67.79981456285853,64.44812895916542,67.03371207386218,6355
2020-12-16,63.77779006958008,66.74642455048534,62.245592334863986,66.74642455048534,20500
2020-12-17,66.07608795166016,69.42777357239653,63.20321456245754,63.20321456245754,14548
2020-12-18,66.07608795166016,69.33201258730875,66.07608795166016,66.17184893674793,8594
2020-12-21,63.58626937866211,65.4057574218562,62.915927833224686,63.777791359589806,6916
2020-12-22,65.59727478027344,66.93795047057827,64.54388934721062,64.8311722983579,11370
2020-12-23,65.11846923828125,66.07609378590303,62.82016886276987,65.02270824473817,5
2020-12-28,63.87355041503906,65.59727741554993,62.341352695748874,65.59727741554993,2422
2020-12-29,65.59727478027344,66.07608700494697,63.87354784901084,64.16083810625285,6459
2020-12-30,69.23625183105469,69.52353478726755,65.11846370381657,67.03371263628176,16656
2021-01-04,67.0337142944336,69.23625354368872,65.11846531459263,68.47015102931431,16710
2021-01-05,66.84219360351562,67.03371558274253,63.20321754944296,67.03371558274253,28466
2021-01-06,67.0337142944336,68.47015102931431,65.4057555840068,66.84219231888751,8800
2021-01-07,67.51252746582031,67.99133971735095,65.1184662081671,66.07609071122839,16064
2021-01-08,66.65066528320312,67.99134107548814,65.78880175201309,67.32100683239328,13870
2021-01-11,66.84219360351562,67.03371558274253,65.98033008480418,67.03371558274253,3456
2021-01-12,67.0337142944336,68.37439004154128,64.63965306963239,66.84219231888751,8880
2021-01-13,67.0337142944336,68.37439004154128,65.11846531459263,68.37439004154128,4144
2021-01-14,67.79981994628906,68.3743932056111,66.07609286222758,67.41676867137592,8611
2021-01-15,67.0337142944336,68.37439004154128,64.54389208185935,67.0337142944336,8920
2021-01-18,66.07608795166016,67.03371241472769,64.54389027197107,67.03371241472769,2381
2021-01-19,67.0337142944336,67.0337142944336,63.58626759193887,63.58626759193887,3727
2021-01-20,66.07608795166016,67.89557589270744,63.96931705534951,67.89557589270744,5128
2021-01-21,65.11846923828125,67.03371833352482,63.77779341039165,67.03371833352482,6550
2021-01-22,63.682029724121094,64.35236395667377,62.82016620648538,63.58626873462717,6634
2021-01-25,62.724403381347656,63.96931812662155,62.724403381347656,63.20321562089993,4665
2021-01-26,62.91592788696289,64.54389395061978,62.72440590587162,64.54389395061978,6053
2021-01-27,62.14982986450195,62.341351836989354,61.1922053898751,62.24559085074565,9008
2021-01-28,60.80915451049805,62.05406925756041,59.85153003001776,62.05406925756041,8124
2021-01-29,60.04305648803711,60.33034310554927,56.88289638930832,59.66000522932254,12971
2021-02-01,58.89390563964844,59.66000449459534,57.936281157702936,59.66000449459534,12215
2021-02-02,58.03204345703125,59.372719223292364,57.93628246789013,59.372719223292364,15484
2021-02-03,57.45746994018555,58.032043178368376,56.59560642986374,58.032043178368376,11128
2021-02-04,61.38372802734375,62.24559152506363,57.45746910005874,57.45746910005874,18203
2021-02-05,61.766780853271484,62.245593107948004,61.383729588311226,61.383729588311226,10729
2021-02-08,60.42610549926758,63.203218056927376,60.330344508885226,61.383730015281635,8028
2021-02-09,60.33034133911133,61.19220481946046,59.85152910626124,60.42610232446237,3788
2021-02-10,59.18119430541992,60.33034445420478,58.41509542391256,60.33034445420478,9959
2021-02-11,58.79814529418945,62.149831017567244,57.64899517270756,60.330343020800285,6360
2021-02-12,58.89390563964844,62.14983033948215,56.021032193811934,60.3303423625667,10645
2021-02-17,56.97865676879883,60.330342461081116,56.40408353991229,58.89390573581728,8631
2021-02-18,58.319332122802734,58.41509310930392,56.212557542349494,57.45746863210221,9625
2021-02-19,58.41509246826172,58.51085345371203,56.5956045203264,56.5956045203264,9711
2021-02-22,56.11679458618164,57.93628260866452,56.11679458618164,57.45747035570035,4091
2021-02-23,54.967647552490234,56.11679402568853,53.2439205365977,56.11679402568853,2743
2021-02-24,55.44646072387695,56.49984622619718,54.58459720158032,55.54222171388875,4770
2021-02-25,54.488834381103516,58.41509328845265,53.62697088775981,55.73374547467416,5956
2021-02-26,54.0100212097168,54.967645673342645,51.8074820209394,54.967645673342645,7953
2021-03-01,54.5845947265625,55.54221919544956,52.190533554344846,55.54221919544956,10561
2021-03-02,52.66934585571289,55.5422192660245,52.19053362066096,53.148158090764824,9348
2021-03-03,52.477821350097656,52.66934697881194,50.75409799776423,52.66934697881194,4061
2021-03-04,54.29730987548828,54.584596494851674,51.711722995122635,52.28629623384942,5456
2021-03-05,53.435447692871094,55.350696740307676,51.7117242807877,54.01002459893066,11015
2021-03-08,49.892234802246094,55.5422207923412,48.838849317403465,54.10578404771169,24602
2021-03-09,50.849857330322266,51.32866955999779,50.27528411593059,50.27528411593059,10348
2021-03-10,50.17952346801758,51.13714793379618,48.93460874006745,51.13714793379618,3897
2021-03-11,49.79647445678711,51.04138558759727,47.88122543921837,51.04138558759727,15243
2021-03-12,50.27528762817383,51.6159634261442,48.838850838797434,50.7540998912993,1416
2021-03-15,50.75409698486328,51.7117214562758,49.7007115275285,51.23290922056954,11045
2021-03-16,49.126136779785156,51.615962705084016,49.126136779785156,51.615962705084016,15759
2021-03-17,50.08375930786133,51.04138378278429,47.88122374614801,49.22189947225914,9360
2021-03-18,50.37104797363281,50.75409924044009,49.03037584590259,50.56257360703645,7515
2021-03-19,50.75409698486328,55.54221934192585,49.98799813834276,50.37104573507929,8043
2021-03-22,50.27528762817383,51.71172441755022,49.03037647465715,51.71172441755022,6302
2021-03-23,50.849857330322266,51.23290857528165,49.79647188625506,50.27528411593059,3882
2021-03-25,50.27528762817383,50.46681326403355,49.796475365048366,50.37104861957986,8134
2021-03-26,49.700714111328125,50.46681299767596,49.0303762158809,50.46681299767596,4076
2021-03-29,49.604949951171875,49.988001224605476,49.030376694069155,49.030376694069155,12354
2021-03-30,50.17952346801758,50.56257106250056,49.22189900223898,49.60494659672196,2451
2021-03-31,50.27528762817383,50.7540998912993,50.179526636767804,50.7540998912993,645
2021-04-05,50.56257247924805,50.75409810837974,49.70071262772672,50.08376023294258,7173
2021-04-06,50.94562530517578,51.71172419222891,49.796475148072275,50.65833867916182,13616
2021-04-07,52.477821350097656,52.66934697881194,51.71172248828808,51.71172248828808,20706
2021-04-08,52.573585510253906,53.626970978979145,50.46681091975594,53.531209992021395,9213
2021-04-09,51.520198822021484,54.105785775532574,51.328673186011834,52.66934898503171,4764
2021-04-12,49.892234802246094,52.47782167318873,49.12613593571986,50.27528606203298,8583
2021-04-13,50.27528762817383,50.27528762817383,49.03037647465715,49.22190211051687,5186
2021-04-14,50.27528762817383,50.27528762817383,49.796475365048366,49.796475365048366,1473
2021-04-15,52.573585510253906,52.573585510253906,49.03037419710471,49.03037419710471,2057
2021-04-16,50.75409698486328,53.052397177472294,48.93460902796052,52.66934592768831,5962
2021-04-19,51.615962982177734,51.90324960697243,50.46681282995132,50.75409945474602,9666
2021-04-20,50.6583366394043,52.57358560644344,49.796473143017685,51.13714888116408,14243
2021-04-21,50.75409698486328,50.75409698486328,49.796472513450766,50.75409698486328,8533
2021-04-22,50.94562530517578,50.94562530517578,49.12613725200793,50.754099670150595,4942
2021-04-23,51.520198822021484,51.61596346655014,49.89223639551097,50.75409993103056,1077
2021-04-26,50.75409698486328,51.99900806709006,49.892233499373035,49.892233499373035,4903
2021-04-27,52.19053649902344,52.19053649902344,50.75409971464665,51.23291197610558,2352
2021-04-28,52.28629684448242,52.57358712024853,50.65833809806167,52.19053585459212,3521
2021-04-29,51.71172332763672,51.71172332763672,49.892235304889724,51.71172332763672,1767
2021-04-30,51.328670501708984,51.7117217536961,50.27528503831565,50.37104602478869,1374
2021-05-03,52.28629684448242,53.62697262123227,50.27528683240525,51.7117235990454,2472
2021-05-04,52.66934585571289,53.626970325816764,50.562571290874885,52.66934585571289,4558
2021-05-05,52.09477233886719,52.669345556445805,50.466810018331195,52.669345556445805,6669
2021-05-06,50.849857330322266,53.435444101179606,50.849857330322266,52.86087088678793,2094
2021-05-07,51.8074836730957,52.669347179063024,50.27528594365107,50.27528594365107,9849
2021-05-10,51.8074836730957,53.14815942614541,50.75409819073346,50.75409819073346,11222
2021-05-11,51.71172332763672,52.669347833704066,50.2752865685357,50.3710475579234,2060
2021-05-12,52.477821350097656,52.477821350097656,50.56257236904995,52.19053473355001,7338
2021-05-13,52.477821350097656,53.24392021190724,51.42443587174043,52.86087260752621,1068
2021-05-14,52.66934585571289,54.871881406342304,51.71172138560902,53.531209340025356,13934
2021-05-17,54.10578536987305,54.488836639020406,51.04138617583708,54.39307199520975,12448
2021-05-18,53.62697219848633,54.39307107071234,51.71172319139753,52.95663431539574,5477
2021-05-19,54.5845947265625,55.06340696100603,51.711721319901315,53.62697025767544,4587
2021-05-20,55.54222106933594,56.40408458163086,54.58459656814049,54.87188318788961,11830
2021-05-21,55.06340789794922,56.30831899807596,53.91425778512164,55.733745768185926,6689
2021-05-26,55.73374557495117,56.97865667076168,55.35069432098756,56.021032188900136,7146
2021-05-27,59.851531982421875,62.245593261718746,54.871883790874854,55.8295083025936,40567
2021-05-28,62.91592788696289,63.203218164695066,60.330344611754384,60.330344611754384,34778
2021-05-31,63.10745620727539,64.54389296173798,61.28796819040375,61.28796819040375,10613
2021-06-01,63.682029724121094,65.11846648481556,62.82016620648538,65.11846648481556,13067
2021-06-02,63.011695861816406,64.06508136462952,60.52186993682091,63.49050811819466,5562
2021-06-03,68.3743896484375,68.3743896484375,63.20321597137845,63.20321597137845,180692
2021-06-04,71.63031768798828,72.30065193581598,68.27863183665906,68.37439282833512,72552
2021-06-07,75.269287109375,75.65233838520271,71.8218402391165,71.8218402391165,111888
2021-06-08,73.7370834350586,76.60995681564529,72.77945897486302,75.07775914055135,71340
2021-06-09,75.65233612060547,78.52520964417278,71.8218380891824,73.73708710489394,115766
2021-06-10,76.2269058227539,78.81249625750034,73.73708367921999,75.65233260595298,99337
2021-06-11,75.0777587890625,76.03538324477479,73.35403184634247,76.03538324477479,41065
2021-06-14,77.56758117675781,77.75910314611434,73.73708334086854,73.73708334086854,42059
2021-06-15,78.52520751953125,79.29131002752565,76.60995855564025,79.29131002752565,23286
2021-06-16,79.86588287353516,79.86588287353516,77.95063391880335,79.48283162136981,21180
2021-06-17,85.22857666015625,85.99467914807872,80.24893240694459,80.24893240694459,37187
2021-06-18,89.44213104248047,89.72941401293873,84.46247918748972,86.18620623462022,76526
2021-06-22,90.3997573852539,90.97433064389098,88.58026931115701,90.97433064389098,25900
2021-06-23,92.50652313232422,92.60228411892463,90.01670095023873,91.35737668092936,16999
2021-06-24,92.79381561279297,92.79381561279297,90.8785666106965,92.79381561279297,21339
2021-06-25,89.44213104248047,91.93195331692823,86.18620623462022,88.29297724236173,19150
2021-06-28,89.53788757324219,90.97432427227817,88.10145087420622,89.44212658785877,16382
2021-06-29,88.48450469970703,90.9743269226879,85.13281897097643,89.53789018180335,25510
2021-06-30,90.49551391601562,91.07008714632688,88.5802649442481,89.53788943013187,14393
2021-07-01,90.97432708740234,90.97432708740234,88.67602683660685,88.67602683660685,5928
2021-07-02,91.45314025878906,91.93195251145289,89.1548399847837,90.87856701681152,3834
2021-07-05,94.13449096679688,94.32601294373698,90.68703693311417,91.4531394530648,24405
2021-07-06,93.5599136352539,94.32601618150119,92.41076712197832,94.32601618150119,1755
2021-07-07,94.4217758178711,95.7624516015113,91.74043155668592,92.69805607270104,1894
2021-07-08,94.6133041381836,96.24126287634034,91.54890133458332,93.84720161075973,820
2021-07-12,93.65567779541016,96.24126098909714,91.07008729562814,96.24126098909714,6569
2021-07-13,94.80482482910156,94.80482482910156,92.79381485455175,93.17686611306006,5637
2021-07-14,93.84719848632812,94.90058394689446,92.60228374723478,94.80482296067841,7080
2021-07-15,93.46414947509766,95.66668874132185,91.35737850347938,94.42177397239598,10572
2021-07-16,93.65567779541016,95.76244874537029,92.60228501433505,95.76244874537029,8318
2021-07-19,91.83618927001953,94.80482370251566,90.0167012932977,93.84719922067208,4809
2021-07-20,91.93195343017578,91.93195343017578,90.49551665782928,90.97432891527812,14700
2021-07-21,93.84719848632812,95.28363519785356,91.0700860494933,91.0700860494933,1262
2021-07-22,93.46414947509766,95.2836374811835,91.93195174063936,95.2836374811835,5127
2021-07-23,92.4107666015625,95.76245243685233,91.64466405962956,95.76245243685233,2067
2021-07-26,91.64466094970703,95.76244918719442,91.64466094970703,95.76244918719442,3461
2021-07-27,90.0167007446289,90.9743252206356,89.82517877186555,90.9743252206356,27817
2021-07-28,85.80315399169922,89.92094227627508,84.27095624840184,89.92094227627508,52849
2021-07-29,88.48450469970703,88.58026568788033,86.18620445307275,86.18620445307275,21510
2021-07-30,87.43112182617188,89.53789285322131,85.8031557542743,87.81416579029337,25149
2021-08-02,87.14382934570312,87.14382934570312,84.55824612271921,86.5692561079395,17192
2021-08-03,85.99468231201172,87.14382878008026,84.27095530381386,85.32434078389252,8804
2021-08-04,81.30232238769531,86.09044493931347,79.86588562220987,85.22858141880316,67594
2021-08-05,82.35570526123047,82.83451750112134,80.44045630166697,80.91926854155784,42443
2021-08-06,80.05740356445312,81.87689150352828,79.00401811743957,81.58960124248148,7368
2021-08-09,79.38706970214844,81.39807961977087,76.6099572891961,81.39807961977087,5190
2021-08-10,80.72774505615234,82.16418174892306,79.38706934834737,79.38706934834737,7235
2021-08-11,79.48283386230469,80.82350962963488,78.52520935793957,80.82350962963488,10328
2021-08-12,76.13114929199219,79.48283510987864,75.65233703229413,78.71673257192363,35630
2021-08-13,77.4718246459961,77.56758563617974,75.46081462775864,76.13114886513938,9037
2021-08-17,76.4184341430664,77.4718195783724,75.65233165951945,76.70571709482545,12812
2021-08-18,78.71672821044922,79.00401847278822,76.32266704460716,76.32266704460716,11500
2021-08-19,77.08877563476562,79.96164926090596,71.82184065350835,79.96164926090596,14744
2021-08-20,78.52520751953125,79.48283200147675,75.7480950606703,79.48283200147675,9367
