Price,('Close', 'GARO.BA'),('High', 'GARO.BA'),('Low', 'GARO.BA'),('Open', 'GARO.BA'),('Volume', 'GARO.BA')
Ticker,GARO.BA,GARO.BA,GARO.BA,GARO.BA,GARO.BA
Date,,,,,
2020-09-23,6.739999771118164,6.739999771118164,6.5,6.5,27074
2020-09-24,6.730000019073486,6.730000019073486,6.550000190734863,6.550000190734863,15553
2020-09-25,6.5,6.739999771118164,6.5,6.5,27555
2020-09-28,6.599999904632568,6.599999904632568,6.5,6.5,5959
2020-09-29,6.789999961853027,6.789999961853027,6.699999809265137,6.699999809265137,8215
2020-09-30,6.739999771118164,6.789999961853027,6.739999771118164,6.789999961853027,20874
2020-10-01,6.75,6.75,6.75,6.75,5000
2020-10-02,6.699999809265137,6.75,6.699999809265137,6.75,10148
2020-10-05,6.789999961853027,6.789999961853027,6.699999809265137,6.699999809265137,3300
2020-10-06,7.099999904632568,7.099999904632568,6.949999809265137,6.949999809265137,2815
2020-10-07,7.059999942779541,7.059999942779541,7.059999942779541,7.059999942779541,7558
2020-10-08,7.0,7.0,6.599999904632568,6.599999904632568,5419
2020-10-09,6.989999771118164,7.0,6.989999771118164,7.0,8729
2020-10-13,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,5700
2020-10-14,6.900000095367432,6.900000095367432,6.699999809265137,6.900000095367432,11168
2020-10-15,6.900000095367432,6.900000095367432,6.869999885559082,6.869999885559082,3301
2020-10-16,7.489999771118164,7.489999771118164,7.0,7.0,54141
2020-10-19,8.25,8.260000228881836,8.100000381469727,8.100000381469727,55744
2020-10-20,8.25,8.25,8.100000381469727,8.25,70049
2020-10-21,8.5,8.5,8.449999809265137,8.5,48627
2020-10-22,8.5,8.5,8.399999618530273,8.399999618530273,30264
2020-10-23,8.5,8.5,8.399999618530273,8.399999618530273,37201
2020-10-26,8.489999771118164,8.779999732971191,8.489999771118164,8.779999732971191,8399
2020-10-27,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,571
2020-10-28,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,2010
2020-10-29,8.0,8.0,7.699999809265137,7.699999809265137,18670
2020-10-30,8.399999618530273,8.399999618530273,8.100000381469727,8.100000381469727,15222
2020-11-02,8.75,8.779999732971191,8.399999618530273,8.399999618530273,37308
2020-11-03,8.550000190734863,8.779999732971191,8.5,8.779999732971191,9684
2020-11-04,8.770000457763672,8.779999732971191,8.649999618530273,8.779999732971191,31750
2020-11-05,9.0,9.0,8.850000381469727,8.850000381469727,39180
2020-11-06,9.279999732971191,9.279999732971191,9.199999809265137,9.279999732971191,3702
2020-11-09,9.199999809265137,9.199999809265137,9.050000190734863,9.050000190734863,33485
2020-11-10,9.220000267028809,9.220000267028809,9.199999809265137,9.199999809265137,9898
2020-11-11,9.300000190734863,9.300000190734863,9.0,9.0,82384
2020-11-12,9.5,9.5,9.130000114440918,9.5,26083
2020-11-13,9.479999542236328,9.5,9.399999618530273,9.399999618530273,15429
2020-11-16,9.449999809265137,9.579999923706055,9.449999809265137,9.579999923706055,37269
2020-11-17,9.460000038146973,9.5,9.300000190734863,9.5,55155
2020-11-18,9.390000343322754,9.399999618530273,9.390000343322754,9.399999618530273,15290
2020-11-19,9.420000076293945,9.5,9.420000076293945,9.5,4184
2020-11-20,9.449999809265137,9.5,9.300000190734863,9.5,42822
2020-11-24,9.489999771118164,9.489999771118164,9.390000343322754,9.4399995803833,26577
2020-11-25,9.399999618530273,9.550000190734863,9.34000015258789,9.550000190734863,42820
2020-11-26,9.399999618530273,9.399999618530273,9.300000190734863,9.300000190734863,23600
2020-11-27,9.5,9.5,9.479999542236328,9.479999542236328,62521
2020-11-30,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,500
2020-12-01,9.529999732971191,9.550000190734863,9.529999732971191,9.550000190734863,500
2020-12-02,9.579999923706055,9.579999923706055,9.4399995803833,9.4399995803833,603
2020-12-03,9.579999923706055,9.579999923706055,9.579999923706055,9.579999923706055,250
2020-12-04,9.579999923706055,9.579999923706055,9.579999923706055,9.579999923706055,0
2020-12-09,9.460000038146973,9.699999809265137,9.460000038146973,9.699999809265137,142
2020-12-10,10.699999809265137,10.699999809265137,10.300000190734863,10.300000190734863,89596
2020-12-11,10.949999809265137,10.949999809265137,10.800000190734863,10.800000190734863,25939
2020-12-14,12.0,12.0,11.300000190734863,11.300000190734863,49468
2020-12-15,12.199999809265137,12.25,12.199999809265137,12.25,122130
2020-12-16,13.0,13.0,12.300000190734863,12.300000190734863,60883
2020-12-17,13.100000381469727,13.100000381469727,12.600000381469727,12.600000381469727,77000
2020-12-18,12.949999809265137,13.0,12.949999809265137,13.0,100416
2020-12-21,12.800000190734863,12.800000190734863,12.5,12.75,55035
2020-12-22,12.949999809265137,12.949999809265137,12.800000190734863,12.800000190734863,2704
2020-12-23,12.5,12.75,12.5,12.75,17723
2020-12-28,12.5,12.5,12.399999618530273,12.5,10907
2020-12-29,12.5,12.5,12.5,12.5,11494
2020-12-30,12.300000190734863,12.350000381469727,12.300000190734863,12.350000381469727,7922
2021-01-04,12.300000190734863,12.300000190734863,12.199999809265137,12.199999809265137,3748
2021-01-05,12.300000190734863,12.300000190734863,12.050000190734863,12.050000190734863,4517
2021-01-06,12.199999809265137,12.300000190734863,12.199999809265137,12.300000190734863,1193
2021-01-07,12.100000381469727,12.100000381469727,12.050000190734863,12.100000381469727,8361
2021-01-08,11.899999618530273,12.0,11.899999618530273,12.0,29351
2021-01-11,11.850000381469727,11.899999618530273,11.850000381469727,11.899999618530273,8806
2021-01-12,12.399999618530273,12.399999618530273,12.0,12.0,56609
2021-01-13,12.399999618530273,12.399999618530273,12.350000381469727,12.399999618530273,8086
2021-01-14,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,5050
2021-01-15,12.449999809265137,12.449999809265137,12.0,12.0,10709
2021-01-18,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2021-01-19,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,31280
2021-01-20,13.399999618530273,13.399999618530273,13.0,13.0,87177
2021-01-21,13.800000190734863,14.0,13.800000190734863,14.0,77223
2021-01-22,13.850000381469727,13.949999809265137,13.850000381469727,13.949999809265137,7873
2021-01-25,13.800000190734863,13.899999618530273,13.75,13.899999618530273,157
2021-01-26,13.5,13.899999618530273,13.5,13.899999618530273,586
2021-01-27,13.949999809265137,13.949999809265137,13.399999618530273,13.399999618530273,17777
2021-01-28,13.399999618530273,13.5,13.399999618530273,13.399999618530273,24103
2021-01-29,13.300000190734863,13.5,13.300000190734863,13.5,19351
2021-02-01,13.800000190734863,13.800000190734863,13.0,13.0,3930
2021-02-02,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,3446
2021-02-03,13.800000190734863,13.800000190734863,13.5,13.800000190734863,1852
2021-02-04,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,2229
2021-02-05,13.800000190734863,13.800000190734863,13.699999809265137,13.699999809265137,702
2021-02-08,13.800000190734863,14.0,13.800000190734863,14.0,7160
2021-02-09,13.5,13.800000190734863,13.5,13.800000190734863,4227
2021-02-10,13.600000381469727,13.899999618530273,13.399999618530273,13.399999618530273,3318
2021-02-11,13.75,13.800000190734863,13.75,13.800000190734863,34
2021-02-12,13.5,13.5,13.5,13.5,9000
2021-02-17,13.5,13.5,13.5,13.5,1800
2021-02-18,13.5,13.699999809265137,13.5,13.699999809265137,2217
2021-02-19,13.050000190734863,13.300000190734863,13.050000190734863,13.300000190734863,9188
2021-02-22,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,3978
2021-02-23,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,0
2021-02-24,12.850000381469727,13.0,12.850000381469727,13.0,1357
2021-02-25,12.5,12.850000381469727,12.5,12.850000381469727,5562
2021-02-26,13.100000381469727,13.100000381469727,12.5,12.5,3958
2021-03-01,13.100000381469727,13.100000381469727,13.100000381469727,13.100000381469727,0
2021-03-02,12.800000190734863,12.800000190734863,12.5,12.5,1982
2021-03-03,12.5,12.600000381469727,12.5,12.600000381469727,4000
2021-03-04,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,100
2021-03-05,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,25831
2021-03-08,13.0,13.0,12.5,12.5,18886
2021-03-09,12.949999809265137,12.949999809265137,12.949999809265137,12.949999809265137,384
2021-03-10,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,1000
2021-03-11,12.899999618530273,13.0,12.899999618530273,13.0,21592
2021-03-12,15.5,15.5,14.100000381469727,14.100000381469727,83322
2021-03-15,16.149999618530273,16.5,16.149999618530273,16.5,35766
2021-03-16,16.25,16.25,15.899999618530273,16.25,68454
2021-03-17,16.299999237060547,16.399999618530273,16.299999237060547,16.399999618530273,124801
2021-03-18,16.0,16.5,16.0,16.5,23073
2021-03-19,16.0,16.0,16.0,16.0,6150
2021-03-22,15.949999809265137,16.0,15.800000190734863,16.0,4078
2021-03-23,15.899999618530273,16.0,15.399999618530273,15.399999618530273,41612
2021-03-25,16.0,16.100000381469727,16.0,16.100000381469727,27325
2021-03-26,16.0,16.0,15.899999618530273,15.899999618530273,51455
2021-03-29,15.949999809265137,15.949999809265137,15.5,15.5,1002
2021-03-30,15.800000190734863,16.0,15.75,15.75,29923
2021-03-31,15.949999809265137,15.949999809265137,15.75,15.75,47404
2021-04-05,15.949999809265137,16.0,15.800000190734863,16.0,37676
2021-04-06,15.850000381469727,15.850000381469727,15.75,15.75,8857
2021-04-07,15.949999809265137,16.0,15.949999809265137,16.0,26650
2021-04-08,16.0,16.0,16.0,16.0,500
2021-04-09,16.0,16.0,16.0,16.0,218
2021-04-12,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,6
2021-04-13,15.800000190734863,15.899999618530273,15.800000190734863,15.899999618530273,2
2021-04-14,15.5,15.699999809265137,15.5,15.5,23380
2021-04-15,15.5,15.5,15.5,15.5,500
2021-04-16,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,610
2021-04-19,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,17
2021-04-20,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,500
2021-04-21,15.399999618530273,15.399999618530273,15.0,15.0,17660
2021-04-22,15.399999618530273,15.399999618530273,15.399999618530273,15.399999618530273,0
2021-04-23,20.5,20.5,20.5,20.5,86116
2021-04-26,19.600000381469727,20.549999237060547,19.600000381469727,20.549999237060547,96034
2021-04-27,19.600000381469727,19.600000381469727,19.0,19.0,129164
2021-04-28,19.950000762939453,19.950000762939453,19.5,19.5,88045
2021-04-29,19.899999618530273,19.899999618530273,19.700000762939453,19.700000762939453,57517
2021-04-30,19.450000762939453,19.450000762939453,19.0,19.0,68366
2021-05-03,19.399999618530273,19.399999618530273,19.0,19.0,17020
2021-05-04,19.100000381469727,19.100000381469727,19.0,19.0,12495
2021-05-05,19.0,19.0,19.0,19.0,6752
2021-05-06,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,26419
2021-05-07,19.450000762939453,19.450000762939453,19.350000381469727,19.350000381469727,26597
2021-05-10,19.399999618530273,19.450000762939453,19.399999618530273,19.450000762939453,14224
2021-05-11,19.850000381469727,20.0,19.399999618530273,19.399999618530273,31493
2021-05-12,20.0,20.0,19.700000762939453,19.700000762939453,31288
2021-05-13,20.0,20.100000381469727,20.0,20.0,15447
2021-05-14,19.75,20.0,19.75,20.0,6009
2021-05-17,19.850000381469727,19.950000762939453,19.799999237060547,19.799999237060547,21326
2021-05-18,19.850000381469727,19.850000381469727,19.700000762939453,19.75,42026
2021-05-19,19.850000381469727,19.850000381469727,19.700000762939453,19.700000762939453,45867
2021-05-20,20.200000762939453,20.200000762939453,19.850000381469727,19.850000381469727,7015
2021-05-21,20.100000381469727,20.200000762939453,20.100000381469727,20.200000762939453,23268
2021-05-26,20.5,20.5,20.200000762939453,20.200000762939453,9052
2021-05-27,20.450000762939453,20.5,20.350000381469727,20.5,15200
2021-05-28,20.700000762939453,20.700000762939453,20.600000381469727,20.600000381469727,18207
2021-05-31,20.899999618530273,20.899999618530273,20.5,20.5,14300
2021-06-01,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,3753
2021-06-02,20.5,20.799999237060547,20.5,20.799999237060547,13854
2021-06-03,20.399999618530273,20.399999618530273,20.200000762939453,20.200000762939453,16806
2021-06-04,20.25,20.450000762939453,20.0,20.450000762939453,21066
2021-06-07,20.299999237060547,20.399999618530273,20.0,20.399999618530273,23741
2021-06-08,19.700000762939453,19.899999618530273,19.700000762939453,19.899999618530273,58231
2021-06-09,20.200000762939453,20.200000762939453,19.899999618530273,19.899999618530273,23131
2021-06-10,20.149999618530273,20.149999618530273,20.100000381469727,20.100000381469727,15000
2021-06-11,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,13633
2021-06-14,20.149999618530273,20.149999618530273,20.149999618530273,20.149999618530273,5514
2021-06-15,20.200000762939453,20.200000762939453,20.200000762939453,20.200000762939453,24942
2021-06-16,20.200000762939453,20.299999237060547,20.200000762939453,20.299999237060547,10456
2021-06-17,20.299999237060547,20.399999618530273,20.299999237060547,20.399999618530273,3878
2021-06-18,20.25,20.25,20.25,20.25,80
2021-06-22,20.25,20.25,19.950000762939453,20.25,9695
2021-06-23,20.0,20.200000762939453,20.0,20.200000762939453,12081
2021-06-24,20.25,20.25,20.100000381469727,20.100000381469727,3259
2021-06-25,20.25,20.350000381469727,20.25,20.350000381469727,4400
2021-06-28,20.299999237060547,20.399999618530273,20.299999237060547,20.399999618530273,155
2021-06-29,20.399999618530273,20.399999618530273,20.100000381469727,20.100000381469727,5309
2021-06-30,20.299999237060547,20.299999237060547,20.0,20.299999237060547,6511
2021-07-01,20.299999237060547,20.399999618530273,20.299999237060547,20.399999618530273,8768
2021-07-02,20.399999618530273,20.399999618530273,19.899999618530273,20.399999618530273,6020
2021-07-05,20.399999618530273,20.5,20.399999618530273,20.5,8290
2021-07-06,20.399999618530273,20.399999618530273,20.0,20.399999618530273,16722
2021-07-07,20.350000381469727,20.450000762939453,20.350000381469727,20.450000762939453,1999
2021-07-08,21.799999237060547,21.799999237060547,20.850000381469727,20.850000381469727,171557
2021-07-12,22.450000762939453,22.450000762939453,21.850000381469727,21.850000381469727,6928
2021-07-13,22.450000762939453,22.450000762939453,22.399999618530273,22.450000762939453,7900
2021-07-14,22.5,22.5,22.5,22.5,4847
2021-07-15,22.450000762939453,22.5,22.450000762939453,22.5,10238
2021-07-16,23.0,23.0,22.299999237060547,22.299999237060547,77023
2021-07-19,23.700000762939453,23.700000762939453,23.549999237060547,23.549999237060547,29589
2021-07-20,23.600000381469727,23.700000762939453,23.600000381469727,23.700000762939453,68176
2021-07-21,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,31524
2021-07-22,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,10964
2021-07-23,23.700000762939453,23.700000762939453,23.600000381469727,23.700000762939453,40518
2021-07-26,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,175129
2021-07-27,23.950000762939453,23.950000762939453,23.700000762939453,23.700000762939453,58560
2021-07-28,23.75,23.75,23.700000762939453,23.700000762939453,19095
2021-07-29,24.0,24.0,23.799999237060547,24.0,2791
2021-07-30,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,990
2021-08-02,23.75,23.799999237060547,23.700000762939453,23.700000762939453,8676
2021-08-03,23.799999237060547,23.799999237060547,23.75,23.799999237060547,29537
2021-08-04,23.799999237060547,23.799999237060547,23.75,23.799999237060547,14972
2021-08-05,23.799999237060547,23.850000381469727,23.799999237060547,23.799999237060547,85454
2021-08-06,23.899999618530273,23.899999618530273,23.799999237060547,23.799999237060547,14070
2021-08-09,23.850000381469727,24.0,23.850000381469727,24.0,74822
2021-08-10,23.799999237060547,24.0,23.799999237060547,24.0,40510
2021-08-11,24.0,24.0,23.850000381469727,23.850000381469727,114350
2021-08-12,24.049999237060547,24.049999237060547,24.0,24.0,26565
2021-08-13,24.149999618530273,24.149999618530273,24.0,24.0,47977
2021-08-17,24.200000762939453,24.200000762939453,24.149999618530273,24.149999618530273,9837
2021-08-18,24.200000762939453,24.200000762939453,24.200000762939453,24.200000762939453,23039
2021-08-19,24.149999618530273,24.200000762939453,24.149999618530273,24.200000762939453,29433
2021-08-20,24.25,24.25,24.149999618530273,24.149999618530273,71961
2021-08-23,24.299999237060547,24.299999237060547,24.200000762939453,24.200000762939453,20430
2021-08-24,24.299999237060547,24.299999237060547,24.299999237060547,24.299999237060547,3126
2021-08-25,24.299999237060547,24.299999237060547,24.100000381469727,24.100000381469727,8500
2021-08-26,24.100000381469727,24.200000762939453,24.100000381469727,24.200000762939453,5330
2021-08-27,24.100000381469727,24.100000381469727,23.75,23.950000762939453,45399
2021-08-30,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-08-31,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-01,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-02,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-03,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-06,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-07,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-08,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-09,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-10,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-13,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,0
2021-09-14,27.899999618530273,27.899999618530273,27.5,27.5,303
2021-09-15,28.0,28.0,28.0,28.0,143
2021-09-16,28.399999618530273,28.5,28.399999618530273,28.5,155
2021-09-17,29.600000381469727,29.600000381469727,29.0,29.0,10509
2021-09-20,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,295
2021-09-21,31.0,31.0,31.0,31.0,26
2021-09-22,30.950000762939453,31.5,30.950000762939453,31.5,727
2021-09-23,29.799999237060547,29.799999237060547,29.799999237060547,29.799999237060547,110
2021-09-24,30.0,30.0,30.0,30.0,13
2021-09-27,30.0,30.0,30.0,30.0,0
2021-09-28,30.0,30.0,30.0,30.0,250
2021-09-29,28.0,30.0,28.0,30.0,5626
2021-09-30,30.0,30.0,30.0,30.0,5
2021-10-01,29.850000381469727,29.850000381469727,29.850000381469727,29.850000381469727,2
2021-10-04,29.75,29.75,29.75,29.75,518
2021-10-05,30.0,30.0,30.0,30.0,11
2021-10-06,30.200000762939453,30.200000762939453,30.200000762939453,30.200000762939453,10
2021-10-07,30.350000381469727,30.350000381469727,30.350000381469727,30.350000381469727,8
2021-10-12,30.850000381469727,30.899999618530273,30.850000381469727,30.899999618530273,1662
2021-10-13,30.850000381469727,30.850000381469727,30.850000381469727,30.850000381469727,0
2021-10-14,30.850000381469727,30.850000381469727,30.850000381469727,30.850000381469727,0
