Price,('Close', 'IRSA.BA'),('High', 'IRSA.BA'),('Low', 'IRSA.BA'),('Open', 'IRSA.BA'),('Volume', 'IRSA.BA')
Ticker,IRSA.BA,IRSA.BA,IRSA.BA,IRSA.BA,IRSA.BA
Date,,,,,
2020-11-16,55.767601013183594,56.9597829363745,51.219650497021824,53.86894115210273,32966
2020-11-17,58.41689682006836,59.167530862852615,55.63514105683195,55.76760285354638,67460
2020-11-18,61.86096954345703,67.99849674633488,56.07668451710276,57.40132817100897,254180
2020-11-19,64.0245590209961,65.34920266837277,61.993437472080124,63.67131684621375,132910
2020-11-20,62.17005920410156,65.0842831473035,61.81681700733809,61.81681700733809,96051
2020-11-24,61.28696060180664,63.58301220843832,59.123370782931396,62.69991642866083,63887
2020-11-25,59.87400817871094,64.28949377663844,59.07921806291313,61.28696408588981,18891
2020-11-26,58.72597122192383,62.699915038889294,56.253301803749565,60.93371707045738,10632
2020-11-27,57.93119430541992,60.315558291676744,57.40133420891261,58.7259780021548,108559
2020-11-30,56.51823425292969,60.05062389373779,55.855912404282975,60.05062389373779,23276
2020-12-01,56.56239318847656,58.24027915858591,55.90007130638691,56.51823710673206,40134
2020-12-02,56.739009857177734,57.357175644337325,54.310489893290395,56.51823590119032,28835
2020-12-03,61.905128479003906,62.69991857684959,56.51823501056285,56.51823501056285,89513
2020-12-04,58.94675827026367,63.1414700532058,57.84288199725968,61.728514098023645,21560
2020-12-09,60.40386199951172,65.34920769032661,58.99090608785033,58.99090608785033,89728
2020-12-10,61.81681442260742,62.61160449607353,60.05062285671674,60.22724072370071,24047
2020-12-11,60.933719635009766,61.81681543238041,59.697381649875496,61.81681543238041,20243
2020-12-14,57.57794952392578,62.258365122279535,55.944219672576374,60.93372138811271,52826
2020-12-15,59.16753005981445,59.16753005981445,56.34161825335198,56.95978404300595,46311
2020-12-16,58.81428527832031,60.845413330074294,57.48964159519641,57.48964159519641,45923
2020-12-17,58.41689682006836,60.006470620771175,58.01950498189914,58.284428575328,3523
2020-12-18,58.50519943237305,59.60907562122814,57.48964185002014,58.28442548420715,25678
2020-12-21,58.41689682006836,58.50520253520267,53.16246496860452,57.401332735829314,35108
2020-12-22,56.4299201965332,58.2844238895995,56.34161448849816,57.40132812109658,13105
2020-12-23,57.09224319458008,57.66625932470241,54.75203549120541,57.26886751032575,5488
2020-12-28,57.313026428222656,57.93119221987627,55.281898280741316,57.40133214244411,40491
2020-12-29,55.50267028808594,57.842878025151144,53.86894048009751,55.679288158348726,86767
2020-12-30,57.40133285522461,58.81428878057184,55.50267292753765,55.50267292753765,31208
2021-01-04,56.91562271118164,57.401326661109586,55.016962988377,55.016962988377,33006
2021-01-05,56.25330352783203,57.18055539406948,55.50266952944325,55.63513776634892,16375
2021-01-06,56.29745864868164,60.050622128725394,56.076684705621744,56.076684705621744,37960
2021-01-07,60.22724533081055,60.49217537556519,56.69485548079195,57.048097689806816,63509
2021-01-08,59.82984924316406,62.61160484370188,58.46104948239392,60.93371897797457,52860
2021-01-11,58.637664794921875,60.933716322475746,58.28442262636151,60.933716322475746,25094
2021-01-12,63.362239837646484,64.02456168893413,57.00393845883892,57.40133028000637,126086
2021-01-13,64.0245590209961,65.79075055083166,62.699915373619426,63.14146325607832,50186
2021-01-14,64.42195129394531,65.790751029124,62.25836149574735,64.55441952846124,59852
2021-01-15,61.28696060180664,65.74660202731357,60.93371842108035,64.46610798821581,74221
2021-01-18,61.06618881225586,62.25836428821923,59.60907685537744,61.46358063757698,13175
2021-01-19,66.67385864257812,67.11540656396942,60.933722768439424,60.933722768439424,264929
2021-01-20,66.05567932128906,69.7646930702795,64.46610568487903,66.67385150346676,93971
2021-01-21,62.699920654296875,66.05568613321691,61.94928661168713,66.05568613321691,42549
2021-01-22,61.94927978515625,65.39335704769424,61.905123708452194,63.406391628238744,60355
2021-01-25,60.44801712036133,63.58301501455947,59.38830342746489,63.14146710518381,19284
2021-01-26,61.596046447753906,62.34668051523121,60.93372454634197,60.93372454634197,32446
2021-01-27,60.580482482910156,61.816813991195204,55.19358276927689,61.816813991195204,116630
2021-01-28,58.94675827026367,62.61160995800597,58.28442992725085,60.58048819044141,31670
2021-01-29,57.93119430541992,60.49217617450382,57.79872605728004,60.35971437439004,88935
2021-02-01,59.07921600341797,60.0506239617435,56.51823431693506,57.931190174858436,83995
2021-02-02,59.16753005981445,61.19865175269966,58.461052108198835,60.05062588732751,25737
2021-02-03,59.43246078491211,61.375270338301064,57.887036620868116,58.54935849916158,24582
2021-02-04,57.84288024902344,61.3752700302163,57.84288024902344,61.3752700302163,26848
2021-02-05,58.81428527832031,59.167527462635356,56.56238972740457,57.93118948957105,36003
2021-02-08,59.16753005981445,59.82985193044925,58.28442778427555,59.60907797357098,9014
2021-02-09,60.05062484741211,61.81681647185254,59.1675290351919,59.60907694130201,15115
2021-02-10,60.712947845458984,60.93372180265541,59.21167977810254,60.22724385002165,18529
2021-02-11,59.344146728515625,60.933720475308725,59.16752885621099,60.933720475308725,26875
2021-02-12,58.41689682006836,59.87400882405675,57.26887093911489,59.609078782601955,40830
2021-02-17,57.84288024902344,59.87400840322551,57.31302661786392,58.90260040739424,87140
2021-02-18,54.57542037963867,59.167530308450225,54.04556352570683,59.167530308450225,32002
2021-02-19,54.48710632324219,54.70788672139937,51.2638027825064,54.70788672139937,30422
2021-02-22,54.61957550048828,55.63513955735588,52.985845662237566,54.48710725931819,52549
2021-02-23,54.48710632324219,54.66373064176793,52.72091472218991,54.66373064176793,18177
2021-02-24,55.0169677734375,55.635140007851916,53.25077612774103,54.66373202350853,6012
2021-02-25,54.310489654541016,55.63513983266812,52.985845924439694,54.398801815758084,14480
2021-02-26,51.793663024902344,54.26633256471101,50.68979004633436,54.26633256471101,30348
2021-03-01,53.25077438354492,53.4273922527244,51.79366245475664,52.10274533782712,20202
2021-03-02,53.20661926269531,53.60401108751406,52.80922421386371,53.250775342792004,15021
2021-03-03,54.48710632324219,54.75203635300515,52.01443679216388,53.86894055247902,31728
2021-03-04,53.33908462524414,55.635139548933275,52.76507170032508,55.635139548933275,45535
2021-03-05,52.01443862915039,55.54682840403349,50.33655268007768,55.105280488176334,13304
2021-03-08,50.689788818359375,54.31048732881088,50.469014872796656,52.10274464917096,12837
2021-03-09,52.01443862915039,52.85338160368674,48.57035779263614,50.15993480334,39960
2021-03-10,51.88197326660156,54.22218429800192,51.57289037234747,52.8975373351747,8960
2021-03-11,53.42739486694336,54.31049070407649,51.837821070498535,54.31049070407649,21732
2021-03-12,52.985843658447266,54.04556053161621,52.72091363415184,53.42739154959781,115101
2021-03-15,55.414363861083984,56.87146933196004,53.957251942182374,53.957251942182374,156404
2021-03-16,53.42739486694336,56.69485462275669,52.98584694837679,54.75203862264306,52362
2021-03-17,54.22218322753906,55.635139100256524,52.98584522690486,54.75203684378883,4770
2021-03-18,52.14690399169922,55.193586565560466,51.92613003231853,54.222185013101,5118
2021-03-19,52.72091293334961,53.3390819071509,50.33654919441088,52.809221865603305,4730
2021-03-22,51.17549514770508,52.72091606191018,51.04303012945745,52.72091606191018,66556
2021-03-23,50.55732345581055,53.02999614259294,50.42485844458847,51.17549243350933,45594
2021-03-25,49.45345687866211,50.15993483407157,47.598949827702576,50.15993483407157,103620
2021-03-26,48.39373779296875,51.0430283959059,48.128807765471194,49.453454678946166,122109
2021-03-29,48.128807067871094,49.98331078544838,47.68725917778369,49.18852393848851,44909
2021-03-30,50.292396545410156,50.77810051080551,48.30542782952818,48.30542782952818,35581
2021-03-31,49.276832580566406,50.64563554536805,48.791128614734795,50.292396590582584,17554
2021-04-05,50.95471954345703,51.17549349205621,48.5703557401654,48.5703557401654,38331
2021-04-06,53.51570129394531,53.8689402570209,52.14690152103221,52.89753552657264,54888
2021-04-07,53.074153900146484,53.42739286657677,52.58844991830324,53.42739286657677,5066
2021-04-08,52.102745056152344,54.22218204293768,51.83781825381536,53.339083029776056,8437
2021-04-09,52.85337829589844,53.73647407234487,52.10274430670878,52.98584330716795,44978
2021-04-12,52.632606506347656,53.73647627209355,51.926128566665135,53.73647627209355,19034
2021-04-13,55.63513946533203,56.34161740632664,51.881972582786894,52.1027465363461,383191
2021-04-14,54.17802810668945,57.31302601979193,53.91309806986135,56.78316594613571,190902
2021-04-15,51.5728874206543,53.868939015731854,51.13133630897477,53.868939015731854,80614
2021-04-16,50.474266052246094,51.57825189890824,50.34178813752819,51.57825189890824,6839
2021-04-19,49.85602951049805,50.60674087200109,48.66372512694188,50.47426296538515,177111
2021-04-20,49.281959533691406,51.31329392239571,47.692218175569444,50.34178603110179,60984
2021-04-21,47.780540466308594,49.237804027633544,46.6323952742419,49.237804027633544,27229
2021-04-22,48.752044677734375,49.370278144622716,47.51558096797047,47.51558096797047,26009
2021-04-23,50.29762649536133,50.783378826754756,47.69221795494011,49.41443721426961,219430
2021-04-26,50.43010711669922,52.10816716344229,49.458599177639485,50.34178850624042,73735
2021-04-27,52.41727828979492,52.726396626764156,50.34178465477564,51.22497391580701,248122
2021-04-28,52.72639846801758,54.31613661417899,51.931527782930466,53.079672895161714,798832
2021-04-29,53.344627380371094,53.78622362726147,51.71072674769834,52.10816369230095,372307
2021-04-30,54.4486198425293,54.4486198425293,53.256312157034664,53.96286426251057,243456
2021-05-03,56.259151458740234,56.524107274611275,53.565427549359214,53.565427549359214,152091
2021-05-04,55.905879974365234,57.31898418126789,54.492775767462575,56.612435301829485,273667
2021-05-05,56.52410888671875,58.37881254676446,53.96286281222471,55.90587863205398,79289
2021-05-06,56.082515716552734,56.70075241779777,55.50844154312191,56.435790146963804,367562
2021-05-07,55.64092254638672,57.93721278663043,55.64092254638672,55.64092254638672,40883
2021-05-10,56.082515716552734,56.47995267477802,54.93437381771677,55.6409226785389,20566
2021-05-11,53.786224365234375,56.43578898687903,53.07967229492317,56.43578898687903,10641
2021-05-12,53.25631332397461,53.87454683281423,52.196486754544544,52.196486754544544,30152
2021-05-13,52.81471633911133,52.9913535502229,52.1081642706523,52.1081642706523,8929
2021-05-14,55.24348449707031,55.552602840848095,52.10816432455823,52.10816432455823,36519
2021-05-17,57.36314010620117,58.29048873195477,54.757731448319575,55.199330944793346,47400
2021-05-18,55.42012405395508,57.407302437159174,55.24348683518482,57.407302437159174,31773
2021-05-19,55.0226936340332,55.64092390083357,54.49277552874993,55.64092390083357,45131
2021-05-20,55.68507766723633,56.435789041163275,55.06684742613054,55.1993285589517,14528
2021-05-21,54.581092834472656,56.524108646028196,54.0511811898736,55.81755978656278,26516
2021-05-26,54.05118179321289,54.75773066056506,52.5497590020638,54.09534432143527,28695
2021-05-27,53.69791030883789,54.58109644153617,52.991358178666225,53.69791030883789,31393
2021-05-28,54.6252555847168,56.25915305289903,53.69790697887809,56.170834445106095,62607
2021-05-31,55.81755828857422,56.30331384043319,54.31613555447859,54.84605363288178,14709
2021-06-01,57.40729904174805,57.40729904174805,55.90587632297819,57.054024625102294,68866
2021-06-02,59.88023376464844,60.0568709946773,57.49562471123262,57.49562471123262,57771
2021-06-03,62.70643615722656,63.14802918875002,60.01270899289509,60.05686507203465,154732
2021-06-04,59.968544006347656,65.09104230601669,59.703588198299734,63.32466380433859,426665
2021-06-07,60.63093948364258,61.60245060497137,59.52695367633071,59.6594348103394,703481
2021-06-08,59.615272521972656,61.6466069314115,59.48279783545852,61.02837668228574,95031
2021-06-09,61.205013275146484,61.82324351799777,59.438634704688674,59.615271916931896,267770
2021-06-10,59.88023376464844,61.82324974299211,58.73209176946085,60.49847051777566,385056
2021-06-11,58.422969818115234,60.01271123912816,57.58393980280358,59.96854871031005,100819
2021-06-14,60.85173797607422,60.85173797607422,58.64376640674221,59.83607079626047,179330
2021-06-15,60.14519119262695,60.9400586634607,59.70359170524918,60.763421447719864,76809
2021-06-16,60.895896911621094,61.381652485112106,60.05686690214599,60.49846639515187,133905
2021-06-17,60.14519119262695,61.38165170281278,58.7320870186746,60.49846562410862,43577
2021-06-18,60.49846649169922,61.29333397393192,60.0568669979886,60.41014788256225,76577
2021-06-22,61.38165283203125,61.646608660516804,59.17368114662581,61.646608660516804,31709
2021-06-23,59.8360710144043,61.69076817108891,59.79190848780443,61.69076817108891,71125
2021-06-24,60.2335090637207,60.94005791804152,59.61527236816437,60.2335090637207,23512
2021-06-25,58.37881088256836,58.732085303734635,57.45145585496864,57.45145585496864,52304
2021-06-28,57.8930549621582,58.820403535849,57.451455490476526,58.820403535849,40916
2021-06-29,57.40729904174805,59.526951989647976,56.52410655210825,59.526951989647976,10596
2021-06-30,57.76057815551758,58.069696519233005,56.25915531465114,57.407303710143346,33608
2021-07-01,57.53978729248047,59.173684895672594,56.52411354689744,59.173684895672594,37915
2021-07-02,58.20216751098633,59.08536001628302,57.407300059442285,59.08536001628302,12519
2021-07-05,60.63093948364258,60.94005783097912,58.29048673501015,58.29048673501015,15841
2021-07-06,60.056861877441406,60.80757321511163,58.290483397280624,60.32182413028697,13454
2021-07-07,60.14519119262695,61.11669587920153,58.687924490726544,60.763421447719864,38428
2021-07-08,66.37166595458984,67.12237730916027,60.454300169646835,60.807574584026945,416849
2021-07-12,69.50699615478516,73.3930278132234,68.00557336674635,69.68363337125729,238508
2021-07-13,71.538330078125,72.68647197694263,69.50699565526814,70.65513755408577,82615
2021-07-14,72.59815216064453,74.54116794355049,70.87593611707867,70.87593611707867,192073
2021-07-15,72.81895446777344,73.74630308886172,71.53833140970406,73.30471004263535,106480
2021-07-16,70.39018249511719,72.81895390254867,69.77195223519901,72.81895390254867,44077
2021-07-19,68.4471664428711,68.97707809255802,66.23919478781654,68.88875948427686,59106
2021-07-20,68.93292236328125,69.33035932658215,66.06255790749577,67.12238121226385,74537
2021-07-21,72.50983428955078,73.03975237973371,69.86026963073859,69.86026963073859,45797
2021-07-22,72.42151641845703,73.30470894571967,70.12522616441528,72.42151641845703,45364
2021-07-23,71.67080688476562,73.30471084574252,71.53833219345925,72.42151829558796,23349
2021-07-26,72.02408599853516,72.15656068657655,70.30186346979136,71.53833043032338,24793
2021-07-27,76.1750717163086,76.6608272733228,71.22921043621749,72.02408433824536,50164
2021-07-28,72.37735748291016,76.83746312715061,71.53832751672556,76.39587010495488,87230
2021-07-29,72.37735748291016,75.51267761253798,71.6266461211647,72.95143163577733,153012
2021-07-30,72.0682373046875,74.18789020517386,71.53832569157224,72.15655590687338,45241
2021-08-02,71.45001220703125,72.8631163912449,70.74345689091155,72.8631163912449,23979
2021-08-03,69.33036041259766,70.65513956430955,67.51981923321928,70.65513956430955,72111
2021-08-04,68.40301513671875,69.77195688463051,68.00557814770282,69.33036381240512,12895
2021-08-05,68.35884857177734,71.18505696330375,67.82893691637581,69.77195276754054,12151
2021-08-06,66.81326293945312,70.39017592425974,66.23918881339122,70.39017592425974,33668
2021-08-09,66.15087890625,67.82893898078665,66.06256029432838,66.81327171967509,18259
2021-08-10,66.7249526977539,67.03406461356718,64.91441149244693,65.35600454934158,35752
2021-08-11,69.021240234375,70.6551377024437,65.35600189115848,65.35600189115848,44514
2021-08-12,66.5483169555664,69.02124457722019,66.32751719819375,69.02124457722019,13864
2021-08-13,66.19503021240234,67.78477156032176,65.79759971144162,66.5483110826265,14012
2021-08-17,64.7377700805664,68.0055713861822,64.03122123525512,65.3560003202138,41566
2021-08-18,62.75059509277344,64.47281766614888,62.26484595999912,64.47281766614888,34523
2021-08-19,66.23919677734375,69.94859133261714,61.4699724428383,62.70643944393806,233247
2021-08-20,68.35884857177734,69.41867833060618,67.12238159448131,67.65229969790863,98793
