Price,('Close', 'TEO'),('High', 'TEO'),('Low', 'TEO'),('Open', 'TEO'),('Volume', 'TEO')
Ticker,TEO,TEO,TEO,TEO,TEO
Date,,,,,
2020-10-08,6.531471252441406,6.584861973594802,6.362400423299786,6.362400423299786,233000
2020-10-09,6.5492682456970215,6.584862060267787,6.362400507044631,6.584862060267787,201400
2020-10-12,6.486979007720947,6.584862212204951,6.371298895540919,6.495877673724833,98100
2020-10-13,6.567065238952637,6.584862146471001,6.3712988319388835,6.433588220409031,143000
2020-10-14,6.531471252441406,6.5670650665436705,6.380197330350919,6.513674345390275,189700
2020-10-15,6.415791034698486,6.495877327214414,6.282314021942517,6.495877327214414,217100
2020-10-16,6.451385021209717,6.451385021209717,6.237822134522064,6.389095633769949,233200
2020-10-19,6.656049728393555,6.673846635783173,6.469181988646686,6.540369618205162,201400
2020-10-20,6.834018707275391,7.056480258708581,6.629354062984386,6.664947877268757,708000
2020-10-21,6.682745456695557,6.825120719116081,6.664948124581239,6.798425145256357,184700
2020-10-22,6.664947509765625,6.798424518128005,6.629353697443885,6.771729371042557,134900
2020-10-23,6.620456218719482,6.816222209027208,6.5670654940901025,6.638253126929276,124200
2020-10-26,6.406892776489258,6.620456095338501,6.326806903193575,6.53147155594788,118400
2020-10-27,6.015360355377197,6.442486112656233,6.00646168994469,6.37129848644306,218200
2020-10-28,5.837390899658203,6.02425863171608,5.757304607544334,6.006461725058745,178400
2020-10-29,5.712812423706055,5.837390767486666,5.6060309861798165,5.819593861232293,152800
2020-10-30,5.703914165496826,5.703914165496826,5.53484333185827,5.686117257972334,187600
2020-11-02,5.819593906402588,5.95307091650226,5.686116896302916,5.686116896302916,118200
2020-11-03,5.837390899658203,6.131040071660088,5.757304607544334,5.917477191772072,136400
2020-11-04,5.739507675170898,5.935274071836165,5.703913862015709,5.890781593236317,156600
2020-11-05,5.970868110656738,5.979766352125979,5.695015836122484,5.837391094124231,142700
2020-11-06,6.024259090423584,6.068751572610592,5.872985160161867,5.970868366386229,112300
2020-11-09,6.424689769744873,6.451385344072693,6.050954699337712,6.193329964254726,170300
2020-11-10,6.6115570068359375,6.753932685076404,6.415791032683918,6.478080418433605,168400
2020-11-11,6.469182014465332,6.691643569879287,6.3890957187365505,6.602659032576054,147000
2020-11-12,6.042055606842041,6.4246893164666075,5.997563127538653,6.4246893164666075,195900
2020-11-13,6.193329811096191,6.237822292438357,5.997563402364762,6.033157642025543,185300
2020-11-16,6.202227592468262,6.317907695923089,6.077649247992449,6.264516976862026,140500
2020-11-17,6.255619049072266,6.264517290538803,6.050954403601037,6.202227903026086,192100
2020-11-18,6.513674736022949,6.5403698860447195,6.300111414289991,6.3179083224084245,150500
2020-11-19,6.6115570068359375,6.647150820318123,6.451384846166103,6.469181752907196,117500
2020-11-20,6.31790828704834,6.558166757458389,6.237822413119495,6.558166757458389,138400
2020-11-23,6.602658748626709,6.664947709904345,6.237821949217499,6.415791016170352,175500
2020-11-24,7.083176136016846,7.1187699518310605,6.593760532103759,6.638253014027404,224400
2020-11-25,7.296739101409912,7.350130249958903,6.994191664065594,7.065379296381905,183500
2020-11-27,7.323433876037598,7.590387907853794,7.163262135846658,7.252246247369742,98200
2020-11-30,7.501403331756592,7.501403331756592,7.261144463414595,7.314535605920624,714000
2020-12-01,7.47470760345459,7.634880188076322,7.341231015352114,7.492504934467427,167500
2020-12-02,7.768356800079346,7.777255465613142,7.376824851450276,7.47470762645168,161200
2020-12-03,8.115396499633789,8.311162883336396,7.661574775487313,7.777254872737791,241300
2020-12-04,7.9374284744262695,8.239976329737686,7.892935993005739,8.177686516299541,132200
2020-12-07,7.946327209472656,8.017514840914584,7.768357282244329,7.946327209472656,150200
2020-12-08,7.670474052429199,7.999717040742608,7.60818509071742,7.875139117319049,163000
2020-12-09,7.341230869293213,7.777255286951307,7.305637056599153,7.6793725141985005,196900
2020-12-10,7.501403331756592,7.5458949604509575,7.261144463414595,7.2878396103559,209900
2020-12-11,7.688271999359131,7.741662299781726,7.394622801164287,7.519200734566024,126900
2020-12-14,7.225551128387451,7.697169382400686,7.1988559796834695,7.6615755679208855,471000
2020-12-15,7.172160625457764,7.359028358277804,7.0831756674964295,7.24334825237745,187300
2020-12-16,7.109870910644531,7.198855869797473,6.914104933993869,7.154363390221002,342400
2020-12-17,6.736135959625244,7.189957305892683,6.682745237965059,7.14546482568666,447200
2020-12-18,6.887409687042236,7.261145175358343,6.620456069896269,6.789526906244591,2887600
2020-12-21,6.4602837562561035,6.887409534211804,6.406892609699899,6.887409534211804,298500
2020-12-22,6.184431076049805,6.549268315771365,6.139939019516171,6.495877593343959,300600
2020-12-23,5.970868110656738,6.424689457693177,5.917477388906083,6.184430997659359,258100
2020-12-24,5.935274600982666,6.077649866296583,5.74840685310227,6.006462233639624,247900
2020-12-28,5.810696125030518,6.077649742036116,5.775101885118019,5.899680664032384,227000
2020-12-29,5.979766368865967,6.220024829572373,5.78400038856553,5.828492868971499,542700
2020-12-30,6.006462097167969,6.246720564082217,5.961969615612395,6.042055912687728,315300
2020-12-31,5.837390899658203,6.02425863171608,5.837390899658203,5.997563059574215,596100
2021-01-04,5.64162540435791,5.9797666594929115,5.543742197294529,5.944172843162911,389700
2021-01-05,5.757304668426514,5.775101575272046,5.517046213855955,5.632726320507783,351700
2021-01-06,5.6505231857299805,5.917477210758245,5.62382803781419,5.828492677186065,223400
2021-01-07,5.926375389099121,6.0331572525648385,5.703913845372437,5.7395076584237685,314300
2021-01-08,5.908578872680664,6.0687514662985915,5.766203611075172,5.988665169489628,266000
2021-01-11,5.819593906402588,5.890781531972622,5.712812468047537,5.8462894781472095,185300
2021-01-12,5.872984886169434,5.890781793351605,5.739507870147273,5.872984886169434,170400
2021-01-13,5.837390899658203,5.997563059574215,5.721710794229665,5.899680285114737,233000
2021-01-14,5.935274600982666,6.033157808041864,5.8462900601614685,5.8462900601614685,141100
2021-01-15,5.837390899658203,5.997563059574215,5.792898845170728,5.899680285114737,125500
2021-01-19,5.84628963470459,5.953071075919133,5.650523234832864,5.917477262180952,261200
2021-01-20,5.837390899658203,5.846289565142733,5.70391388757233,5.828492658485398,124800
2021-01-21,5.721711158752441,5.890781994924267,5.623828378056978,5.890781994924267,227700
2021-01-22,5.5882344245910645,5.721711017575443,5.579335758759178,5.632726480815277,253900
2021-01-25,5.801797389984131,5.819594297572878,5.5437420177914305,5.6505234633239105,183000
2021-01-26,5.721711158752441,5.917477568766871,5.703914250961289,5.855188179341962,226000
2021-01-27,5.801797389984131,5.908578835516611,5.606031406507917,5.659422129274158,214400
2021-01-28,5.84628963470459,5.935274169050042,5.748406434768727,5.775101582916498,139600
2021-01-29,5.7662034034729,6.139938876043361,5.739507830727125,5.846289697398495,425400
2021-02-01,5.775101661682129,5.872984862953004,5.712812698946628,5.837391048729365,121300
2021-02-02,6.015360355377197,6.03315726193049,5.810695717858465,5.828492624411758,179100
2021-02-03,5.84628963470459,6.113243237740948,5.8195940622450895,6.050954275854996,198400
2021-02-04,5.84628963470459,5.908578596590542,5.686117048571045,5.855187875983271,122800
2021-02-05,5.828493118286133,6.015360865085714,5.801797544038296,5.8907820843448215,105300
2021-02-08,5.864086627960205,5.908578683632499,5.748406519451115,5.828492813697675,221400
2021-02-09,5.84628963470459,5.917477262180952,5.775101582916498,5.8729847828523605,175200
2021-02-10,5.819593906402588,5.899680197324735,5.703913802695424,5.8462894781472095,138700
2021-02-11,5.757304668426514,5.828492720120374,5.703913947889915,5.819594054541743,171700
2021-02-12,5.819593906402588,5.828492571754701,5.703913802695424,5.739507615480441,142600
2021-02-16,5.775101661682129,5.8996804357766015,5.748406513170267,5.846289714441142,170900
2021-02-17,5.712812423706055,5.80179695497792,5.686116852168638,5.775101383440503,162800
2021-02-18,5.632726192474365,5.739507631120391,5.606031044968718,5.6950155771737405,239900
2021-02-19,5.4725542068481445,5.6950157565223645,5.436960392845208,5.64162503551796,515400
2021-02-22,5.205600261688232,5.570437497585299,5.072123244863049,5.561538831784809,794700
2021-02-23,5.267889499664307,5.472554139830715,5.170006300199052,5.170006300199052,417900
2021-02-24,5.445858955383301,5.4725545296158575,5.294585024792917,5.294585024792917,402400
2021-02-25,5.187803268432617,5.463655539000625,5.161108120096986,5.40136657667633,331500
2021-02-26,5.303483486175537,5.312381727701604,5.0454281172434845,5.25899100560998,668800
2021-03-01,5.178905487060547,5.436960873553648,5.125514761335606,5.321280755660391,641800
2021-03-02,5.045428276062012,5.214499113496655,5.027631368137931,5.178905297648494,490100
2021-03-03,4.947544574737549,5.125514060463244,4.876356950171956,5.054326011585939,897900
2021-03-04,4.947544574737549,5.107716730010133,4.805169325606363,4.983138387020346,532800
2021-03-05,4.858560562133789,5.018732734486684,4.742880447723042,5.009834492622957,493100
2021-03-08,4.760676860809326,4.947544587948852,4.716184807492881,4.894153869382089,415500
2021-03-09,4.796271324157715,4.947545259450948,4.733982356198222,4.814068232762109,447100
2021-03-10,5.045428276062012,5.054326517868175,4.751779083158806,4.8852556804335325,571500
2021-03-11,5.170006275177002,5.205600088571784,5.009834114900481,5.098818648387437,299700
2021-03-12,5.107717037200928,5.170006424597917,5.027631166903928,5.170006424597917,239400
2021-03-15,5.250092506408691,5.267889412899092,5.02763096312283,5.11661549557483,332400
2021-03-16,5.107717037200928,5.463655605747635,5.08992012998918,5.419163549874133,405100
2021-03-17,5.232295989990234,5.276788047377294,5.063225153571203,5.1077172109582625,230600
2021-03-18,5.107717037200928,5.28568653363015,5.081021888539174,5.214498904783157,245700
2021-03-19,5.250092506408691,5.267889412899092,5.08102168259403,5.08102168259403,251200
2021-03-22,5.196702003479004,5.312381688331004,5.187803337707145,5.276787873867044,116000
2021-03-23,5.036529064178467,5.152209165305603,4.947544534200557,5.116615353314439,284000
2021-03-24,4.867458343505859,5.063224737728221,4.8585601024839615,5.009834018661681,359600
2021-03-25,4.992037296295166,5.089920072702245,4.7784739878460964,4.86745852290332,478300
2021-03-26,4.805169582366943,5.0988187615467915,4.778474009572532,4.992037318992616,268900
2021-03-29,4.787372589111328,4.867458457429704,4.689489389709172,4.814067737113544,337000
2021-03-30,4.814067840576172,4.849661654885251,4.716185063382073,4.8051695991547705,283500
2021-03-31,4.911951065063477,5.027631174265082,4.778474048624065,4.814067863099677,297200
2021-04-01,4.947544574737549,5.000935293161744,4.769575513323566,4.911950762454753,182300
2021-04-05,4.920849800109863,5.027631245039877,4.894154226721488,5.018732579139837,179000
2021-04-06,5.1166157722473145,5.161108253035032,4.858560402026737,4.920849790267193,318300
2021-04-07,5.054326057434082,5.143311013259974,5.018732244828412,5.116615441649864,192500
2021-04-08,4.974240303039551,5.072123077749524,4.903052676228034,5.009834116445309,239900
2021-04-09,4.671692371368408,5.000935350944323,4.671692371368408,4.938646390885576,572500
2021-04-12,4.538215637207031,4.751778950652403,4.511520488221199,4.680591320941193,438800
2021-04-13,4.431434154510498,4.54711426395173,4.404738581442622,4.511520449402388,328000
2021-04-14,4.502621650695801,4.556012370943767,4.4136371169491895,4.511520316226325,409100
2021-04-15,4.431434154510498,4.538215598158525,4.386941674167951,4.538215598158525,254300
2021-04-16,4.369144916534424,4.449231214169231,4.333551100766011,4.369144916534424,332900
2021-04-19,4.324652671813965,4.449231021611809,4.315754006101108,4.3602464860419206,183300
2021-04-20,4.11108922958374,4.3424494389176145,4.102190988469518,4.324652532377448,356100
2021-04-21,4.155581951141357,4.182277100357089,4.022104932127461,4.146683285194949,257700
2021-04-22,4.119988441467285,4.208972985970641,4.0488008058646,4.182277410463746,353800
2021-04-23,3.9687142372131348,4.137785072574705,3.959815571204329,4.1288864065659,326200
2021-04-26,3.915323257446289,4.102190988264551,3.915323257446289,4.022104696681947,449500
2021-04-27,3.915323257446289,4.084394081725275,3.90642459202079,3.9242214985600667,707300
2021-04-28,4.200074195861816,4.208972862206377,3.959815720611633,3.959815720611633,505100
2021-04-29,4.102190971374512,4.244566223102518,4.07549539951965,4.217870651247656,266800
2021-04-30,4.119988441467285,4.155582259268628,4.0932928659603895,4.0932928659603895,316500
2021-05-03,4.164479732513428,4.217870449355839,4.119987680633934,4.146682826899291,277000
2021-05-04,4.004307746887207,4.200073716704537,3.995409081557834,4.164479904010477,347500
2021-05-05,4.0576982498168945,4.0754951552160685,3.950916817421851,4.0043075336193725,293600
2021-05-06,4.013206958770752,4.075495927312564,3.986511383458708,4.0576990185417925,328500
2021-05-07,4.164479732513428,4.208972208704621,4.0043075819861915,4.0043075819861915,369600
2021-05-10,4.137784957885742,4.173378772310897,4.048800421822856,4.173378772310897,379400
2021-05-11,4.208972454071045,4.289058746159226,4.102191014161286,4.111089255331237,486000
2021-05-12,4.315753936767578,4.493723429359973,4.155581775314978,4.200073830229281,1000300
2021-05-13,4.386941909790039,4.520418933674976,4.20007416121348,4.342449851369568,670900
2021-05-14,4.582708358764648,4.662794234242591,4.40473885082216,4.40473885082216,438100
2021-05-17,4.5560126304626465,4.600505112026189,4.404738702320702,4.547114388736988,504800
2021-05-18,4.814067840576172,4.849661654885251,4.5293173261035395,4.653895676185316,499000
2021-05-19,4.760676860809326,4.787372432248564,4.627199852236562,4.733981713681802,350900
2021-05-20,4.671692371368408,4.778473809450588,4.644996799692005,4.751778662085902,420400
2021-05-21,4.6005048751831055,4.742880129957881,4.564911061489411,4.680591168149782,428900
2021-05-24,4.404738426208496,4.63609863693724,4.386941519561033,4.627199971457647,1347100
2021-05-25,4.395840644836426,4.475926945282732,4.2801605273721535,4.38694197842605,810700
2021-05-26,4.564911365509033,4.662794147529746,4.351348044811985,4.440332584972523,1075600
2021-05-27,4.965342044830322,5.419163839447513,4.538215824613103,4.5827083071758015,10627600
2021-05-28,5.107717037200928,5.187803331809665,4.929747965083443,4.96534177950694,516400
2021-06-01,5.045428276062012,5.223397355302818,5.027631368137931,5.134412815682415,551500
2021-06-02,5.098818778991699,5.1789050733372015,4.992037336072186,5.072123206105953,655100
2021-06-03,4.947544574737549,5.063224676812494,4.894153856313355,5.03652910544454,534300
2021-06-04,5.143311023712158,5.16110793005116,4.920849482318776,4.965341536010422,598600
2021-06-07,5.525944709777832,5.570437187681527,5.161107918489709,5.161107918489709,869900
2021-06-08,5.543741703033447,5.597132422768313,5.472554076720293,5.570437275056742,611200
2021-06-09,5.801797389984131,5.828492963523124,5.534843351841184,5.570437591330424,509400
2021-06-10,5.757304668426514,5.784000240850677,5.6505232273533155,5.748406427159612,357900
2021-06-11,5.445858955383301,5.7039143342803955,5.419163805462502,5.7039143342803955,222300
2021-06-14,5.436960220336914,5.454757126773708,5.303483209905103,5.410264648525864,241400
2021-06-15,5.356873989105225,5.481452335555563,5.339077082469462,5.445858522284038,163200
2021-06-16,5.392467975616455,5.499249418861516,5.347975919753548,5.347975919753548,127500
2021-06-17,5.187803268432617,5.3924679110232985,5.125514306108323,5.365772762687667,269300
2021-06-18,4.911951065063477,5.125514376228883,4.903052823600443,5.125514376228883,449900
2021-06-21,4.894154071807861,4.974240365126289,4.849661592339461,4.974240365126289,184800
2021-06-22,4.805169582366943,4.876357210736393,4.7606771024801695,4.876357210736393,380800
2021-06-23,4.992037296295166,5.00983420330661,4.814067801868986,4.814067801868986,298500
2021-06-24,4.965342044830322,5.089920401969414,4.956443802904839,5.027631435555748,171600
2021-06-25,4.929748058319092,5.009834354442489,4.8496617621956934,4.9119511507707525,262100
2021-06-28,4.769576072692871,4.9297482467502265,4.760677406422692,4.903053096563215,198900
2021-06-29,4.805169582366943,4.894154117828755,4.707286381203082,4.742880195387808,228800
2021-06-30,4.733982086181641,4.867458680945479,4.707286512641825,4.769575901360231,125600
2021-07-01,4.4848246574401855,4.751778677842559,4.431433938222055,4.733981771436515,777600
2021-07-02,4.493723392486572,4.5560123537178265,4.493723392486572,4.502621633671726,207800
2021-07-06,4.422535419464111,4.5293172857517625,4.395840271125998,4.5293172857517625,409000
2021-07-07,4.440332412719727,4.440332412719727,4.33355096866943,4.37804344917959,313700
2021-07-08,4.386941909790039,4.440332634481662,4.351348093328958,4.3958405760611905,225600
2021-07-09,4.369144916534424,4.422535640187045,4.360246674748198,4.3869418244186305,111300
2021-07-12,4.5115203857421875,4.529317292765733,4.315753984171445,4.38694161226563,262400
2021-07-13,4.4581298828125,4.556012664075645,4.4225356427120115,4.502621940392542,346200
2021-07-14,4.449231147766113,4.529317444205662,4.431434240147519,4.467028055384708,385400
2021-07-15,4.538215637207031,4.556012544634834,4.422535526770445,4.44923110006802,166300
2021-07-16,4.54711389541626,4.600504612913051,4.4759262720872055,4.556012136176539,160000
2021-07-19,4.422535419464111,4.49372347175979,4.297957070492205,4.49372347175979,451500
2021-07-20,4.449231147766113,4.511520536587068,4.3869417589451585,4.404738666563754,103600
2021-07-21,4.6005048751831055,4.6360986888768,4.449230954829042,4.449230954829042,188800
2021-07-22,4.538215637207031,4.600505025360211,4.458129765937792,4.600505025360211,158400
2021-07-23,4.493723392486572,4.609403073763928,4.475926485804538,4.52041854035376,290800
2021-07-26,4.502621650695801,4.54711412972497,4.458129595978359,4.520418557445123,174000
2021-07-27,4.520418643951416,4.529317309652233,4.4581296812926405,4.467027922681723,155900
2021-07-28,4.529317378997803,4.591606342610246,4.484824898435994,4.53821562052312,110500
2021-07-29,4.502621650695801,4.618301756722259,4.493723409477003,4.5293172229756475,115300
2021-07-30,4.46702766418457,4.50262147630463,4.449230758124541,4.4759263293704405,216600
2021-08-02,4.493723392486572,4.511520299168605,4.431434006943593,4.458129579122505,168000
