Price,('Close', 'CELU.BA'),('High', 'CELU.BA'),('Low', 'CELU.BA'),('Open', 'CELU.BA'),('Volume', 'CELU.BA')
Ticker,CELU.BA,CELU.BA,CELU.BA,CELU.BA,CELU.BA
Date,,,,,
2020-05-19,24.999895095825195,26.199890823361056,24.24989824295044,26.199890823361056,16892
2020-05-20,24.199899673461914,25.199895496210907,23.899899782232815,24.999895568724842,48783
2020-05-21,24.849897384643555,24.999896381464197,23.99990052620563,24.999896381464197,17784
2020-05-22,24.599897384643555,25.49989323499892,23.649900599226946,24.99989532843031,20055
2020-05-26,24.94989585876465,25.74989173216759,24.299897065866567,25.499892783311594,12622
2020-05-27,25.14989471435547,25.14989471435547,23.399902013850845,24.999895721494635,12663
2020-05-28,24.69989776611328,25.69989359620142,23.999899922115315,25.69989359620142,3553
2020-05-29,24.599897384643555,24.99989532843031,24.09989947807495,24.99989532843031,2905
2020-06-01,23.999900817871094,24.949897654848122,23.599902852374726,24.949897654848122,15514
2020-06-02,24.099899291992188,24.899895173388682,23.79989940596303,23.99989932998247,25580
2020-06-03,24.149898529052734,24.999895352506073,23.999899538405828,24.999895352506073,26585
2020-06-04,24.099899291992188,24.94989610806386,23.79989940596303,24.94989610806386,21773
2020-06-05,23.999900817871094,24.59989871978602,23.599902852374726,24.59989871978602,16079
2020-06-08,25.14989471435547,25.899891586000308,23.59990194255907,24.299897878356514,204177
2020-06-09,24.599897384643555,25.74989218828322,24.299897496298,25.74989218828322,19923
2020-06-10,25.399892807006836,25.499892767957142,24.399897012184987,24.999894870546218,19394
2020-06-11,23.999900817871094,25.199896621700947,23.74990185101827,25.199896621700947,13784
2020-06-12,24.199899673461914,24.599897621093376,22.849904931282637,24.599897621093376,12819
2020-06-16,23.999900817871094,24.549897782011005,23.3499038855219,24.49989875157674,11807
2020-06-17,23.79990005493164,24.399897936009893,22.699906164852308,24.399897936009893,8557
2020-06-18,22.899904251098633,22.899904251098633,22.049907409469718,22.299906368340537,14045
2020-06-19,23.999900817871094,23.999900817871094,22.19990901946706,22.19990901946706,17173
2020-06-22,23.44990348815918,24.099900410375252,23.09990455855338,24.099900410375252,5493
2020-06-23,23.39990234375,23.949901201781344,22.899904422270982,23.949901201781344,4395
2020-06-24,22.99990463256836,23.74990152276081,21.99990877897843,23.399902592536186,10522
2020-06-25,22.99990463256836,23.94990145641508,21.99990877897843,21.99990877897843,4913
2020-06-26,23.39990234375,23.799900299465076,22.999904388034924,23.799900299465076,4702
2020-06-29,22.899904251098633,23.49990213385673,22.899904251098633,23.49990213385673,1113
2020-06-30,22.399906158447266,22.949905008072808,20.999912381170688,22.949905008072808,6812
2020-07-01,22.699905395507812,22.699905395507812,21.799907650722787,22.699905395507812,7421
2020-07-02,23.19990348815918,23.19990348815918,21.799907832316322,22.99990356379859,4686
2020-07-03,22.499906539916992,23.999900309244794,21.999908616807726,23.999900309244794,4515
2020-07-06,23.299901962280273,23.49990189023986,22.79990404972198,22.84990498538221,2000
2020-07-07,22.99990463256836,23.399902592536186,22.29990677211912,23.399902592536186,8275
2020-07-08,22.99990463256836,23.6999024930176,22.69990663942767,22.99990463256836,2162
2020-07-13,22.949905395507812,23.4999023470776,22.499906502521107,23.4999023470776,6976
2020-07-14,22.99990463256836,23.29990262570905,22.499906705773395,23.29990262570905,2421
2020-07-15,23.299901962280273,23.49990189023986,22.599906029103064,23.299901962280273,6369
2020-07-16,23.099903106689453,23.299901120079216,22.299905331108597,22.299905331108597,12719
2020-07-17,23.19990348815918,23.29990154299884,22.99990356379859,23.29990154299884,8616
2020-07-20,22.99990463256836,23.499902559363324,22.69990663942767,23.199904566222635,6174
2020-07-21,23.299901962280273,23.399901926260068,22.79990404972198,23.399901926260068,58761
2020-07-22,23.699901580810547,23.99989956240434,23.249902701079204,23.349902664057353,28951
2020-07-23,23.499902725219727,24.899896548658283,23.499902725219727,23.69990266028555,29568
2020-07-24,23.59990119934082,24.39989707429856,22.999903339452203,23.999899136819693,36351
2020-07-27,25.099895477294922,25.599893387570354,23.149902864284464,23.69990170999184,52989
2020-07-28,25.59989356994629,25.84989252686502,24.54989680648321,25.449894577263183,69993
2020-07-29,25.14989471435547,25.799891621646193,24.499897807064745,25.649892628785363,46054
2020-07-30,25.99989128112793,25.99989128112793,23.549900762854612,25.699893298512716,46330
2020-07-31,25.79989242553711,26.499890290486245,25.099896467928705,26.499890290486245,25501
2020-08-03,26.44989013671875,26.4998891646592,24.99989543835774,26.29988923821608,48979
2020-08-04,26.24989128112793,27.399886136737766,25.499894387381417,26.699890180312128,38365
2020-08-05,25.499893188476562,26.89988694284636,24.649896367392547,26.89988694284636,14341
2020-08-06,24.999895095825195,25.9998908996582,24.349898204801864,25.9998908996582,11428
2020-08-07,25.99989128112793,25.99989128112793,24.699897480007795,25.299893445238222,39529
2020-08-10,26.44989013671875,26.699889091102328,25.549892375065347,26.099891219113612,83160
2020-08-11,26.499889373779297,26.799887358470716,25.89989149705578,26.799887358470716,49970
2020-08-12,25.749893188476562,26.299890144129094,24.99989629949181,26.299890144129094,54530
2020-08-13,26.099891662597656,26.44989058614991,25.59989374533464,25.749892739045407,6592
2020-08-14,25.499893188476562,26.29988907459055,24.549896404793138,26.29988907459055,2351
2020-08-18,25.299894332885742,25.999892193334894,24.499898412950188,25.999892193334894,9287
2020-08-19,25.949892044067383,26.099891034166486,24.49989735598122,25.29989324140353,6106
2020-08-20,25.699893951416016,25.949892912393445,24.94989706848373,25.949892912393445,18931
2020-08-21,25.699893951416016,25.99989194165265,25.49989401969779,25.99989194165265,16619
2020-08-24,25.299894332885742,26.299890186475544,24.59989837977731,26.199892126989145,10473
2020-08-25,24.999895095825195,25.9998908996582,23.999899291992186,25.9998908996582,9139
2020-08-26,24.849897384643555,25.699894243081484,24.149899523026267,25.599894276087483,1532
2020-08-27,24.199899673461914,24.999895568724842,22.999903923226853,24.09989970971888,32016
2020-08-28,25.899890899658203,25.899890899658203,23.49990135546211,24.749896108412226,18557
2020-08-31,25.299894332885742,26.499890120129795,24.499898412950188,26.499890120129795,13887
2020-09-01,24.999895095825195,25.9998908996582,24.49989719390869,25.9998908996582,13324
2020-09-02,23.999900817871094,25.449895588553773,23.549901914599708,24.999896685282387,13642
2020-09-03,24.199899673461914,24.999895568724842,23.499901834601353,24.499897657350346,10823
2020-09-04,24.999895095825195,24.999895095825195,23.24990243911743,24.949896068569796,11496
2020-09-07,24.599897384643555,24.99989532843031,23.499901608724493,24.99989532843031,12634
2020-09-08,24.449899673461914,24.999896636529257,23.54990186867426,24.999896636529257,8370
2020-09-09,23.999900817871094,24.749897718429565,23.499902884165444,24.749897718429565,4483
2020-09-10,23.79990005493164,24.49989790074638,23.499902068062855,24.49989790074638,7328
2020-09-11,23.79990005493164,24.299897971273403,23.399902103326365,24.299897971273403,6103
2020-09-14,22.99990463256836,24.399898446126116,22.99990463256836,24.399898446126116,7801
2020-09-15,22.399906158447266,23.59990191459329,22.099908173081097,22.999904036520277,55621
2020-09-16,21.099912643432617,22.999904361383077,21.049911706938232,22.999904361383077,22007
2020-09-17,19.49991798400879,21.699909493858847,19.049919113749265,21.699909493858847,17856
2020-09-18,20.499914169311523,20.599914132093367,18.999920449605803,18.999920449605803,42472
2020-09-21,20.499914169311523,20.499914169311523,19.19992037516949,19.99991626274295,22299
2020-09-22,20.34991455078125,21.299909399538937,19.999915645516595,20.69991345604591,31230
2020-09-23,20.34991455078125,20.69991345604591,19.749916699947637,20.69991345604591,64294
2020-09-24,20.99991226196289,20.99991226196289,19.399918565297586,20.699914278299687,27020
2020-09-25,21.24991226196289,21.399911261167418,19.999917423023895,21.399911261167418,10972
2020-09-28,21.84990882873535,21.99990781875876,20.249915151357495,21.99990781875876,10175
2020-09-29,20.749914169311523,22.24990796468344,20.399915235589926,22.24990796468344,41295
2020-09-30,20.649913787841797,21.399910670504386,20.099916836825514,21.09991268037563,29866
2020-10-01,20.99991226196289,21.199912189298804,19.999916439964657,20.649913342795376,18689
2020-10-02,20.59991455078125,21.399910454614417,20.149915662787166,21.399910454614417,16606
2020-10-05,20.399913787841797,21.249910593031167,19.899915891535183,21.19991156633675,19386
2020-10-06,20.99991226196289,21.049911290126538,19.899916476296703,20.899912298294936,85669
2020-10-07,20.849912643432617,20.949912604094813,19.599917903506686,20.89991167009341,84093
2020-10-08,20.499914169311523,20.849913085377654,19.899916299961106,20.849913085377654,55934
2020-10-09,20.59991455078125,22.19990826578827,19.699918682133763,20.799912573069196,97910
2020-10-13,20.34991455078125,20.89991146809672,19.899915685820893,20.399913576958806,17075
2020-10-14,21.149911880493164,21.149911880493164,19.949918002942347,20.799912950954738,35098
2020-10-15,20.849912643432617,20.999911630755605,19.999915838814864,20.999911630755605,62551
2020-10-16,20.749914169311523,21.24991210110216,20.499915203416204,20.849914137137798,54394
2020-10-19,21.499910354614258,21.499910354614258,20.69991445319279,20.749913481778876,67031
2020-10-20,20.899911880493164,21.799907720831985,20.799911918824268,21.199911765499856,81459
2020-10-21,21.299909591674805,21.299909591674805,20.549912748202583,21.249910565046232,46716
2020-10-22,21.949909210205078,21.999908238720444,20.499914495171325,21.499910324204073,60274
2020-10-23,21.999908447265625,21.999908447265625,20.799912678114858,21.899908481946277,29751
2020-10-26,21.39990997314453,22.999903652153794,21.199911955356278,21.999907841190584,26714
2020-10-27,20.99991226196289,21.399910209294053,20.249915395464217,21.399910209294053,12957
2020-10-28,19.94991683959961,20.999911659645647,18.999920073012728,20.999911659645647,16300
2020-10-29,20.99991226196289,21.499910172962007,19.299918601629628,19.299918601629628,16608
2020-10-30,20.99991226196289,21.999908083961124,20.19991636730057,21.999908083961124,5128
2020-11-02,21.999908447265625,21.999908447265625,20.19991670088017,21.999908447265625,25579
2020-11-03,22.399906158447266,22.49990612268288,20.649913460016375,21.999908208845483,73699
2020-11-04,21.999908447265625,22.74990532614968,21.599910493328935,22.399906401202315,1403
2020-11-05,22.649904251098633,22.94990413235818,21.14991056682269,21.999907369380512,17604
2020-11-06,22.849905014038086,22.949904978143287,21.799908251944473,22.64990508582768,2319
2020-11-09,22.449907302856445,22.899904285087402,21.9999084132848,22.899904285087402,5401
2020-11-10,22.899904251098633,22.999904216115098,21.69991039292313,22.699906228406395,37312
2020-11-11,22.99990463256836,23.29990262570905,21.99990877897843,22.89990466574122,17237
2020-11-12,22.74990463256836,22.999903584574604,22.199907701090872,22.999903584574604,3148
2020-11-13,22.499906539916992,22.79990453084627,21.999908616807726,22.099908582897722,1137
2020-11-16,22.499906539916992,22.549905569291635,21.89990865071773,21.89990865071773,6096
2020-11-17,22.499906539916992,22.499906539916992,21.799908684627734,21.849909621343087,3509
2020-11-18,22.199907302856445,22.399905316469383,21.899907421426136,21.999907381902904,1667
2020-11-19,22.249906539916992,22.3499065013398,21.749908640143577,22.1999075128759,6421
2020-11-20,21.999908447265625,21.999908447265625,21.299910597370896,21.599910493328935,15115
2020-11-24,21.999908447265625,22.59990633184101,21.24991156838157,21.24991156838157,21444
2020-11-25,21.999908447265625,22.09990841258497,21.049911637742877,22.09990841258497,22140
2020-11-26,21.999908447265625,22.04990747625495,21.599910493328935,21.599910493328935,4005
2020-11-27,22.249906539916992,22.249906539916992,21.49990969025687,22.149906578494186,14547
2020-11-30,21.999908447265625,21.999908447265625,21.79990851662693,21.999908447265625,4574
2020-12-01,21.999908447265625,22.49990636652166,21.499910528009586,21.999908447265625,16439
2020-12-02,22.34990692138672,22.649904903952716,21.79990807689484,21.79990807689484,3999
2020-12-03,22.34990692138672,22.749904867254937,21.69991002093328,22.59990587597194,9731
2020-12-04,22.09990882873535,22.74990575453977,21.89990889433058,22.049907891463793,7444
2020-12-09,21.999908447265625,22.09990841258497,21.099912574072896,21.69991045864828,6137
2020-12-10,21.949909210205078,21.999908238720444,20.499914495171325,21.999908238720444,6650
2020-12-11,22.499906539916992,22.499906539916992,20.999912770589194,20.999912770589194,6981
2020-12-14,21.749908447265625,22.749904237944506,21.049910630854168,22.54990431687249,24207
2020-12-15,21.599910736083984,21.74990973207845,20.9999128447654,21.74990973207845,1336
2020-12-16,21.799907684326172,21.99990760732905,20.99991180699591,21.949908580248643,27677
2020-12-17,21.749908447265625,21.79990747386333,21.749908447265625,21.79990747386333,35
2020-12-18,21.299909591674805,21.99990740851845,20.899911656624408,21.8999074479207,51025
2020-12-21,20.79991340637207,21.29991134313429,20.34991640769053,20.34991640769053,4005
2020-12-22,21.149911880493164,21.699910743293753,20.549913988047397,20.599914925033296,4808
2020-12-23,20.79991340637207,21.199913281654457,19.99991747048882,21.199913281654457,778
2020-12-28,20.99991226196289,21.199912189298804,20.499914350963774,20.499914350963774,14623
2020-12-29,20.299915313720703,20.999913182748625,20.04991634725941,20.999913182748625,38961
2020-12-30,21.099912643432617,21.099912643432617,20.149915830787034,20.99991267778455,9215
2021-01-04,21.099912643432617,21.49991059868418,20.69991468818105,20.99991267778455,14115
2021-01-05,21.099912643432617,21.199912609080684,20.69991468818105,21.1499116725863,2749
2021-01-06,21.599910736083984,21.599910736083984,20.2999149870036,20.2999149870036,4995
2021-01-07,21.799907684326172,21.99990760732905,20.69991382983222,20.69991382983222,11708
2021-01-08,21.749908447265625,21.79990747386333,20.799911683184447,21.79990747386333,897
2021-01-11,21.499910354614258,21.999908269837846,20.249915566555288,20.99991243939067,8583
2021-01-12,21.349910736083984,21.499909724788807,20.69991384680268,20.999911824212322,1139
2021-01-13,21.64990997314453,21.899908937978395,20.799913111241242,21.849909907947914,6685
2021-01-14,21.549909591674805,21.899908517185352,20.749913682514155,21.899908517185352,5488
2021-01-15,20.79991340637207,21.499911280775482,20.199917408130016,20.99991334401326,12056
2021-01-18,20.899911880493164,20.99991184216206,20.099916001823242,20.99991184216206,2398
2021-01-19,20.99991226196289,20.99991226196289,19.999916439964657,20.99991226196289,21230
2021-01-20,20.99991226196289,21.499910172962007,20.29991442362786,21.499910172962007,14052
2021-01-21,21.599910736083984,21.599910736083984,19.99991699501467,20.24991595745235,40550
2021-01-22,20.99991226196289,21.199912189298804,20.499914350963774,21.199912189298804,1992
2021-01-25,20.249916076660156,20.99991296838831,20.09991707978267,20.99991296838831,25971
2021-01-26,20.299915313720703,20.39991528177337,20.199917253008785,20.39991528177337,11399
2021-01-27,20.299915313720703,20.69991518593137,19.99991731690345,20.299915313720703,52481
2021-01-28,20.449914932250977,20.699913882976098,19.94991703080074,20.699913882976098,5661
2021-01-29,20.399913787841797,20.449914721876823,20.099915812994073,20.449914721876823,1588
2021-02-01,20.099916458129883,20.19991642206897,19.74991753801341,20.19991642206897,713
2021-02-02,20.499914169311523,20.499914169311523,19.59991831895622,20.099916225524794,20062
2021-02-03,20.849912643432617,20.89991167009341,19.749916890829677,19.749916890829677,9020
2021-02-04,21.199913024902344,21.199913024902344,20.099917195879353,21.04991211981773,20699
2021-02-05,20.79991340637207,21.199913281654457,20.199917408130016,21.199913281654457,7765
2021-02-08,20.499914169311523,21.349910991946228,20.149915253245393,20.599914132093367,12172
2021-02-09,20.499914169311523,20.69991409487521,20.499914169311523,20.599914132093367,6308
2021-02-10,20.699914932250977,21.199912859046016,20.299915064942365,21.199912859046016,3431
2021-02-11,20.449914932250977,20.449914932250977,20.049915085218284,20.449914932250977,3558
2021-02-12,19.999916076660156,20.44991495132126,19.59991813659508,20.44991495132126,12532
2021-02-17,20.099916458129883,20.59991437048465,19.799916566312618,19.999916494190796,9891
2021-02-18,20.049915313720703,20.099916248839946,19.799916360146426,20.099916248839946,2999
2021-02-19,20.099916458129883,20.099916458129883,19.499918581836024,19.499918581836024,38058
2021-02-22,20.19991683959961,20.999912752966825,19.599918950903845,20.099916873593532,10120
2021-02-23,20.19991683959961,21.199912684978983,19.499918984897764,20.499914830277138,456
2021-02-24,19.699918746948242,19.99991673503753,19.099920863428977,19.99991673503753,12619
2021-02-25,19.449918746948242,19.699917692758167,18.999919881554145,19.649916759191825,18956
2021-02-26,19.799917221069336,19.84991815836268,19.799917221069336,19.799917221069336,27
2021-03-01,19.799917221069336,19.999917155561242,19.09992126502913,19.999917155561242,573
2021-03-02,19.34992027282715,19.799917265431056,18.849922342817873,19.799917265431056,17052
2021-03-03,19.399919509887695,19.749918446096803,18.999921543080468,19.2999195413507,2194
2021-03-04,19.599918365478516,19.599918365478516,19.04991952254322,19.24991944858163,5917
2021-03-05,19.699918746948242,19.699918746948242,19.04991992718697,19.099920863428977,519
2021-03-08,19.599918365478516,19.749917356336994,19.599918365478516,19.69991832849772,517
2021-03-09,19.599918365478516,19.599918365478516,18.799920568665538,18.799920568665538,1023
2021-03-10,19.699918746948242,19.99991673503753,19.29991888637494,19.549917845562906,622
2021-03-11,19.699918746948242,19.799916804750875,18.99992089828565,19.699918746948242,8615
2021-03-12,19.599918365478516,19.69991832849772,18.999920494703943,19.69991832849772,2822
2021-03-15,20.14991569519043,20.499914618933033,18.89992090135305,20.499914618933033,22458
2021-03-16,20.249916076660156,20.299915106505743,19.199921191177033,20.149916109628258,22906
2021-03-17,20.19991683959961,20.29991489826498,19.399919018891687,19.99991690758745,3040
2021-03-18,19.999916076660156,20.14991506576698,19.299918251040797,19.299918251040797,587
2021-03-19,19.89991569519043,19.949916628732115,18.999919872186553,19.299917844074315,11784
2021-03-22,19.89991569519043,19.999915654933215,19.89991569519043,19.999915654933215,2605
2021-03-23,19.449918746948242,19.49991777317399,18.89991992176206,19.09991984134623,13481
2021-03-25,19.399919509887695,19.44992044782657,18.74992257540836,19.44992044782657,1608
2021-03-26,19.74991798400879,19.999916945831686,18.49992317489431,19.999916945831686,6478
2021-03-29,19.94991683959961,19.94991683959961,18.89992011221296,19.94991683959961,6531
2021-03-30,19.699918746948242,19.8999167698942,18.99992089828565,18.99992089828565,5021
2021-03-31,19.649917602539062,19.999916523162543,18.999920697004416,19.999916523162543,13431
2021-04-05,19.199920654296875,19.499918639663115,18.999920725825596,19.199920654296875,8751
2021-04-06,18.999919891357422,19.34991879714002,18.84992090526219,18.84992090526219,11315
2021-04-07,19.249919891357422,19.549917879974764,18.949921902740076,19.549917879974764,4840
2021-04-08,19.29991912841797,19.39991909481541,18.999921136566364,19.39991909481541,1358
2021-04-09,18.999919891357422,19.299917863547883,18.999919891357422,18.999919891357422,1698
2021-04-12,18.59992218017578,19.14991910483573,18.499922219144715,19.14991910483573,3281
2021-04-13,18.649921417236328,19.29991831025388,18.399922465511068,18.499922427669297,6852
2021-04-14,18.649921417236328,19.24991928284508,18.299922503352835,18.34992343810227,26236
2021-04-15,18.999919891357422,18.999919891357422,18.099924067445453,18.54992102573114,16395
2021-04-16,19.249919891357422,19.249919891357422,18.099925058536677,18.79992100109071,2821
2021-04-19,18.999919891357422,18.999919891357422,18.29992207979223,18.29992207979223,15407
2021-04-20,18.899921417236328,19.049920415122976,18.29992351834899,19.049920415122976,11758
2021-04-21,18.899921417236328,18.94992235475904,18.29992351834899,18.69992338916771,2949
2021-04-22,18.84992218017578,18.89992120980901,17.99992532502586,18.5999232173282,8474
2021-04-23,18.59992218017578,18.59992218017578,18.399922258113648,18.499922219144715,1863
2021-04-26,18.19992446899414,18.799920427936726,17.999924544452853,18.799920427936726,98954
2021-04-27,18.049924850463867,18.249924789171924,17.649926880388527,18.249924789171924,50091
2021-04-28,18.049924850463867,18.099925788811266,17.799925880749182,18.049924850463867,7263
2021-04-29,17.99992561340332,18.149924612046863,17.49992767969767,18.0999255816126,31542
2021-04-30,17.899925231933594,18.0999251637347,17.79992526603304,18.0999251637347,4916
2021-05-03,17.99992561340332,18.149924612046863,17.69992761611623,18.149924612046863,15831
2021-05-04,17.99992561340332,17.99992561340332,17.49992767969767,17.749926646550495,11788
2021-05-05,17.949926376342773,17.999925406201484,17.39992751119329,17.999925406201484,118920
2021-05-06,17.399927139282227,17.899925056545168,17.2999271743615,17.899925056545168,83377
2021-05-07,17.649925231933594,17.7499251919479,17.149927339202666,17.499926245582436,51730
2021-05-10,17.599925994873047,17.849924938245277,17.599925994873047,17.849924938245277,17200
2021-05-11,17.599925994873047,17.599925994873047,17.199928066945596,17.199928066945596,9570
2021-05-12,17.5499267578125,17.949926631736357,16.999929792178328,17.949926631736357,1824
2021-05-13,17.449928283691406,17.499927313078203,17.0999293559617,17.0999293559617,3317
2021-05-14,17.599925994873047,17.94992489706228,17.349927051500817,17.94992489706228,31806
2021-05-17,18.14992332458496,18.14992332458496,17.399926477227396,17.799924414349974,30935
2021-05-18,20.949913024902344,21.849908874258535,17.899924653815543,18.199924541828036,264324
2021-05-19,20.449914932250977,21.399909800602053,19.599918118317447,20.99991186090999,21397
2021-05-20,20.19991683959961,20.999912752966825,19.84991791224869,19.99991690758745,21763
2021-05-21,19.89991569519043,19.999915654933215,18.999919872186553,19.699917683045452,9753
2021-05-26,19.799917221069336,19.84991815836268,19.299919292180306,19.299919292180306,13949
2021-05-27,19.799917221069336,19.999917155561242,19.04992032773579,19.04992032773579,22239
2021-05-28,20.19991683959961,20.349915834938376,19.399919018891687,20.19991683959961,67896
2021-05-31,20.249916076660156,20.249916076660156,19.499919184932,20.249916076660156,22421
2021-06-01,20.449914932250977,20.49991395945975,19.749917107284393,20.249915008734632,86164
2021-06-02,20.19991683959961,20.999912752966825,19.99991690758745,20.449915800944453,14476
2021-06-03,20.899911880493164,20.899911880493164,19.79991611681655,20.19991596349214,17212
2021-06-04,21.799907684326172,21.799907684326172,19.999916006662772,20.899911845494472,105537
2021-06-07,22.899904251098633,23.999900051598363,21.549909491728087,21.549909491728087,132470
2021-06-08,22.29990577697754,22.349906711830158,22.149906787100957,22.349906711830158,7303
2021-06-09,22.99990463256836,22.99990463256836,21.99990877897843,22.349907709203052,170115
2021-06-10,22.899904251098633,23.49990213385673,22.19990831066476,22.999904216115098,19802
2021-06-11,22.249906539916992,22.999903389577117,21.999907590030286,22.999903389577117,10202
2021-06-14,21.999908447265625,22.9999042857777,21.39991056269024,22.19990837790432,50646
2021-06-15,21.84990882873535,22.29990579880558,21.099911971277667,22.14990680878217,9527
2021-06-16,21.799907684326172,21.99990760732905,20.99991180699591,20.99991180699591,30576
2021-06-17,21.149911880493164,22.49990666166097,21.049911913862083,22.49990666166097,14041
2021-06-18,21.199913024902344,21.199913024902344,20.5999151265861,20.99991308968335,132622
2021-06-22,20.699914932250977,21.199912859046016,20.199917005455937,21.199912859046016,10640
2021-06-23,20.449914932250977,21.199911784426334,20.19991598152586,20.449914932250977,11440
2021-06-24,20.54991340637207,20.89991232600361,20.54991340637207,20.89991232600361,1529
2021-06-25,19.999916076660156,20.299914054873806,19.999916076660156,20.299914054873806,9860
2021-06-28,20.79991340637207,21.34991228121497,19.79991753284763,20.99991334401326,30871
2021-06-29,20.79991340637207,20.79991340637207,19.79991753284763,19.79991753284763,6896
2021-06-30,20.59991455078125,20.949913473961015,19.99991666923603,20.899912537883516,19328
2021-07-01,20.59991455078125,21.449911390691916,20.199916598864665,20.59991455078125,23911
2021-07-02,21.44991111755371,21.499910145653853,20.599914288466707,20.99991223528981,26994
2021-07-05,22.949905395507812,22.999904424799354,21.44991162867307,21.44991162867307,71912
2021-07-06,23.099903106689453,23.44990201429729,22.49990525183896,22.99990314632427,50276
2021-07-07,22.99990463256836,22.99990463256836,21.44991182244026,22.99990463256836,19479
2021-07-08,22.799903869628906,22.999903796008724,21.99990797879095,22.899903832818815,5583
2021-07-12,22.99990463256836,23.199904566222635,21.99990877897843,22.69990663942767,34383
2021-07-13,22.899904251098633,23.09990418113156,21.999908380631833,23.09990418113156,9
2021-07-14,22.29990577697754,22.999903606189115,22.29990577697754,22.999903606189115,613
2021-07-15,21.999908447265625,22.89990432045835,21.999908447265625,22.849905291469028,4474
2021-07-16,21.549909591674805,22.199908413626122,20.999912642544444,22.199908413626122,3029
2021-07-19,20.99991226196289,21.399910209294053,20.29991442362786,21.399910209294053,951
2021-07-20,21.999908447265625,21.999908447265625,20.699914620136205,20.699914620136205,8001
2021-07-21,22.59990692138672,22.59990692138672,21.249912122711045,21.249912122711045,33402
2021-07-22,22.59990692138672,22.59990692138672,21.79990908530374,22.59990692138672,1113
2021-07-23,22.399906158447266,22.44990709423541,21.89990824460987,22.44990709423541,1099
2021-07-26,21.999908447265625,22.549905395510986,21.549909556998912,22.399906401202315,2397
2021-07-27,21.999908447265625,22.549905395510986,21.24991156838157,22.549905395510986,1104
2021-07-28,22.99990463256836,23.099904599395497,21.04991195513171,21.99990877897843,29065
2021-07-29,23.39990234375,23.39990234375,22.84990539305936,23.34990331453838,25896
2021-07-30,22.899904251098633,23.49990213385673,22.699906228406395,23.2999022038238,24666
2021-08-02,23.349903106689453,23.499902100329805,22.54990529503977,23.39990213545601,10683
2021-08-03,23.499902725219727,23.499902725219727,22.9999047948959,23.499902725219727,8335
2021-08-04,23.499902725219727,23.99990065554355,23.199904729961727,23.499902725219727,21108
2021-08-05,23.999900817871094,23.999900817871094,22.849905951816254,23.14990394910334,240211
2021-08-06,23.499902725219727,23.99990065554355,22.9999047948959,23.99990065554355,43501
2021-08-09,22.99990463256836,23.499902559363324,22.499906705773395,23.499902559363324,2911
2021-08-10,23.999900817871094,24.04989984830536,22.999904950459797,23.499902884165444,12132
2021-08-11,23.899900436401367,23.999900402881515,22.899904586281306,23.999900402881515,15733
2021-08-12,23.79990005493164,23.899900019668127,22.999904151721093,23.899900019668127,1506
2021-08-13,23.749900817871094,23.94990074558943,22.99990394993832,22.99990394993832,2498
2021-08-17,22.1499080657959,23.999900800647275,21.69991107018821,23.999900800647275,26191
2021-08-18,21.999908447265625,22.9999042857777,21.599910493328935,21.999908447265625,13950
2021-08-19,21.949909210205078,21.999908238720444,21.09991237405911,21.999908238720444,2109
2021-08-20,21.949909210205078,22.349907160350043,21.29991039546125,21.29991039546125,1123
2021-08-23,22.249906539916992,22.399905528380895,21.349910701792968,21.349910701792968,4544
