Price,('Close', 'BMA'),('High', 'BMA'),('Low', 'BMA'),('Open', 'BMA'),('Volume', 'BMA')
Ticker,BMA,BMA,BMA,BMA,BMA
Date,,,,,
2020-06-30,14.033672332763672,14.941511588762868,13.753756214860578,14.850727085974661,766500
2020-07-01,14.192547798156738,14.56324849580246,13.889935130994008,14.0109801978591,353600
2020-07-02,13.662970542907715,14.737246278625104,13.54949100636114,14.510287205531954,625100
2020-07-06,16.734495162963867,16.96145427648154,14.298460225884648,14.828033414720354,1396600
2020-07-07,15.766132354736328,16.54536109908477,15.53917325477542,16.507533620444107,621200
2020-07-08,16.04604721069336,16.204919722457102,15.546736075957003,15.758565610651775,479300
2020-07-09,15.380301475524902,16.15196476152844,15.221430386449912,16.114137281055225,296900
2020-07-10,16.242746353149414,16.499967425116665,15.221429003658466,15.221429003658466,360000
2020-07-13,16.386489868164062,17.438069326875357,16.197356788944283,16.492403930776458,732600
2020-07-14,16.227617263793945,16.37892284730386,15.7585666360805,16.227617263793945,458300
2020-07-15,17.029541015625,17.05980155509357,16.454576336014664,16.46970732723432,357900
2020-07-16,16.628578186035156,16.787450705797273,16.37892260609817,16.74205773273911,279200
2020-07-17,16.21248435974121,17.248932607046157,16.046046361655325,16.628576469014774,271700
2020-07-20,15.629956245422363,16.227617418449075,15.471085164777243,16.227617418449075,692400
2020-07-21,16.27301025390625,16.43944684358434,15.372736395848733,15.380301892148312,611300
2020-07-22,17.574241638183594,17.733114141293868,15.84934924594425,16.16709280919422,661900
2020-07-23,17.72555160522461,18.58799794529888,17.097629868632307,17.483461505763117,834900
2020-07-24,17.80120086669922,18.580428007696494,17.354846811403288,17.77850438418621,407900
2020-07-27,18.081119537353516,18.70147571891658,17.513720379635494,17.69528793694878,295700
2020-07-28,17.264062881469727,18.081117519690107,17.256497387054566,17.77850495793636,405400
2020-07-29,17.438068389892578,17.733116958842075,17.029541711073676,17.264066312672878,306300
2020-07-30,16.613449096679688,17.112761756678378,16.477274490830105,17.105196260302698,775400
2020-07-31,16.0990047454834,16.74962141625458,16.00065475746773,16.499965863325627,366700
2020-08-03,17.763378143310547,18.23999430267162,15.433258705797671,15.713176293054111,1151600
2020-08-04,17.574241638183594,20.26749715257689,17.339717073847126,20.206973194843016,1724700
2020-08-05,16.88579559326172,18.308076694756043,16.840404073035,17.952505697897255,581100
2020-08-06,16.772319793701172,17.006844383722346,16.31840016177868,16.719362767854847,408400
2020-08-07,16.855539321899414,16.870668870486174,16.151964087152464,16.62857877744868,250900
2020-08-10,16.605878829956055,17.64232691511781,16.47726832563266,16.749618878398994,290500
2020-08-11,15.705612182617188,17.067369872145036,15.69804668575669,16.885802276406057,470900
2020-08-12,14.888551712036133,16.17465539493138,14.714549678233846,16.03848083128423,647600
2020-08-13,15.281949043273926,15.65264960023539,14.759941488667979,14.797767516593863,580800
2020-08-14,15.312211990356445,15.395430996473989,14.956642365712701,15.334908476471421,361600
2020-08-17,14.449763298034668,15.471081914521156,14.230368297935668,15.206295392769777,470300
2020-08-18,14.298458099365234,14.790203734166534,14.169847569373758,14.525418622099352,376800
2020-08-19,14.094194412231445,14.66915906396148,13.897497307796792,14.306023950122723,349900
2020-08-20,13.950455665588379,14.192545764631602,13.768888091305964,13.99584719841628,297100
2020-08-21,13.784018516540527,14.457333270650365,13.768888966616624,13.995848088155103,314600
2020-08-24,13.889932632446289,13.920193172233729,13.42844749617907,13.85967064968809,712200
2020-08-25,14.056367874145508,14.162281917801852,13.564622244778825,14.041236884202995,528200
2020-08-26,13.867236137390137,14.222805776769611,13.74619109236858,14.079065687663238,265200
2020-08-27,13.526796340942383,14.132023022199109,13.44357877253481,13.912627971463714,316100
2020-08-28,14.517854690551758,14.525420186421396,13.61758088365601,13.655406920033405,390200
2020-08-31,14.336287498474121,14.812902207124214,14.071500907903701,14.782641665814618,450900
2020-09-01,14.23037052154541,14.563245099274914,13.995845939562903,14.381677541323551,379800
2020-09-02,14.268199920654297,14.3135914555161,13.784018257901845,14.222806942821617,412100
2020-09-03,14.654032707214355,14.941514374190277,14.321158058896721,14.434637626309032,451100
2020-09-04,14.321155548095703,14.880989233087291,14.169848522759281,14.752378694442553,295400
2020-09-08,14.275766372680664,14.48759451153094,13.784019180701726,14.033674803611676,256900
2020-09-09,14.177412033081055,14.548112605978826,14.162281044072035,14.396807044800234,268000
2020-09-10,14.16985034942627,14.638901034058962,14.109327820083754,14.116893316622933,291200
2020-09-11,13.617581367492676,14.33628762796535,13.557058841355987,14.306025643411582,226100
2020-09-14,13.201489448547363,13.693235163757391,13.088008447138924,13.693235163757391,372500
2020-09-15,13.057747840881348,13.413317507033543,12.755135205542151,13.239315422084864,295500
2020-09-16,12.210430145263672,12.77782933703943,12.08182032556105,12.709741318588678,610200
2020-09-17,11.635467529296875,12.263388595180768,11.620336536114257,12.210431562012534,462800
2020-09-18,11.590073585510254,12.006166458202369,11.279895485235242,11.733815113896707,461000
2020-09-21,11.136155128479004,11.40094098799688,10.916760800770872,11.370679726295254,381700
2020-09-22,10.667105674743652,11.408506979382883,10.667105674743652,11.287461927318146,279700
2020-09-23,10.107270240783691,11.34798334639044,10.099705466881632,10.818410934522623,466100
2020-09-24,11.075632095336914,11.295026412947763,9.850049970598523,10.039183027900473,682300
2020-09-25,10.98484992980957,11.310158345597769,10.697367553856061,11.226940047881804,332400
2020-09-28,10.841106414794922,11.408505567229346,10.80327966033556,11.166415493065966,280000
2020-09-29,10.667105674743652,10.931891545763913,10.52336413430271,10.621713419476665,290900
2020-09-30,10.818411827087402,10.992413906441664,10.58388650112578,10.67467028880871,331900
2020-10-01,11.060500144958496,11.098326897434545,10.750322073328423,10.750322073328423,272700
2020-10-02,10.780584335327148,10.901629377338777,10.591451276812636,10.644408302321384,271100
2020-10-05,10.629278182983398,10.947021783495698,10.530928904588128,10.85623800070438,211800
2020-10-06,10.394752502441406,11.121023460600236,10.288838453669197,10.697365822540704,340700
2020-10-07,10.500666618347168,10.78058343499332,10.122400532908806,10.394751854689718,232300
2020-10-08,10.795716285705566,10.86380358677381,10.402319142722336,10.568756451021812,282400
2020-10-09,10.667105674743652,10.947022538014714,10.440145841379557,10.856238748966161,198500
2020-10-12,10.455273628234863,10.614145401697249,10.319098337756568,10.614145401697249,218200
2020-10-13,10.145098686218262,10.40231980035564,10.12240291776069,10.394754303707959,290400
2020-10-14,10.0316162109375,10.546057568418858,9.940832441970203,10.114834485452876,443700
2020-10-15,10.016488075256348,10.319101446166144,9.880312743758134,10.099707094962138,330700
2020-10-16,10.243446350097656,10.40231814702066,9.81222321051466,9.895441495956097,353100
2020-10-19,10.462841033935547,10.848672657326581,10.031617879254615,10.16022842038496,410800
2020-10-20,9.971095085144043,10.916760378606554,9.925702833604284,10.629278042815708,436000
2020-10-21,9.570134162902832,10.114837669668008,9.547438393887552,9.933270074574779,406400
2020-10-22,9.759264945983887,9.955963488209377,9.365868583018223,9.577697393845888,344000
2020-10-23,9.872746467590332,10.099706297480363,9.683613396262876,9.78952745445559,209700
2020-10-26,9.79709243774414,9.940833968462268,9.592829106572818,9.834919194327089,194600
2020-10-27,9.24482250213623,9.940832094724994,9.237257007948578,9.660915303149006,280100
2020-10-28,8.881689071655273,9.297781982958021,8.662294732457159,9.078387643759907,375900
2020-10-29,9.108648300170898,9.259954606522166,8.783339200401636,8.783339200401636,389400
2020-10-30,9.025430679321289,9.191867267870059,8.836297602027786,8.987603919565501,232800
2020-11-02,9.940834999084473,10.122402583724307,9.229694210350283,9.275086467252965,388600
2020-11-03,9.971095085144043,10.51579777470899,9.887876077568711,10.251011925430703,411800
2020-11-04,9.713874816894531,10.084575469572442,9.638221298538237,9.910573387432558,244600
2020-11-05,10.591449737548828,10.674668011466304,9.87274436394078,9.87274436394078,390700
2020-11-06,10.614147186279297,10.74275772553841,10.281273316216831,10.614147186279297,256200
2020-11-09,11.363113403320312,11.726248494248619,11.128588115981811,11.340416919023324,558200
2020-11-10,12.384434700012207,12.626524811276976,11.370680555377382,11.559813635174343,700200
2020-11-11,11.869991302490234,12.391998264690013,11.726250484966803,12.391998264690013,345800
2020-11-12,11.075632095336914,11.854860089405049,11.01510957471912,11.771641803926919,429700
2020-11-13,11.559812545776367,11.612770293738874,10.886499306902982,10.962152098800972,295100
2020-11-16,11.605205535888672,11.960775917018799,11.438768228755464,11.869991406593108,203400
2020-11-17,11.892687797546387,12.021298344529862,11.136155507754372,11.332853354771382,369800
2020-11-18,11.363113403320312,11.907816039712774,11.28745989863427,11.907816039712774,277400
2020-11-19,11.431201934814453,12.10451589098524,11.14371959582531,11.257199865194519,361300
2020-11-20,11.310155868530273,11.58250791319845,11.143718588064756,11.347982621565887,550700
2020-11-23,11.469029426574707,11.862426564566231,11.317723112533896,11.695989258378631,371400
2020-11-24,12.47521686553955,12.709741463448047,11.718684601215958,11.718684601215958,734200
2020-11-25,12.460086822509766,12.596262871330238,12.021298855001964,12.467652318885447,425100
2020-11-27,12.830785751342773,12.898873766542055,12.376867573975153,12.46008513690818,263900
2020-11-30,12.081820487976074,12.77782950881085,11.97590571101939,12.740003472705613,364900
2020-12-01,12.331473350524902,12.588694394516072,12.119645274040797,12.346604339693924,345300
2020-12-02,12.80052375793457,12.944265267346992,12.28608167622319,12.28608167622319,539700
2020-12-03,12.626523971557617,13.065312629786357,12.528173968540209,12.861048570877085,478800
2020-12-04,12.747568130493164,12.876178664955185,12.497912556886966,12.709740653903928,265500
2020-12-07,12.53573989868164,12.830787032014086,12.422260343013072,12.747569460774917,170700
2020-12-08,12.233126640319824,12.588696281259901,12.04399357627219,12.475216731425474,255500
2020-12-09,12.255823135375977,12.626523767991829,12.142342142497627,12.528173766560027,326500
2020-12-10,12.845918655395508,12.868615144832718,12.127213805534762,12.270953909724366,329000
2020-12-11,12.452518463134766,12.84591552639761,12.34660442416806,12.664347984038734,160600
2020-12-14,12.21799373626709,12.717304831752566,12.14990572843084,12.475214778543915,191300
2020-12-15,12.573565483093262,12.611391514954912,12.119645885900358,12.25582190935529,301900
2020-12-16,12.49034595489502,12.57356495304725,12.240690403408893,12.57356495304725,190700
2020-12-17,12.354170799255371,12.732436900203753,12.278517290471562,12.513043311998436,184800
2020-12-18,12.051560401916504,12.39199908898822,11.938080118073803,12.240693486835543,283500
2020-12-21,11.688422203063965,11.907816509527187,11.453897627957756,11.900251014463032,272100
2020-12-22,11.582508087158203,11.998600212343403,11.544681333554463,11.711117895034416,271100
2020-12-23,12.03642749786377,12.043992993215916,11.544681843739747,11.544681843739747,191400
2020-12-24,11.779206275939941,11.998600587926799,11.688422497340415,11.998600587926799,103300
2020-12-28,11.726248741149902,12.059122581509655,11.680856493085464,11.77164098921434,261000
2020-12-29,12.301212310791016,12.475214350188795,11.67329071572775,11.718682238403153,294400
2020-12-30,11.983470916748047,12.581130641973662,11.915382899030215,12.316345509705146,459100
2020-12-31,11.779206275939941,12.021297073690683,11.590073223486261,11.930513295091156,231800
2021-01-04,11.060500144958496,11.869989329113592,10.924324124638838,11.869989329113592,528100
2021-01-05,11.00754451751709,11.295026862639915,10.841107218449059,10.962152264503851,377100
2021-01-06,11.181547164916992,11.453899254008384,10.992414090374826,11.158851397987851,333100
2021-01-07,11.22693920135498,11.58250957657717,11.105894151445828,11.22693920135498,209700
2021-01-08,11.1058931350708,11.438766991857442,11.030239625058439,11.295026188616363,173000
2021-01-11,10.712494850158691,11.045369391539477,10.667103326370116,10.9697158899115,409200
2021-01-12,10.863804817199707,11.068068907995501,10.667106944915671,10.77302101734119,220100
2021-01-13,10.697366714477539,11.022675104740122,10.651974460158009,10.765454013728727,193600
2021-01-14,10.962152481079102,11.075632755111496,10.689801122075073,10.810846170521307,370000
2021-01-15,10.591449737548828,10.878932031289098,10.576318748753692,10.818409519079069,182200
2021-01-19,10.55362606048584,10.88650069606641,10.515799298967302,10.83354294134627,246100
2021-01-20,10.795716285705566,10.86380358677381,10.372057879530196,10.66710573676762,239800
2021-01-21,10.508233070373535,10.947021711731056,10.303969019318119,10.901629459890286,309500
2021-01-22,10.107270240783691,10.493101847717451,10.084574476106809,10.417449058299391,324800
2021-01-25,10.12240219116211,10.213185979961294,9.819788840346078,10.069445161400607,174900
2021-01-26,10.51579761505127,10.73519193094417,10.198054023553228,10.20561951894255,290600
2021-01-27,10.409882545471191,10.636842334513481,10.152661499322281,10.319098774151332,286600
2021-01-28,10.394752502441406,10.795715097461574,10.288838453669197,10.523363037223673,157500
2021-01-29,10.077009201049805,10.432579555693696,10.008921184045084,10.281273252063965,173600
2021-02-01,10.311534881591797,10.417449658663434,10.160228572550452,10.20562010452016,243200
2021-02-02,10.145098686218262,10.500669092319077,10.061880387550186,10.477973323861505,294700
2021-02-03,10.228315353393555,10.31909912782491,10.10726959933311,10.137530857476895,181700
2021-02-04,10.432579040527344,10.440144535706583,9.99379042092606,10.26614175401072,190300
2021-02-05,10.818411827087402,10.894064622747138,10.508233705466045,10.58388650112578,241800
2021-02-08,11.015108108520508,11.28745941504846,10.931889112634133,10.931889112634133,211100
2021-02-09,11.128589630126953,11.20424314510634,10.871368544979504,10.954586834268518,171200
2021-02-10,10.992411613464355,11.317720659250616,10.871366588470007,11.09076087664358,122100
2021-02-11,11.272330284118652,11.287461275495678,11.022674698280756,11.060501455237942,150300
2021-02-12,11.219372749328613,11.46146282851771,11.015109425384148,11.219372749328613,204500
2021-02-16,11.726248741149902,11.885120527147475,11.234503114792577,11.317721394511189,355400
2021-02-17,11.756511688232422,11.779207454782322,11.431202574580418,11.779207454782322,155400
2021-02-18,11.605205535888672,12.414694861720154,11.559813280675826,11.718685091692656,526600
2021-02-19,11.537116050720215,11.960774400200206,11.499289296420788,11.680856851275644,292200
2021-02-22,10.765453338623047,11.408506025825456,10.765453338623047,11.347983504851744,613900
2021-02-23,10.651972770690918,11.22693738628996,10.432578472828823,10.969716336075372,724000
2021-02-24,10.999979972839355,11.302592614140604,10.727628595668232,10.780585627524589,437000
2021-02-25,10.42501449584961,11.173981992718922,10.42501449584961,11.121024243121147,314800
2021-02-26,10.258578300476074,10.682235984238675,10.061879729415011,10.447711375384305,322300
2021-03-01,10.667105674743652,10.871369019731542,10.379623315347189,10.508233863537328,374400
2021-03-02,10.697366714477539,10.780585005663706,10.576320943453926,10.614147701805967,234800
2021-03-03,10.258578300476074,10.704931751211744,10.14509802263988,10.629278954139705,276700
2021-03-04,10.190489768981934,10.757888965360888,9.948398954583515,10.319100311213328,508600
2021-03-05,9.910572052001953,10.281272654728669,9.623089731065319,10.281272654728669,409600
2021-03-08,9.623089790344238,9.97109463136018,9.494479258567564,9.903006617891903,366300
2021-03-09,9.744134902954102,9.865179940514906,9.36586879983392,9.706308148345016,326100
2021-03-10,10.523364067077637,10.629278847700391,9.797093037843332,9.812224029997477,523100
2021-03-11,10.750322341918945,10.848671612219754,10.152661946618116,10.750322341918945,336700
2021-03-12,10.909195899963379,11.007545186228995,10.599017770233207,10.667105793146744,273400
2021-03-15,11.22693920135498,11.506856059641246,10.954587117573979,11.00754486802329,347700
2021-03-16,11.06806755065918,11.423637930947006,10.969718265835507,11.29502738321493,321700
2021-03-17,11.196676254272461,11.514419823220315,10.871367190472203,10.984847448802324,179800
2021-03-18,10.735191345214844,11.325286966649127,10.636842796461108,11.24963345985438,266200
2021-03-19,10.818411827087402,11.015110394476453,10.591451997137376,10.591451997137376,149900
2021-03-22,10.962152481079102,10.98484896877682,10.576320848042677,10.810846170521307,118000
2021-03-23,11.022674560546875,11.211807621484112,10.856237986391573,10.86380276050018,172600
2021-03-24,10.629278182983398,11.128589349078336,10.591451426449007,11.060501331613503,148800
2021-03-25,10.296402931213379,10.591450747485183,10.1753578952512,10.515797239266158,664300
2021-03-26,10.349361419677734,10.568755743504921,10.228316375012442,10.349361419677734,607200
2021-03-29,10.349361419677734,10.515797995349823,10.160228357016871,10.16779313119442,217700
2021-03-30,10.145098686218262,10.372058535250387,10.077010659360077,10.372058535250387,288100
2021-03-31,10.09970474243164,10.2056187843168,9.895440710535468,10.137530773684741,510000
2021-04-01,9.971095085144043,10.220750664899317,9.93326832910847,10.107270396792599,179000
2021-04-05,9.963528633117676,10.129965910804609,9.721438572107804,10.129965910804609,324600
2021-04-06,10.273706436157227,10.455273977178246,9.895440364954132,9.895440364954132,328600
2021-04-07,10.024052619934082,10.447711010381097,10.001356853753917,10.251012446191933,205900
2021-04-08,10.046746253967285,10.17535677083649,9.887874481451515,10.061877242533189,135200
2021-04-09,9.895442008972168,10.03918354394216,9.766831465677077,9.971095524375889,235300
2021-04-12,9.5852632522583,9.99379062079836,9.577697756927753,9.933268101124673,174000
2021-04-13,9.676048278808594,9.774397566324831,9.418827176302344,9.645787015071708,295700
2021-04-14,9.660917282104492,9.963529896745781,9.592829263438857,9.592829263438857,169600
2021-04-15,9.479349136352539,9.759265989534574,9.44908787442706,9.653351933538094,236200
2021-04-16,9.834919929504395,9.86518119273576,9.25995520662302,9.494480537780174,449400
2021-04-19,9.827353477478027,10.107270315513702,9.774396452345304,9.774396452345304,197700
2021-04-20,9.532305717468262,9.834918299632047,9.48691346940104,9.834918299632047,146200
2021-04-21,9.623089790344238,9.653351049498436,9.39612998594509,9.494479258567564,176700
2021-04-22,9.502045631408691,9.744135727003558,9.486914639691314,9.592829417256766,176100
2021-04-23,9.48691463470459,9.532306888347465,9.373435082825495,9.524741392492754,292700
2021-04-26,9.713874816894531,9.872746628254411,9.509610750223791,9.509610750223791,238300
2021-04-27,10.500666618347168,10.57631940254366,9.812222458286998,9.812222458286998,460200
2021-04-28,10.470407485961914,10.735193366631592,10.37205819720388,10.447711718244044,297200
2021-04-29,10.364492416381836,10.583886755595184,10.273708626516184,10.583886755595184,191800
2021-04-30,10.114835739135742,10.379622305889935,9.986225203453461,10.326664559647886,224000
2021-05-03,10.001357078552246,10.190490151103992,9.910573290305658,10.13753240017942,262100
2021-05-04,9.774396896362305,9.978660232214185,9.623090588048802,9.865180681350406,292000
2021-05-05,9.78952693939209,9.948398739807732,9.698743156509634,9.842484687187552,147900
2021-05-06,9.850049018859863,9.87274478152727,9.577696980909826,9.812222266757326,268100
2021-05-07,10.765453338623047,10.773018834116103,9.812223272544376,9.834919037538178,385700
2021-05-10,10.63684368133545,11.325287908794838,10.576320437973562,10.80328025575318,452600
2021-05-11,10.37205696105957,10.591451280146039,10.243446423510397,10.462840742596864,241600
2021-05-12,10.213186264038086,10.38718835037165,10.19049049657837,10.228317256668191,251000
2021-05-13,10.810845375061035,10.871367894830916,10.205619455876887,10.205619455876887,814900
2021-05-14,11.574942588806152,11.574942588806152,10.909194178622164,10.931889942183744,621700
2021-05-17,11.93051528930664,11.968341328931823,11.257201250290688,11.559813896204902,595200
2021-05-18,11.748945236206055,11.99103603848583,11.627900195808841,11.938078292198036,329600
2021-05-19,11.688422203063965,11.862424982112904,11.514420145500347,11.627899685521374,234400
2021-05-20,11.922945976257324,12.112078999783671,11.688420709631155,11.72624745863347,221200
2021-05-21,11.453898429870605,12.096950404153459,11.41607167338682,11.953209595297523,259800
2021-05-24,11.242070198059082,11.597640596250185,11.105894868857423,11.491725809995156,202700
2021-05-25,11.030241012573242,11.24963535342471,10.992414252808762,11.181547330145731,230800
2021-05-26,11.484159469604492,11.491724243567274,10.984848313793055,10.992413087755837,215400
2021-05-27,11.567378044128418,11.680857592744744,11.499290026364474,11.53711678306504,229200
2021-05-28,12.399561882019043,12.43738935653774,11.544681159485007,11.612769170648052,489000
2021-06-01,12.4676513671875,12.815656959049916,12.225561273528834,12.66434992902786,723200
2021-06-02,12.64165210723877,12.861047133315346,12.369301502106236,12.437389514132027,324200
2021-06-03,13.065312385559082,13.1182694125151,12.42982517614535,12.490347698805193,552900
2021-06-04,13.330100059509277,13.390622587146185,12.845918395443146,13.125835987620638,569100
2021-06-07,13.700798988342285,14.16228266207643,13.45870890842194,13.45870890842194,1223800
2021-06-08,13.390623092651367,13.958022351781155,13.21661955652699,13.738627278958255,540400
2021-06-09,13.852105140686035,14.215241718581636,13.246879915811299,13.33766297805713,582600
2021-06-10,13.882367134094238,14.253067764986524,13.640277043958115,14.0034121791623,300200
2021-06-11,13.330100059509277,13.867237311915462,13.171227522605598,13.83697676958245,278700
2021-06-14,13.360358238220215,13.61757929591402,13.254444194335928,13.262009689323467,492900
2021-06-15,13.405750274658203,13.428446760483395,12.755133553680196,13.254444698068967,401500
2021-06-16,13.602448463439941,13.920192041742538,13.33766190769267,13.41331541547341,425500
2021-06-17,13.163660049438477,13.821843701247198,13.088006540510824,13.594883174464238,401500
2021-06-18,12.906437873840332,13.186355399885276,12.747566817441975,12.997222365332636,597000
2021-06-21,12.4676513671875,12.951832997475611,12.407128843772833,12.951832997475611,172200
2021-06-22,12.792961120605469,13.057747715090539,12.149908374847687,12.399563976968844,384000
2021-06-23,12.422260284423828,13.06531302080723,12.399563796208826,12.823222918397203,313500
2021-06-24,12.391999244689941,12.58113233198538,12.35417320441923,12.497914754795627,93200
2021-06-25,11.945643424987793,12.23312574794741,11.726249115556156,12.23312574794741,540600
2021-06-28,11.869991302490234,12.149908162972482,11.726250484966803,12.021298337549105,306600
2021-06-29,11.544681549072266,11.915382154041522,11.34798300384907,11.794337117438118,336400
2021-06-30,11.37067985534668,11.537117157337294,11.264765798931615,11.48416012912976,256900
2021-07-01,11.189112663269043,11.537117549354903,11.045371844042142,11.408507000921949,321800
2021-07-02,11.347982406616211,11.453897168812667,11.060500099070365,11.219371881622404,360800
2021-07-06,10.992411613464355,11.408504427996379,10.977281346082693,11.347981915499204,267100
2021-07-07,10.82597827911377,11.052937407620572,10.674671231461936,10.962153611920757,342700
2021-07-08,10.591449737548828,10.76545177978135,10.523361730941229,10.599015231946396,288000
2021-07-09,10.818411827087402,10.84867308964838,10.553625238564804,10.644409026247732,308700
2021-07-12,11.279894828796387,11.279894828796387,10.704930191681635,10.848671711702982,287000
2021-07-13,11.272330284118652,11.347983798033024,11.083197220818102,11.302591545387326,187200
2021-07-14,11.234502792358398,11.597637880510568,11.037804258866663,11.355547821742455,252100
2021-07-15,10.931889533996582,11.279894355382988,10.863801524368872,11.181545088307994,145000
2021-07-16,10.667105674743652,11.12102461998642,10.629278915602066,10.969718304905498,221100
2021-07-19,10.538494110107422,10.629277890399807,10.288838533932022,10.500667354614256,482500
2021-07-20,10.417448997497559,10.515797551018487,10.167792701567576,10.515797551018487,262700
2021-07-21,11.00754451751709,11.075632536294258,10.477972080284681,10.477972080284681,211100
2021-07-22,10.6444091796875,11.015110553259902,10.591452149813765,10.984849290262707,175500
2021-07-23,10.334230422973633,10.848672584018768,10.319100153141033,10.727627539416472,198000
2021-07-26,10.493101119995117,10.742756678582651,10.288837809098633,10.288837809098633,124800
2021-07-27,10.4855375289917,10.51579879245184,10.266143188534329,10.432580498307813,105700
2021-07-28,10.651972770690918,10.735191048678164,10.493100987998691,10.66710376022603,95800
2021-07-29,10.63684368133545,10.825976742570901,10.402318367949924,10.735192238270757,150700
2021-07-30,10.213186264038086,10.67467071697468,10.19049049657837,10.546060165560549,254700
2021-08-02,10.137532234191895,10.417449811892395,10.092140701554529,10.326665303646857,191900
2021-08-03,10.402318000793457,10.402318000793457,10.024051891673695,10.145096931154363,178000
2021-08-04,10.220749855041504,10.500666673148498,10.145096348964886,10.31153362944226,194300
