Price,('Close', 'ALUA.BA'),('High', 'ALUA.BA'),('Low', 'ALUA.BA'),('Open', 'ALUA.BA'),('Volume', 'ALUA.BA')
Ticker,ALUA.BA,ALUA.BA,ALUA.BA,ALUA.BA,ALUA.BA
Date,,,,,
2020-06-18,34.13257598876953,35.274897855677345,31.802240077495533,35.274897855677345,922156
2020-06-19,36.05167007446289,36.09736224084113,34.26964769700107,34.72657633296108,990206
2020-06-22,36.59998321533203,36.78275536779349,35.45766162005894,36.09736241062964,632973
2020-06-23,36.78275680541992,37.55953412612984,36.55429247743595,36.64567681419394,944910
2020-06-24,36.78275680541992,37.148301124629874,36.097363821468,37.0112211334039,450924
2020-06-25,37.19399642944336,37.925081643424036,36.737067734944276,36.96553208219382,357239
2020-06-26,35.96028137207031,37.1939907505033,34.772267644981646,37.1939907505033,457308
2020-06-29,35.457664489746094,36.69137400414187,34.77227147711148,35.96028533512698,224970
2020-06-30,32.9902458190918,36.00597757762046,32.71608933724977,35.64043327777189,776213
2020-07-01,34.2696533203125,34.45242550190538,32.67040283203125,33.3557958984375,472378
2020-07-02,33.76702117919922,35.04641905168089,33.08162834126996,34.36102621375163,375137
2020-07-03,33.49287033081055,34.2239554493936,32.53331740870091,33.81271898078788,279281
2020-07-06,34.36103439331055,35.54905171739644,33.76702921735668,33.90410572592031,836783
2020-07-07,33.76702117919922,34.72657045508254,33.62994121717807,33.81271333784352,443971
2020-07-08,33.5385627746582,34.72657653794922,33.21871063594483,33.94979924666748,723154
2020-07-13,33.35578918457031,34.6351907121126,33.218709204444814,33.85840996821596,686877
2020-07-14,33.5385627746582,34.17826356599609,32.350549011367185,33.40148278862549,618589
2020-07-15,34.13257598876953,34.26965600723434,33.62995506454803,34.086883811311154,510502
2020-07-16,34.08687973022461,34.90935277036268,33.81272321220834,34.26965190426521,484081
2020-07-17,35.000732421875,35.000732421875,34.08687516027989,34.26964730981667,508528
2020-07-20,35.914588928222656,36.188745403718194,35.1835038315383,35.1835038315383,631224
2020-07-21,36.78275680541992,36.87414114217792,36.23444381269398,36.23444381269398,593253
2020-07-22,38.97601318359375,39.29586182728733,36.73706221947242,37.01121869779388,1129083
2020-07-23,37.787994384765625,40.43818169841953,34.452417647057636,39.29586018151502,1104877
2020-07-24,38.19923400878906,38.56477831907158,36.28013509502811,37.46814887431293,1231596
2020-07-27,39.2044792175293,39.29586355228509,37.55953330321367,38.38200626037148,890213
2020-07-28,38.83893966674805,39.752797070671534,38.3820109647863,39.29586836870979,601009
2020-07-29,39.93556213378906,40.20971860890476,39.15878138719108,39.844174318024685,545676
2020-07-30,41.077884674072266,41.077884674072266,38.5647772005161,40.20971957689874,710668
2020-07-31,41.763282775878906,42.03743929143126,40.2097245396299,41.07788974395339,675792
2020-08-03,42.951297760009766,43.72807515485081,40.39249773961003,41.76328383833374,1256195
2020-08-04,43.59099197387695,46.606720232906056,40.209719416624836,45.5100908243258,1557322
2020-08-05,42.63144302368164,44.184997593218256,41.5805057691468,43.77376461074611,1265244
2020-08-06,42.67713928222656,42.90560362154674,41.16927324827774,42.03743843491224,779622
2020-08-07,43.773765563964844,43.86514989848446,42.03743531938094,42.49436396415682,773099
2020-08-10,44.91609191894531,45.05316843519971,43.865154530548544,44.00223453289222,616925
2020-08-11,47.246429443359375,47.886130336366406,45.14455806869862,45.41871459824752,1641904
2020-08-12,46.058406829833984,48.25166213986637,44.41346098969875,47.886121331238684,919337
2020-08-13,46.97227096557617,47.155039653635264,46.42395444313109,46.60672661727945,442669
2020-08-14,44.64192581176758,47.337805429319,42.03743401198245,46.97226461652025,765765
2020-08-18,42.3572883605957,44.550547476974785,41.123582286438264,44.13931095689255,566226
2020-08-19,43.9565315246582,44.04791933963594,42.03743272927878,42.35728136647912,501767
2020-08-20,45.555789947509766,45.692869951800894,43.95653949919674,44.73332038003094,587425
2020-08-21,44.91609191894531,46.60672668870782,44.276391051490286,45.692869302654735,636566
2020-08-24,45.78425216674805,46.149796503787975,43.40822443425601,44.77901046902199,802498
2020-08-25,46.6981086730957,46.789496498736504,44.50485314905297,45.69286699367059,1023217
2020-08-26,45.555789947509766,47.611969095340804,44.96178472978995,46.698111696304785,818130
2020-08-27,44.0936164855957,46.05841115348275,43.68237998695782,44.779009487962476,559944
2020-08-28,43.68238067626953,45.23593887003398,42.17451813892188,44.13930935172442,780181
2020-08-31,44.91609191894531,44.96178409103011,43.68238235612007,43.865154530548544,438367
2020-09-01,45.19024658203125,45.87563959342882,44.230697063292475,44.91609007469005,429915
2020-09-02,43.91083908081055,45.190240593648504,43.40821830294159,45.190240593648504,311952
2020-09-03,43.54530334472656,44.59623718681571,42.402981677615045,43.40822335023755,221027
2020-09-04,44.276390075683594,44.32208224676139,42.76852402749212,43.54530488017135,225844
2020-09-07,44.9617805480957,45.23593704509057,44.32207973104834,45.19024487660626,172893
2020-09-08,45.23594284057617,45.32732718925267,44.047928877334485,44.7790141250148,476215
2020-09-09,46.4239501953125,46.6067223527371,44.77900775066898,45.510092894278436,836343
2020-09-10,46.789493560791016,47.33780653585046,45.692864124583245,46.60672140707491,775939
2020-09-11,45.875633239746094,47.429191214300445,45.32731681491528,47.15503125884071,572475
2020-09-14,45.875633239746094,46.60671832009854,44.41345959295256,45.875633239746094,324850
2020-09-15,45.96701431274414,46.14978644141296,44.87038502681962,46.05840212012275,248268
2020-09-16,45.144554138183594,45.23593847804703,41.58050910608364,45.19024630811531,929651
2020-09-17,39.75279235839844,44.64192749539807,39.02170721913993,43.68237803224073,1322475
2020-09-18,40.666648864746094,41.39773398981589,36.78275543384338,38.83893430902717,609938
2020-09-21,39.29586410522461,39.93556491578327,38.29062246441026,38.29062246441026,444757
2020-09-22,40.758026123046875,41.07787820642895,39.387240444207784,40.07263328362733,875175
2020-09-23,42.54005813598633,42.95129463288066,40.66665130134445,41.12357996765169,649531
2020-09-24,43.04267501831055,43.68237578960308,42.58574639397142,43.40821931221735,666223
2020-09-25,43.36252975463867,43.86515057441944,42.2202081250965,43.13406542873024,406925
2020-09-28,44.276390075683594,44.32208224676139,43.40822488084878,43.40822488084878,467618
2020-09-29,45.510093688964844,45.60148151231741,43.40822255710192,44.73331636395757,644164
2020-09-30,42.768516540527344,46.24117322586158,42.585744402122685,45.601475970578136,1211807
2020-10-01,43.86514663696289,44.18499527008862,42.40297647683292,43.134061556897905,528066
2020-10-02,45.601478576660156,45.875635056890644,43.865148391719096,44.504849169649425,696384
2020-10-05,46.51533889770508,46.60672323510301,45.23593725759998,45.96702241505046,875907
2020-10-06,48.617210388183594,49.07413905069267,45.32732192646482,46.60672357592585,1856867
2020-10-07,49.348297119140625,50.170770132228625,48.52582410605262,49.25691277817047,1833767
2020-10-08,48.4344367980957,50.26215139425026,47.24642300781303,50.079379237417015,951771
2020-10-09,48.25166702270508,49.34829653173933,47.520581845378615,48.43443918855897,640395
2020-10-13,46.6981086730957,49.07413984842003,45.87563915886309,48.43443901329083,925020
2020-10-14,48.160282135009766,48.343054298784665,45.8756388030462,47.06365263844944,1203526
2020-10-15,49.439674377441406,49.62244651928715,48.160276356698525,48.34304849854426,1545546
2020-10-16,49.074134826660156,49.80521992652908,48.16027758030182,49.34829130334991,994897
2020-10-19,46.51533889770508,49.80522384927674,46.332566736820205,49.07413869182626,1340360
2020-10-20,46.60672378540039,47.42919677604896,44.32208046258665,46.51533944692346,1317909
2020-10-21,47.70335388183594,47.97751038682856,46.33256787078369,47.24642521148519,2047131
2020-10-22,47.79473876953125,48.434439612575545,46.789497077668166,48.16028310443917,1228677
2020-10-23,48.25166702270508,48.43443918855897,46.05841149072568,47.886126177086396,1376780
2020-10-26,46.880882263183594,48.434440485404984,46.14979706628211,48.251668314657316,1081161
2020-10-27,45.37302017211914,47.52058361408941,44.77901148250733,46.972270582208694,551447
2020-10-28,42.951297760009766,45.23594125788263,42.03744036086062,44.322083858733485,1143641
2020-10-29,44.59623718261719,44.77900934655563,43.04267901827397,43.04267901827397,503240
2020-10-30,46.97227096557617,47.52058400193199,43.86515446332183,45.14455619627109,997893
2020-11-02,47.06364822387695,48.06888980121359,46.60671960034417,47.06364822387695,564967
2020-11-03,45.601478576660156,47.52057742436236,44.87038998126048,46.88087664643203,532459
2020-11-04,45.19024658203125,46.14979610077003,44.68762573755752,45.69286742650498,461411
2020-11-05,45.46440124511719,45.64717340462691,43.86515095006281,45.64717340462691,229526
2020-11-06,45.64717102050781,46.60672045020606,45.41870670457543,45.69286318647653,532410
2020-11-09,46.058406829833984,46.972264080536334,45.69286253511754,46.78949193317811,438514
2020-11-10,44.870391845703125,46.149793454725135,44.68762317534763,45.96702129828071,493285
2020-11-11,45.555789947509766,46.332570828343975,44.87039689823275,45.60148560633302,685223
2020-11-12,45.28163146972656,45.784252320275016,44.91609061755004,45.60148363723134,520692
2020-11-13,45.144554138183594,45.967023655221894,44.68762546668817,45.28163064797876,423283
2020-11-16,45.601478576660156,46.33256368597105,44.73331348418963,45.69286290804072,535566
2020-11-17,45.510093688964844,45.967022347460656,45.09885719910081,45.60148151231741,352364
2020-11-18,45.144554138183594,45.69286714954246,44.04792462937675,45.51009498372647,557199
2020-11-19,43.91083908081055,45.51008922881366,43.68237477395296,45.23593275780229,528246
2020-11-20,43.86514663696289,43.86514663696289,42.40297647683292,43.86514663696289,1004260
2020-11-24,44.82469940185547,45.14455154518416,44.276386421990445,44.276386421990445,512289
2020-11-25,46.51533889770508,46.60672323510301,43.910843448795916,44.779008598432306,1047531
2020-11-26,48.343055725097656,48.434440066636775,46.24118100880623,46.42395317797364,1017498
2020-11-27,48.8913688659668,49.53106971657112,48.160283673600084,48.8913688659668,1180248
2020-11-30,48.06889343261719,49.531067230036456,47.52058043739059,48.89136641154609,1225474
2020-12-01,48.25166702270508,48.79998352026676,46.789496668052145,47.97751051696879,1086931
2020-12-02,48.4344367980957,48.79998111176219,47.52057950001843,48.16028030589031,755047
2020-12-03,47.70335388183594,48.79998338789555,47.70335388183594,48.79998338789555,622780
2020-12-04,47.70335388183594,48.43443905717931,46.78949654113444,47.794738221470446,458191
2020-12-09,44.733314514160156,48.434435797710854,43.95653373518506,46.78949339236486,681583
2020-12-10,45.78425216674805,45.875639994052605,44.73331829841429,45.19024697666962,427699
2020-12-11,45.19024658203125,46.24118044118739,44.824702248183556,46.14979610077003,775729
2020-12-14,43.86514663696289,45.69286108016968,43.5909901676996,45.23593246936798,581619
2020-12-15,43.86514663696289,45.05316032782957,43.68237449542448,44.32207524776459,544898
2020-12-16,44.91609191894531,45.05316843519971,43.499610181691594,43.865154530548544,778787
2020-12-17,45.601478576660156,45.69286290804072,44.59623350102999,45.0531621301104,428414
2020-12-18,45.64717102050781,46.14979181834129,44.87039025468443,45.78424751841396,583198
2020-12-21,43.17975997924805,44.77901034884982,42.951295640733505,44.77901034884982,503517
2020-12-22,44.687625885009766,44.77901022572866,42.859911181918804,43.40822419841044,637564
2020-12-23,44.276390075683594,45.6928682956303,43.956537905960666,45.6928682956303,252067
2020-12-28,42.905601501464844,43.865150981977806,42.22020851737144,43.865150981977806,690922
2020-12-29,43.22544860839844,43.36252859471226,42.54005564900706,43.36252859471226,286152
2020-12-30,43.13406753540039,44.23069705053811,42.03743802026267,43.68238054992469,733095
2021-01-04,44.0936164855957,44.32208081971796,42.08312964810202,43.22545131871331,254793
2021-01-05,46.60672378540039,46.7894959484433,42.9512944688984,43.68237963498099,868761
2021-01-06,48.25166702270508,48.43443918855897,46.69810884208065,47.06365317378843,1411639
2021-01-07,48.525821685791016,48.617209508292284,47.42919570448758,48.25166519046516,661149
2021-01-08,48.79997634887695,48.891360675329985,46.698101979571334,48.79997634887695,748525
2021-01-11,49.165523529052734,49.43968003012268,46.88088020998812,48.891367027982795,862655
2021-01-12,48.617210388183594,48.89136688847123,47.246424400656366,48.434438225962154,537354
2021-01-13,48.25166702270508,49.256912191856934,46.789496668052145,48.617211354412866,518744
2021-01-14,47.06364822387695,48.8913627180081,45.23593372974581,48.434434094475314,496460
2021-01-15,47.33781051635742,47.42919834394447,45.78425230826936,47.06365400577463,235489
2021-01-18,47.97750473022461,48.16027687403368,47.06364749726795,47.33780396993721,303979
2021-01-19,48.617210388183594,48.79998255040503,47.6119652390102,48.160281725674515,627739
2021-01-20,48.8913688659668,49.34829754695714,47.52058282299576,48.61721235459043,578932
2021-01-21,48.343055725097656,49.34829742638463,46.88088185784757,49.16552525721723,323041
2021-01-22,46.058406829833984,48.25166213986637,44.77900528441519,47.886121331238684,463778
2021-01-25,45.19024658203125,46.78949694195892,44.96178224489873,46.33256826769387,377263
2021-01-26,46.14979553222656,46.241179871518106,45.23593819495475,45.23593819495475,205424
2021-01-27,46.33256912231445,47.06365431740583,45.555788270082395,46.14979695201931,297440
2021-01-28,45.144554138183594,46.97226882416529,44.9617819723676,46.149795821037884,213540
2021-01-29,43.86514663696289,46.241174018696256,43.81945447310045,46.241174018696256,347778
2021-02-01,44.45915985107422,45.69286583416096,43.49960687968563,44.55054418830694,637749
2021-02-02,44.91609191894531,45.46440495614146,43.865154530548544,43.865154530548544,305301
2021-02-03,44.139312744140625,45.55579104969926,43.728076207406986,45.55579104969926,850812
2021-02-04,43.72807693481445,44.68763003185139,42.76852732386698,44.32208566287642,1072693
2021-02-05,44.45915985107422,44.5962363569233,43.773766863561804,43.86515120079452,201775
2021-02-08,44.504852294921875,45.05316529388713,44.32208013323711,44.45916012602294,349256
2021-02-09,45.05316162109375,45.05316162109375,44.3677686852168,44.50484866682769,698553
2021-02-10,45.23594284057617,45.28163501491442,44.916094134118985,45.23594284057617,256924
2021-02-11,44.91609191894531,45.78425364682433,42.95129714449545,45.60148495848513,278943
2021-02-12,45.007476806640625,45.14455681063972,44.641932453369236,44.87039680264152,286089
2021-02-17,44.139312744140625,45.64717888346752,43.499611852120445,45.00747799144734,2436084
2021-02-18,43.63668441772461,44.779005999340434,43.17975578507828,44.18499738246468,612452
2021-02-19,43.17975997924805,44.13930950379128,42.99698781121858,43.682380826762206,576751
2021-02-22,41.763282775878906,43.86515404323262,41.21496625868496,43.2254531828843,762610
2021-02-23,40.16403579711914,42.44867943192581,39.70710707015781,42.037442880442704,540945
2021-02-24,41.534820556640625,41.58051273055522,40.20972659658087,40.20972659658087,483546
2021-02-25,42.22020721435547,42.49436370231391,41.39773426439126,42.08312722733181,452326
2021-02-26,42.3572883605957,42.67714053669934,41.6718953224884,42.49436836265287,111413
2021-03-01,42.951297760009766,43.13406993705746,42.22021253790832,42.40298471495601,317708
2021-03-02,41.214962005615234,43.13406438862347,41.03219333816682,43.08837222176137,843461
2021-03-03,40.209716796875,42.31158765949394,39.98125249689276,41.214958322361454,436054
2021-03-04,40.89511489868164,41.67189222299195,39.9355654139192,40.62095840104794,405756
2021-03-05,39.57002258300781,41.76328161884166,38.83893739975958,41.12358077621602,350807
2021-03-08,37.46815490722656,40.39249940208165,37.23969054803616,40.39249940208165,846721
2021-03-09,36.508602142333984,38.33631685798436,36.37152214422454,38.199236859874915,897162
2021-03-10,36.32583236694336,37.376769792120875,35.36628277522311,36.55429672145244,921985
2021-03-11,38.0164680480957,38.15354805830985,36.37152535597329,36.55429754089567,730267
2021-03-12,39.524330139160156,39.70710230522959,38.01646412669875,38.01646412669875,635931
2021-03-15,41.39773178100586,41.5348117598063,39.75278946584385,40.20971808039378,729747
2021-03-16,41.443424224853516,42.49436143984428,40.30110268077168,41.808968513395186,675574
2021-03-17,41.30634689331055,42.40297625060153,39.615708950711095,42.037431969474994,1290141
2021-03-18,40.30110549926758,41.48912277706876,39.57002035714381,41.48912277706876,800856
2021-03-19,39.661407470703125,40.57526475356643,39.615711817688855,40.301104779836336,413269
2021-03-22,40.48387908935547,40.57526691416144,39.11309309206743,39.66140958263608,373640
2021-03-23,40.712337493896484,41.58050252964525,39.981252432351205,41.12357393041838,341404
2021-03-25,38.656158447265625,39.752787772695626,38.51908196039221,39.70709561040449,651863
2021-03-26,39.387245178222656,39.47863299278226,37.83369067768481,38.83893223521973,1215022
2021-03-29,41.48912811279297,41.580512460027606,38.382011501563944,39.34156109188516,643661
2021-03-30,43.316837310791016,43.40822164613678,40.84942190947704,41.397734893729506,804580
2021-03-31,42.951297760009766,43.63669080937163,41.94605601538144,42.951297760009766,916285
2021-04-05,43.08837127685547,43.636684239354246,42.357282678738706,43.31683559224476,324520
2021-04-06,44.45915985107422,44.50485201969058,42.9512938841113,43.13406604466575,1813463
2021-04-07,43.9565315246582,45.3730130250592,42.494361345901375,45.3730130250592,1441998
2021-04-08,44.36777877807617,44.961787518731164,42.95130041892527,44.00223788744117,489495
2021-04-09,44.0936164855957,45.053165991691365,42.859910475771144,44.687625148749206,679177
2021-04-12,42.99698257446289,44.596232749286294,42.35728180731578,43.95653198213918,373381
2021-04-13,42.99698257446289,43.36252686600087,42.40297745832457,42.58574611800484,454977
2021-04-14,42.54005813598633,43.4082232991879,42.03743730026618,42.99698680229357,358592
2021-04-15,41.169273376464844,42.311595076622524,40.94080903643331,42.03743856580251,465215
2021-04-16,40.80373001098633,41.1692708408698,39.661408381183676,41.1692708408698,961386
2021-04-19,40.666648864746094,41.07788533700062,39.9812559063515,40.94080535088616,325022
2021-04-20,39.61571502685547,40.940808891567464,39.1587863484092,40.940808891567464,766302
2021-04-21,40.16403579711914,40.20972797259737,38.47339741570849,39.570027057633595,593960
2021-04-22,39.478641510009766,40.62096329278731,38.88463278852967,40.20972675376951,702231
2021-04-23,40.48387908935547,40.84942341640124,38.88462875918609,39.66140958263608,524950
2021-04-26,40.666648864746094,41.123577503675826,40.255412392491564,41.03219317032542,493926
2021-04-27,40.98649978637695,41.48912410589361,40.52957112215385,40.94080761717245,441644
2021-04-28,42.17451858520508,42.265902926827415,40.66665254581232,40.98650122757967,735635
2021-04-29,42.585750579833984,42.95129490967108,41.580508901915614,42.95129490967108,252694
2021-04-30,41.900352478027344,42.722825377047684,41.580503842902026,42.22020459924133,296350
2021-05-03,41.48912811279297,42.31159769617285,41.16927592529297,41.8546689878209,356548
2021-05-04,41.214962005615234,41.58050631268982,40.84942118462953,41.58050631268982,270867
2021-05-05,41.443424224853516,41.854660677940714,40.48387482504251,41.30634773121692,537129
2021-05-06,41.626197814941406,41.854662131693104,41.123577015305436,41.39773349818971,191031
2021-05-07,42.85991287231445,43.088377219211466,40.94081026672602,41.12358244146148,679693
2021-05-10,42.128822326660156,43.77376834108401,41.58050931257829,42.95129533387208,553658
2021-05-11,41.763282775878906,42.03743929143126,41.12358191553058,42.03743929143126,340179
2021-05-12,41.169273376464844,42.12882290737946,41.032196864099426,42.03743856580251,282413
2021-05-13,41.946048736572266,41.991740901383,40.758031534961034,41.39773230057738,390194
2021-05-14,43.63668441772461,43.86514873404778,42.03743420346245,42.03743420346245,593173
2021-05-17,44.276390075683594,44.504854417161745,43.682381393404725,43.86515356380508,1095279
2021-05-18,44.276390075683594,44.77901092971769,43.40822488084878,44.504854417161745,408763
2021-05-19,44.687625885009766,44.91609022289614,42.494366846864956,44.18500155278844,495895
2021-05-20,45.64717102050781,45.69286318647653,44.55054160681462,44.55054160681462,904160
2021-05-21,44.276390075683594,45.784252637785876,44.04792573420544,45.6928682956303,680866
2021-05-26,43.9565315246582,44.641924449592096,43.22544643527979,44.641924449592096,282792
2021-05-27,45.692867279052734,45.87563944538677,43.95653692801309,44.09361692428589,659100
2021-05-28,47.429195404052734,47.429195404052734,45.418708640916684,45.69286513450593,1539501
2021-05-31,48.160282135009766,48.25166647385268,47.06365263844944,47.337809141067254,757872
2021-06-01,47.15503692626953,48.61721074879755,47.063652587525496,48.16028208289924,977446
2021-06-02,48.343055725097656,48.52582440817589,45.692867987393186,47.155038368554095,1536421
2021-06-03,49.80522537231445,49.8966097125069,48.25166718641893,48.43443935289295,1460017
2021-06-04,51.72432327270508,52.089867597650525,49.8052242819641,50.17076860690955,1565077
2021-06-07,51.17600631713867,53.00372082846505,49.256907474681476,52.08986357280186,1627185
2021-06-08,50.444923400878906,51.998481500202196,49.25690961413366,51.541552852524106,790420
2021-06-09,51.815711975097656,51.998484140667784,50.17076945714469,50.2621537968852,1033917
2021-06-10,52.089866638183594,52.91233961111682,50.35353635580855,51.907094479077436,969017
2021-06-11,52.45541763305664,53.003730694076836,50.262158416797,52.08987326831689,1046759
2021-06-14,53.27788162231445,53.369269446934496,52.18125212949735,52.82095295748142,1204489
2021-06-15,53.36927032470703,53.82619899705525,51.81571214150528,53.36927032470703,905629
2021-06-16,54.10034942626953,54.465890231434216,52.36401927194893,53.18649218422474,844909
2021-06-17,53.460655212402344,54.831441243489586,52.27264134934457,54.3745125664605,553211
2021-06-18,52.089866638183594,53.46065260234632,51.63293798346268,53.46065260234632,482368
2021-06-22,52.3640251159668,52.63818162195937,49.34829657787032,52.45541294202373,1003527
2021-06-23,53.917579650878906,54.008963984665186,51.724320779119466,52.4554093937652,1006379
2021-06-24,55.01420974731445,55.28836623805396,53.00372300507652,53.917580298267495,913460
2021-06-25,54.37451171875,54.55728388393,52.089868369222685,53.00372570903361,872345
2021-06-28,53.82619857788086,54.83144025478291,53.095109918945816,54.00896725652554,641924
2021-06-29,55.10559844970703,55.19698627792261,52.455414181060675,53.82620022949164,1057751
2021-06-30,53.186492919921875,56.11083683213367,52.546792144424174,55.19697957744803,588000
2021-07-01,53.186492919921875,53.826193695419576,52.27263566523624,53.00372077176699,256897
2021-07-02,53.73480987548828,54.191738536820814,52.364023891490675,53.826197699408205,569519
2021-07-05,54.922821044921875,55.19698101735049,53.00372215445474,53.73480728005704,472113
2021-07-06,53.917579650878906,55.105593420544906,52.91233803487434,55.014209086758626,260600
2021-07-07,53.64342498779297,54.74005446096801,52.272639017846416,54.10035364444182,851267
2021-07-08,52.82094955444336,53.369266008570655,52.2726365864049,53.003721705819125,266166
2021-07-12,53.186492919921875,54.37450665379545,52.089863517081355,52.82094862361211,608591
2021-07-13,53.36927032470703,54.100355503246355,52.72956948620171,53.552039004775025,148236
2021-07-14,52.82094955444336,54.28312327936064,52.54679307042413,54.28312327936064,573669
2021-07-15,52.27264404296875,53.27788578979746,51.72432751062546,52.63818491177495,419467
2021-07-16,52.27264404296875,53.18650144411824,51.541558819267024,52.54680056609573,260703
2021-07-19,50.719078063964844,51.99847962577966,50.26214943275795,51.724319658184484,638033
2021-07-20,52.18124771118164,52.27263552806365,50.536305354281865,51.99847904959515,615098
2021-07-21,54.10034942626953,54.19173375603852,51.907090650926534,51.99847846678425,703126
2021-07-22,54.74005126953125,54.92281993266388,53.64342186029154,54.100350490300684,503949
2021-07-23,54.74005126953125,55.28836423110671,53.91757834107927,54.83143560109756,278194
2021-07-26,54.28312683105469,55.288368500260155,53.91758250438593,55.288368500260155,179477
2021-07-27,54.00896072387695,54.3745050091301,53.0037191685638,53.917576395607995,301100
2021-07-28,54.28312683105469,54.740055496346095,53.186497337137496,53.91758250438593,285079
2021-07-29,55.19697570800781,55.47113216797673,54.28311851738575,54.28311851738575,481708
2021-07-30,55.10559844970703,55.745299302859316,54.37451325442835,55.19698627792261,488934
2021-08-02,56.20222091674805,56.384993064101565,54.8314350407298,55.196979335436836,759000
2021-08-03,55.83667755126953,56.38499400245511,54.83143595322919,56.293606184213104,458038
2021-08-04,54.64866256713867,56.38499272749853,54.100349614440155,56.20222058123611,326666
2021-08-05,55.74529266357422,55.8366769948167,53.91757815001441,54.92281973803679,564312
2021-08-06,55.74529266357422,56.20222129196417,54.83143540679431,55.74529266357422,780839
2021-08-09,56.20222091674805,56.84192168944098,55.74529229140863,55.92806443876215,674082
2021-08-10,56.93330764770508,57.298851952862435,55.74529388507695,56.65915116188149,1010261
2021-08-11,58.761024475097656,58.852408806457206,56.20222136396482,57.024694290555914,1327561
2021-08-12,58.39548110961914,58.94379407870645,57.116079533630284,57.116079533630284,1113971
2021-08-13,57.847164154052734,58.761024904774565,56.84192255739193,58.761024904774565,810186
2021-08-17,56.11083984375,58.4868674390248,55.92806768578526,58.4868674390248,462236
2021-08-18,56.01945114135742,56.56776760663466,55.471138162169076,55.83667898626501,506386
2021-08-19,56.11083984375,56.11083984375,54.83143822408575,55.92806768578526,305183
