Price,('Close', 'LOMA'),('High', 'LOMA'),('Low', 'LOMA'),('Open', 'LOMA'),('Volume', 'LOMA')
Ticker,LOMA,LOMA,LOMA,LOMA,LOMA
Date,,,,,
2020-06-09,4.284358501434326,4.523803447851465,4.215945251828155,4.523803447851465,293700
2020-06-10,4.233048915863037,4.258703938185906,3.9936039437890685,4.258703938185906,469100
2020-06-11,3.9251904487609863,4.181738590912656,3.86105310739356,4.0620161245752096,347900
2020-06-12,3.9166388511657715,4.250151657819037,3.831122799174255,4.250151657819037,358000
2020-06-15,3.779813289642334,3.925190786593611,3.754158269332756,3.8311229224887766,98900
2020-06-16,3.882432699203491,4.062016624707097,3.8097439480342823,4.002155180281652,504800
2020-06-17,3.7627100944519043,3.8995357826154486,3.7285036724110183,3.890984380991585,146800
2020-06-18,3.4805068969726562,3.7370550614127978,3.4805068969726562,3.7370550614127978,321600
2020-06-19,3.728503465652466,3.788364497018155,3.5660227660820225,3.5831259761540326,354800
2020-06-22,3.6087806224823,3.719951692918197,3.514713170057492,3.719951692918197,106000
2020-06-23,3.6857452392578125,3.8054677098486684,3.60878058999163,3.60878058999163,139500
2020-06-24,3.6258838176727295,3.7028484673124273,3.5660227859731384,3.7028484673124273,60300
2020-06-25,3.8140199184417725,3.8140199184417725,3.551485228751495,3.5916777562729245,251200
2020-06-26,3.728503465652466,3.8311227260845273,3.660090625364425,3.8311227260845273,118600
2020-06-29,3.7456066608428955,3.9080873597677908,3.7071243363905926,3.7285034508388377,164300
2020-06-30,3.6429874897003174,3.7627099626497165,3.625883871506273,3.7627099626497165,130700
2020-07-01,3.6771938800811768,3.7114003006404968,3.5745742106305185,3.6087806311898385,103500
2020-07-02,3.548919677734375,3.8738810880211108,3.548919677734375,3.728503593536376,161500
2020-07-06,3.9936037063598633,4.147532607827405,3.771261552022914,3.7969165728205323,513000
2020-07-07,3.8140199184417725,4.01925846096126,3.7798134946885242,3.9936038470326922,394800
2020-07-08,3.7883646488189697,3.9337421441427196,3.7883646488189697,3.882432511870698,294800
2020-07-09,3.6344358921051025,3.8653294501161644,3.6002294692718135,3.8653294501161644,262500
2020-07-10,3.6857452392578125,3.775537194144128,3.60878058999163,3.625883800076038,541600
2020-07-13,3.8140199184417725,4.03208617569828,3.6942974353054043,3.7370552611105965,431800
2020-07-14,3.8653290271759033,3.9166386558115907,3.719951542155116,3.8909840453800872,236800
2020-07-15,4.062016487121582,4.096222909128157,3.890984377088707,3.890984377088707,333700
2020-07-16,4.079119682312012,4.13898112447782,3.9765004166900937,4.036361451083189,139700
2020-07-17,4.01925802230835,4.0876712701211115,3.9508451822682793,4.070568060111094,220100
2020-07-20,3.8567779064178467,3.9936035927176996,3.8225710770701733,3.9850517834376036,609400
2020-07-21,4.190290927886963,4.267255176350469,3.9166391339813567,3.9251909436843744,410300
2020-07-22,4.532355308532715,4.558009920625794,4.1646356678351335,4.1902906877009185,357000
2020-07-23,4.652077674865723,4.95993586722882,4.515251992825545,4.600768044100656,636900
2020-07-24,4.643526077270508,4.723056028965976,4.549458620471365,4.58366504253882,331300
2020-07-27,4.797455310821533,4.900074575451167,4.611885290451893,4.660629216875979,415500
2020-07-28,4.62642240524292,4.823109516418511,4.566561376476007,4.823109516418511,517400
2020-07-29,4.754696846008301,4.76324865485959,4.481045079357411,4.617871166569201,353000
2020-07-30,4.4981489181518555,4.746145678211042,4.489597108880231,4.746145678211042,352000
2020-07-31,4.344219207763672,4.5238031079704335,4.318564597889947,4.5238031079704335,317200
2020-08-03,4.711939334869385,4.942832887989944,4.147532554529238,4.310013263432255,1046900
2020-08-04,4.900074481964111,5.148071237307291,4.729042377511125,5.088209796862395,964100
2020-08-05,4.677732467651367,5.1027478502309105,4.669181066078788,5.011245692208933,489300
2020-08-06,4.959936141967773,5.019797177289803,4.5665618765399225,4.617871510147113,525100
2020-08-07,4.882971286773682,5.002693760264796,4.8145584447787595,5.002693760264796,366300
2020-08-10,4.720490455627441,5.242138973405678,4.720490455627441,4.968487205045865,390700
2020-08-11,4.652077674865723,4.908625828691056,4.600768044100656,4.720490515885811,433400
2020-08-12,4.455390453338623,4.754696829989629,4.3185647743604925,4.711939009195308,364600
2020-08-13,4.352771282196045,4.652077664904389,4.327116262982097,4.404080912851244,640200
2020-08-14,4.369874954223633,4.395529568376069,4.261269170475254,4.292910296220847,332100
2020-08-17,4.241600036621094,4.472493568914986,4.224496827109423,4.395528922226129,216600
2020-08-18,4.344219207763672,4.455390271276937,4.215944935077032,4.25015135342378,308800
2020-08-19,4.275806427001953,4.438287120160749,4.275806427001953,4.310012845796154,195000
2020-08-20,4.267254829406738,4.344219479385462,4.138980956472462,4.250151619163988,172300
2020-08-21,4.215945243835449,4.344219525916367,4.138981000805059,4.250151664687333,352100
2020-08-24,4.190290927886963,4.233048753083859,3.9337423456146614,4.233048753083859,640300
2020-08-25,4.215945243835449,4.215945243835449,3.9679484887729344,4.181738822983564,355700
2020-08-26,4.062016487121582,4.233048597154457,4.062016487121582,4.233048597154457,569600
2020-08-27,4.113326072692871,4.181738915917022,3.9765003862445676,3.9765003862445676,570500
2020-08-28,4.36132287979126,4.446838934733694,4.138981136940933,4.190290769906393,398400
2020-08-31,4.130429267883301,4.361322816778245,4.096222846400546,4.327116395295492,995400
2020-09-01,4.18173885345459,4.301461735081271,4.134705126383704,4.198842064005158,272300
2020-09-02,4.156084060668945,4.2501515107175045,4.027809783235007,4.2501515107175045,623500
2020-09-03,4.1988420486450195,4.36559865673256,4.070568173871361,4.138981015823366,245300
2020-09-04,4.113326072692871,4.2416003576245105,4.113326072692871,4.2330485483351366,242300
2020-09-08,4.224496841430664,4.301461488380435,3.9850514996828656,4.0620161466326365,278400
2020-09-09,4.130429267883301,4.27580676307136,4.1047746556575895,4.207393920105852,227500
2020-09-10,4.070568084716797,4.284358415020678,4.070568084716797,4.104774504943602,232600
2020-09-11,4.267254829406738,4.361322689628212,4.062016306493739,4.121877746229712,553200
2020-09-14,4.190290927886963,4.404081277189637,4.181739118183946,4.275806986053486,202700
2020-09-15,4.250151634216309,4.352771303808943,4.173187391737706,4.2244970226476735,340500
2020-09-16,3.9251904487609863,4.267254638296545,3.916638640136258,4.267254638296545,259200
2020-09-17,3.6344358921051025,3.9251908939607825,3.6344358921051025,3.9251908939607825,320100
2020-09-18,3.6087806224823,3.702848482679805,3.4976099598191004,3.6942970814469573,399300
2020-09-21,3.5147132873535156,3.608780742917623,3.4206454240166972,3.5745743212992727,185300
2020-09-22,3.446300506591797,3.566022984426367,3.437748697145826,3.5318165621879185,236500
2020-09-23,3.206855058670044,3.4377486065833787,3.1983034533357113,3.4120937905803808,382700
2020-09-24,3.5232644081115723,3.5660226356135682,3.1640968058537133,3.241061248361896,461800
2020-09-25,3.5232644081115723,3.5660226356135682,3.420645151433995,3.4890579892190465,141800
2020-09-28,3.5232644081115723,3.677193700900616,3.506161198665309,3.5916772458966233,318200
2020-09-29,3.5061614513397217,3.548919681923125,3.386438976587983,3.4548518193032622,292800
2020-09-30,3.6857452392578125,3.7028484493422207,3.557470959738406,3.574574169822814,335900
2020-10-01,3.719951868057251,3.7798133105963085,3.642987622247282,3.728503677465423,200600
2020-10-02,3.6857452392578125,3.7370548695110366,3.566022768666957,3.6515388190889966,166500
2020-10-05,3.7114005088806152,3.762710142598488,3.591677622432858,3.745606931359197,194200
2020-10-06,3.6771938800811768,3.805467753292277,3.6258838414694985,3.7028484916143176,190200
2020-10-07,3.728503465652466,3.7969163059405067,3.6729179309752595,3.7627098857964865,291300
2020-10-08,3.9166388511657715,3.942293870649577,3.737910037451246,3.7712613588938426,318700
2020-10-09,3.7456066608428955,3.7669857752911406,3.5489195419098842,3.677193820826664,200300
2020-10-12,3.719951868057251,3.7883647122317643,3.642987622247282,3.728503677465423,185300
2020-10-13,3.7627100944519043,3.805467918116654,3.6429876173088034,3.737055074034882,238600
2020-10-14,3.822571277618408,3.8781568175371532,3.737055219194467,3.7712616425640433,176800
2020-10-15,3.8738813400268555,3.8738813400268555,3.6942974125424675,3.788364873397921,168000
2020-10-16,3.9850516319274902,3.9850516319274902,3.7712613013258403,3.8482259508296965,191700
2020-10-19,4.053464889526367,4.173187780577594,3.9166391943509495,3.9850520419386584,784200
2020-10-20,3.8738813400268555,4.173187749909924,3.8653295302548685,4.130429516595457,400200
2020-10-21,3.728503465652466,3.9380178909777643,3.702848446658104,3.8909841652229096,244500
2020-10-22,3.728503465652466,3.8225709171621753,3.6686420265140836,3.7199516567301143,214800
2020-10-23,3.7456066608428955,3.788364481966694,3.6814693174981596,3.7285034508388377,195300
2020-10-26,3.6857452392578125,3.7627098885239953,3.6771938381019553,3.7199516594266284,91400
2020-10-27,3.548919677734375,3.762710014853642,3.514713256417109,3.711400382877743,76300
2020-10-28,3.5318167209625244,3.5916777586845337,3.3351295803629166,3.4890584873558868,460400
2020-10-29,3.600229501724243,3.6344359248658686,3.4719552110567844,3.4890584226275974,135300
2020-10-30,3.660090684890747,3.660090684890747,3.54891961372829,3.5660228240784604,223200
2020-11-02,3.7883646488189697,3.8311228795986763,3.6600907720252702,3.664366268885073,226100
2020-11-03,3.8567779064178467,3.976500381930218,3.78836465549521,3.882432518712714,212500
2020-11-04,3.8653290271759033,3.993603302651462,3.8311226080854452,3.8396740089717194,187800
2020-11-05,3.9080874919891357,4.040637272061934,3.8653292616460164,3.9679485251422557,279600
2020-11-06,3.882432699203491,4.0107069899593135,3.822571254778046,3.942294143628936,189400
2020-11-09,3.77126145362854,4.096222867132088,3.7627100521009265,3.9166389495523752,784600
2020-11-10,3.899535894393921,3.9756454506688046,3.779813413819028,3.882432682883222,676400
2020-11-11,4.404080867767334,4.421184077810651,3.873880948651822,3.873880948651822,694700
2020-11-12,4.18173885345459,4.481045241975884,4.079119590151182,4.395529189223043,366700
2020-11-13,4.16463565826416,4.361322784207473,4.079119605195917,4.198842079491458,269300
2020-11-16,4.36132287979126,4.41263251275672,4.215945382502765,4.267255015468225,265400
2020-11-17,4.558009624481201,4.608464153795174,4.267254654499301,4.344219301323377,436400
2020-11-18,4.3185648918151855,4.566561645594314,4.305737178232586,4.489596995189515,424500
2020-11-19,4.3271164894104,4.469073182428663,4.301461876626701,4.3271164894104,290700
2020-11-20,4.344219207763672,4.42118385293019,4.275806371070177,4.335667807063321,150800
2020-11-23,4.4297356605529785,4.523803523534091,4.344219606830471,4.352771416089077,151900
2020-11-24,4.959936141967773,5.045452197979759,4.446838990350423,4.446838990350423,3198600
2020-11-25,4.831661224365234,5.045451540418806,4.74614517949834,4.908625460859106,1541500
2020-11-27,4.9428324699401855,5.21648382366575,4.720490337265483,4.831661403602834,1085500
2020-11-30,4.694835186004639,4.994141957324311,4.575112722140372,4.994141957324311,1054200
2020-12-01,4.934280872344971,4.977039102080185,4.806006590912028,4.831661610307696,521100
2020-12-02,4.934280872344971,5.028348733098821,4.865868030986788,4.951384082684516,312400
2020-12-03,5.071106910705566,5.113865143439479,4.848765160698317,4.951384429932432,293700
2020-12-04,5.088210105895996,5.130968338492525,5.06255549255626,5.1138651270084585,206300
2020-12-07,5.045452117919922,5.130968172574962,4.9770392741958895,5.130968172574962,149400
2020-12-08,5.088210105895996,5.122416528864128,5.0052597544732755,5.045452281072195,188100
2020-12-09,4.9428324699401855,5.1138645660186635,4.874419223736113,5.1138645660186635,459600
2020-12-10,5.054003715515137,5.10531335029817,4.942833044038264,4.985590869137759,250300
2020-12-11,5.088210105895996,5.122416528864128,5.0197972599597325,5.0197972599597325,185100
2020-12-14,5.054003715515137,5.267794064330806,4.754697308727747,5.054003715515137,803600
2020-12-15,5.182277679443359,5.2335873109896065,5.011245574289204,5.088209817722222,323500
2020-12-16,5.225036144256592,5.267793968578886,5.1395200878392835,5.165174700878115,178300
2020-12-17,5.3533101081848145,5.38751652867772,5.233587228686948,5.242139037696522,182600
2020-12-18,5.267793655395508,5.4559293761011745,5.225035833615273,5.370413324768006,201400
2020-12-21,5.1737260818481445,5.284896742095625,5.083934128104575,5.284896742095625,173800
2020-12-22,5.105312824249268,5.259242120510298,5.0625550035555165,5.165174262547745,204200
2020-12-23,5.3533101081848145,5.370413318431267,5.13096796720823,5.13096796720823,323900
2020-12-24,5.250690937042236,5.3191037845180595,5.139520263780392,5.3191037845180595,68900
2020-12-28,5.319103717803955,5.378965162480864,5.25069087118619,5.259242680899777,216900
2020-12-29,5.3533101081848145,5.39521283056818,5.186553502452377,5.3191032799192115,271500
2020-12-30,5.378964900970459,5.549997009199761,5.344758479324598,5.378964900970459,300100
2020-12-31,5.259242534637451,5.43626074994931,5.233587513982904,5.396068224067785,95800
2021-01-04,4.8915228843688965,5.413171437166102,4.82311003962947,5.2506907270236045,612800
2021-01-05,4.857316017150879,5.1309677788194135,4.8487646162279745,4.89152243638786,405500
2021-01-06,5.071106910705566,5.165174778056536,4.857316562581462,4.882971583776356,248300
2021-01-07,4.951384544372559,5.148071685503624,4.934281332438237,5.130968473569303,182500
2021-01-08,4.831661224365234,5.028348331445427,4.763248388471719,4.942832286578532,112500
2021-01-11,4.600768089294434,4.900074475583786,4.57511306977354,4.831661633891671,347100
2021-01-12,4.746145725250244,4.865868201830598,4.634974650253558,4.66918107213366,238700
2021-01-13,4.686284065246582,4.8316615553659545,4.66918085510152,4.763248714785708,122200
2021-01-14,4.558009624481201,4.7717999476390265,4.540906414939482,4.7033871094721516,326300
2021-01-15,4.50670051574707,4.566561959935017,4.446839071559124,4.540906938776546,144800
2021-01-19,4.592216491699219,4.626422914120713,4.472494013223987,4.600768301190953,107000
2021-01-20,4.694835186004639,4.711938802900776,4.5537336087928715,4.6093191403873055,152000
2021-01-21,4.472494125366211,4.746145919372366,4.395529469101695,4.746145919372366,167400
2021-01-22,4.404080867767334,4.489596917983918,4.3613226387726955,4.395529058859329,61800
2021-01-25,4.378425598144531,4.44683843440106,4.275806343759738,4.412632016272796,197700
2021-01-26,4.421184062957764,4.523803322872917,4.361322624120912,4.404080852971905,304400
2021-01-27,4.301462173461914,4.47249429639822,4.292910363428726,4.463942486365031,188600
2021-01-28,4.575113296508789,4.592216507779425,4.311723516722813,4.395529374280747,151000
2021-01-29,4.386977672576904,4.584519891966469,4.361322653538723,4.532355162323644,147700
2021-02-01,4.455390453338623,4.558009712572222,4.404080823721824,4.42118403359409,276700
2021-02-02,4.6606292724609375,4.686284292810676,4.540906795631829,4.583665026957154,234200
2021-02-03,4.575113296508789,4.720490796195558,4.532355472218559,4.686284373654286,170200
2021-02-04,4.558009624481201,4.677732091273233,4.510975900184645,4.57511283402292,136800
2021-02-05,4.600768089294434,4.660629121888683,4.532355247602319,4.609319490619597,284700
2021-02-08,4.7290425300598145,4.788903564662996,4.6435260673020435,4.677732489296066,272300
2021-02-09,4.8487653732299805,4.900075010096049,4.746146099497845,4.763249311786534,185100
2021-02-10,5.019797325134277,5.028349134873706,4.831661996366896,4.9000748431913985,281100
2021-02-11,5.156623363494873,5.242139420979712,5.002694052249436,5.062555496375187,396500
2021-02-12,5.096761703491211,5.284897021989216,5.045452071173573,5.1822777573539405,261500
2021-02-16,5.1480712890625,5.284896974000441,5.03690021616407,5.242139151343688,306600
2021-02-17,5.233587265014648,5.302000106475331,5.054003352294005,5.207932653353242,264200
2021-02-18,5.225036144256592,5.344758623240824,5.130968278311191,5.2934489893904395,487500
2021-02-19,5.2848968505859375,5.343903190889749,5.190829398274148,5.30200006080378,251400
2021-02-22,5.199380874633789,5.284896926958811,5.071106592259904,5.284896926958811,422700
2021-02-23,5.242138862609863,5.242138862609863,4.959935699082586,5.225035652934655,378000
2021-02-24,5.242138862609863,5.353309929385058,5.1309677958346676,5.190829233584239,326300
2021-02-25,4.737593650817871,5.250690358083515,4.720490440834773,5.250690358083515,426400
2021-02-26,4.711939334869385,4.925729676935559,4.669181103347063,4.814558601195696,299700
2021-03-01,4.840213298797607,4.917177953778808,4.746145840234721,4.746145840234721,163700
2021-03-02,4.8231096267700195,4.917177484120857,4.737593578165933,4.814558225795953,209700
2021-03-03,4.746145725250244,4.844489086212357,4.592216419017075,4.823109970594115,2172000
2021-03-04,4.600768089294434,4.917177686006815,4.558009859350511,4.831661633891671,606800
2021-03-05,4.455390453338623,4.737593620117363,4.446838644516146,4.677732181678087,656700
2021-03-08,4.566561698913574,4.592216310832918,4.378425975232435,4.463942027918088,239500
2021-03-09,4.523803234100342,4.660628911302222,4.519527329744612,4.6349743007132105,477500
2021-03-10,4.8231096267700195,4.8231096267700195,4.5323550615161246,4.56656148095776,1904600
2021-03-11,5.1480712890625,5.156623098257475,4.617871352155273,4.831661688757158,373000
2021-03-12,5.054003715515137,5.130968371576051,5.011245890415641,5.096761948387362,108500
2021-03-15,5.1480712890625,5.25924236196093,5.062555235976287,5.10531305863304,455100
2021-03-16,5.1224164962768555,5.212208457940155,5.071106862151074,5.173726538175361,139700
2021-03-17,5.1480712890625,5.173726308874717,5.045452025359045,5.045452025359045,214600
2021-03-18,5.079658508300781,5.130968140775814,5.002693855701876,5.096761719125793,204200
2021-03-19,5.045452117919922,5.1053131522920925,4.9770392741958895,5.0540035194990685,102200
2021-03-22,5.036900043487549,5.1309679025438735,5.011245432327537,5.071106463549359,212100
2021-03-23,5.096761703491211,5.165174546581395,5.045452071173573,5.122416315763675,370400
2021-03-24,5.019797325134277,5.182278040228836,5.002694113428152,5.182278040228836,234500
2021-03-25,5.16517448425293,5.242139135687005,4.91717772715725,4.959935957459003,707400
2021-03-26,5.310551643371582,5.319103044229546,5.045451692411803,5.225035595928537,330800
2021-03-29,5.361861705780029,5.370413515102783,5.1651745768565345,5.336206685584481,153600
2021-03-30,5.447377681732178,5.528618238038076,5.361861628599158,5.396068049852365,252600
2021-03-31,5.413171291351318,5.524342364944626,5.387516679151452,5.464480923523759,143800
2021-04-01,5.421722888946533,5.481583920257838,5.310551819693121,5.481583920257838,109200
2021-04-05,5.549997329711914,5.549997329711914,5.40462023320784,5.532894117901274,505100
2021-04-06,5.558548927307129,5.609858560780315,5.4815842732109905,5.5499971178419045,388000
2021-04-07,5.678271293640137,5.686823102937026,5.490135974608378,5.567100627189544,316700
2021-04-08,5.438826084136963,5.721029253183741,5.413171065236032,5.686822833164295,262700
2021-04-09,5.302000045776367,5.464480746271709,5.259242224239295,5.430274325932974,149500
2021-04-12,5.233587265014648,5.353310145343544,5.225035863718413,5.310551915544266,140500
2021-04-13,5.13096809387207,5.242139167104748,5.105313073982718,5.242139167104748,244800
2021-04-14,5.079658508300781,5.1737263717246975,5.0454520866507595,5.122416331476953,210800
2021-04-15,5.1737260818481445,5.1737260818481445,5.0454518039612335,5.130967853294944,155800
2021-04-16,5.062554836273193,5.182277301141463,5.0112452084725065,5.182277301141463,203000
2021-04-19,5.105312824249268,5.190829281182146,5.011245374059402,5.019796775089078,159200
2021-04-20,4.934280872344971,5.139519804192218,4.900074451665879,5.122416186079973,308700
2021-04-21,5.054003715515137,5.054003715515137,4.874419789888157,4.934281234354727,86300
2021-04-22,4.96848726272583,5.032624606937536,4.925729441024056,5.02834870243555,130600
2021-04-23,5.088210105895996,5.1138651270084585,4.942833012167799,5.002694048475666,83600
2021-04-26,5.088210105895996,5.1138651270084585,4.990721841214093,5.1138651270084585,122700
2021-04-27,5.113864898681641,5.233587373724664,5.071106667994207,5.096761687961209,231400
2021-04-28,5.113864898681641,5.28489700588596,5.071106667994207,5.1309681094020725,130500
2021-04-29,5.088210105895996,5.14807154997659,5.036900471443798,5.122416528864128,51900
2021-04-30,5.0026936531066895,5.113864722853497,4.953094221390983,5.088209703768581,118400
2021-05-03,4.977039337158203,5.002693949992904,4.925729703716084,4.977039337158203,150200
2021-05-04,4.977039337158203,5.002693949992904,4.925729703716084,5.002693949992904,129800
2021-05-05,4.959936141967773,5.071106810896994,4.951384332480215,4.968487543682612,95000
2021-05-06,4.9428324699401855,5.156622793924623,4.917177451642073,5.156622793924623,170900
2021-05-07,5.054003715515137,5.088210138703825,4.942833044038264,4.9513844459490715,115700
2021-05-10,5.0026936531066895,5.15662295207079,4.968487232841932,5.07965830258874,152000
2021-05-11,5.054003715515137,5.096761948387362,4.942833044038264,4.977039467226953,145300
2021-05-12,5.054003715515137,5.088210138703825,4.959936255632608,5.054003715515137,158000
2021-05-13,5.062554836273193,5.148070882607671,4.934280562885139,5.062554836273193,131700
2021-05-14,5.302000045776367,5.498687166610445,5.113864733913322,5.148071154252057,244100
2021-05-17,5.635513782501221,5.644065184498873,5.267794117829251,5.3447587746718,328200
2021-05-18,5.532893657684326,5.669719748561214,5.515790447296302,5.661167939480852,298100
2021-05-19,5.592755317687988,5.609858528748057,5.36271686387779,5.430274608730971,221900
2021-05-20,5.686822891235352,5.703926101419724,5.438826139675598,5.541445400781835,231400
2021-05-21,5.592755317687988,5.832200680301676,5.532893875091387,5.729581006168543,118700
2021-05-24,5.549997329711914,5.66972022015913,5.481584482469353,5.626961986746162,43300
2021-05-25,5.267793655395508,5.592755058234243,5.267793655395508,5.515790408148043,150600
2021-05-26,5.5756516456604,5.5756516456604,5.319103093196819,5.319103093196819,147600
2021-05-27,5.464480876922607,5.644064791881009,5.455929475519815,5.644064791881009,172800
2021-05-28,5.686822891235352,5.721029311604097,5.430274330697063,5.5328935918033,202500
2021-06-01,5.934820175170898,5.94337157714383,5.7039266130834925,5.7039266130834925,288600
2021-06-02,5.986129283905029,6.054542124763169,5.900613232832354,5.986129283905029,290600
2021-06-03,5.857855319976807,6.071645663098389,5.781746173129519,6.011784627998885,344500
2021-06-04,5.986129283905029,5.986129283905029,5.815097181759678,5.909164634053273,218800
2021-06-07,6.13150691986084,6.3281940458735555,6.045990866762422,6.0716454788055945,533800
2021-06-08,6.020335674285889,6.131506744011847,5.921992317986329,6.122954935060914,227500
2021-06-09,6.1400580406188965,6.189657471480574,5.9433709235968575,6.0716452012673505,176200
2021-06-10,6.217022895812988,6.328193967347778,6.054542193055843,6.080197212553372,190000
2021-06-11,6.071645259857178,6.259780977662079,6.028887438736203,6.259780977662079,61700
2021-06-14,6.020335674285889,6.148609954141018,5.969026043898376,6.097300323753505,139900
2021-06-15,6.11440372467041,6.1315069353332525,5.900613387498527,6.037439072801266,295100
2021-06-16,6.088748455047607,6.148609893798573,6.045990634030653,6.0801970539532935,176300
2021-06-17,5.934820175170898,6.1571619275126395,5.883510540015112,6.071645868919663,146500
2021-06-18,5.832200527191162,5.926267981665668,5.746684066363129,5.866406948413292,163600
2021-06-21,5.763787269592285,5.849303730310794,5.738132657594897,5.832200519721633,113400
2021-06-22,5.900613307952881,5.9177165183851566,5.652616552798535,5.772339025824463,157600
2021-06-23,5.994681358337402,6.071645603824365,5.909164895705443,5.951923127021423,143900
2021-06-24,6.1486101150512695,6.157161516453299,6.037439042415944,6.037439042415944,106100
2021-06-25,5.943371295928955,6.080197390976427,5.755235975926162,6.080197390976427,287600
2021-06-28,5.892061233520508,6.003232300210421,5.819372490513463,5.986129090548333,89800
2021-06-29,5.815097332000732,5.917716595939253,5.815097332000732,5.883510174626413,114200
2021-06-30,5.823648452758789,5.883509891057456,5.806545242926696,5.8150970517290865,115200
2021-07-01,5.661168098449707,5.874103338812198,5.598741358391808,5.832200614905333,196300
2021-07-02,5.686822891235352,5.712477502625563,5.609858241519326,5.678271082256817,68600
2021-07-06,5.840752124786377,5.892061758342933,5.703926435302227,5.789442491229821,155900
2021-07-07,5.892061233520508,5.909164443182596,5.729580537844331,5.840751604534244,64800
2021-07-08,5.857855319976807,5.8783793364524755,5.618410364033357,5.815097496016121,208100
2021-07-09,5.960474014282227,6.003232241908531,5.8578547573063116,5.8578547573063116,71200
2021-07-12,6.242678165435791,6.242678165435791,5.943371359654008,5.969026380179456,152000
2021-07-13,6.0973005294799805,6.242678024369402,6.088748720240505,6.242678024369402,98100
2021-07-14,6.345297336578369,6.413710179920554,6.157161609614647,6.157161609614647,422700
2021-07-15,6.4906744956970215,6.601845156471894,6.353848408341294,6.405158038184933,382200
2021-07-16,6.388054847717285,6.601845176604074,6.345297026603542,6.559087355490332,162300
2021-07-19,6.217022895812988,6.276884336125422,6.020335772240939,6.276884336125422,217800
2021-07-20,6.328193664550781,6.38805469422623,6.140057951298191,6.242677616605368,145700
2021-07-21,6.524880886077881,6.55908730581891,6.328193768680622,6.328193768680622,98000
2021-07-22,6.533432483673096,6.627500344677127,6.433378519422938,6.52488108236693,103900
2021-07-23,6.55908727645874,6.704464763593709,6.541984066664784,6.593293696046652,153000
