Price,('Close', 'GGAL'),('High', 'GGAL'),('Low', 'GGAL'),('Open', 'GGAL'),('Volume', 'GGAL')
Ticker,GGAL,GGAL,GGAL,GGAL,GGAL
Date,,,,,
2020-07-08,8.789151191711426,8.876804139940463,8.581973223002743,8.733372595512131,989700
2020-07-09,8.38276481628418,8.7652480006382,8.350890457661476,8.7652480006382,843900
2020-07-10,9.060077667236328,9.155698449485024,8.366826425988457,8.502289390822384,1285600
2020-07-13,9.036171913146973,9.657707326242003,9.028203325304718,9.25131846540333,2709700
2020-07-14,8.980392456054688,8.996328870283062,8.701497987758392,8.996328870283062,1504300
2020-07-15,9.307097434997559,9.354907440218716,9.09991871923566,9.163665899481423,1274500
2020-07-16,9.171635627746582,9.291161415592226,8.972425474719557,9.139762033659315,634400
2020-07-17,8.948518753051758,9.251318244489601,8.765245796614465,9.147728884792995,1337900
2020-07-20,8.677594184875488,9.068045886472765,8.613846999305581,8.828993560622417,1123700
2020-07-21,9.052108764648438,9.315066096689998,8.581973458219805,8.629783467722051,2429000
2020-07-22,9.801137924194336,9.864885100943056,8.868834514336442,9.068044631657765,1762700
2020-07-23,9.936602592468262,10.366896490301515,9.601929476383905,9.809108216803063,2047300
2020-07-24,9.936602592468262,10.358927901840836,9.777234622886763,9.96050759792388,1359300
2020-07-27,10.175653457641602,10.510325765479505,9.761296036628263,9.920663983200196,1180400
2020-07-28,9.73739242553711,10.223464921994875,9.697550243221393,10.08800195807729,985100
2020-07-29,9.817076683044434,10.024255436921708,9.60989868909363,9.833013861001056,669200
2020-07-30,9.657709121704102,9.713487727116949,9.227415177269194,9.56208832959929,1206200
2020-07-31,9.562088966369629,9.769267743023345,9.442563158260631,9.673646944550836,745500
2020-08-03,10.574074745178223,10.964526442705658,9.083982208215922,9.203508749858418,3159700
2020-08-04,10.398770332336426,11.904798630724013,10.223465181650718,11.75339924599075,5395200
2020-08-05,10.080034255981445,10.964527893444814,10.01628706264148,10.582043973478536,1835300
2020-08-06,10.111908912658691,10.159719692638799,9.785204322562086,10.016288112625043,1113300
2020-08-07,10.239400863647461,10.247368691208258,9.856917023455036,10.159716508628861,968300
2020-08-10,9.912696838378906,10.534233060344443,9.856918238943443,10.048159802659105,814800
2020-08-11,9.450528144836426,10.103937877698986,9.418654554935301,10.040190697896735,1350100
2020-08-12,9.131793022155762,9.753328458030106,8.940551466490792,9.681612684674144,1762700
2020-08-13,9.18757152557373,9.53818180064468,8.996329971858513,9.028203564144382,918300
2020-08-14,9.060077667236328,9.267256408738385,8.964456884987632,9.267256408738385,622100
2020-08-17,8.597908973693848,9.091949993025057,8.542130381811292,8.980392809259948,1030600
2020-08-18,8.494319915771484,8.797119407919183,8.414636318843993,8.6297828664672,1013600
2020-08-19,8.263236045837402,8.709467068414826,8.079963092230146,8.494319764691872,1258500
2020-08-20,8.167613983154297,8.319013322620842,8.048088228834718,8.151676810617706,1465000
2020-08-21,8.05605697631836,8.382762211338514,7.856846856390273,8.167614917051557,1508100
2020-08-24,8.016218185424805,8.167617591782856,7.649671414323342,8.09590180353505,1306800
2020-08-25,8.103869438171387,8.167616629116718,7.7691963057451705,8.11980585594449,1204600
2020-08-26,8.00027847290039,8.25526718600437,7.848879114476481,8.087930653048305,923200
2020-08-27,7.888721942901611,8.095900689343228,7.83294334190827,8.048090677042206,585200
2020-08-28,8.44650936126709,8.454477188494138,7.936531182347415,7.968404771034501,949300
2020-08-31,8.231363296508789,8.597910001093584,8.11980533948684,8.581973584334111,1591100
2020-09-01,8.28714370727539,8.446512469279076,8.167617895699204,8.438543879193576,579500
2020-09-02,8.05605697631836,8.30307785939676,7.856846856390273,8.287140685037889,1222100
2020-09-03,8.191519737243652,8.390729852759776,8.024183209813057,8.119803974069644,920300
2020-09-04,8.111836433410645,8.36682514709817,7.97637348928257,8.33495155788723,757800
2020-09-08,8.17558479309082,8.311047756791409,7.785133078860378,7.912627454125304,753300
2020-09-09,8.191519737243652,8.382762025683107,8.095898972987067,8.223393325329182,816700
2020-09-10,8.167613983154297,8.454476249477011,8.135740398007329,8.263234738595202,900300
2020-09-11,7.761226177215576,8.25526718899677,7.745289762603956,8.25526718899677,1001800
2020-09-14,7.338902950286865,7.761228312701968,7.330934360825359,7.737323304243967,1711200
2020-09-15,7.307028293609619,7.474364848422297,7.028133782279686,7.346870475217668,1635100
2020-09-16,6.661586284637451,7.036101531191837,6.589871278210129,6.828922819487171,2937000
2020-09-17,6.2791032791137695,6.550029172769708,6.239261101824427,6.518155582923499,1690700
2020-09-18,6.263167858123779,6.446441229925215,6.127704881579686,6.366756857866398,3220500
2020-09-21,6.05598783493042,6.135671810397301,5.896619883996659,6.103798220210549,1522300
2020-09-22,5.777093887329102,6.199419538690061,5.753188504059804,6.087861590050909,1276600
2020-09-23,5.46632719039917,6.0798945009568035,5.450390391941696,5.840842144131441,1511700
2020-09-24,6.079894542694092,6.215357520494175,5.3547692579930475,5.506169034360007,2650300
2020-09-25,5.896620750427246,6.191451692957803,5.745220984812392,6.12770450321749,1740200
2020-09-28,5.761157512664795,6.159577809861632,5.75318892433852,5.928494067884523,1272200
2020-09-29,5.705379009246826,5.856778780381334,5.553979238112318,5.66553720418821,1088700
2020-09-30,5.7691264152526855,5.960368378501036,5.681474212895306,5.888652594787498,779000
2020-10-01,5.912557601928711,5.984273381023966,5.713347442186979,5.7691260437382,919200
2020-10-02,5.808967590332031,5.944430544887999,5.705378227440623,5.808967590332031,551700
2020-10-05,5.67350435256958,5.968335250731156,5.601788964885759,5.848809477937065,1320000
2020-10-06,5.506168365478516,5.888651864583272,5.4822633605137705,5.713347101643394,1104800
2020-10-07,5.625694751739502,5.7372523325490805,5.442421393285015,5.553978974094593,636500
2020-10-08,5.777093887329102,5.848809657173818,5.585852341027429,5.6814731141782655,572500
2020-10-09,5.690051078796387,5.88348077863459,5.625574640286948,5.867361669007231,692500
2020-10-12,5.64169454574585,5.698111629554887,5.496622538635393,5.649754293851402,616500
2020-10-13,5.472443580627441,5.601396473527431,5.383788274603731,5.601396473527431,906300
2020-10-14,5.327370643615723,5.6336337106451255,5.270953570692215,5.544978804449443,1491000
2020-10-15,5.287073135375977,5.496621952038056,5.198417837225874,5.287073135375977,934600
2020-10-16,5.448264122009277,5.569157245128113,5.142000672339199,5.279013288471069,1075100
2020-10-19,5.553038597106934,5.778706521982656,5.40796660674319,5.448264573999179,1290600
2020-10-20,5.327370643615723,5.843182509238269,5.3031917882742565,5.673931674777612,1260000
2020-10-21,5.230656147003174,5.3515496675817635,5.1661797051772345,5.295132973139021,1120400
2020-10-22,5.319311141967773,5.432144908699819,5.117822080648465,5.246775341223545,978100
2020-10-23,5.359609127044678,5.464383531538261,5.23065586601031,5.343490017454117,554600
2020-10-26,5.416025161743164,5.472442230624285,5.2548340853825914,5.319310515926821,718500
2020-10-27,5.125881195068359,5.54497837552616,5.125881195068359,5.375727554157641,696100
2020-10-28,4.93245267868042,5.238716178259186,4.722904231391215,4.988869760490171,1204000
2020-10-29,5.0855841636657715,5.166179716118893,4.84379750630641,4.924393058759531,1028500
2020-10-30,5.045286655426025,5.09364398762472,4.956631354240128,5.061405766158924,677700
2020-11-02,5.59333610534668,5.7061698663699065,5.190358003096716,5.238715329249528,1639200
2020-11-03,5.681991100311279,5.956015934276995,5.585276068719416,5.794824855473633,1370400
2020-11-04,5.657812118530273,5.786764978660019,5.569156835036155,5.714229186991956,737400
2020-11-05,6.060791015625,6.157505673885266,5.730349074414147,5.762587293834236,1701000
2020-11-06,6.133327484130859,6.18168481548955,5.867361969503105,6.125267736749457,1046000
2020-11-09,6.520185947418213,7.003759218590423,6.520185947418213,6.56854289022556,1511300
2020-11-10,7.092414855957031,7.189129509662204,6.463769222563537,6.657198529973882,2131700
2020-11-11,6.689436912536621,7.076295536879868,6.673317418879105,7.052117065013356,1158500
2020-11-12,6.3751139640808105,6.7700323513768375,6.3267566340635355,6.6652587128042535,1186900
2020-11-13,6.657198905944824,6.6733176314961336,6.3428756871865355,6.3428756871865355,687700
2020-11-16,6.745854377746582,6.923164985241599,6.62496123591171,6.923164985241599,724000
2020-11-17,6.9392828941345215,6.971521112731602,6.50406655876406,6.6410791799565905,819300
2020-11-18,6.600781440734863,6.91510465929168,6.560484242572527,6.850628219888198,712000
2020-11-19,6.713616371154785,6.8586887609157845,6.536305757960216,6.600782204827355,594700
2020-11-20,6.544364929199219,6.753913747359196,6.4476502674222615,6.689437306174558,609500
2020-11-23,6.697495937347412,6.874805736746784,6.657197976167672,6.826448798226839,706000
2020-11-24,7.108532905578613,7.245545510805292,6.834507695125254,6.850627186855297,1220200
2020-11-25,7.060177803039551,7.14077297678282,6.810330996609713,7.14077297678282,472000
2020-11-27,7.310023307800293,7.374499749541214,7.035998046091472,7.068237035581746,490600
2020-11-30,6.9392828941345215,7.334202032723454,6.915104422341652,7.318082539115034,620700
2020-12-01,7.140772342681885,7.334202433452845,7.100475143698579,7.148832089926467,593300
2020-12-02,7.350320339202881,7.471214228523349,7.003758932551806,7.068236134694553,570200
2020-12-03,7.229427814483643,7.479273822827327,7.205248573454424,7.334202219750916,479000
2020-12-04,7.318082332611084,7.398678261139383,7.2133079329721905,7.269725390389895,567600
2020-12-07,7.213308334350586,7.342261212275547,7.148831895388106,7.310022992794307,477900
2020-12-08,7.027939319610596,7.30196459115571,6.939283632569622,7.2536068738042845,381800
2020-12-09,7.084354400634766,7.2133072593417085,6.915103581426986,7.181069044664973,628700
2020-12-10,7.559869766235352,7.5759884916575455,7.019879013745699,7.0843554526740355,859100
2020-12-11,7.245544910430908,7.551808310347337,7.21330669826179,7.430915206868044,520800
2020-12-14,7.100474834442139,7.471214736727763,7.060176868594182,7.301963895062157,539700
2020-12-15,7.301964282989502,7.301964282989502,7.052117496354512,7.213308599690082,381700
2020-12-16,7.285844326019287,7.310022797830414,7.140771957913007,7.293904072829584,461700
2020-12-17,7.173009872436523,7.318082234392499,7.132712677332955,7.26166554635172,530300
2020-12-18,7.0359978675842285,7.213308462183198,6.931224228878259,7.164951516414257,868600
2020-12-21,6.826449871063232,6.931224279148902,6.576603087378973,6.84256859689652,570500
2020-12-22,6.810329914093018,7.132712863682238,6.753913224578297,6.874806350286913,633600
2020-12-23,7.003759860992432,7.084355797890131,6.834509008403119,6.834509008403119,356600
2020-12-24,6.995699882507324,7.10853325569634,6.907044210864859,7.0359970765778534,181500
2020-12-28,6.987639904022217,7.1568907268006665,6.96346143465949,6.971520412033944,499100
2020-12-29,7.3583807945251465,7.4147974871385935,6.987640881737227,6.987640881737227,1027900
2020-12-30,7.1568922996521,7.527632242042405,7.116594329444921,7.398679352275317,767100
2020-12-31,7.0440568923950195,7.213307722469486,6.858687338257121,7.156891035317902,696800
2021-01-04,6.673316955566406,7.052116575401491,6.608840522652312,7.052116575401491,1137500
2021-01-05,6.600781440734863,6.770032286323952,6.5282460228707855,6.584662715193886,469000
2021-01-06,6.697495937347412,6.882865482706668,6.5846617997680745,6.689436191387529,593800
2021-01-07,6.7055559158325195,6.8828665103241855,6.536305068504064,6.810330323094877,828000
2021-01-08,6.624960422515869,6.802270239621386,6.552424238872814,6.729734824598087,429100
2021-01-11,6.399292469024658,6.552424197805876,6.334816032550435,6.5282457262829805,836800
2021-01-12,6.5363054275512695,6.616901366371022,6.415412287941478,6.431531398843445,731500
2021-01-13,6.528245449066162,6.721674750275008,6.479887739454091,6.520185702694197,450700
2021-01-14,6.665258884429932,6.665258884429932,6.447650317284083,6.552424727174327,464000
2021-01-15,6.44765043258667,6.6410797610955115,6.439590685077178,6.576603318259231,397500
2021-01-19,6.270339488983154,6.496007397098559,6.246160633563341,6.496007397098559,539400
2021-01-20,6.350934982299805,6.407351670644102,6.141386184707082,6.270339438729475,552800
2021-01-21,6.133327484130859,6.399292998758613,6.068851042319271,6.399292998758613,663900
2021-01-22,6.028553009033203,6.20586322210334,5.9640765679167895,6.0124338987541,560300
2021-01-25,5.947957515716553,6.060791288772042,5.859302216160858,6.012433957462546,367800
2021-01-26,6.270339488983154,6.350935033199417,6.012433363181244,6.012433363181244,805700
2021-01-27,6.21392297744751,6.383173827752298,6.0446721271427215,6.165565646547557,648000
2021-01-28,6.246160984039307,6.407352081516365,6.230041874291601,6.2622800937870124,267300
2021-01-29,6.012433052062988,6.286458272528493,5.996313944053832,6.230041202341521,411800
2021-02-01,6.3348164558410645,6.350935566036695,6.084970055653847,6.125267638987972,394200
2021-02-02,6.270339488983154,6.43153057741568,6.221981778143528,6.383173250885922,473000
2021-02-03,6.270339488983154,6.350935033199417,6.17362445161377,6.270339488983154,293800
2021-02-04,6.46376895904541,6.479887683029264,6.197803095734405,6.28645838350474,634700
2021-02-05,6.665258884429932,6.673317863175478,6.423471459497908,6.496008032856431,679800
2021-02-08,6.697495937347412,6.8909252286665525,6.600780523068163,6.7055549146876166,960900
2021-02-09,6.665258884429932,6.705556084017106,6.560484474539687,6.697497105271559,342600
2021-02-10,6.552424430847168,6.705555780764728,6.512126464462617,6.65719883599909,383900
2021-02-11,6.689436912536621,6.705555637574375,6.504066578573993,6.576602762793293,575000
2021-02-12,6.673316955566406,6.84256778412083,6.4879474030933135,6.705555172023454,641400
2021-02-16,6.923163890838623,7.003759049781564,6.689436623250555,6.689436623250555,957900
2021-02-17,6.9554033279418945,7.035998501019194,6.737794746531471,6.866748406970906,417500
2021-02-18,7.027939319610596,7.382559761914964,6.810330744458943,6.8586884618103685,1719900
2021-02-19,6.9554033279418945,7.293905053278199,6.915105357093313,7.100475715548844,1012100
2021-02-22,6.471828937530518,6.971521756217847,6.463769958602207,6.971521756217847,1075800
2021-02-23,6.407351016998291,6.794210355290155,6.286457906130639,6.479887190966744,1460700
2021-02-24,6.576601982116699,6.802269486195695,6.358993839599892,6.447649122642987,875700
2021-02-25,6.1655659675598145,6.657199433771257,6.133327745281352,6.641079938322101,1024400
2021-02-26,6.004374027252197,6.246161060747007,5.939897587469553,6.246161060747007,1228500
2021-03-01,6.117208480834961,6.3186975571806725,6.101089370099701,6.1494467023054815,509900
2021-03-02,6.181683540344238,6.221981116009023,5.980194509090826,6.060790044730226,563100
2021-03-03,5.867361545562744,6.230041696702787,5.835122942676411,6.149446150261653,584100
2021-03-04,5.956017017364502,6.189744316287053,5.794825909248921,5.939897906552944,1318300
2021-03-05,5.738407611846924,6.093028358778116,5.641692967495644,6.076909251386236,985900
2021-03-08,5.746468544006348,5.8834811772773135,5.657813242893973,5.738408796491626,1170600
2021-03-09,5.794825553894043,5.891540212832579,5.673932038065927,5.738408477358284,1039800
2021-03-10,6.246160984039307,6.278399203534718,5.859301965784477,5.867361712813275,1230000
2021-03-11,6.3348164558410645,6.342875818783929,6.117208276045107,6.246161157610148,780600
2021-03-12,6.399292469024658,6.487947761331653,6.238100993529224,6.238100993529224,757800
2021-03-15,6.624960422515869,6.7619730430372496,6.415411618351434,6.463769330320056,919500
2021-03-16,6.44765043258667,6.794211889296548,6.383173989750389,6.6894374775326355,540800
2021-03-17,6.5040669441223145,6.520186438685796,6.318697368361116,6.391233172347267,529700
2021-03-18,6.2864580154418945,6.576601947741182,6.254219800741974,6.528245010001134,434400
2021-03-19,6.38317346572876,6.504066593967202,6.197803515637298,6.254220590642484,286100
2021-03-22,6.367054462432861,6.3751138251051005,6.173624762270578,6.350935352778495,322000
2021-03-23,6.350934982299805,6.455709381096166,6.270339438729475,6.270339438729475,366600
2021-03-24,6.1655659675598145,6.4073526346482845,6.060791552999849,6.342876190091359,567000
2021-03-25,6.1252665519714355,6.246160049139324,5.97213484013342,6.09302833730131,494900
2021-03-26,6.1655659675598145,6.262280634395203,6.068851300724426,6.197804189838277,442700
2021-03-29,6.117208480834961,6.173625176253415,5.988255210642964,6.109148733312374,222200
2021-03-30,6.205862998962402,6.221982108661919,6.08496986837097,6.1172080877700035,362500
2021-03-31,6.133327484130859,6.326756809565623,6.101089263225065,6.173625068108148,313200
2021-04-01,6.117208480834961,6.213923145246523,6.060791401106593,6.165565813040742,214800
2021-04-05,6.181683540344238,6.221981116009023,6.060790044730226,6.221981116009023,256400
2021-04-06,6.2864580154418945,6.447649088941499,6.157504772332378,6.157504772332378,474300
2021-04-07,6.262279987335205,6.3992926100165874,6.246160877861507,6.318697062648093,682800
2021-04-08,6.205862998962402,6.286458931769877,6.173624779563369,6.27033982207036,264200
2021-04-09,6.052731513977051,6.213922607377154,6.020492910987149,6.1978034980371435,433400
2021-04-12,5.899598598480225,6.230040465754197,5.84318153496353,6.230040465754197,547600
2021-04-13,5.875420570373535,5.931837641794807,5.770646173866827,5.859301462011723,451700
2021-04-14,5.9157185554504395,6.060790531246687,5.851242121763218,6.004373459615439,574200
2021-04-15,5.802884101867676,5.956015815840746,5.762586525123082,5.915718239096152,352900
2021-04-16,5.939897060394287,5.964075915322222,5.722288903282322,5.802884445859001,777100
2021-04-19,5.98019552230835,6.197803697558739,5.947957302590506,5.956016665365021,463800
2021-04-20,5.794825553894043,6.0366122012403824,5.762587334247865,5.939897542301846,512500
2021-04-21,5.82706356048584,5.8431826697195675,5.690050939844214,5.786765595246581,434800
2021-04-22,5.794825553894043,5.915719069722159,5.778706444070954,5.81900402647373,247300
2021-04-23,5.802884101867676,5.867360916416736,5.7222885640686485,5.794824740242692,460400
2021-04-26,5.972135543823242,5.9963143998297195,5.802884704707534,5.802884704707534,680500
2021-04-27,6.221981048583984,6.294517222028313,5.9640753373327255,5.9640753373327255,910300
2021-04-28,6.27839994430542,6.55242522665778,6.1897446380779035,6.221982861377012,887800
2021-04-29,6.149446487426758,6.334816446559868,6.125267630013787,6.30257822621584,371800
2021-04-30,6.036611557006836,6.093028627521706,5.980194870801818,6.076909519418865,322700
2021-05-03,5.899598598480225,6.125266083927395,5.867360386273486,6.076908765617287,485100
2021-05-04,5.835123538970947,5.907659730335421,5.730349510045496,5.8512430342163135,540200
2021-05-05,5.867361545562744,5.964076201292105,5.730348924457877,5.875420908051918,345200
2021-05-06,6.012433052062988,6.020492413912642,5.778705793775299,5.907658657848549,315800
2021-05-07,6.358994960784912,6.358994960784912,5.972135929844961,5.972135929844961,912100
2021-05-10,6.399292469024658,6.64913885251721,6.334816032550435,6.439590049666109,1174100
2021-05-11,6.326756000518799,6.367053963652811,6.173624278643355,6.310636892127166,837000
2021-05-12,6.197803497314453,6.286458790829113,6.1172079506238,6.254220572152851,466400
2021-05-13,6.415412425994873,6.431531537243708,6.197804231980647,6.213923343229482,726700
2021-05-14,6.768031597137451,6.930529201090091,6.556784324574171,6.556784324574171,1340500
2021-05-17,6.954904556274414,6.971153929556632,6.53241000304082,6.792406174353979,1081100
2021-05-18,6.841156005859375,7.068652661144205,6.7842820357506,7.052403287477296,873200
2021-05-19,6.776156425476074,6.841155464701531,6.678657866637888,6.743656905863345,449500
2021-05-20,6.946778774261475,6.995527663989833,6.735531519172908,6.824905000241318,774000
2021-05-21,6.686782360076904,7.01990341436765,6.605533946104522,6.979278819956614,710500
2021-05-24,6.605534553527832,6.784282320463636,6.483661146512489,6.711158198769454,382400
2021-05-25,6.581158638000488,6.670532114127065,6.524283903329404,6.662407041338397,364900
2021-05-26,6.751781940460205,6.816780979310031,6.556784049061064,6.686782126760716,509600
2021-05-27,6.963028430938721,6.97115350450928,6.678657829616114,6.824905279637865,1351100
2021-05-28,7.214901447296143,7.279900496608287,6.954905250047564,6.963029550074241,1087900
2021-06-01,7.401773452758789,7.580521224159651,7.255525980566975,7.312399954483248,1624900
2021-06-02,7.369273662567139,7.580520950706929,7.263650018497244,7.38552381158547,1295500
2021-06-03,7.613019943237305,7.7023934320591945,7.239275065214409,7.288024734021612,2067200
2021-06-04,8.068013191223145,8.116762080227424,7.531770763078335,7.645518687321403,1254200
2021-06-07,8.295509338378906,8.474257062449881,8.100512243855794,8.124886686958789,1981200
2021-06-08,7.938016414642334,8.401134809919407,7.864892294367061,8.303636241168958,1403600
2021-06-09,8.295509338378906,8.441757546696028,7.873014858729253,7.938014665086533,988600
2021-06-10,8.441758155822754,8.644880337653285,8.189886309419057,8.368634046387822,1173500
2021-06-11,8.051763534545898,8.531132029715376,8.03551416217303,8.352384284515814,620000
2021-06-14,8.206137657165527,8.328010674164624,7.954265773891051,8.01113974517733,920000
2021-06-15,8.1817626953125,8.214262219207345,7.92176650415374,8.157388246103809,678000
2021-06-16,8.303634643554688,8.401133193546475,8.157386431142207,8.181760874927754,639600
2021-06-17,8.051763534545898,8.393008877722487,8.03551416217303,8.254885725729597,573300
2021-06-18,7.856766223907471,8.019263817891408,7.743017520693891,8.00301444591784,1276800
2021-06-21,7.6780195236206055,7.938016484079176,7.6780195236206055,7.938016484079176,362000
2021-06-22,7.91364049911499,8.059888726873274,7.572395150912114,7.718643378670398,731100
2021-06-23,7.7836432456970215,8.14926307908388,7.783643245697021,7.978640386856711,645400
2021-06-24,7.751142501831055,7.848641057060734,7.694268538326152,7.783642020240948,305700
2021-06-25,7.474895477294922,7.57239402299469,7.182399840195619,7.499269920007473,1450600
2021-06-28,7.442397594451904,7.751143444311884,7.361149175972794,7.702393773344631,859800
2021-06-29,7.149900913238525,7.466771019121668,7.0361522131383865,7.458646720782079,1063600
2021-06-30,7.003653049468994,7.166150647224141,6.930528936766761,7.109276681722256,700000
2021-07-01,6.906154632568359,7.060527159891909,6.82490544459827,7.0036531932226564,869100
2021-07-02,6.930529594421387,6.987404340169919,6.751782607353826,6.914280220528763,782700
2021-07-06,6.751781940460205,7.019903169428152,6.703032273898004,6.979278576434595,709200
2021-07-07,6.743656635284424,6.808655671901893,6.638033007068626,6.703032043686095,751500
2021-07-08,6.605534553527832,6.703033124170154,6.5730350299803915,6.703033124170154,503400
2021-07-09,6.662407875061035,6.751782137221348,6.597408834317001,6.6380334284944436,240700
2021-07-12,6.971153736114502,6.995528182786318,6.581159489966689,6.613659010479007,506300
2021-07-13,6.906154632568359,6.979278746771502,6.768031477929017,6.979278746771502,607600
2021-07-14,6.93865442276001,7.044278061290924,6.833030784229096,6.833030784229096,641200
2021-07-15,6.784282207489014,6.9711542710624865,6.759906984097018,6.898030150585997,472900
2021-07-16,6.646158695220947,6.808656301797925,6.589283951781724,6.784281854523806,397900
2021-07-19,6.451160907745361,6.56490922755049,6.41053631410254,6.548659855003166,1280600
2021-07-20,6.524284839630127,6.540534987539522,6.280538432361946,6.418661590193007,712000
2021-07-21,6.808655738830566,6.8736547760869735,6.524284369696555,6.524284369696555,529400
2021-07-22,6.597408771514893,6.784281593012375,6.556784177724163,6.784281593012375,738300
2021-07-23,6.475534915924072,6.727406372165994,6.443035398178328,6.60553337433186,559700
2021-07-26,6.621783256530762,6.703032444586839,6.467410729043834,6.467410729043834,410200
2021-07-27,6.573034763336182,6.678658404293036,6.5161607931477725,6.564909689066486,426300
