Price,('Close', 'BYMA.BA'),('High', 'BYMA.BA'),('Low', 'BYMA.BA'),('Open', 'BYMA.BA'),('Volume', 'BYMA.BA')
Ticker,BYMA.BA,BYMA.BA,BYMA.BA,BYMA.BA,BYMA.BA
Date,,,,,
2020-06-02,7.564220905303955,7.640627491620227,7.449611025829548,7.545119258724887,3216581
2020-06-03,7.7265849113464355,7.850744698390447,7.449611035587168,7.6406275016280425,6910845
2020-06-04,7.564220905303955,7.7743381017911455,7.4591618491190825,7.745686547805099,2171470
2020-06-05,7.650177955627441,7.678829508267898,7.46871277958989,7.621525029163216,4956572
2020-06-08,7.6692795753479,7.736135335008513,7.602423357746032,7.6692795753479,7673248
2020-06-09,7.42095947265625,7.621525387934595,7.33500206304103,7.621525387934595,4202415
2020-06-10,7.535567760467529,7.554669405335646,7.048478106036764,7.449610358561009,1765180
2020-06-11,7.2394938468933105,7.545118799742893,7.105782786914977,7.545118799742893,3616485
2020-06-12,7.401856899261475,7.44961055474813,7.105782769832215,7.201290996688024,1868349
2020-06-16,7.46871280670166,7.54511893176568,7.392306223696382,7.54511893176568,886285
2020-06-17,7.449610710144043,7.545118938992115,7.067579626516788,7.545118938992115,1750901
2020-06-18,7.134435653686523,7.373204387650623,7.067579437341133,7.373204387650623,2654884
2020-06-19,7.411408424377441,7.468712904440051,7.143985838300633,7.143985838300633,3432974
2020-06-22,7.363654613494873,7.516466862430551,7.220391813536568,7.430509915161576,3364144
2020-06-23,7.4973649978637695,7.564220297577928,7.354103575913253,7.411408053105212,1439283
2020-06-24,7.487814903259277,7.506916550160618,7.354104290832466,7.506916550160618,1387096
2020-06-25,7.621525287628174,7.640627391899209,7.373204801223783,7.506916325532132,1601075
2020-06-26,7.4973649978637695,7.631075597292086,7.354103575913253,7.602423129725487,1243152
2020-06-29,7.449610710144043,7.6215250641293135,7.354103855119746,7.5260172932225,705589
2020-06-30,7.249044418334961,7.526016893458478,7.067579251103878,7.526016893458478,2347037
2020-07-01,7.3159003257751465,7.335001972119531,7.134436059327314,7.258595844683266,1594087
2020-07-02,7.306349277496338,7.411408329153609,7.086681267186376,7.315900100374272,983974
2020-07-03,7.172638893127441,7.411408556518161,7.067579838247205,7.315900324808855,1226360
2020-07-06,7.736135482788086,8.089514101693869,7.344553113976625,7.344553113976625,9515151
2020-07-07,7.89849853515625,7.946251734092617,7.449610771741197,7.908048442237504,2842971
2020-07-08,7.98445463180542,8.118166146697819,7.7743374528569875,7.927149696851535,7344033
2020-07-13,8.070411682128906,8.194573299085034,8.0608608589694,8.0608608589694,2595306
2020-07-14,8.21367359161377,8.21367359161377,7.860294985317311,8.11816628099317,2391583
2020-07-15,8.270978927612305,8.385587889077566,8.213673988938405,8.232775635163039,2947045
2020-07-16,8.251876831054688,8.35693587955674,8.194572811390602,8.35693587955674,1286893
2020-07-17,8.404688835144043,8.72941587802867,7.927149551075012,8.318732350176393,4212068
2020-07-20,8.528849601745605,8.595705365741306,8.404689813064731,8.595705365741306,2519890
2020-07-21,8.500198364257812,8.681663100271994,8.251877861755343,8.519299095943293,2525722
2020-07-22,8.939533233642578,8.958634878661686,8.40468900487256,8.576603810044517,4278887
2020-07-23,8.99683666229248,9.397970265482048,8.385586809449094,8.977735934409568,6689425
2020-07-24,8.672112464904785,9.187854158331879,8.614806611125072,9.130550136317218,8009753
2020-07-27,8.557502746582031,8.939533841161529,8.547951923423417,8.939533841161529,5575937
2020-07-28,8.82492446899414,8.844025198541102,8.42379174674043,8.557502348864167,5052099
2020-07-29,8.891778945922852,8.920430494053377,8.595703484456266,8.844023923352324,2280521
2020-07-30,8.977736473083496,8.996837202112472,8.595704490736928,8.863126603614782,2294096
2020-07-31,9.111448287963867,9.130550851307996,8.920432729231154,9.073244993040804,3456654
2020-08-03,9.722699165344238,9.780003191789515,8.882230341399145,8.977737662729671,5296446
2020-08-04,10.181135177612305,10.314845771572742,9.760899919702833,9.951916362335522,9120174
2020-08-05,10.467658996582031,10.505862288709992,9.932815654438187,10.276644367707293,5996002
2020-08-06,10.056974411010742,10.52496286002488,9.923262902216738,10.486759571798022,2775550
2020-08-07,10.171585083007812,10.219338281199109,10.028322740786393,10.066526032045438,3568571
2020-08-10,10.209787368774414,10.295744773352828,9.951916986804173,10.219338191505349,3207330
2020-08-11,10.085627555847168,10.314846384750116,9.990119328853233,10.200237428239891,1645872
2020-08-12,9.703597068786621,10.190687224264188,9.41707328629113,10.190687224264188,3386316
2020-08-13,9.827756881713867,9.951917584675094,9.732249564549326,9.741800387854036,2246433
2020-08-14,9.474377632141113,9.932815289047376,9.464826809460462,9.741799751316849,4676579
2020-08-18,9.168752670288086,9.264260901761755,9.015940415812757,9.264260901761755,4818310
2020-08-19,9.28336238861084,9.35976897247746,8.863127093226952,9.168752512810908,3136791
2020-08-20,9.226057052612305,9.43617517003774,9.09234643922415,9.397971875960389,4633743
2020-08-21,9.474377632141113,9.541232475023175,9.168752222242771,9.206955512965378,4671652
2020-08-24,9.455276489257812,9.569886378617946,9.168753597622745,9.436175756913757,4059729
2020-08-25,9.846858024597168,10.009221096588828,9.264260580460911,9.617639192892614,2327832
2020-08-26,10.439005851745605,10.50586160864181,9.875510076982147,9.942365833878352,5311730
2020-08-27,10.68732738494873,10.964300346699806,10.028323320295694,10.3912527764643,6864892
2020-08-28,10.572717666625977,10.887893899372576,10.314846369993758,10.773284027143815,2515969
2020-08-31,10.68732738494873,10.887894675648951,10.601369974648636,10.849690466299679,2719088
2020-09-01,10.639573097229004,10.792385339604417,10.601368891782064,10.706427938084358,1858092
2020-09-02,10.076077461242676,10.601370000019337,9.990120050736872,10.601370000019337,2886260
2020-09-03,10.14293098449707,10.31484578305791,10.085626967525902,10.31484578305791,1045412
2020-09-04,10.582268714904785,10.601369444800937,9.837307277184212,10.123831047981744,1348030
2020-09-07,10.954750061035156,10.983402532541563,10.58226976321708,10.60137049500541,3039505
2020-09-08,11.441839218139648,11.460940864096491,10.658675397439223,10.926096609069962,1901582
2020-09-09,11.785667419433594,11.842971438941657,11.365432142452056,11.365432142452056,4279037
2020-09-10,11.804769515991211,11.99578414283268,11.728362932548608,11.804769515991211,2887316
2020-09-11,11.327230453491211,11.93848038699668,10.945198443653068,11.93848038699668,5209768
2020-09-14,10.897444725036621,11.327229914246947,10.88789390234828,11.327229914246947,1557083
2020-09-15,11.012054443359375,11.078909290921075,10.46765934422122,10.868793009004232,1775939
2020-09-16,10.257542610168457,10.945199174750918,10.181136935803252,10.945199174750918,3778931
2020-09-17,9.302462577819824,10.219337867379085,9.01593973674441,10.219337867379085,13142095
2020-09-18,9.474377632141113,9.913712727803578,9.054143265957455,9.569884943065128,8130569
2020-09-21,9.159200668334961,9.474376875751778,8.977735967772366,9.474376875751778,2091227
2020-09-22,9.359768867492676,9.43617453461976,9.187854055721079,9.187854055721079,2471121
2020-09-23,9.674942970275879,9.76090037345648,9.015939876087893,9.359768572927807,2951318
2020-09-24,9.999670028686523,10.02832249643265,9.722698005572267,9.83730696067429,2538443
2020-09-25,10.104729652404785,10.14293202902553,9.74180020538865,9.904162366762534,1502230
2020-09-28,10.076077461242676,10.314847130098455,9.990120050736872,10.219338896203118,2810593
2020-09-29,10.056974411010742,10.410353911226743,9.073243402698893,10.314845690659597,1565932
2020-09-30,9.56988525390625,10.314846699546775,9.378869709971314,10.056975394675728,3219044
2020-10-01,10.009221076965332,10.104729304939362,9.588987621527131,9.588987621527131,2379014
2020-10-02,10.037873268127441,10.162033961064557,9.598537263345687,10.009220800526569,1631694
2020-10-05,10.295744895935059,10.314846541624355,10.009221126478128,10.009221126478128,1034200
2020-10-06,10.095178604125977,10.41035484436616,9.942366353403548,10.31484661523807,5225656
2020-10-07,10.123830795288086,10.314846332424466,9.83730703164227,9.875510322246043,1650096
2020-10-08,10.114279747009277,10.314846102322397,10.02832234506831,10.314846102322397,2583943
2020-10-09,10.238439559936523,10.286193672299072,9.961467539998694,9.961467539998694,1693585
2020-10-13,10.104729652404785,10.257541906535387,9.961468221400002,10.247991083409566,2017622
2020-10-14,10.162034034729004,10.505861816666917,9.999670050480416,10.123830744317571,8601062
2020-10-15,10.238439559936523,10.35304942960664,9.999669914006256,10.162033896038922,2637388
2020-10-16,10.066527366638184,10.410356117670958,9.550784698030338,10.257542932375223,4482157
2020-10-19,10.133380889892578,10.601369376698637,10.066526045979222,10.066526045979222,3448006
2020-10-20,10.324396133422852,10.458106721422213,9.999669111306684,10.162033080305969,2930152
2020-10-21,10.467658996582031,10.56316722690193,10.162034491323414,10.410354974272622,2117924
2020-10-22,10.30529499053955,10.524962984560753,10.276643439912826,10.524962984560753,1731193
2020-10-23,10.630023002624512,10.696877848057095,10.16203450518376,10.314846758021494,33624452
2020-10-26,10.123830795288086,10.983401170343043,9.932815258151706,10.620470825489676,42789323
2020-10-27,10.14293098449707,10.677775192699237,10.047424594839272,10.14293098449707,4599303
2020-10-28,9.541234016418457,10.12383246229251,9.264261945699468,10.104730813845318,3006070
2020-10-29,9.913712501525879,9.99011908122713,9.531681434784577,9.780001902931167,1578551
2020-10-30,10.009221076965332,10.085627659344555,9.64629164242904,9.894612119279007,2045023
2020-11-02,10.410353660583496,10.505860962968738,9.932814401010042,10.009220059741752,18724769
2020-11-03,10.649124145507812,10.773283923343532,10.31484627061051,10.448556871039937,3504267
2020-11-04,10.162034034729004,10.79238557887017,10.152482296243656,10.69687735284159,1484382
2020-11-05,10.630023002624512,10.68732702501208,10.181136151273794,10.314846758021494,2110735
2020-11-06,10.49631118774414,10.620470967989828,10.429456344173005,10.620470967989828,347465
2020-11-09,10.601369857788086,10.83058870017906,10.410355224325253,10.696878090402056,1772822
2020-11-10,11.02160358428955,11.059805955972218,10.553615143382052,10.830587146464104,3657310
2020-11-11,11.441839218139648,11.441839218139648,10.840139202264172,11.078908860842173,6182983
2020-11-12,11.126663208007812,11.460940159949919,11.069357357775564,11.4227368703834,1666586
2020-11-13,11.069357872009277,11.374983286856978,10.983401382373918,11.174416923197787,1164619
2020-11-16,11.43228816986084,11.460940638231438,10.992952153276681,10.992952153276681,5962869
2020-11-17,11.766565322875977,11.919378489949349,11.136213756345883,11.441839174610104,4186025
2020-11-18,11.757013320922852,11.881174006718945,11.499142959111209,11.747462498938537,4255005
2020-11-19,11.46094036102295,11.842971431625635,11.451389538463758,11.842971431625635,1698864
2020-11-20,11.46094036102295,11.690159186561058,11.308127200075885,11.690159186561058,1215047
2020-11-24,11.661506652832031,11.690159120347316,11.365432071056565,11.556448521158465,2388064
2020-11-25,11.651955604553223,11.766564556511167,11.518244092072749,11.699709716153391,2768611
2020-11-26,11.527795791625977,11.690159783422,11.499144238368034,11.690159783422,458980
2020-11-27,11.613752365112305,11.661506476917406,11.403635189052327,11.460940123218448,1011123
2020-11-30,11.585101127624512,11.651955970079548,11.460940433569103,11.613752679600962,1216707
2020-12-01,11.556448936462402,11.690159540456408,11.48004235367582,11.556448936462402,1408916
2020-12-02,11.594651222229004,11.690159449972985,11.26992507966448,11.690159449972985,1438328
2020-12-03,11.632853507995605,11.671055879909177,11.480041272694034,11.594650220199606,2485048
2020-12-04,11.661506652832031,11.709260765357506,11.460940296107516,11.537345960265796,1174273
2020-12-09,11.346331596374512,11.804769255134744,10.88789393761428,11.804769255134744,2121746
2020-12-10,11.556448936462402,11.632854603366471,10.906994814541479,11.346331749681815,1153156
2020-12-11,11.527795791625977,11.651956491234701,11.365432715712485,11.575550822742633,1319021
2020-12-14,11.38453483581543,11.54689791848911,11.327230811031088,11.499144717149255,1668799
2020-12-15,11.527795791625977,11.556449176648984,11.308127777431537,11.365432715712485,1027262
2020-12-16,11.480043411254883,11.613754027566747,11.365433526516773,11.55645000108029,1718875
2020-12-17,11.566000938415527,11.594652493998888,11.327231258748414,11.460941876373651,2205004
2020-12-18,11.67105770111084,11.747464288625649,11.460941417210256,11.575551298482468,930529
2020-12-21,11.46094036102295,11.518244380495611,11.365432135431034,11.365432135431034,1439334
2020-12-22,11.64240550994873,11.747463646153362,11.289025977901742,11.289025977901742,843248
2020-12-23,11.919378280639648,11.957581571737125,11.317678277619416,11.651956158839823,1507862
2020-12-28,11.651955604553223,11.871623602031539,11.613752315273087,11.804768761673763,1622845
2020-12-29,11.757013320922852,11.938478938624835,11.518243687197408,11.518243687197408,898201
2020-12-30,11.766565322875977,11.93848013583352,11.460940820494276,11.900275928182655,3015170
2021-01-04,11.470491409301758,11.747463437203672,11.394084827324676,11.51824460715493,923239
2021-01-05,11.43228816986084,11.728362760474514,11.269925098309956,11.499143929392236,1193931
2021-01-06,11.527795791625977,11.642405668187875,11.422737653993435,11.499144238368034,527507
2021-01-07,11.518244743347168,11.642405440528007,11.460940722069294,11.55644895066994,653452
2021-01-08,11.508694648742676,11.58510123037753,11.46094053522089,11.518244555564532,632235
2021-01-11,11.46094036102295,11.613752606087527,11.269924825721606,11.499143651259715,2463228
2021-01-12,11.575550079345703,11.651955742930898,11.4609402101442,11.4609402101442,1558692
2021-01-13,11.546896934509277,11.728362564490732,11.403635510932727,11.575550318283579,444902
2021-01-14,11.594651222229004,11.651956158875393,11.527795462808218,11.575550492562714,541736
2021-01-15,11.394084930419922,11.651956231043325,11.365432461919264,11.432288221754131,588544
2021-01-18,11.31767749786377,11.59465042335532,11.2508226589318,11.289025031514736,442539
2021-01-19,11.365432739257812,11.422737677657478,11.19351883994135,11.269925424474238,2020135
2021-01-20,11.441839218139648,11.460940864096491,11.250823674453754,11.269925320410595,435752
2021-01-21,11.09801197052002,11.527796278117117,11.07890940773768,11.499144723650033,1147324
2021-01-22,11.19351863861084,11.499144055362772,10.887894137741425,11.059807118083269,1924156
2021-01-25,11.336780548095703,11.480041970151971,11.117112545805433,11.212619855215452,1315602
2021-01-26,11.480043411254883,11.499145058711234,11.155316320379502,11.155316320379502,733694
2021-01-27,11.46094036102295,11.499143651259715,11.241272358044032,11.499143651259715,300607
2021-01-28,11.46094036102295,11.518244380495611,11.298576377516694,11.480042006141332,300405
2021-01-29,11.374983787536621,11.499144489860809,11.250824001094985,11.250824001094985,1586998
2021-02-01,11.480043411254883,11.527796614013164,11.365433526516773,11.365433526516773,761095
2021-02-02,11.46094036102295,11.565999409174054,11.308127200075885,11.537346025613994,862052
2021-02-03,11.575550079345703,11.651955742930898,11.269924677357501,11.34633125682517,2105154
2021-02-04,11.46094036102295,11.594650960969144,11.422737070786184,11.594650960969144,381251
2021-02-05,11.556448936462402,11.651956249063117,11.374983302344269,11.556448936462402,1487600
2021-02-08,11.613752365112305,11.728362233444546,11.422736833774367,11.594650720390264,980454
2021-02-09,11.527795791625977,11.94803108980374,11.480042592274385,11.556449176648984,1259945
2021-02-10,11.374983787536621,11.785668271649461,11.365432964280915,11.747464062744083,1100667
2021-02-11,11.546896934509277,11.556448673022373,11.289025639365493,11.51824446661747,1603589
2021-02-12,11.776116371154785,11.842972133028674,11.470491862924941,11.499144332299466,2558051
2021-02-17,11.881175994873047,11.91937928920311,11.441839941842476,11.842972700542983,4216995
2021-02-18,11.862072944641113,11.90027531856995,11.565999280368398,11.842971299735458,2509684
2021-02-19,11.900275230407715,11.919377791054327,11.661506502620867,11.919377791054327,856823
2021-02-22,11.900275230407715,11.93847943581847,11.804768838351938,11.93847943581847,2969569
2021-02-23,11.575550079345703,11.938479500052184,11.470491032577659,11.938479500052184,474012
2021-02-24,11.823869705200195,11.862072995174255,11.518244301290194,11.632854171212374,1487097
2021-02-25,11.957581520080566,11.967132342813676,11.804769272233315,11.842971647283251,1033798
2021-02-26,11.776116371154785,12.225003226257249,11.747463901780261,11.967132833651611,41732296
2021-03-01,12.02443790435791,12.09129275108293,11.747464030697975,11.842972262994504,28567325
2021-03-02,12.320511817932129,12.339613464740616,12.091292972112868,12.091292972112868,2988222
2021-03-03,12.330060958862305,12.43511908609091,12.225001915751257,12.377815069367326,1412285
2021-03-04,12.330060958862305,12.377815069367326,12.033987305496055,12.320510136761301,3207028
2021-03-05,12.139045715332031,12.416018646826883,11.995783380481697,12.416018646826883,2744780
2021-03-08,12.014885902404785,12.129494862770853,11.86207364995585,12.11039413261195,956221
2021-03-09,12.444671630859375,12.511527394820988,11.900276527508515,12.053089702277918,3348407
2021-03-10,12.396917343139648,12.454221362773385,12.081741113682904,12.110393581441016,1599567
2021-03-11,12.215452194213867,12.473323498291721,11.957581806018538,12.473323498291721,2580625
2021-03-12,12.005334854125977,12.215452040756746,11.98623320844295,12.215452040756746,1650096
2021-03-15,12.234554290771484,12.253656853280603,12.014886270448594,12.215452644144923,984879
2021-03-16,12.244104385375977,12.272757769493067,11.986233087147193,12.234553562631113,2225518
2021-03-17,12.158147811889648,12.186800279924709,11.995783826357632,11.995783826357632,1753566
2021-03-18,11.957581520080566,12.148597058860256,11.938479874614348,12.0912921224616,637614
2021-03-19,12.033987998962402,12.033987998962402,11.881174836540376,11.957581417751388,783669
2021-03-22,12.043539047241211,12.16769882815266,11.852522590635115,12.119944714001138,1282871
2021-03-23,12.148597717285156,12.215452564157793,11.890726405397693,12.119945247532932,1939491
2021-03-25,11.871623992919922,12.186800223976157,11.766564943940347,12.148596933438128,970047
2021-03-26,11.948030471801758,12.005334491236171,11.671056617770079,11.74746319819261,2958106
2021-03-29,11.909828186035156,12.03398888969317,11.747464188943908,11.938480656110084,3655802
2021-03-30,12.033987998962402,12.033987998962402,11.785667525909103,11.785667525909103,3222966
2021-03-31,11.995784759521484,12.205901958907996,11.804770122860184,12.205901958907996,2094747
2021-04-05,11.995784759521484,12.177250404526598,11.814320946281507,12.03398896908934,853052
2021-04-06,12.091292381286621,12.110394027161728,11.938480130168285,12.033988359543821,2678867
2021-04-07,12.10084342956543,12.41601967649137,11.957581998716842,12.081741783334612,902273
2021-04-08,12.02443790435791,12.186800983379461,11.995784518786401,12.09129275108293,594929
2021-04-09,12.07219123840332,12.110394531745287,12.024438037608421,12.110394531745287,1329679
2021-04-12,12.014885902404785,12.072190840529084,11.823870357872984,12.072190840529084,790457
2021-04-13,12.053089141845703,12.081741610782712,11.833421129211155,12.081741610782712,1722645
2021-04-14,12.053089141845703,12.129494809795203,11.957581827938197,12.129494809795203,2018325
2021-04-15,12.014885902404785,12.205901446936585,11.938480234121583,12.205901446936585,2145426
2021-04-16,12.014885902404785,12.05308919448765,11.948031057142298,12.014885902404785,2202641
2021-04-19,12.014885902404785,12.129494862770853,11.881175295997283,12.129494862770853,2491685
2021-04-20,12.033987998962402,12.091292018988169,11.938479772448636,11.938479772448636,4662602
2021-04-21,12.225001335144043,12.225001335144043,11.881173587602328,12.053087461373186,2551867
2021-04-22,12.225001335144043,12.282306265028462,12.053087461373186,12.053087461373186,5416055
2021-04-23,12.244104385375977,12.282307676355426,12.072190491850955,12.244104385375977,1707110
2021-04-26,12.244104385375977,12.282307676355426,12.05308884636123,12.05308884636123,822282
2021-04-27,12.225001335144043,12.377814481502492,12.072189104667991,12.129493118670013,1716059
2021-04-28,12.425570487976074,12.454222041412942,12.244104848953171,12.244104848953171,3403712
2021-04-29,12.420771598815918,12.692475714373822,12.391660674932467,12.624549916839243,1897300
2021-04-30,12.430475234985352,12.653660521493888,12.304326667446784,12.420771285462486,1916150
2021-05-03,12.401362419128418,12.430474265426334,12.323732679839624,12.420770316660361,1276600
2021-05-04,12.556622505187988,12.711882916696473,12.323733276054565,12.401363019099039,3625150
2021-05-05,12.614845275878906,12.80891963350083,12.420770918256984,12.430474867492963,2148550
2021-05-06,13.303810119628906,13.585218173345714,12.653660318728084,12.750697961562658,3774700
2021-05-07,13.769588470458984,13.944255855950237,13.391143702453988,13.391143702453988,4720100
2021-05-10,14.060700416564941,14.070404365814468,13.721070521607349,13.779292366265434,3441600
2021-05-11,13.895737648010254,14.050997141777138,13.585218660476485,14.050997141777138,2033750
2021-05-12,13.866625785827637,14.060700139901808,13.682255380812054,13.953959476515893,1223100
2021-05-13,13.507588386535645,14.23536792923511,12.886549510281064,13.934551977734731,2198700
2021-05-14,13.507588386535645,13.779292490025972,13.197069411118125,13.546403258462833,2817250
2021-05-17,13.264995574951172,13.58521850862081,13.216476752336469,13.526995736399254,1262750
2021-05-18,13.206772804260254,13.371736245917619,13.13884700784354,13.36203322172921,2280950
2021-05-19,13.303810119628906,13.33292104231146,12.905957449762338,13.10003181001194,2040000
2021-05-20,13.526995658874512,13.624033303547783,13.17766180380595,13.303810371713379,2678050
2021-05-21,13.662847518920898,13.86662582259396,13.294105782492524,13.5852177770854,1526100
2021-05-26,13.827812194824219,13.876331019188225,13.56581109851035,13.779293370460215,515000
2021-05-27,14.778776168823242,14.943739606232656,13.614329083018804,13.837515291157235,2199200
2021-05-28,14.439146041870117,14.943739370062328,14.312997478467182,14.807887782874191,4179150
2021-05-31,14.29358959197998,14.749665025368001,14.186848926897477,14.55559066820912,1044200
2021-06-01,14.29358959197998,14.458553026919912,14.264478669761031,14.38092328405636,949150
2021-06-02,14.613813400268555,14.672035244555865,14.070404276209658,14.293589555010229,2651600
2021-06-03,14.545886993408203,14.807888074580061,14.351812632588059,14.633220687132155,2648700
2021-06-04,14.72055435180664,14.924332661620545,14.46825722052856,14.924332661620545,2337450
2021-06-07,15.283370971679688,15.331889794768935,14.749665768537117,14.778776692222834,3741800
2021-06-08,14.807887077331543,15.302777358158808,14.749664310296781,15.302777358158808,2919500
2021-06-09,14.69144344329834,15.040777292422932,14.59440580027618,14.749665288775997,3300150
2021-06-10,14.439146041870117,14.914628447867662,14.390627221265984,14.691443168675988,2839300
2021-06-11,14.487664222717285,14.642923701458827,14.167441316457984,14.400330534570296,973650
2021-06-14,14.526480674743652,14.759369918224133,14.254775631930169,14.4973688252439,2143800
2021-06-15,14.555591583251953,14.710851078739505,14.274183516325865,14.710851078739505,806300
2021-06-16,14.623517036437988,14.788480477859562,14.477961494204632,14.788480477859562,756900
2021-06-17,14.924332618713379,14.972851440038065,14.594405744208967,14.759369181461173,1328550
2021-06-18,14.914628982543945,15.001962677678316,14.846703186514796,14.982554778573094,768000
2021-06-22,14.866109848022461,15.01166631199635,14.516776000240311,15.01166631199635,796500
2021-06-23,14.739961624145508,14.963147837240307,14.662331878395898,14.924332964365503,944450
2021-06-24,14.83699893951416,14.953443555552349,14.574998784783118,14.953443555552349,1202150
2021-06-25,14.274182319641113,14.41973785310306,13.488180032855867,14.14803375877832,2469650
2021-06-28,14.04129409790039,14.245072414540147,13.953960401423412,14.245072414540147,2613200
2021-06-29,14.050996780395508,14.138330474748114,13.87633031710985,14.041293756349317,1368450
2021-06-30,13.866625785827637,14.05099619084322,13.77929209513938,13.953959476515893,1531000
2021-07-01,13.876331329345703,13.973368054823032,13.77929367844875,13.973368054823032,579150
2021-07-02,14.109219551086426,14.118923500551702,13.895737289948132,13.973367034831227,534850
2021-07-05,14.28388786315918,14.36151761306062,14.109220463171132,14.16744323830702,449300
2021-07-06,14.458553314208984,14.458553314208984,14.148034336584812,14.167442235396098,351250
2021-07-07,14.458553314208984,14.536183058615027,14.303293825396898,14.47796121302027,999100
2021-07-08,14.4003324508667,14.458554300432791,14.2062580766137,14.4003324508667,475850
2021-07-12,14.545886993408203,14.574998841595887,13.973366934924114,14.53618304401231,404800
2021-07-13,14.633220672607422,14.691443443505449,14.536183029583894,14.652628571379948,435650
2021-07-14,14.69144344329834,14.749665288775997,14.555590928151224,14.749665288775997,842500
2021-07-15,14.555591583251953,14.84670360000091,14.536183683606213,14.84670360000091,990250
2021-07-16,14.69144344329834,14.710850416651043,14.235368001765462,14.623516723015008,900550
2021-07-19,14.895221710205078,14.943739606156209,14.293589805879975,14.749665246093052,1788700
2021-07-20,14.924332618713379,14.943739591991527,14.846702874761698,14.924332618713379,936800
2021-07-21,15.031073570251465,15.031073570251465,14.769073410802427,15.001962647072585,1821550
2021-07-22,14.904924392700195,15.03107295520631,14.807887677601316,15.001962033218598,510750
2021-07-23,14.866109848022461,14.924332618695926,14.788480104070873,14.866109848022461,206750
2021-07-26,15.001962661743164,15.001962661743164,14.710850653411004,14.943739889908906,300550
2021-07-27,15.001962661743164,15.040777534492815,14.972851738535818,15.021369635408208,1635050
2021-07-28,15.118407249450684,15.137815148496083,14.982554732391566,15.137815148496083,2145700
2021-07-29,15.137815475463867,15.215445222483101,15.040777828980033,15.176630348973484,2108400
2021-07-30,15.137815475463867,15.234852196528118,15.040777828980033,15.234852196528118,2794400
2021-08-02,15.234851837158203,15.234851837158203,15.040777474188074,15.157222091970151,2632000
2021-08-03,15.331889152526855,15.331889152526855,15.205740587946917,15.234851510413199,1383800
2021-08-04,15.331889152526855,15.409518896049965,15.13781479371908,15.351296125697862,2167400
2021-08-05,15.516260147094727,15.525964096755898,14.924333099056955,14.924333099056955,1237450
2021-08-06,15.545372009277344,15.564779908616163,15.380408566575682,15.516260160269114,736300
2021-08-09,15.506555557250977,15.62300109753846,15.42892581400568,15.545371354293163,393450
2021-08-10,15.584184646606445,15.613296493166594,15.487147934331112,15.584184646606445,570200
