Price,('Close', 'TXAR.BA'),('High', 'TXAR.BA'),('Low', 'TXAR.BA'),('Open', 'TXAR.BA'),('Volume', 'TXAR.BA')
Ticker,TXAR.BA,TXAR.BA,TXAR.BA,TXAR.BA,TXAR.BA
Date,,,,,
2020-06-03,31.55088233947754,31.940931794750753,31.2041680386651,31.55088233947754,705190
2020-06-04,31.377527236938477,32.02761411350552,30.684101896569533,31.507542628344183,227475
2020-06-05,32.721038818359375,32.76437728131955,31.204169469163904,31.59422224883101,498253
2020-06-08,34.584625244140625,35.32138909279619,32.67770296310423,32.93773706812896,660229
2020-06-09,31.724239349365234,34.62796281554352,31.204171152757787,34.58462435024506,1459232
2020-06-10,32.85105895996094,33.111093055682275,30.077354223736492,31.897596200298793,710106
2020-06-11,30.510744094848633,32.67770030461753,29.47060445285701,32.67770030461753,655044
2020-06-12,31.420866012573242,32.591021079401855,30.16403071076774,31.204170384900323,474200
2020-06-16,30.900798797607422,32.330988001182206,30.770780094321996,31.63756263219022,298586
2020-06-17,28.82051658630371,31.85425517433568,28.603820972872857,31.204168334043118,302581
2020-06-18,27.73703956604004,28.777179211069097,26.35018725708676,28.777179211069097,1179186
2020-06-19,30.944135665893555,32.07095224565453,26.870257286899744,27.73703978002554,1276022
2020-06-22,31.464202880859375,31.59422157347339,30.51074349006561,31.20416880214405,683200
2020-06-23,32.50434112548828,32.981070800692926,31.63755869547526,31.63755869547526,944091
2020-06-24,32.33098602294922,32.93773442363452,31.20416945396954,32.67770033948732,701175
2020-06-25,32.24430847167969,32.937733784793856,31.29084577294908,32.07095131677297,397243
2020-06-26,32.02761459350586,32.200971757824426,31.117493613974514,32.200971757824426,289449
2020-06-29,30.42406463623047,32.461005509120056,30.337387708240637,31.20417021419037,400220
2020-06-30,28.343788146972656,30.770778463036343,27.86705843772113,30.51074437676395,876053
2020-07-01,28.213769912719727,29.037213954830936,27.303648942602223,28.69049962978005,553080
2020-07-02,27.910398483276367,28.907196421581922,27.477007212748823,28.517146923317526,460466
2020-07-03,28.430465698242188,28.603822861737108,27.737040350775377,28.603822861737108,104632
2020-07-06,28.213769912719727,29.90399646094529,27.780378659662546,29.383928279881818,1226537
2020-07-07,27.260311126708984,28.733842083438944,26.870258328381503,28.517146451758446,1093051
2020-07-08,27.043615341186523,27.997074792551622,26.30684986701275,27.910397862977675,1318728
2020-07-13,26.566883087158203,28.60382227692375,26.350187463848176,26.870257290443526,1724828
2020-07-14,27.477006912231445,27.693702545125205,26.00347594725128,26.870258478826322,1572741
2020-07-15,28.603822708129883,28.77717987069385,27.216970367387454,28.603822708129883,1346653
2020-07-16,28.560483932495117,29.297247732212103,27.910397059857956,28.7771795567075,436331
2020-07-17,29.037212371826172,29.557280524537394,28.34378706604032,28.603821142395933,1041240
2020-07-20,30.59741973876953,30.7274384285137,29.03721199440266,29.7739757522526,1070347
2020-07-21,31.420866012573242,31.85425726791908,30.770779129554487,30.770779129554487,746112
2020-07-22,32.24430847167969,32.46100408868491,31.29084577294908,31.81091723766924,581862
2020-07-23,31.334186553955078,33.15442835682265,31.204167865244848,32.5910184477618,1371000
2020-07-24,31.680898666381836,31.724237128646575,29.90399526142575,31.37752612401594,827387
2020-07-27,33.1544303894043,33.197768852793764,31.637561025183185,31.810918185253875,1256314
2020-07-28,33.71784210205078,34.28124876869928,32.59102215572781,33.11109366322603,744732
2020-07-29,34.28125,34.454607175392646,33.37112896232998,33.37112896232998,828313
2020-07-30,34.584625244140625,34.627963710559236,31.854258875098402,34.23791089976563,869484
2020-07-31,34.36792755126953,34.58462317692315,33.71784067430867,34.58462317692315,685923
2020-08-03,34.28125,36.36152949168555,33.28445202789021,34.36793024095287,1257564
2020-08-04,33.76117706298828,37.2716453215016,32.93773307481537,37.2716453215016,1360197
2020-08-05,33.024410247802734,35.711437845050604,32.807714633823686,34.237907008690506,1376564
2020-08-06,33.80451583862305,33.9345345298382,32.7643762284398,33.11109053400511,577196
2020-08-07,35.49474334716797,35.53808181002398,33.97787400161816,34.32458501097903,1775637
2020-08-10,36.36152648925781,36.534883650336084,35.23470990201826,35.23470990201826,590830
2020-08-11,36.448204040527344,37.098290925815625,34.80131924837141,36.66489966895677,753504
2020-08-12,34.931331634521484,36.83825366184914,33.84785358564357,36.83825366184914,701610
2020-08-13,35.321388244628906,35.71144104605623,34.931335443201576,34.931335443201576,431945
2020-08-14,34.10789108276367,35.53808357357364,33.41446572311848,35.53808357357364,320172
2020-08-18,32.24430847167969,34.67129872083564,31.63756008276252,32.98107224689236,809538
2020-08-19,33.674495697021484,33.80451438263664,31.984272623099674,32.02761108280055,881581
2020-08-20,34.541282653808594,34.97467392076485,33.28445062484581,34.0645529214593,667774
2020-08-21,34.23790740966797,35.321385492252396,33.804516176634195,34.67129864270174,750559
2020-08-24,34.064552307128906,34.93133482540961,33.37112695380693,34.23790947208763,697384
2020-08-25,33.414466857910156,34.23791094705329,32.721041474715484,34.06455377462636,461058
2020-08-26,32.721038818359375,34.064551009201374,32.63436189243903,33.111091598026476,409211
2020-08-27,31.247507095336914,32.93773355762272,30.38072463329421,32.72103794211205,495260
2020-08-28,31.98427391052246,32.85105636547957,30.77077715097744,31.637559605934552,865129
2020-08-31,32.417667388916016,32.89439711094154,31.724238731592102,32.070953060254055,244079
2020-09-01,31.8109188079834,32.67770131879214,31.464204481054754,32.67770131879214,327753
2020-09-02,31.20417022705078,32.07095273335775,30.944136136461264,31.81091864276823,644222
2020-09-03,32.85105895996094,32.981074354565145,29.47060579604475,30.944136747149575,751080
2020-09-04,33.19776916503906,33.37112632674028,32.0709525737504,32.93773507574365,221520
2020-09-07,32.807716369628906,33.71784064170433,32.547682280398575,33.71784064170433,157944
2020-09-08,32.634361267089844,32.72103819134926,31.637560105542992,32.677699729219555,194078
2020-09-09,33.327789306640625,33.327789306640625,32.54768369844884,32.93773650254473,323139
2020-09-10,33.674495697021484,34.19456713296957,33.414461632303706,33.63115723732061,525831
2020-09-11,33.58782196044922,33.89119451361588,32.85105815617998,33.8045175860005,285402
2020-09-14,33.024410247802734,33.89119270371895,32.8943948633229,33.89119270371895,253890
2020-09-15,33.89119338989258,33.934535158776036,32.070951518220305,33.024410916427165,813269
2020-09-16,34.28125,35.32138974584277,32.070955106654786,32.85106074266515,1562746
2020-09-17,31.07415199279785,34.62796230566382,31.030813528137525,34.23790951069509,627272
2020-09-18,32.157630920410156,32.677702428463746,30.467407612146694,31.074152745106407,396303
2020-09-21,30.68410301208496,32.070953743241574,30.38072714141679,32.070953743241574,364346
2020-09-22,31.20417022705078,31.55088455217871,29.557282142462405,31.20417022705078,599070
2020-09-23,33.024410247802734,33.63115862824662,30.25070903408098,31.20416841298375,446383
2020-09-24,33.24110412597656,33.847852474736875,32.07094919419863,33.544479953612964,625343
2020-09-25,33.71784210205078,33.84785749904059,32.24431112390866,33.19777059455257,276549
2020-09-28,34.584625244140625,34.75797910981508,33.371128345341184,33.891196555390636,664581
2020-09-29,35.49474334716797,35.66810050510478,34.237908085267,34.9313334105015,671025
2020-09-30,33.58782196044922,36.361526628808235,33.41446479870562,35.97147384151336,667643
2020-10-01,34.887996673583984,35.321387936609874,33.19777008648043,33.71784158601926,352089
2020-10-02,35.538082122802734,35.79811620874019,33.41446435904001,34.88799525470268,423996
2020-10-05,36.75157928466797,36.838256211973366,35.711439624439095,36.31818803511534,871345
2020-10-06,41.08549118041992,41.60555934968588,36.404864430975145,36.838255674201044,1822605
2020-10-07,41.302188873291016,41.82225706863781,39.52528204174475,40.608760204144694,934200
2020-10-08,40.262046813964844,41.60555899521615,40.002012731547296,40.132028119499694,403415
2020-10-09,40.5654182434082,40.738775395756505,38.18176649152883,40.738775395756505,597828
2020-10-13,39.74197769165039,40.30538765895058,39.09189079392538,40.30538765895058,584341
2020-10-14,41.258846282958984,41.60556061065291,39.048551536820625,39.69863842136208,755063
2020-10-15,42.992408752441406,43.079088982468065,39.87199321476085,41.43220098360113,660489
2020-10-16,44.29258346557617,44.63929778065236,42.645698735246164,43.85919222498731,836613
2020-10-19,42.992408752441406,45.15936490541754,42.21230652127761,45.07268798190357,686685
2020-10-20,44.4659423828125,44.55262261826822,41.69223767197448,42.992411445194215,567226
2020-10-21,45.59275817871094,46.8062550013511,44.032550339968466,44.63929875128855,834276
2020-10-22,46.28618621826172,46.54622030356397,45.07268941150081,46.54622030356397,500994
2020-10-23,49.926673889160156,50.01335412864397,43.68584213289992,46.28618980017937,1003185
2020-10-26,48.62649917602539,50.96681269555085,47.67303970453979,50.18671039338435,843738
2020-10-27,44.29258346557617,49.66663551018056,43.77251529947464,48.71317610349018,517836
2020-10-28,42.515682220458984,45.07269133234662,40.8254556341934,43.339126281102516,463582
2020-10-29,44.4659423828125,44.812656711609584,42.47234325851148,42.51568172298289,483746
2020-10-30,50.18670654296875,50.966808785284385,43.42580060382357,44.89933147021451,1115968
2020-11-02,50.01335144042969,51.66023622394557,46.80625549519696,50.18670860356632,441229
2020-11-03,49.579959869384766,51.0534907868716,48.626497131475475,49.40660270735464,312928
2020-11-04,47.239646911621094,50.273385704110524,46.806255655551176,50.273385704110524,460465
2020-11-05,47.93307113647461,48.19310522271876,46.026148993162835,48.106428296141644,552630
2020-11-06,47.413002014160156,48.973209806882174,45.93947114627885,48.973209806882174,348318
2020-11-09,46.45954132080078,48.53982067221516,46.37286439220555,48.45314374361992,461769
2020-11-10,45.506080627441406,47.23964560372489,44.20590689522879,46.45954004179221,533254
2020-11-11,45.506080627441406,46.546220274514056,45.07268938337054,45.506080627441406,915945
2020-11-12,43.94587326049805,46.2861866637696,43.339124851277596,46.112829503061924,505753
2020-11-13,42.515682220458984,45.07269133234662,41.86559532624245,43.51248344752951,718410
2020-11-16,43.29578399658203,43.94587083344809,42.47234000858249,42.73237408202639,640840
2020-11-17,44.29258346557617,44.465940623114264,42.992409743809596,43.77251529947464,539678
2020-11-18,44.03255081176758,44.986013555918944,43.51248262878528,44.986013555918944,531744
2020-11-19,43.42580032348633,44.81265425617133,42.9057321652999,43.59915747838604,642736
2020-11-20,43.68584060668945,44.11923186942838,43.07909217755236,43.51248344029129,696625
2020-11-24,44.98601150512695,45.50607966440073,43.079089410268566,43.12242787245593,716724
2020-11-25,45.766117095947266,46.719579866464414,45.07269173062486,45.766117095947266,712443
2020-11-26,46.80625534057617,46.892932268601726,45.76611567170524,45.93947283426921,313646
2020-11-27,46.19950866699219,47.673039644581856,44.89933485850359,46.97961427469054,517716
2020-11-30,47.06629180908203,47.49968308413162,45.59276081261085,46.80625770535489,1742039
2020-12-01,47.49967956542969,48.10642796685474,46.892931164004644,47.06628832248505,686667
2020-12-02,48.10643005371094,48.45314438571222,46.80625626847551,47.673038791965794,816094
2020-12-03,48.10643005371094,48.62649824519994,47.41300469622129,48.53982131545608,1159777
2020-12-04,46.8929328918457,48.53982099832252,46.54622186862257,48.53982099832252,331884
2020-12-09,44.37926483154297,47.4130035931805,44.2059076695754,46.806255179550426,794827
2020-12-10,46.8929328918457,46.97961312753616,43.339125891359394,44.20590840918658,774349
2020-12-11,47.49967956542969,48.01975104087092,46.459539921060006,47.49967956542969,528290
2020-12-14,45.332725524902344,48.01975334393889,44.899334261171894,47.673039010349356,971052
2020-12-15,46.19950866699219,46.37286583609326,44.72597768940251,45.506083297100865,881673
2020-12-16,46.37286376953125,47.15296934246495,45.67943843054176,46.80625501971379,623569
2020-12-17,45.59275817871094,46.8062550013511,45.072690001301055,46.28618682394122,687861
2020-12-18,44.4659423828125,46.3728645781707,44.20590828947113,45.07269080495096,628880
2020-12-21,42.255645751953125,44.46594040690658,42.03895013271234,44.46594040690658,684427
2020-12-22,42.949073791503906,43.33912659213572,41.60556152845029,42.68903969325368,1082744
2020-12-23,42.08229064941406,43.42580289298503,41.51888399579419,43.42580289298503,572654
2020-12-28,40.73877716064453,42.47234214620387,39.43860342147502,42.3423234496818,1382038
2020-12-29,40.5654182434082,41.21550508482985,40.348722629600985,40.82545231867433,327253
2020-12-30,40.08869171142578,41.12883140091671,39.39526635393614,40.998812699788,763456
2021-01-04,43.12242889404297,43.3391245166261,40.13202864109321,40.13202864109321,850194
2021-01-05,45.332725524902344,45.332725524902344,43.079092276109186,43.079092276109186,693253
2021-01-06,47.49967956542969,48.01975104087092,45.506080509186916,45.506080509186916,894001
2021-01-07,47.84639358520508,48.106427668054174,46.37286270704321,47.67303642780143,773082
2021-01-08,47.84639358520508,48.19310459349962,46.80625394729595,47.84639358520508,611715
2021-01-11,48.97321319580078,49.40660446302026,46.372865592483926,47.84639656233274,739792
2021-01-12,48.71317672729492,48.9732108136756,47.67303707525943,48.9732108136756,463563
2021-01-13,47.75971603393555,48.713178799915816,46.80625657446822,48.539821632781866,382646
2021-01-14,47.75971603393555,48.97321289736027,46.37286530988982,47.23964783904663,261449
2021-01-15,46.979610443115234,48.53981822475112,46.02614774407857,47.84639291141436,201530
2021-01-18,46.80625534057617,47.58636091885759,45.50608158111572,46.80625534057617,153192
2021-01-19,47.75971603393555,48.01975343789295,46.37286530988982,46.80625657446822,477402
2021-01-20,47.75971603393555,47.9330732010695,46.45954224020032,47.673039103625044,605929
2021-01-21,47.239646911621094,48.10642942376093,46.806255655551176,47.67303816769101,660784
2021-01-22,47.06629180908203,47.23964898040447,45.852798222851014,47.23964898040447,362510
2021-01-25,44.205909729003906,48.01975424391533,43.77251845715093,47.23964863197477,584285
2021-01-26,44.63930130004883,44.63930130004883,43.165770304569854,44.205910025291075,981852
2021-01-27,44.205909729003906,45.072692272709865,43.94587562719472,44.205909729003906,137714
2021-01-28,43.25244903564453,45.159367932892856,43.12243033514446,45.159367932892856,398537
2021-01-29,41.86559295654297,43.8591919913283,41.692235799928426,43.8591919913283,239887
2021-02-01,43.512481689453125,44.20590702063105,41.86559363470685,42.038950794129526,625740
2021-02-02,44.03255081176758,44.81265639275389,43.42580239394632,43.42580239394632,200753
2021-02-03,42.559017181396484,44.81265354637137,42.515678719986184,44.03254801493532,680183
2021-02-04,42.47234344482422,43.16576879894734,41.7789180907011,42.90573470446528,556121
2021-02-05,42.38566589355469,42.472342821605885,41.86559440570894,41.86559440570894,319293
2021-02-08,42.342323303222656,43.33912448907654,42.255646376849626,43.33912448907654,288865
2021-02-09,42.90573501586914,43.685840611490114,42.038952490296026,42.342325051641446,533094
2021-02-10,43.772518157958984,43.85919508913193,42.905735620177616,43.339126889068304,296964
2021-02-11,43.772518157958984,44.63930069574035,43.42580382024125,43.68584122678604,379162
2021-02-12,44.03255081176758,44.55262230126274,43.33912546562023,44.20590797493263,256148
2021-02-17,44.4659423828125,45.07269080495096,43.339125773991306,44.20590828947113,343918
2021-02-18,44.29258346557617,45.07268902124122,43.16576690134769,44.465940623114264,613840
2021-02-19,45.332725524902344,45.4194057615562,43.85919456691623,45.07269142796666,442988
2021-02-22,46.28618621826172,46.80625438886623,45.67943781488126,45.93947190018352,741517
2021-02-23,44.4659423828125,46.80625583591061,43.51248293838985,46.80625583591061,514624
2021-02-24,45.8527946472168,46.19950565631187,44.205906607848696,44.205906607848696,389180
2021-02-25,44.725975036621094,46.286186159478746,44.29258379283014,45.852794915687795,656040
2021-02-26,44.98601150512695,45.41940274002601,43.339123489905454,44.29258288407829,277022
2021-03-01,44.205909729003906,45.24604944275366,43.77251845715093,44.2925866607693,493020
2021-03-02,42.21230697631836,44.4659400771022,42.12562674535731,44.4659400771022,966111
2021-03-03,40.998809814453125,42.81905496958879,40.91213289080925,42.4723406619879,463038
2021-03-04,41.042152404785156,42.03895365952339,40.3053885601616,40.99881393860372,374248
2021-03-05,41.47554397583008,41.60556268181597,39.87199757007364,40.91213729842165,345646
2021-03-08,39.74197769165039,41.60556145440059,39.52528205907539,41.432204287038005,247792
2021-03-09,38.22510528564453,40.65209882661656,38.138428361972394,39.785316363844466,824719
2021-03-10,37.705039978027344,39.00521377037311,36.83825744979683,38.65849943647573,1040222
2021-03-11,39.5252799987793,39.56862176824542,37.31498532303075,38.13842934519548,825489
2021-03-12,40.652099609375,40.912133691911066,39.22190719565753,39.87199405525406,731669
2021-03-15,41.38886260986328,41.51888130192343,40.30538453107105,40.30538453107105,577337
2021-03-16,40.5654182434082,41.82225346479259,40.088688554334865,41.77891500333367,675864
2021-03-17,40.43540573120117,40.91213545413713,39.61196167894112,40.91213545413713,497078
2021-03-18,39.3519287109375,40.56542228526022,38.571823100898406,40.39206511563897,628033
2021-03-19,39.65530014038086,40.305387027928084,38.52848352993491,39.35192758213064,558322
2021-03-22,41.99561309814453,42.25564718877287,39.43860404285468,40.435405247861645,923204
2021-03-23,42.60236358642578,42.819059223576446,41.60556233292752,42.38566794927512,1010261
2021-03-25,40.73877716064453,42.42900368286745,40.1320287543962,40.73877716064453,805079
2021-03-26,40.608760833740234,41.51888514947705,39.43860572281147,41.51888514947705,602677
2021-03-29,43.25244903564453,43.42580289429408,40.34872561208384,41.085492737396066,947475
2021-03-30,43.94587326049805,44.20590734830314,42.29898519354437,43.25244792418017,619555
2021-03-31,43.42580032348633,44.20590586727869,42.298983776407255,43.33912339929283,1001399
2021-04-05,43.94587326049805,44.11923042120572,42.862395139216105,43.42580177837502,519398
2021-04-06,45.24604797363281,45.5060820669988,43.33912577809409,43.33912577809409,744005
2021-04-07,45.766117095947266,46.28618859982379,45.07269173062486,45.2460488985837,788283
2021-04-08,44.725975036621094,46.286186159478746,43.94587278170505,46.286186159478746,570900
2021-04-09,44.11922836303711,44.639296514386054,43.33912282950102,44.205905286091046,457870
2021-04-12,43.42580032348633,44.3792630221784,42.038949697314045,44.3792630221784,1068721
2021-04-13,43.599159240722656,43.7725164026297,42.472342648096145,43.425802078815614,224263
2021-04-14,43.0790901184082,44.11922976056643,42.51568018117294,43.25244727652004,377709
2021-04-15,43.12242889404297,43.68583883536422,42.515680489507645,43.68583883536422,346577
2021-04-16,43.772518157958984,44.11923249567672,42.51568281687341,43.339126889068304,518692
2021-04-19,44.29258346557617,44.63929778065236,43.079089975835025,43.079089975835025,297430
2021-04-20,43.29578399658203,44.55261920915894,42.68903562087118,44.55261920915894,638008
2021-04-21,44.205909729003906,44.55262406909149,42.47234464159199,42.73237874340118,710051
2021-04-22,44.37926483154297,44.6392989212379,43.33912516625039,44.2059076695754,1371970
2021-04-23,46.979610443115234,47.239644522302434,44.20590588325549,44.37926303821786,1487418
2021-04-26,46.63290023803711,48.27978839537735,46.37286613596049,47.67303995285658,702827
2021-04-27,46.979610443115234,47.239644522302434,45.15936527577944,46.80625328815287,716166
2021-04-28,47.75971603393555,47.9330732010695,46.80625657446822,47.673039103625044,758448
2021-04-29,48.71317672729492,48.799853653917545,47.67303707525943,48.45314264091425,481961
2021-04-30,47.673038482666016,48.886535330284495,47.23964722373269,48.886535330284495,540674
2021-05-03,47.49967956542969,47.6730367239101,46.80625423802083,47.6730367239101,796211
2021-05-04,47.75971603393555,47.9330732010695,46.89293350477873,47.06629067191268,664495
2021-05-05,47.75971603393555,48.279787535337405,46.45954224020032,47.9330732010695,1375685
2021-05-06,47.49967956542969,48.10642796685474,46.63289707954041,47.84639388239051,1077751
2021-05-07,49.146568298339844,49.40660238643959,46.806254892416455,47.67303739042417,815626
2021-05-10,48.71317672729492,50.01335046571109,48.106428321398155,49.40660205981432,557938
2021-05-11,48.62649917602539,48.88653658326054,47.67303970453979,48.88653658326054,554034
2021-05-12,47.93307113647461,49.31992510729809,47.67303705023046,48.626496468629945,542109
2021-05-13,49.146568298339844,49.40660238643959,48.36646272752777,48.36646272752777,797129
2021-05-14,51.226844787597656,51.40020195011919,48.27978625078304,49.14656875687785,904263
2021-05-17,49.75331497192383,52.00694806548997,49.493277586386206,51.573556831610894,1612748
2021-05-18,50.18670654296875,50.620097779759455,48.973209757349686,48.973209757349686,541672
2021-05-19,51.140167236328125,51.140167236328125,48.62649667668314,49.83999349303165,764184
2021-05-20,51.74691390991211,52.006947988552334,50.36005997964309,51.05348859803396,550780
2021-05-21,50.793453216552734,52.006950040093386,50.44674220019315,51.9202731126317,559724
2021-05-26,51.486881256103516,52.006949427776156,50.44674160624543,50.8801328514769,364054
2021-05-27,52.00695037841797,52.26698446900749,51.14016787211101,51.57355912526449,1220923
2021-05-28,54.17390441894531,54.260581343410536,51.920271317722275,52.0069482421875,814421
2021-05-31,54.95401382446289,55.47408202080273,54.17390822344017,54.60729948922769,498485
2021-06-01,53.307125091552734,55.56075832566362,52.960410760222025,54.95401320560425,922260
2021-06-02,55.64743423461914,55.90747163160433,51.5735591020226,53.2204471858688,1435816
2021-06-03,57.38100051879883,57.81439178136687,54.69397601348212,55.82079594136938,1073685
2021-06-04,59.80799102783203,60.24138226716415,57.034289741316684,57.641034831171446,1050731
2021-06-07,58.24778366088867,61.541559936503454,58.07442979923565,59.80799486786955,668568
2021-06-08,57.98775100708008,59.374601694865966,56.42753985017989,58.074427935124376,1000002
2021-06-09,59.461280822753906,59.72131822953292,57.81439267688075,57.81439267688075,1025530
2021-06-10,58.854530334472656,60.24138094734606,57.90107095143628,60.06802710062139,1026954
2021-06-11,59.54795455932617,59.80799195215448,58.24778082123586,59.02788638669517,864362
2021-06-14,60.76144790649414,61.36819958415763,59.027883021213135,59.807988542194636,731477
2021-06-15,60.934814453125,61.36820571776166,58.941211990586,61.10816831376931,788703
2021-06-16,61.19483947753906,61.36819993487304,59.5479515045052,61.1081625553847,761378
2021-06-17,61.54155731201172,61.88827163355776,60.501420960399244,61.45488038488162,792241
2021-06-18,60.32806396484375,61.801598262956254,60.06803316848933,61.801598262956254,241821
2021-06-22,60.934814453125,61.021491383447156,58.941211990586,59.80799451985933,602232
2021-06-23,63.53515625,63.621833172421944,60.674771518898936,60.934808899190045,1214639
2021-06-24,66.56890106201172,66.8289318536368,61.974951000016894,63.275124797220045,639137
2021-06-25,66.82893371582031,67.17564806067418,61.6282383820907,63.70851783818777,1124346
2021-06-28,64.83533477783203,67.60903618107612,63.79519179184616,66.74225366593411,504471
2021-06-29,63.70851516723633,65.18204280480562,63.18844697827221,65.18204280480562,899356
2021-06-30,61.19483947753906,64.48861542360679,60.2413801077906,64.05522419980973,949788
2021-07-01,60.76144790649414,61.97494464879589,60.241379763514885,61.36819958415763,458703
2021-07-02,63.44847869873047,63.5351622423533,60.58810031087655,61.368205912300674,625438
2021-07-05,65.70211791992188,65.78879484965802,63.70851547086145,63.70851547086145,474369
2021-07-06,66.39553833007812,66.74225265348056,64.1419051475008,65.70211629629893,572360
2021-07-07,65.8754653930664,67.52235335049811,64.66196865532594,66.74224783244885,634851
2021-07-08,64.48861694335938,66.04882141798173,64.14190263354594,66.04882141798173,455423
2021-07-12,64.31526184082031,66.5689017358729,63.53516284502239,64.8353366553869,704997
2021-07-13,64.83533477783203,65.35540296431208,62.92840927670416,64.57529737807911,1355199
2021-07-14,64.66197204589844,65.44207760485278,63.62183570930967,65.00868636243653,304215
2021-07-15,65.00868225097656,65.00868225097656,63.44847123174307,64.48861411557377,422716
2021-07-16,65.09536743164062,65.7021191774585,64.14190796024222,65.7021191774585,213824
2021-07-19,63.10176467895508,65.44207463664486,63.015081143983025,64.40193834723279,396396
2021-07-20,64.66197204589844,65.00868636243653,63.10176754101529,63.10176754101529,558657
2021-07-21,69.16925048828125,69.3426043539557,65.0953685146707,65.0953685146707,758541
2021-07-22,68.90921020507812,69.94934658183124,68.30246508747643,68.47581894592669,385566
2021-07-23,68.649169921875,69.34259855261132,68.47581607070367,68.99588423724316,401665
2021-07-26,68.04242706298828,69.25592390009258,67.86907320612727,69.25592390009258,233111
2021-07-27,69.42927551269531,69.77598982823575,67.60903362238992,68.47581610472825,539796
2021-07-28,72.4630126953125,72.54968961914034,67.69570914150214,69.25592022250477,561812
2021-07-29,73.76319122314453,74.02322862468536,72.6363779135279,73.24312303308871,762608
2021-07-30,72.98308563232422,74.97668807608953,72.63637791430054,74.5432968155341,592665
2021-08-02,73.24311828613281,74.36993813574502,71.50955335628352,73.67650951859514,617707
2021-08-03,71.85626983642578,74.02322606422496,71.3362016643591,73.24312049961213,458311
2021-08-04,72.02962493896484,73.06976791416757,69.42927742049662,73.06976791416757,630780
2021-08-05,72.3763427734375,72.54969663786406,71.5962371574659,72.54969663786406,553370
2021-08-06,70.0360336303711,72.72305824902821,68.7358597878248,71.94295262089521,1250300
2021-08-09,73.06976318359375,73.24311702839167,69.6026333834332,69.7759872282311,729074
2021-08-10,74.9766845703125,75.2367219596972,73.15644268369614,73.7631877748931,692753
2021-08-11,75.93014526367188,77.31699593351016,74.62997152075617,74.89000891454957,417327
2021-08-12,76.79692840576172,77.66371090833923,75.41007772424285,76.7102514781091,580865
2021-08-13,78.01042938232422,78.01042938232422,75.41008173624674,77.14364683363172,321176
2021-08-17,77.57703399658203,79.1372451467515,76.27686024244937,78.44381649933713,324218
2021-08-18,75.93014526367188,78.27046196873552,74.89000891454957,77.75038718114872,498236
2021-08-19,76.62357330322266,76.71025022946439,73.7631884460663,75.84346774099588,427302
