Price,('Close', 'MOLI.BA'),('High', 'MOLI.BA'),('Low', 'MOLI.BA'),('Open', 'MOLI.BA'),('Volume', 'MOLI.BA')
Ticker,MOLI.BA,MOLI.BA,MOLI.BA,MOLI.BA,MOLI.BA
Date,,,,,
2020-09-04,67.29481506347656,70.07438574400578,66.56334968235181,67.66054775403893,5749
2020-09-07,66.63648986816406,67.22166435933713,63.63748315733663,63.63748315733663,17987
2020-09-08,65.39299774169922,65.68558497248247,64.36894522427646,65.68558497248247,9421
2020-09-09,66.92908477783203,67.3679629061492,65.83188666672004,65.83188666672004,7518
2020-09-10,66.8559341430664,66.92907956197928,64.73468351076684,66.92907956197928,10105
2020-09-11,67.07536315917969,69.05032274046135,66.92907233714571,67.58739219757292,5569
2020-09-14,65.39299774169922,67.66053901415424,65.10041051091596,65.83187579755547,9842
2020-09-15,63.49119567871094,65.83188260577215,63.418044677972034,65.83188260577215,8129
2020-09-16,62.174560546875,66.70964390745057,59.24869887408088,63.63749138327206,24156
2020-09-17,61.07735824584961,68.39201192798728,59.98016019352895,59.98016019352895,22486
2020-09-18,62.174560546875,65.10042221966911,61.44309512867647,61.44309512867647,5767
2020-09-21,61.80882263183594,62.17455531013083,59.61442656206661,62.17455531013083,2400
2020-09-22,60.85791778564453,64.36895386508627,60.711626940933634,63.63748848025573,3065
2020-09-23,61.80882263183594,62.9060206667206,60.85791543601412,62.9060206667206,8946
2020-09-24,63.34490203857422,63.85693116303433,59.980162340479794,62.90602391806417,7109
2020-09-25,62.174560546875,63.93007866667912,61.881973263467934,63.85693324098692,12833
2020-09-28,62.174560546875,64.29581137577838,61.44309512867647,62.174560546875,6214
2020-09-29,62.54029083251953,64.29580888429682,62.54029083251953,62.54029083251953,2045
2020-09-30,65.1735610961914,66.1244682765499,62.54028697141717,62.54028697141717,12859
2020-10-01,66.56334686279297,68.02627756307413,65.83188151265239,65.83188151265239,7313
2020-10-02,66.63648986816406,69.12347308469323,63.271750495512855,69.12347308469323,7406
2020-10-05,66.34391021728516,70.36696995788573,63.63749044222731,68.31887016559925,18791
2020-10-06,65.46614837646484,66.56334639394748,65.46614837646484,65.83188104895906,10772
2020-10-07,65.53929901123047,66.56335169184807,64.3689554822267,66.56335169184807,5616
2020-10-08,65.68558502197266,66.12446307815958,64.36894527277464,66.12446307815958,6587
2020-10-09,65.53929901123047,66.49020626765498,63.63749007901958,65.83188628864094,12087
2020-10-13,64.44209289550781,65.4661454488236,63.71062758323045,65.4661454488236,6319
2020-10-14,65.46614837646484,65.83188104895906,62.90601966900532,64.00321768648797,16800
2020-10-15,66.92908477783203,67.14852663230971,64.36895585190403,64.73468855560803,13368
2020-10-16,67.29481506347656,67.51425691006918,66.63649510433669,66.9290823729142,17049
2020-10-19,69.48920440673828,69.8549370615106,66.56334316855983,66.56334316855983,13358
2020-10-20,68.61145782470703,70.2206794976052,67.66055055758834,70.2206794976052,11265
2020-10-21,68.39201354980469,70.51326428405457,68.02628085702499,70.51326428405457,10937
2020-10-22,70.95214080810547,72.04933886183906,64.95412701328367,65.90502864480338,13032
2020-10-23,69.85494232177734,72.41507109796814,68.90403511550848,70.95214036871626,8694
2020-10-26,66.27076721191406,68.53830894144787,65.9050344948719,68.02628536984417,18139
2020-10-27,63.41804122924805,68.90403114806318,63.41804122924805,66.5633443482904,6556
2020-10-28,64.36894989013672,65.83188056945801,59.175547094673675,63.418042716322816,11270
2020-10-29,65.10041809082031,67.14852336413499,62.174556603592436,65.83188346262729,5399
2020-10-30,65.31985473632812,66.56334353718539,62.906016969208174,65.83187822358995,3058
2020-11-02,66.05132293701172,68.02627713778922,65.83188110108635,65.83188110108635,2939
2020-11-03,67.29481506347656,68.75774582572605,66.56334968235181,67.29481506347656,4698
2020-11-04,64.51524353027344,68.02627954552335,64.36895268823714,67.66054685979474,3977
2020-11-05,65.83189392089844,67.51426677557691,62.97917740153175,67.51426677557691,6374
2020-11-06,66.92908477783203,67.14852663230971,65.83188666672004,65.9050320913332,1378
2020-11-09,65.75873565673828,67.66054443833697,64.36895038458003,67.22166634729692,12149
2020-11-10,66.41705322265625,67.51425120157256,64.8809715876634,67.22166395773405,17106
2020-11-11,66.56334686279297,67.95313214418762,65.4661488375821,66.41705602501996,13052
2020-11-12,64.66154479980469,68.02628464459234,62.174561234304825,65.46615565259155,15528
2020-11-13,66.19762420654297,66.56335693696586,64.00322782400563,64.00322782400563,4238
2020-11-16,65.39299774169922,67.29480637083448,64.36894522427646,67.29480637083448,7513
2020-11-17,65.53929901123047,65.83188628864094,64.00322278062315,65.24671173381999,8492
2020-11-18,65.46614837646484,66.49020097557619,65.10041570397063,66.49020097557619,4441
2020-11-19,64.8809814453125,66.56335416751605,64.07637058798669,66.56335416751605,2308
2020-11-20,63.71063995361328,65.83189088721801,62.97917449931086,64.2226691200081,12540
2020-11-24,63.271751403808594,66.1976127404009,63.271751403808594,64.3689494050307,22948
2020-11-25,63.41804122924805,65.83187902578172,63.19860498087796,65.83187902578172,19070
2020-11-26,65.24671173095703,65.46615358416479,63.78378092460697,64.36895547940226,7247
2020-11-27,64.8809814453125,65.61244687572477,63.344905157574416,65.46615602189766,16073
2020-11-30,65.83189392089844,66.7096502742549,65.10042843288846,65.10042843288846,10064
2020-12-01,65.75873565673828,66.19761374777833,64.36895038458003,65.83188107513868,2669
2020-12-02,65.68558502197266,67.00221919053342,63.27174734198871,67.00221919053342,9765
2020-12-03,66.19762420654297,66.19762420654297,64.36896055442853,65.75874604616322,8837
2020-12-04,67.00222778320312,67.29481505172954,63.930075415270665,66.7827915172868,17371
2020-12-09,63.637489318847656,66.92908359396047,63.41804746825157,66.92908359396047,7435
2020-12-10,63.41804122924805,64.00321571951001,61.443087090729605,64.00321571951001,17646
2020-12-11,62.90602111816406,64.00321916092274,62.24770117638129,63.41804463919632,26716
2020-12-14,64.58839416503906,65.83188305719764,62.90602158798886,62.90602158798886,3549
2020-12-15,65.10041809082031,65.10041809082031,63.637487347206374,65.10041809082031,7100
2020-12-16,63.637489318847656,65.46615280502144,63.12546577497423,65.46615280502144,6456
2020-12-17,63.271751403808594,64.3689494050307,62.97916415402184,63.637484070882635,4926
2020-12-18,64.58839416503906,65.83188305719764,61.44309085338447,63.41804511284525,8932
2020-12-21,63.271751403808594,64.66153665481747,61.80882073551244,64.66153665481747,3009
2020-12-22,63.271751403808594,63.271751403808594,62.90601873673456,62.90601873673456,6087
2020-12-23,63.271751403808594,63.34489682109588,62.17455340258648,63.34489682109588,1938
2020-12-28,63.271751403808594,63.34489682109588,62.17455340258648,62.24769881987376,4290
2020-12-29,63.198612213134766,63.63749034073634,62.17455952830562,63.27175763762866,6165
2020-12-30,64.22265625,64.36894707928887,63.19860370306565,63.19860370306565,4165
2021-01-04,63.85693359375,64.22266630486966,61.95511903141707,64.22266630486966,8261
2021-01-05,64.29580688476562,64.36895230534867,63.63748693824243,63.85692878062945,6837
2021-01-06,63.637489318847656,64.29580928999783,62.90602392437815,63.637489318847656,7204
2021-01-07,63.198612213134766,63.71063576523024,62.4671468069194,62.906024934520985,4306
2021-01-08,63.5643424987793,64.73468598808603,62.68658069632078,63.19860980958107,5787
2021-01-11,62.54029083251953,63.56434349444279,61.58938359345408,61.58938359345408,5101
2021-01-12,62.54029083251953,64.95412885129305,62.10141271473473,64.95412885129305,7591
2021-01-13,62.90602111816406,63.564341059946834,61.95511391551808,62.17455575632495,13050
2021-01-14,62.174560546875,63.56434595757985,61.58938598006087,63.56434595757985,23502
2021-01-15,62.174560546875,63.271758674172794,61.80882783777573,62.174560546875,11498
2021-01-18,62.24769973754883,62.90601966411478,62.174554319183216,62.174554319183216,2508
2021-01-19,62.759727478027344,62.906018311613266,62.247698399201425,62.906018311613266,5518
2021-01-20,63.637489318847656,63.637489318847656,62.17455852990863,62.17455852990863,13708
2021-01-21,60.63847732543945,64.88097291570597,59.907011991189606,64.0032167468612,19635
2021-01-22,61.07735824584961,61.44309092995649,60.63848014104892,60.71162556174272,4304
2021-01-25,59.61442947387695,61.07736025851197,59.10240593150992,61.07736025851197,11139
2021-01-26,59.468135833740234,60.12645019138665,58.37093779681246,59.614426673075485,20961
2021-01-27,59.90701675415039,60.34589487346617,59.54128405794757,60.27274945035322,3378
2021-01-28,59.321834564208984,60.345887097752865,59.248689150520995,59.90700903498759,4194
2021-01-29,59.61442947387695,60.34589486619446,59.32184220082234,59.32184220082234,4581
2021-02-01,58.663516998291016,59.61442415572946,58.22463891818003,59.24869149219737,6678
2021-02-02,58.809818267822266,60.34589446535833,58.66352184194767,58.66352184194767,4059
2021-02-03,59.83386993408203,59.907015355487246,58.80981729249531,59.614428089228475,6864
2021-02-04,59.24869155883789,60.345889550668225,58.88295889489445,60.27274413400705,3137
2021-02-05,60.71162414550781,60.71162414550781,58.517228092055724,59.24869344320642,21595
2021-02-08,60.63847732543945,60.71162274273691,59.98015740848707,60.71162274273691,7161
2021-02-09,59.980159759521484,61.44309048536347,59.980159759521484,60.71162512244248,2701
2021-02-10,60.71162414550781,62.10140942882169,59.980158794357116,59.980158794357116,4517
2021-02-11,60.34589767456055,61.00421767441069,58.88296682184393,60.78477581424787,8661
2021-02-12,58.5172233581543,61.07735188007354,58.15149071216583,58.5172233581543,11006
2021-02-17,59.83386993408203,60.931067997073974,58.51723002623654,58.51723002623654,6558
2021-02-18,58.882965087890625,59.9801631951184,58.517232385481364,59.83387234640996,11339
2021-02-19,59.980159759521484,60.93106696357391,58.88296171514,58.88296171514,16523
2021-02-22,58.5172233581543,59.98015394210815,57.785758066177365,59.98015394210815,4913
2021-02-23,56.32283020019531,59.24869150929637,55.59136487292005,57.05429552747058,7766
2021-02-24,60.71162414550781,61.29679865868347,55.00619217427728,56.322832038603636,24987
2021-02-25,58.5172233581543,60.71161923408508,58.5172233581543,60.71161923408508,4455
2021-02-26,58.663516998291016,59.907011402682635,58.51722616513321,59.24869149219737,468
2021-03-01,58.590370178222656,58.88295741816712,58.517224763395895,58.88295741816712,1662
2021-03-02,57.71261978149414,59.24869596824703,55.957101747788855,57.12744524337972,3792
2021-03-03,56.615421295166016,57.785764782222685,54.859903274262045,57.05429940523253,7423
2021-03-04,55.7376594543457,59.61442818186314,54.055292436859936,56.90800852119938,12310
2021-03-05,56.32283020019531,57.05429552747058,54.56731229860716,55.59136487292005,2103
2021-03-08,55.51822280883789,57.05429897274578,54.8599028584094,57.05429897274578,4365
2021-03-09,55.66451644897461,55.66451644897461,53.90899835313284,54.12844020785238,5265
2021-03-10,54.49416732788086,55.81080716000417,51.934038661470346,53.9821438268538,6135
2021-03-11,54.12843704223633,55.51822235269159,53.396971676800696,54.49416972495414,3462
2021-03-12,55.66451644897461,55.66451644897461,54.20158563254616,54.20158563254616,2800
2021-03-15,58.95610809326172,61.7356787497809,56.98115381353983,57.49317734364908,12415
2021-03-16,58.151493072509766,58.95610381021572,57.712614995637196,58.95610381021572,2249
2021-03-17,57.7857666015625,59.24869740160205,55.8839576776387,57.05430120154272,1699
2021-03-18,56.76171112060547,59.24869447390948,56.32283301840778,57.05429838228321,1464
2021-03-19,56.76171112060547,57.20058922280315,55.95710033647007,57.20058922280315,8968
2021-03-22,57.7857666015625,58.51723200158227,55.59137040150316,55.59137040150316,6733
2021-03-23,56.90800476074219,58.88295891443723,55.73765577122468,58.5172262503724,3470
2021-03-25,53.76270294189453,56.32283165341332,53.031237595746305,55.59136630726509,6708
2021-03-26,54.12843704223633,57.27374034586466,52.66550631136507,54.12843704223633,3262
2021-03-29,54.78675842285156,54.85990384518421,54.128438460581755,54.128438460581755,5656
2021-03-30,54.85989761352539,56.32282821655273,53.76269966125488,54.12843231201172,2707
2021-03-31,55.22563171386719,56.103387866468346,54.85989905351045,55.22563171386719,9166
2021-04-05,54.78675842285156,55.591369229786665,54.128438460581755,55.591369229786665,1957
2021-04-06,54.93304443359375,57.054294978405565,53.47011379312181,53.47011379312181,2912
2021-04-07,55.59136199951172,57.05429257844624,55.006187535683,56.32282728897898,366
2021-04-08,55.59136199951172,57.34687981036059,54.85989671004446,56.32282728897898,2276
2021-04-09,56.68856430053711,57.78576231925718,54.56731368155076,54.56731368155076,7026
2021-04-12,54.42102813720703,56.688569813624355,54.42102813720703,56.688569813624355,7096
2021-04-13,53.54325866699219,54.85989846234341,53.39696783668092,54.12843314951217,7273
2021-04-14,53.0312385559082,54.12843659499596,52.81179671583553,52.81179671583553,11346
2021-04-15,54.201576232910156,54.201576232910156,52.7386456701831,53.031232898855954,2064
2021-04-16,54.85989761352539,54.85989761352539,52.29976905822754,54.12843231201172,7751
2021-04-19,54.12843704223633,56.3228331385432,53.543262517632684,56.3228331385432,3805
2021-04-20,54.12843704223633,55.51822235269159,53.031238994082884,54.12843704223633,1623
2021-04-21,53.982147216796875,55.88395608657455,51.348867387186914,53.39697268118623,14595
2021-04-22,52.66550827026367,54.78675902505468,52.29977557394239,54.12843905554877,25826
2021-04-23,53.323829650878906,53.323829650878906,52.665509663951866,52.665509663951866,9859
2021-04-26,53.39697265625,54.859903413955486,51.93404189854452,51.93404189854452,3283
2021-04-27,55.4450798034668,55.4450798034668,52.66550903861781,52.66550903861781,21518
2021-04-28,54.85989761352539,55.445072086991274,54.12843231201172,55.445072086991274,7023
2021-04-29,55.37192916870117,55.95710372751873,54.12844020701158,55.5913710234173,5621
2021-04-30,55.22563171386719,55.22563171386719,54.12843373279698,54.85989905351045,1353
2021-05-03,58.38847351074219,61.26790386067276,56.78878930496843,57.66861439768181,40309
2021-05-04,57.42866897583008,58.38847711766163,57.10873089444912,58.38847711766163,8131
2021-05-05,56.06893539428711,59.98816328254217,55.988952397039355,59.58824219399189,26078
2021-05-06,57.508644104003906,57.58862708783046,55.669004964440674,56.06892598588394,29552
2021-05-07,57.5886344909668,57.5886344909668,56.788792345258926,57.5886344909668,19207
2021-05-10,57.508644104003906,57.668610071657014,57.18870606638719,57.58862708783046,12401
2021-05-11,56.38886642456055,57.58862953997673,55.98894538608849,56.788787463032605,14232
2021-05-12,56.868778228759766,57.50865441876145,56.22890814106969,56.628829234242836,18507
2021-05-13,58.14851760864258,58.14851760864258,56.8687714827594,57.588630585540834,29892
2021-05-14,59.34828186035156,60.38807903970802,57.588631667006325,59.18831587997872,40387
2021-05-17,58.6284294128418,59.34828243378594,57.26869415729064,59.34828243378594,23015
2021-05-18,58.708412170410156,58.708412170410156,57.58863199449935,58.388474105534065,40038
2021-05-19,58.38847351074219,59.188315613629065,57.58863140785531,59.188315613629065,26139
2021-05-20,59.02835464477539,59.10833764139148,57.98855738183174,58.388478467223685,48323
2021-05-21,60.54804992675781,60.54804992675781,57.58863633385909,59.02835468313016,36412
2021-05-26,61.7478141784668,63.42748764711298,59.988163814175614,60.788005998364625,42925
2021-05-27,63.66743087768555,63.907385952145695,59.98815838393318,60.78800049571896,25945
2021-05-28,66.78681945800781,66.78681945800781,63.667433855674524,63.98737193581587,22116
2021-05-31,68.46647644042969,68.70643148997847,66.38688838614505,66.38688838614505,45583
2021-06-01,68.46647644042969,70.38609852988873,66.62684343569383,69.58625650114,34920
2021-06-02,69.82622528076172,70.22614637377339,66.62685653666838,67.9865858119834,24407
2021-06-03,69.2663345336914,70.38611485410544,67.58666710422625,69.98619374697985,6075
2021-06-04,70.62606811523438,70.62606811523438,66.62685714839917,67.98658643619848,10600
2021-06-07,72.22574615478516,73.50549233124626,70.62606190863099,70.62606190863099,27498
2021-06-08,71.58586883544922,73.58547411018245,69.586263560716,72.22574496428827,14417
2021-06-09,73.18556213378906,75.1051846561213,71.34592261190572,71.58587771556417,20126
2021-06-10,72.3857192993164,73.98540370372119,71.9857981982152,73.2655445012767,17221
2021-06-11,70.70604705810547,72.7856354211033,70.38610897864935,72.7856354211033,20292
2021-06-14,70.7860336303711,72.78563910015559,69.42630435184229,69.42630435184229,10339
2021-06-15,71.98580169677734,73.98540729946559,71.18595945570203,71.98580169677734,12161
2021-06-16,75.10517883300781,75.10517883300781,70.38610894466463,72.38571431241078,19085
2021-06-17,73.58547973632812,75.18516407842222,71.98579539423403,75.1051810817798,16636
2021-06-18,71.18595123291016,73.50549468455714,71.18595123291016,73.50549468455714,8911
2021-06-22,69.98619079589844,70.38611188616072,66.78682207380022,69.58626970563616,11028
2021-06-23,71.18595123291016,71.58587230725234,70.38610908422577,71.18595123291016,7407
2021-06-24,71.58586883544922,72.38571094534251,68.78642145082271,71.58586883544922,7398
2021-06-25,69.58627319335938,71.58587874489268,66.38690431090606,71.58587874489268,18255
2021-06-28,68.38650512695312,69.58626837479441,67.18674187911185,69.58626837479441,8265
2021-06-29,67.9065933227539,68.7864183839469,65.98697112413511,68.38649734683092,17307
2021-06-30,72.62566375732422,72.62566375732422,65.26711291409985,65.26711291409985,10491
2021-07-01,70.7860336303711,72.38571800619869,70.7860336303711,71.9857969122418,3763
2021-07-02,70.14615631103516,72.78563792962758,68.14655087340803,69.42630323533861,4917
2021-07-05,70.3861083984375,72.86561781473839,69.1863451871005,70.1461533152456,7560
2021-07-06,71.02598571777344,71.98579386167117,70.30612655869446,71.98579386167117,12918
2021-07-07,70.86601257324219,71.98579279270203,70.46609150217162,71.02598466305717,5458
2021-07-08,70.7860336303711,71.42590982162677,68.7864281605866,70.3861125364142,3169
2021-07-12,71.58586883544922,73.34551903629004,70.3861056706093,70.3861056706093,8864
2021-07-13,71.58586883544922,73.1855530552358,70.62606074450169,73.1855530552358,490
2021-07-14,71.18595123291016,73.34552259343346,70.70604716416179,70.70604716416179,2796
2021-07-15,70.3061294555664,72.14576282422199,70.14615735678444,70.54607845027195,4217
2021-07-16,70.3861083984375,71.8258266929664,70.06617032161871,70.30612540481062,12402
2021-07-19,69.34630584716797,70.30612000389135,69.02637389723762,69.74622688689168,1939
2021-07-20,70.3861083984375,71.98579268022017,68.78642411665483,68.78642411665483,2965
2021-07-21,71.8258285522461,72.14576053503536,69.9861891396507,69.9861891396507,4286
2021-07-22,71.98580169677734,72.62567793056239,68.78643273247613,70.38611721462674,8915
2021-07-23,71.18595123291016,72.78563553027892,68.94639077566936,72.78563553027892,18347
2021-07-26,69.18634033203125,71.98578762870304,69.18634033203125,71.18594554393967,3911
2021-07-27,70.3861083984375,71.90580968659329,69.58626625754616,69.58626625754616,5510
2021-07-28,69.58627319335938,73.585484296426,69.42630719016145,73.585484296426,11756
2021-07-29,69.82622528076172,71.90581374396007,68.14655180826344,71.90581374396007,12735
2021-07-30,68.3065185546875,71.18594897829098,67.98658048488464,70.38610685493938,5118
2021-08-02,68.46647644042969,69.58625650114,67.74661739409375,67.74661739409375,3170
2021-08-03,70.3861083984375,71.5858716097745,65.98697662353516,65.98697662353516,1564
2021-08-04,70.94599914550781,71.18595424117798,68.06656850902361,71.10597124339179,3455
2021-08-05,72.94559478759766,72.94559478759766,70.46608557594996,71.90580375164772,13971
2021-08-06,71.98580169677734,72.86562694149777,70.78603833516438,72.86562694149777,5450
2021-08-09,72.78563690185547,72.86561989776885,70.46609340649889,72.86561989776885,7081
2021-08-10,71.98580169677734,73.50550317528283,71.18595945570203,73.50550317528283,4920
2021-08-11,70.7860336303711,71.9857969122418,70.3861125364142,71.9857969122418,7014
2021-08-12,73.18556213378906,73.34552813468684,69.18635108822681,71.9857988201204,16846
2021-08-13,71.02598571777344,72.78563601568975,69.50628440467588,72.78563601568975,9812
2021-08-17,70.3861083984375,70.78602946888317,69.58626625754616,70.3861083984375,2842
2021-08-18,70.7860336303711,71.9857969122418,68.7864281605866,71.9857969122418,3944
2021-08-19,70.3861083984375,71.18595053932883,67.26672282849904,70.78602946888317,3467
2021-08-20,68.22653198242188,71.5858662832829,68.14654289243548,71.5858662832829,8570
