Price,('Close', 'CEPU'),('High', 'CEPU'),('Low', 'CEPU'),('Open', 'CEPU'),('Volume', 'CEPU')
Ticker,CEPU,CEPU,CEPU,CEPU,CEPU
Date,,,,,
2020-08-21,2.1234452724456787,2.227027868272139,2.1044550475573645,2.1838684533444472,132400
2020-08-24,2.0889177322387695,2.1579727958498616,2.0543902004332235,2.132077146995702,415400
2020-08-25,2.1061813831329346,2.1407089130530954,2.045757999972341,2.1061813831329346,115800
2020-08-26,2.183868408203125,2.193363417550855,2.106181462939096,2.106181462939096,149000
2020-08-27,2.218395948410034,2.2615553626202836,2.123445237147485,2.218395948410034,148600
2020-08-28,2.313347101211548,2.33924275237656,2.1925005233078143,2.2356599419161687,196600
2020-08-31,2.16660475730896,2.3565063949209413,2.1493409907806282,2.3565063949209413,268700
2020-09-01,2.183868408203125,2.2183959394315824,2.1407089941675532,2.183868408203125,102300
2020-09-02,2.175236940383911,2.183868824837801,2.12344563366057,2.1579731714761308,57300
2020-09-03,2.140709400177002,2.2270282446194782,2.063022440178773,2.18386882239824,110800
2020-09-04,2.1234452724456787,2.2140801466939934,2.0975496234890634,2.1838684533444472,45000
2020-09-08,2.13207745552063,2.1925006449239484,2.0828757361579626,2.0889180345182594,58900
2020-09-09,2.0889177322387695,2.175236561752635,2.0889177322387695,2.149340912898475,48100
2020-09-10,2.0716540813446045,2.140709148789313,2.0716540813446045,2.140709148789313,43800
2020-09-11,2.0889177322387695,2.132077146995702,2.028494345778741,2.0716539663359965,47000
2020-09-14,2.011230707168579,2.0975497479459775,2.011230707168579,2.074243683082204,43000
2020-09-15,2.045758008956909,2.0889176273469707,1.9680710662953613,2.0198623614030597,92400
2020-09-16,1.9076482057571411,2.0802860906121503,1.8903844378516748,2.0802860906121503,166200
2020-09-17,1.8299610614776611,1.9663451584854974,1.786801641310801,1.9076482235783583,193200
2020-09-18,1.821329116821289,1.9378596502932632,1.821329116821289,1.855856857605869,132400
2020-09-21,1.7781697511672974,1.8610358787629948,1.7436422151524524,1.8126972871821423,89000
2020-09-22,1.795433521270752,1.8644887991814068,1.7436422171880224,1.8213291733121169,109800
2020-09-23,1.717746376991272,1.8299608568789738,1.717746376991272,1.8040652076741195,92300
2020-09-24,1.8385930061340332,1.8558567728376112,1.7177464334086558,1.7263783167604447,73000
2020-09-25,1.8385930061340332,1.8817524228929778,1.795433383574756,1.8213290336301229,66600
2020-09-28,1.812697172164917,1.9335437463494012,1.8083813333370793,1.9335437463494012,40100
2020-09-29,1.8558567762374878,1.8696676249853852,1.7868015034963367,1.7868015034963367,52600
2020-09-30,1.9335440397262573,1.9421759244919847,1.8299612167371608,1.8558570768347098,136800
2020-10-01,1.9335440397262573,1.9767034635548948,1.8644889616004372,1.9335440397262573,88900
2020-10-02,1.8558567762374878,1.9421756099135108,1.8126971535991434,1.8644886596050902,143100
2020-10-05,1.8472250699996948,1.9249120277574925,1.8472250699996948,1.9249120277574925,53300
2020-10-06,1.8299610614776611,1.8990163395449864,1.8299610614776611,1.8644888034114981,65900
2020-10-07,1.899016261100769,1.9654817448321547,1.812697218532351,1.8213291022091587,73300
2020-10-08,1.9508075714111328,1.9853351062643727,1.9076481528445828,1.9076481528445828,27200
2020-10-09,1.9076482057571411,1.9836089080214006,1.907648205757141,1.9508076255208067,19000
2020-10-12,1.9594392776489258,1.9853349264433664,1.9162798629915243,1.9508073947174454,27800
2020-10-13,1.968071460723877,2.0025989977154683,1.9162801552364905,1.9853352292196726,72700
2020-10-14,1.9594392776489258,2.0198624581692877,1.9369963408670123,2.0025986923063273,119100
2020-10-15,1.9076482057571411,1.9421757415680734,1.8644887859934753,1.9421757415680734,94700
2020-10-16,1.9249119758605957,1.933543859823185,1.8558569041598791,1.8817525560476478,66900
2020-10-19,2.002599000930786,2.011230885192543,1.8990163897897034,1.9249120425749742,125100
2020-10-20,2.019862651824951,2.041442464122792,1.9421756979933409,2.0112307680658836,205800
2020-10-21,1.9594392776489258,2.0543901956955315,1.9508073947174454,2.028494341100768,50600
2020-10-22,1.9767032861709595,2.0802860998648183,1.9076482142419524,2.002598938144337,154600
2020-10-23,2.011230707168579,2.0198625906662855,1.9508075226846353,1.9853350566754604,60200
2020-10-26,2.0371265411376953,2.084602007551177,1.968934593623934,2.0112308883122565,135100
2020-10-27,1.9767032861709595,2.0630223318825665,1.9767032861709595,2.037126474108841,64000
2020-10-28,1.8731204271316528,1.9335436069680647,1.8472247786303333,1.9335436069680647,111400
2020-10-29,1.9076482057571411,1.9249119736626072,1.8601727411169353,1.8990163218044078,94100
2020-10-30,1.8731204271316528,1.9335436069680647,1.8558566614641065,1.9162798413005184,63200
2020-11-02,1.9249119758605957,1.9853351635987224,1.8731206720850584,1.8731206720850584,315200
2020-11-03,1.8644887208938599,2.0630222506751648,1.8558568372425135,1.9680713247100154,184300
2020-11-04,1.8903841972351074,2.011230557191505,1.881752314381079,1.881752314381079,103400
2020-11-05,2.0630223751068115,2.0630223751068115,1.9594395592426959,1.9594395592426959,310400
2020-11-06,2.1061813831329346,2.132077030573055,2.0025985875721397,2.0802857356928137,317400
2020-11-09,2.0630223751068115,2.2356600585464173,2.045758400962499,2.218396290202457,244600
2020-11-10,2.157972812652588,2.1925003447269775,2.0543902164294194,2.0975496315224063,316100
2020-11-11,2.114813804626465,2.227028305467676,2.054390611865813,2.157973228026931,121600
2020-11-12,2.028494358062744,2.192500340932586,1.9982828704501003,2.149340925914292,130100
2020-11-13,2.028494358062744,2.0630220958777037,1.9939668260481087,2.0630220958777037,174800
2020-11-16,2.13207745552063,2.157973108122052,2.0259050534744105,2.0371265235150617,673500
2020-11-17,2.2270281314849854,2.2270281314849854,2.05439045137014,2.1407092914275627,209000
2020-11-18,2.140709400177002,2.2356601290637257,2.0802862090672685,2.2356601290637257,125100
2020-11-19,2.114813804626465,2.166605112707024,2.0802862659060923,2.166605112707024,140900
2020-11-20,2.0889177322387695,2.1407090299470886,2.0543902004332235,2.1407090299470886,75600
2020-11-23,2.1234452724456787,2.132077155431217,2.0716539745324485,2.1061815064746017,118400
2020-11-24,2.2270281314849854,2.2270281314849854,2.149341175433305,2.1752368274505316,271600
2020-11-25,2.2270281314849854,2.239976060393773,2.1666049434447894,2.2011324794677587,103200
2020-11-27,2.2615559101104736,2.28745177070596,2.2097646005202423,2.244292140247063,98200
2020-11-30,2.330610513687134,2.330610513687134,2.2615552486310095,2.28745110165225,236600
2020-12-01,2.313347101211548,2.3910340547065854,2.296083333768206,2.373770287263244,110200
2020-12-02,2.373770236968994,2.39103400404656,2.2529236616256973,2.33061081927508,88600
2020-12-03,2.4169299602508545,2.4428256141413565,2.3478748832095158,2.3478748832095158,106600
2020-12-04,2.3996658325195312,2.4859848717269095,2.3910339491788264,2.41692959920094,84400
2020-12-07,2.4773528575897217,2.4773528575897217,2.4169296723754288,2.4169296723754288,83100
2020-12-08,2.4600889682769775,2.50324858994526,2.4203822645183943,2.4859848235980784,85500
2020-12-09,2.2874512672424316,2.3996657466564133,2.270187501178742,2.304715033306121,339600
2020-12-10,2.339242935180664,2.3910342415580086,2.2874516288033195,2.2874516288033195,121900
2020-12-11,2.356506586074829,2.3996660058966426,2.3219790502173785,2.3219790502173785,60400
2020-12-14,2.2874512672424316,2.373770097560879,2.270187501178742,2.3565063314971897,105800
2020-12-15,2.296083450317383,2.3306109869566836,2.2701877978379073,2.3306109869566836,58700
2020-12-16,2.304715156555176,2.304715156555176,2.227027999313779,2.278819506074822,95700
2020-12-17,2.356506586074829,2.365138470039192,2.2960833983242903,2.2960833983242903,58200
2020-12-18,2.4082977771759033,2.416929660736377,2.3047151744502177,2.3392427086921126,178000
2020-12-21,2.32197904586792,2.3651384656088883,2.261555652430217,2.261555652430217,111900
2020-12-22,2.313347101211548,2.33924275237656,2.2572397541205165,2.3219789849332186,273600
2020-12-23,2.296083450317383,2.3565066394361596,2.2788196819977324,2.2788196819977324,107500
2020-12-24,2.2788195610046387,2.309031051059783,2.27018767730312,2.2960833284076756,12400
2020-12-28,2.2701876163482666,2.287451383287769,2.1407091585016627,2.2615555270781798,320600
2020-12-29,2.296083450317383,2.304715334477208,2.1234455613205263,2.2529238237179046,245800
2020-12-30,2.2529237270355225,2.3651384220980005,2.2011324242991526,2.3047152355722353,248800
2020-12-31,2.330610513687134,2.3392423960941104,2.1691941274563895,2.2442914838170562,399600
2021-01-04,2.313347101211548,2.3565065198199022,2.1752367558644723,2.3565065198199022,417900
2021-01-05,2.2788195610046387,2.3392427469152683,2.2183961692936682,2.2788195610046387,218800
2021-01-06,2.2270281314849854,2.287451525325529,2.209764363473501,2.2615556675079542,109000
2021-01-07,2.175236940383911,2.270187875177062,2.1666050559300207,2.261555784922813,185800
2021-01-08,2.16660475730896,2.2356598234222878,2.1536568295125456,2.16660475730896,145800
2021-01-11,2.1061813831329346,2.1838683254532967,2.1061813831329346,2.1752364429732562,129000
2021-01-12,2.201132297515869,2.201132297515869,2.131214104589099,2.1320772311782203,82000
2021-01-13,2.209764242172241,2.287451399759765,2.1666048245126928,2.2011323586403315,83700
2021-01-14,2.201132297515869,2.227027947392487,2.1666047643470447,2.192500414223663,149400
2021-01-15,2.149341344833374,2.21408058287903,2.1234456907751844,2.1579732295194374,116500
2021-01-19,2.114813804626465,2.166605112707024,2.097550035266279,2.166605112707024,160900
2021-01-20,2.13207745552063,2.1838687607234744,2.0802861503177854,2.1061818029192074,165800
2021-01-21,2.0543904304504395,2.1320773857110393,2.0371264568144043,2.1320773857110393,198500
2021-01-22,2.0630223751068115,2.106181795966713,2.0284946326185382,2.0630223751068115,139100
2021-01-25,2.0371265411376953,2.1061818211392196,2.0112308883122565,2.0630223997634887,133900
2021-01-26,2.0371265411376953,2.114813705414366,2.0112308883122565,2.0371265411376953,254300
2021-01-27,2.011230707168579,2.063022213955153,2.0025988236708727,2.037126357661698,99700
2021-01-28,2.011230707168579,2.0975497479459775,1.9939669401731666,2.080285980950565,102700
2021-01-29,1.9767032861709595,2.019862706126589,1.9335438662153301,2.019862706126589,315300
2021-02-01,2.0371265411376953,2.0837388808637685,1.9853352354868181,2.028494656862549,264600
2021-02-02,2.045758008956909,2.0975495098649204,2.0025985963671604,2.0975495098649204,127700
2021-02-03,2.011230707168579,2.0889178644482715,1.9939669401731666,2.080285980950565,217000
2021-02-04,2.0371265411376953,2.0457584254128416,1.9680714669365256,2.0112308883122565,139200
2021-02-05,2.0716540813446045,2.0889178482057815,2.0457582252525044,2.063022197914016,101800
2021-02-08,2.114813804626465,2.1407094586667443,2.0802862659060923,2.123445689306558,350500
2021-02-09,2.13207745552063,2.157973108122052,2.096686586238439,2.157973108122052,199300
2021-02-10,2.0975499153137207,2.1579731046189528,2.054390494381412,2.1407093362460294,212400
2021-02-11,2.0630223751068115,2.114813680138693,2.0371265167905186,2.114813680138693,235800
2021-02-12,2.045758008956909,2.0716538623110714,2.0371261264389595,2.0371261264389595,123200
2021-02-16,2.0543904304504395,2.088917966121817,2.0371264568144043,2.0716541982861285,281000
2021-02-17,2.0543904304504395,2.0716541982861285,2.011230805060871,2.0716541982861285,332600
2021-02-18,2.019862651824951,2.0716541601797007,2.0112307680658836,2.0630222764206327,293100
2021-02-19,2.019862651824951,2.0543903926615648,2.0025988843068157,2.037126419343087,218600
2021-02-22,1.9594392776489258,2.0198624581692877,1.9456282237984928,2.0025986923063273,526100
2021-02-23,1.9508075714111328,1.9939669899776828,1.9162800365578927,1.9767032225510628,297900
2021-02-24,1.9249119758605957,1.9594395117109538,1.9076482079354165,1.9508076277483644,246400
2021-02-25,1.916279911994934,1.968071210908231,1.8990161456905017,1.9508074446037986,448200
2021-02-26,1.899016261100769,1.933543795808,1.8558568427167301,1.933543795808,237100
2021-03-01,1.9249119758605957,1.9508076277483644,1.899016323972827,1.933543859823185,166900
2021-03-02,1.8817524909973145,1.950807560310865,1.8299609832118113,1.9421756766466711,327000
2021-03-03,1.8558567762374878,1.8990161930754994,1.829960920334348,1.8731205429726925,265800
2021-03-04,1.821329116821289,1.8990162763361664,1.7954334655831106,1.8644887413519284,428800
2021-03-05,1.8299610614776611,1.8903844555116143,1.804065409377545,1.8558569193781262,316700
2021-03-08,1.8385930061340332,1.876573251721838,1.812697150278334,1.8299609169819118,304000
2021-03-09,1.8558567762374878,1.8817524263402947,1.8126971535991434,1.8472248928698856,170800
2021-03-10,1.9335440397262573,1.9335440397262573,1.8385933073032548,1.8558570768347098,269100
2021-03-11,1.9335440397262573,1.9585765672869768,1.9076483854290747,1.9421759244919847,176800
2021-03-12,1.9335440397262573,1.9508078092577121,1.9162802701948023,1.9162802701948023,192900
2021-03-15,2.011230707168579,2.0198625906662855,1.9680712896800479,1.9680712896800479,237300
2021-03-16,1.9421757459640503,2.0051885195416617,1.9335438619917795,1.993967049797675,221700
2021-03-17,1.9335440397262573,1.9577132347501476,1.8817527311318922,1.9508078092577121,251000
2021-03-18,1.8731204271316528,1.9335436069680647,1.8644885442978796,1.9335436069680647,202200
2021-03-19,1.8644887208938599,1.9076481391505913,1.8558568372425135,1.8558568372425135,186100
2021-03-22,1.8731204271316528,1.8834785630519884,1.8385928957965603,1.8817523099654259,146700
2021-03-23,1.8299610614776611,1.8990163395449864,1.8299610614776611,1.8731206874448703,153800
2021-03-24,1.8472250699996948,1.8558569541950058,1.8299610958087205,1.8299610958087205,70000
2021-03-25,1.8299610614776611,1.8472250353447541,1.795433525344173,1.838593151311382,236500
2021-03-26,1.8385930061340332,1.8644886561894,1.812697150278334,1.8472248894858223,127800
2021-03-29,1.8558567762374878,1.8990161930754994,1.8213290369667456,1.8558567762374878,168900
2021-03-30,1.9076482057571411,1.9249119736626072,1.8558569020407423,1.8817525538989417,174800
2021-03-31,1.9508075714111328,1.9594394551244427,1.9076481528445828,1.9508075714111328,295500
2021-04-01,1.968071460723877,1.9853352292196726,1.9421758079801839,1.9853352292196726,141400
2021-04-05,1.9421757459640503,2.0198627017144872,1.9421757459640503,1.9853351658254041,116700
2021-04-06,1.993967056274414,2.0008726869548696,1.9594395202731796,1.9594395202731796,90400
2021-04-07,1.899016261100769,2.0112307488992696,1.8990162611007688,2.0112307488992696,215700
2021-04-08,1.9594392776489258,1.968071160580406,1.8990160971285637,1.8990160971285637,60200
2021-04-09,1.9249119758605957,1.9680713956735434,1.899016323972827,1.933543859823185,98900
2021-04-12,1.8644887208938599,1.9421756737559766,1.8299609804881347,1.9421756737559766,225000
2021-04-13,1.8558567762374878,1.8817524263402947,1.8126971535991434,1.8558567762374878,118000
2021-04-14,1.8472250699996948,1.8644888383903166,1.8126973274180989,1.8299610958087205,162100
2021-04-15,1.8040653467178345,1.8584464406196703,1.7868015792507044,1.8299609979185296,219100
2021-04-16,1.8644887208938599,1.873120604545206,1.7695377949287106,1.8040653295340958,238100
2021-04-19,1.8731204271316528,1.9162798413005184,1.829960807162467,1.8644885442978796,176600
2021-04-20,1.8299610614776611,1.8731206874448703,1.804065409377545,1.8472250353447541,274700
2021-04-21,1.8385930061340332,1.8385930061340332,1.812697150278334,1.8213290336301229,212200
2021-04-22,1.8385930061340332,1.8472248894858223,1.812697150278334,1.8385930061340332,108500
2021-04-23,1.8040653467178345,1.8385930874524365,1.7781696955171393,1.8040653467178345,167400
2021-04-26,1.7781697511672974,1.820466044525587,1.7695378671635862,1.7781697511672974,164800
2021-04-27,1.8040653467178345,1.8385930874524365,1.7695378117835743,1.7695378117835743,165500
2021-04-28,1.8385930061340332,1.8644886561894,1.8083813115026057,1.812697150278334,215400
2021-04-29,1.8385930061340332,1.8644886561894,1.8213290336301229,1.8385930061340332,171300
2021-04-30,1.8299610614776611,1.8558569193781262,1.8126972934109171,1.8472250353447541,142800
2021-05-03,1.7868014574050903,1.8644886115098733,1.7781695742601509,1.8299608731297876,399600
2021-05-04,1.7609059810638428,1.795433517037589,1.7436422130769698,1.795433517037589,205300
2021-05-05,1.7522740364074707,1.76953780379668,1.743642152712866,1.7609059201020754,111800
2021-05-06,1.7436420917510986,1.7609058585367268,1.7436420917510986,1.7609058585367268,93800
2021-05-07,1.8040653467178345,1.8040653467178345,1.752274044316444,1.752274044316444,168900
2021-05-10,1.8299610614776611,1.8558569193781262,1.795433525344173,1.804065409377545,133100
2021-05-11,1.8299610614776611,1.8299610614776611,1.795433525344173,1.8213291774442892,86500
2021-05-12,1.7350103855133057,1.82132922825512,1.7263785012391242,1.8126973439809386,421400
2021-05-13,1.700482726097107,1.7522740280167328,1.6832189587905648,1.735010260710191,412200
2021-05-14,1.7522740364074707,1.7522740364074707,1.717746501629052,1.7263783853236567,278500
2021-05-17,1.726378321647644,1.7781696219049934,1.7177464382714192,1.7522739717763187,300300
2021-05-18,1.7436420917510986,1.7522739751439127,1.7177464415726567,1.7263783249654707,207900
2021-05-19,1.7436420917510986,1.7436420917510986,1.6918507913942147,1.7263783249654707,137300
2021-05-20,1.7609059810638428,1.778169749050716,1.7263784450900965,1.7263784450900965,257700
2021-05-21,1.726378321647644,1.7954333886574432,1.7177464382714192,1.7954333886574432,197200
2021-05-24,1.700482726097107,1.7669482096472595,1.700482726097107,1.7177464934036488,200200
2021-05-25,1.6832189559936523,1.7177464905493638,1.6832189559936523,1.6832189559936523,294700
2021-05-26,1.717746376991272,1.7609057923326958,1.683218844718133,1.6918507277864177,694000
2021-05-27,1.6573232412338257,1.8385931106236968,1.6400594735491252,1.7263784148727996,4174200
2021-05-28,1.8472250699996948,1.8472250699996948,1.7263784854649904,1.7695379064415446,1017400
2021-06-01,1.993967056274414,2.0371264762759567,1.8644887962697854,1.8990163322710196,1410800
2021-06-02,2.114813804626465,2.123445689306558,1.9939672133047965,2.0457585213853555,681100
2021-06-03,2.140709400177002,2.1579731690654973,2.0457584654899192,2.0716543246230206,549500
2021-06-04,2.2874512672424316,2.2960831502742765,2.132077166868901,2.1579728159644356,836600
2021-06-07,2.3910341262817383,2.451457314142191,2.296083402501027,2.296083402501027,892600
2021-06-08,2.2874512672424316,2.4169295127201025,2.270187501178742,2.3996657466564133,729000
2021-06-09,2.4082977771759033,2.4428253114177982,2.2839984892648104,2.28745140732927,560500
2021-06-10,2.365138292312622,2.4255614755227053,2.313346992418265,2.4255614755227053,449500
2021-06-11,2.2788195610046387,2.3737702817213426,2.2045851142111705,2.3737702817213426,430000
2021-06-14,2.347874641418457,2.3565065251596877,2.2529237144645795,2.2874514552298435,255700
2021-06-15,2.32197904586792,2.3306109298161135,2.2814090060910974,2.3047152779715323,151100
2021-06-16,2.32197904586792,2.382402233505276,2.2788196261269515,2.32197904586792,217700
2021-06-17,2.296083450317383,2.313347218637033,2.2442919395580794,2.304715334477208,141100
2021-06-18,2.157972812652588,2.2442916428385615,2.0716539824666143,2.2442916428385615,347000
2021-06-21,2.0543904304504395,2.1666049213824174,2.0526639713467323,2.1666049213824174,177900
2021-06-22,2.114813804626465,2.1407094586667443,2.028494752025169,2.037126636705262,345100
2021-06-23,2.175236940383911,2.209764478199472,2.12344563366057,2.12344563366057,204500
2021-06-24,2.2270281314849854,2.2615556675079542,2.157973059439047,2.1752368274505316,175900
2021-06-25,2.175236940383911,2.209764478199472,2.1061818647527897,2.1925007092916915,451500
2021-06-28,2.1234452724456787,2.1925003363299855,2.080285857517987,2.1838684533444472,105300
2021-06-29,2.16660475730896,2.16660475730896,2.045758185810306,2.1148134577239643,381100
2021-06-30,2.209764242172241,2.218396125704151,2.157972940980783,2.2011323586403315,311200
2021-07-01,2.157972812652588,2.2296174622869787,2.0975496315224063,2.2097641107641723,196800
2021-07-02,2.157972812652588,2.2097641107641723,2.1234452805781987,2.157972812652588,63400
2021-07-06,2.157972812652588,2.1925003447269775,2.106181514541004,2.157972812652588,135300
2021-07-07,2.157972812652588,2.179552623099244,2.0457581276104975,2.157972812652588,179400
2021-07-08,2.045758008956909,2.140708922454669,2.045758008956909,2.12344515741877,121800
