Price,('Close', 'CRESY'),('High', 'CRESY'),('Low', 'CRESY'),('Open', 'CRESY'),('Volume', 'CRESY')
Ticker,CRESY,CRESY,CRESY,CRESY,CRESY
Date,,,,,
2020-10-23,2.6575963497161865,2.699121545633665,2.408446793111559,2.408446793111559,216153
2020-10-26,2.566241502761841,2.682511925202691,2.5413266290557894,2.657596242046552,69292
2020-10-27,2.474886655807495,2.5911570731900153,2.4333622728289663,2.5911570731900153,62444
2020-10-28,2.5164122581481934,2.5496322960849436,2.325397394146334,2.4748870589553458,71233
2020-10-29,2.5330216884613037,2.690816509371562,2.433362589719452,2.4831921390903777,241703
2020-10-30,2.616071939468384,2.690816360572769,2.474886841247434,2.499801513373877,103835
2020-11-02,2.8153910636901855,2.9150511661123213,2.6409867444921704,2.6409867444921704,223000
2020-11-03,3.072845935821533,3.2804710960208365,2.832001551345923,2.832001551345923,303841
2020-11-04,2.9897966384887695,3.0728462247061032,2.9565766016392967,2.9981017994730426,31682
2020-11-05,3.039625883102417,3.106065950140053,3.014711009735193,3.0479310432540108,65101
2020-11-06,2.9565765857696533,3.0479313324809065,2.9316617100381857,3.0147112958097444,58050
2020-11-09,3.2638609409332275,3.2887756133555732,3.0811512520898723,3.1891165189411277,245382
2020-11-10,3.1891164779663086,3.3219956060825124,3.1642007940514336,3.2804712200329647,136846
2020-11-11,3.1891164779663086,3.238946024533305,3.0894563730196754,3.1725059545688827,129590
2020-11-12,3.0977606773376465,3.3136912050071294,3.0645416546693958,3.130980711818523,172514
2020-11-13,3.08945631980896,3.1974207739634224,3.0230164533513815,3.0811511594345533,91469
2020-11-16,3.1725058555603027,3.247251083709501,3.072845956086416,3.114371150290144,75526
2020-11-17,3.3053858280181885,3.321995338263918,3.0147108994924197,3.0147108994924197,71336
2020-11-18,3.321995735168457,3.4964008750114592,3.197420953278869,3.3136913837784308,286671
2020-11-19,3.2555558681488037,3.3219957383969856,3.2555558681488037,3.2970810653024047,28514
2020-11-20,3.1891164779663086,3.288775571100301,3.1891164779663086,3.2223357034984073,40471
2020-11-23,3.214031219482422,3.2970807975962773,3.1891163460482654,3.2389458905540587,70722
2020-11-24,3.2721660137176514,3.371826117269423,3.155896398813565,3.2721660137176514,425050
2020-11-25,3.3053858280181885,3.355215370567937,3.1891162208604023,3.2472509232580395,55290
2020-11-27,3.3136913776397705,3.338606253026519,3.28877569280288,3.3053862168149855,53859
2020-11-30,3.2970809936523438,3.346911350571305,3.247251243820978,3.3386061899035457,101178
2020-12-01,3.355215549468994,3.4133502549663906,3.3219955153936738,3.363520709759716,138379
2020-12-02,3.3136913776397705,3.3884358014374794,3.189116595980959,3.3303010922017338,186515
2020-12-03,3.396740674972534,3.4133501857671615,3.321995448046489,3.321995448046489,159228
2020-12-04,3.496401071548462,3.5130109894373946,3.4050465231593323,3.429961399992731,286773
2020-12-07,3.4548757076263428,3.5296211440183574,3.4548757076263428,3.4714864341746856,234345
2020-12-08,3.562840700149536,3.57114525332542,3.438265926910575,3.438265926910575,181405
2020-12-09,3.5130105018615723,3.7206356608319187,3.496400586277954,3.5379249705119613,300161
2020-12-10,3.4216558933258057,3.554536040334148,3.38843585657372,3.488095966829977,274407
2020-12-11,3.4299609661102295,3.504705991880441,3.3801304092966977,3.3801304092966977,138685
2020-12-14,3.396740674972534,3.504705935300426,3.396740674972534,3.4382658684967318,117121
2020-12-15,3.338606119155884,3.4714862586738198,3.321995595809823,3.405046188914852,283707
2020-12-16,3.247251033782959,3.4216555516370057,3.247251033782959,3.4216555516370057,120187
2020-12-17,3.2306408882141113,3.2970809586761853,3.1974208529830745,3.2389460487937676,157490
2020-12-18,3.238945960998535,3.2970808693051414,3.1974207663134284,3.238945960998535,108332
2020-12-21,3.081151247024536,3.2389460608236034,3.081151247024536,3.1392861571228736,200516
2020-12-22,3.1808114051818848,3.2223357923767564,3.08115129748643,3.0894564582329513,115282
2020-12-23,3.2555558681488037,3.3053862261506466,3.1808114441399886,3.1808114441399886,209203
2020-12-24,3.3053858280181885,3.313690987866077,3.2057257311061322,3.2057257311061322,62955
2020-12-28,3.620975971221924,3.6458904413077207,3.3219956522288445,3.429961121555219,291474
2020-12-29,3.6957201957702637,3.6957201957702637,3.488095834016092,3.6541958090895044,213700
2020-12-30,3.9033455848693848,4.011310048551376,3.695720402074915,3.712330724289537,402975
2020-12-31,3.9780900478363037,4.110969786941624,3.8618202255285152,3.928260297443709,281152
2021-01-04,3.654195785522461,4.02792011993978,3.6292809108396513,4.02792011993978,258975
2021-01-05,3.8784306049346924,3.8867351587323316,3.57945047921673,3.6375855936007944,248448
2021-01-06,3.7455508708953857,3.9947004364958256,3.712330632016939,3.8950405293106347,184164
2021-01-07,3.961479902267456,3.9780898181057824,3.8202948081915937,3.9033451968333144,205524
2021-01-08,3.895040273666382,3.9780898535989957,3.8202948422769327,3.961479937612473,110989
2021-01-11,4.044529914855957,4.044529914855957,3.7870761917741116,3.845210903437754,284627
2021-01-12,4.55113410949707,4.609269221844962,4.1109697043096745,4.152494900193901,1046528
2021-01-13,4.443170070648193,4.600964682255387,4.360119273903466,4.567744849227569,293621
2021-01-14,4.584354400634766,4.6341849600572536,4.451474257925013,4.484694495964984,185289
2021-01-15,4.850114345550537,4.899944096182701,4.459779680031637,4.625879658255658,307418
2021-01-19,5.306888580322266,5.381633609611682,5.057738617599231,5.082653492454016,548099
2021-01-20,4.783674240112305,5.381633671898244,4.76706391862514,5.356718796755096,639465
2021-01-21,4.459779739379883,4.841809451543925,4.4016450295354,4.841809451543925,436803
2021-01-22,4.409949779510498,4.468084486605426,4.285375002439167,4.41825433294186,228110
2021-01-25,4.268764972686768,4.5262199072787235,4.194020344178693,4.385035204260608,327653
2021-01-26,4.501305103302002,4.526219979870949,4.301984876575153,4.31029024015656,155855
2021-01-27,4.144189834594727,4.56774471707009,4.069445212444706,4.517914159519977,423415
2021-01-28,3.9947006702423096,4.326899840664528,3.9947006702423096,4.127580824081315,388973
2021-01-29,4.003005027770996,4.160800034972465,3.9697851966654394,4.160800034972465,217277
2021-02-01,4.310290336608887,4.326899849968102,4.011310192190814,4.144190346315535,202356
2021-02-02,4.268764972686768,4.409950080429967,4.218935220348051,4.318595129750569,179974
2021-02-03,4.418254375457764,4.534524600216576,4.268764722478671,4.277069680715006,143898
2021-02-04,4.360119342803955,4.534524683131208,4.277069758922027,4.443170140861087,107514
2021-02-05,4.235544204711914,4.551133810997903,4.210629736375561,4.509609427287293,148803
2021-02-08,4.501305103302002,4.617574527290421,4.2521555281623495,4.2521555281623495,367716
2021-02-09,4.5428290367126465,4.567744720229989,4.360119150769435,4.534524483415282,211656
2021-02-10,4.526219844818115,4.700623975596894,4.351815309314258,4.5594396792521685,272465
2021-02-11,4.268764972686768,4.617574453233037,4.194020344178693,4.501305031109364,510080
2021-02-12,4.576049327850342,4.60096501386711,4.144190253187556,4.3684249517370235,469098
2021-02-16,4.899944305419922,4.974689339284997,4.567745144236465,4.725539766034862,429240
2021-02-17,4.883334636688232,4.916554470801223,4.609269386355756,4.808589200483853,335931
2021-02-18,4.4348649978637695,4.891638946060671,4.40995012146259,4.8584191108590975,421575
2021-02-19,4.335205078125,4.542829452409303,4.326899714617545,4.501305063222547,170367
2021-02-22,4.243849754333496,4.4514741103957025,4.202324559341014,4.335204697646896,300059
2021-02-23,4.293679714202881,4.326899548053558,4.052835109335328,4.235544600239124,258873
2021-02-24,4.459779739379883,4.542829324872001,4.301984717494708,4.492999573576729,313243
2021-02-25,4.376729965209961,4.567744813057464,4.277069657465556,4.4431700354645445,300264
2021-02-26,4.210629940032959,4.351815036992975,4.003005178362398,4.260459283840815,349933
2021-03-01,4.135884761810303,4.293679784639755,4.027920300024468,4.252155396370282,295869
2021-03-02,4.011309623718262,4.1441897590115495,3.9863947501226606,4.1441897590115495,298220
2021-03-03,3.886735200881958,4.094360380376592,3.836905449205303,4.027920306749306,481260
2021-03-04,3.778770685195923,3.9199549796060023,3.5711455086529407,3.853514906923245,546055
2021-03-05,3.7040255069732666,3.969785382428887,3.604365199542984,3.9282601868787603,193976
2021-03-08,3.654195785522461,3.953175091166292,3.3219956351555675,3.5130106862030885,646006
2021-03-09,3.836905002593994,3.919954579054879,3.687415360239371,3.7953798096385207,190807
2021-03-10,3.9033455848693848,3.961480296082765,3.820295187971529,3.9282604611036906,131838
2021-03-11,4.044529914855957,4.102665031244688,3.8618204163308496,3.936565855062852,214211
2021-03-12,4.0694451332092285,4.102664559904045,4.003005065644471,4.0445294501942515,106697
2021-03-15,4.243849754333496,4.385034850692864,4.027920035492753,4.102664657974128,600425
2021-03-16,4.160799980163574,4.426559030232305,4.0943599141026175,4.293679302835423,235571
2021-03-17,4.061140537261963,4.144190123212555,4.027920298156649,4.11096988410724,221570
2021-03-18,3.8701252937316895,4.127580198649429,3.836905057943087,4.077749642604007,134495
2021-03-19,3.9448704719543457,3.9780898995863647,3.8369052073437544,3.87012544442588,57028
2021-03-22,4.011309623718262,4.027919944173704,3.8618199774196156,3.944870365521702,111398
2021-03-23,3.936565637588501,4.1691048761216,3.8950404411120005,4.027920179441657,155344
2021-03-24,3.7870757579803467,3.994700109150224,3.7787703953975114,3.9448703620034635,157184
2021-03-25,3.8535149097442627,3.886735148472497,3.6957202935041735,3.778770687962223,88301
2021-03-26,4.011309623718262,4.160800079466992,3.8535146148293733,3.8535146148293733,170061
2021-03-29,4.301983833312988,4.434863952239832,4.210629308047648,4.252154496984159,448249
2021-03-30,4.360119342803955,4.50960980796663,4.3185949555880585,4.393339581081794,240783
2021-03-31,4.335205078125,4.4265596247310555,4.243850126793857,4.360119549747019,165462
2021-04-01,4.534524440765381,4.559439314598284,4.31859472476346,4.39333934626217,175273
2021-04-05,4.600964069366455,4.684013640873063,4.484693859807187,4.559438878888143,204298
2021-04-06,4.7421488761901855,4.841809182697129,4.6009645886929995,4.6009645886929995,257748
2021-04-07,4.659099578857422,4.933164021893107,4.634185107801997,4.775369403891513,212372
2021-04-08,4.733843803405762,4.808588829112445,4.684014056084669,4.733843803405762,135211
2021-04-09,4.87502908706665,5.057738572428348,4.775369183812516,4.791979504959087,300877
2021-04-12,4.916553974151611,5.049433297180666,4.841808950222734,4.941468847219559,317229
2021-04-13,4.7421488761901855,5.107569055690522,4.7006236810247835,4.933163721665897,398478
2021-04-14,4.659099578857422,4.933164021893107,4.6175743811648395,4.7504545281110095,110683
2021-04-15,4.733843803405762,4.875028896932279,4.609269030377986,4.69231941869656,153811
2021-04-16,4.725539207458496,4.7670635917917314,4.642488819891867,4.7089288871101465,97192
2021-04-19,4.700623512268066,4.767063579312419,4.65079417025362,4.733843748152762,93206
2021-04-20,4.526219844818115,4.725539660872591,4.451474407891339,4.725539660872591,134495
2021-04-21,4.5926594734191895,4.609269390490585,4.459779732122947,4.517914441872833,94637
2021-04-22,4.509609222412109,4.650793901404196,4.4099493299691614,4.60096415754523,101076
2021-04-23,4.567744731903076,4.634184800977231,4.492999300060234,4.534524495003474,60911
2021-04-26,4.7172346115112305,4.733844123683635,4.584354466881285,4.584354466881285,163520
2021-04-27,4.667405128479004,4.875029506329088,4.650794805903911,4.733844395153906,244973
2021-04-28,4.684014320373535,4.816894463510777,4.600964736819091,4.700623832359358,87585
2021-04-29,4.5926594734191895,4.733844173251129,4.551134276015625,4.733844173251129,186106
2021-04-30,4.675709247589111,4.700623717320645,4.501304721667928,4.526219596124518,110069
2021-05-03,4.634185314178467,4.767064252866967,4.592659709911526,4.717234903811964,180894
2021-05-04,4.733843803405762,4.733843803405762,4.468084341576511,4.592659114604288,212269
2021-05-05,4.733843803405762,4.791979318063791,4.6507942245372735,4.717234292357108,311914
2021-05-06,5.024518966674805,5.0826536767775705,4.684014450469088,4.783674358227478,778253
2021-05-07,5.27366828918457,5.60586864085123,5.190618707174229,5.281973652110663,601447
2021-05-10,5.5560383796691895,5.6556982881425215,5.315193769494088,5.315193769494088,497714
2021-05-11,5.439768314361572,5.688918276935999,5.38163360640175,5.547733581451367,321317
2021-05-12,5.21553373336792,5.414853950161199,5.190618858040661,5.365023390056542,223409
2021-05-13,5.190618515014648,5.331802799205509,5.066043741885904,5.257058582888332,152278
2021-05-14,5.564342975616455,5.630783045176299,5.22383888388805,5.232143841992398,203991
2021-05-17,6.145692348480225,6.228741922395145,5.630782561857604,5.6640027961485915,541149
2021-05-18,5.838407516479492,6.270267774686136,5.813493046405154,6.170607870763473,317331
2021-05-19,5.547733306884766,6.062642313659735,5.4729882813391875,6.062642313659735,256624
2021-05-20,5.730443000793457,5.788577703962178,5.547733124241702,5.547733124241702,240170
2021-05-21,5.481293201446533,5.813492728091014,5.406548176415887,5.80518736555424,230359
2021-05-24,5.381633758544922,5.639088686677783,5.248753612858573,5.539428779775559,167710
2021-05-25,5.090959072113037,5.4729887883775055,5.0079094857295265,5.4314635904606705,245689
2021-05-26,5.306888580322266,5.389938972621673,5.066043980609222,5.1407882004485135,254376
2021-05-27,5.182313442230225,5.331802681000519,5.107568822845078,5.331802681000519,171389
2021-05-28,5.223838806152344,5.381633412511889,5.1906185695042435,5.207228080740721,84213
2021-06-01,5.323498725891113,5.456378054063684,5.207228099564967,5.273668168376301,216460
2021-06-02,5.514513969421387,5.556038357761008,5.315193748535589,5.381633822164188,239659
2021-06-03,5.771967887878418,5.84671291748769,5.49790345385286,5.54773360850073,360459
2021-06-04,5.6390886306762695,5.888238193095003,5.506208486309547,5.855018359365857,200312
2021-06-07,6.054337024688721,6.054337024688721,5.672308148621398,5.68061270186629,285036
2021-06-08,5.813493251800537,6.062642818047318,5.738747815311396,6.062642818047318,273589
2021-06-09,6.012812614440918,6.104167556453596,5.830103135140606,5.830103135140606,247528
2021-06-10,5.954678058624268,6.1872172913832015,5.863322304864362,6.012812765632737,136641
2021-06-11,5.863322734832764,5.979593371551212,5.755358271042656,5.971288008073042,126728
2021-06-14,5.929762363433838,5.979592921653325,5.855018145004828,5.896542530920921,111807
2021-06-15,5.763663291931152,6.004507890905095,5.6307831503299575,5.954678141348443,159636
2021-06-16,5.722138404846191,5.846713190188655,5.639088817767937,5.755358239677493,109456
2021-06-17,5.323498725891113,5.680612729804995,5.265364019815614,5.664003218508473,338793
2021-06-18,5.1989240646362305,5.2985831582188405,5.157398868949644,5.281973646559287,116099
2021-06-21,5.165703773498535,5.273668228877348,5.107569066756097,5.265364080221393,112931
2021-06-22,5.1490936279296875,5.223839062880045,5.007909335318156,5.2155336997660635,154015
2021-06-23,5.1989240646362305,5.273668283641923,5.0992641616035055,5.16570382714195,89323
2021-06-24,5.207228183746338,5.33180296064708,5.1823137140362565,5.223838909486541,66737
2021-06-25,5.049433708190918,5.298583268600564,4.9829936365433145,5.215533684947393,167812
2021-06-28,4.833503723144531,5.099263995543955,4.816894212025873,5.074349121778401,211656
2021-06-29,4.908249378204346,4.941469211409938,4.692319652917864,4.816894432163902,207262
2021-06-30,4.966384410858154,4.99129928739049,4.733844349047751,4.8999443353801695,421064
2021-07-01,5.1490936279296875,5.198924187713304,5.024518847370915,5.024518847370915,166893
2021-07-02,5.423157691955566,5.481293206137537,5.0494333759325745,5.1407879119398325,225249
2021-07-06,5.298583030700684,5.481293320709391,5.182313618806598,5.481293320709391,225044
2021-07-07,5.27366828918457,5.348413722443995,5.049433608306531,5.281973652110663,201845
2021-07-08,5.398242950439453,5.423157824504932,5.1075690149504895,5.182313637146925,93513
2021-07-09,5.6390886306762695,5.688918381269988,5.398243217239684,5.4480737772835415,233220
2021-07-12,5.448073863983154,5.59756352286833,5.406548666435828,5.57264864717498,61422
2021-07-13,5.580953121185303,5.605868805972415,5.340108516811103,5.398243225930703,135517
2021-07-14,5.481293201446533,5.68061259365319,5.365022982632177,5.639088209319559,127852
2021-07-15,5.381633758544922,5.497903582476672,5.306888727186985,5.4065486340892095,52429
2021-07-16,5.240448474884033,5.381633574250245,5.240448474884033,5.381633574250245,71847
2021-07-19,4.866723537445068,5.099263977326313,4.684014059092041,5.099263977326313,388053
