Price,('Close', 'CRES.BA'),('High', 'CRES.BA'),('Low', 'CRES.BA'),('Open', 'CRES.BA'),('Volume', 'CRES.BA')
Ticker,CRES.BA,CRES.BA,CRES.BA,CRES.BA,CRES.BA
Date,,,,,
2020-09-30,29.789043426513672,31.016306247228528,29.454334053378222,29.751851869238024,264547
2020-10-01,32.131996154785156,32.72703463907977,29.826228251139547,29.826228251139547,393027
2020-10-02,31.83448028564453,32.094809455103274,30.867546717333624,32.094809455103274,193870
2020-10-05,32.31794738769531,32.72703692328845,31.425393991660005,31.94604940723004,155959
2020-10-06,33.06174087524414,33.76834815665373,31.983238569660028,32.1319959936361,643331
2020-10-07,34.14025115966797,34.40058035072248,32.68985068688274,33.50802396095533,493404
2020-10-08,35.06999206542969,35.330321225950016,34.02867835181716,34.363387690838834,309510
2020-10-09,35.962547302246094,36.03692747857936,34.10305753625804,35.06999104318435,490656
2020-10-13,36.9666748046875,37.41295296371273,35.107184915806435,36.07411848663703,617784
2020-10-14,37.896419525146484,38.0451798867653,35.70222029784779,36.780725598412005,356616
2020-10-15,37.63609313964844,38.56584107581538,35.33032493486394,37.85923369857738,431413
2020-10-16,36.70634460449219,38.491457190499055,35.702219506980526,37.18981430480918,393518
2020-10-19,36.52039337158203,38.37988602222709,35.85097765729224,36.44601319700125,424678
2020-10-20,36.89229202270508,37.338570150269796,36.074115943581205,36.66915442315706,302875
2020-10-21,38.08236312866211,38.45426105165949,37.115429700256286,37.115429700256286,358692
2020-10-22,38.60302734375,38.86335651567732,37.71047101956174,37.933611564843254,257508
2020-10-23,41.950103759765625,42.6195223808593,37.93360667554621,38.677402540344936,594709
2020-10-26,39.71872329711914,41.65259347852824,37.93361348676807,41.65259347852824,361852
2020-10-27,36.52039337158203,39.79309762538746,35.255939189114606,38.6774037920816,237199
2020-10-28,34.400577545166016,36.297258986619134,33.47083260184652,35.33032248848552,182173
2020-10-29,36.78071975708008,37.48732696984627,33.47082712870767,33.47082712870767,179896
2020-10-30,36.44601821899414,37.22700576700375,35.293135603773464,37.22700576700375,354704
2020-11-02,40.016231536865234,40.53688978253157,36.44600984187114,37.26418583000323,381915
2020-11-03,40.871604919433594,43.28894168150836,38.751785942381964,40.16499761759346,532924
2020-11-04,39.79309844970703,41.61539958657661,39.4955806736894,41.61539958657661,131134
2020-11-05,41.24350357055664,41.68978171976733,39.793100317739096,40.90879422653141,166030
2020-11-06,40.42532730102539,41.689781564329785,39.7931001693732,41.243503416783014,159108
2020-11-09,41.987300872802734,42.879857200199545,40.611277754928025,40.611277754928025,289701
2020-11-10,41.838539123535156,43.14018494475533,40.90879420014133,41.9872994826657,234752
2020-11-11,41.652591705322266,42.39638767200992,41.3922625312878,42.359199045063114,189967
2020-11-12,40.202186584472656,43.1401846201465,39.830288617913475,41.65258982544098,192454
2020-11-13,39.198062896728516,42.02448616153099,37.933608688098175,40.90879230514022,284463
2020-11-16,41.05755615234375,42.47076790504255,38.677407884716025,39.346823669839786,263091
2020-11-17,43.363319396972656,43.47488819396096,40.53689327861356,41.28068916316038,199564
2020-11-18,44.850914001464844,47.08230179616986,43.028612797734894,43.14018453024518,651775
2020-11-19,43.363319396972656,46.04098516703495,43.140181802996054,44.5533933979413,232081
2020-11-20,44.62777328491211,45.334377613603465,43.06580135172127,44.1071149976923,269088
2020-11-24,44.3674430847168,46.48726187724576,43.8095961881812,44.999670153150845,199636
2020-11-25,43.54927062988281,46.30131671702368,43.4748904518714,44.62777588987637,147652
2020-11-26,43.995548248291016,44.330254652674135,42.39638468963078,43.549270113978125,63754
2020-11-27,43.14018630981445,44.44182924375292,42.768285400220265,44.03273970743377,125836
2020-11-30,43.66083526611328,44.59058008135849,42.8426592430038,43.14017992665705,169847
2020-12-01,43.995548248291016,44.99967331837782,43.660838915439165,43.660838915439165,139837
2020-12-02,43.400508880615234,44.77653188001252,41.83853690639314,43.512080608285046,230613
2020-12-03,43.58646011352539,44.330256051358475,43.36332250356299,43.40051112906712,119242
2020-12-04,44.62777328491211,44.99967122479237,43.623648261541675,43.623648261541675,188878
2020-12-09,43.809600830078125,46.45007524873371,43.140185069000395,44.70215420202549,592785
2020-12-10,43.54927062988281,44.62777588987637,42.396385191877854,43.95835721624243,178370
2020-12-11,43.512081146240234,44.255877054735265,42.91704266236299,43.17737181602999,37800
2020-12-14,43.66083526611328,44.627771631049384,42.54514148781903,42.91703941391711,165748
2020-12-15,42.656715393066406,44.59058542627639,42.54514658755731,44.59058542627639,192267
2020-12-16,41.131935119628906,43.437703136685734,41.05755493937504,42.396386470069274,146440
2020-12-17,41.24350357055664,41.652590165726295,40.61127643654723,41.13193476537117,319068
2020-12-18,40.68565368652344,42.39638305210027,40.61127351226605,41.280689223645304,266216
2020-12-21,39.384010314941406,40.87160510370141,38.30550797331155,40.49970713862861,303756
2020-12-22,40.27656173706055,40.722839826930894,38.677401266121194,38.677401266121194,449142
2020-12-23,41.50383377075195,41.65259120522208,39.607152321389506,39.644340947889816,160737
2020-12-28,43.363319396972656,43.88397475907427,42.02448504770721,42.02448504770721,501116
2020-12-29,45.260005950927734,45.89223018393004,43.958360072328716,44.627778789456485,492179
2020-12-30,47.974857330322266,50.57814597830487,45.37157161080841,45.37157161080841,1316828
2021-01-04,47.41701126098633,50.57814690690211,47.231062277607094,48.71865414464097,329975
2021-01-05,48.71865463256836,49.87153716967845,46.11536883918664,46.18974901897702,302726
2021-01-06,49.38806915283203,52.2144983430376,48.34675544733689,48.34675544733689,406101
2021-01-07,51.28474807739258,51.47069997760421,48.71865109595146,49.388066808532606,238354
2021-01-08,50.503761291503906,52.028544636578175,50.243432142006476,51.32194029190648,158727
2021-01-11,50.65252685546875,52.251687612015175,48.38395030879464,50.28062886890126,348112
2021-01-12,59.24337387084961,60.76815141069586,51.32194203237089,51.32194203237089,1749333
2021-01-13,59.16899108886719,63.222682984788776,52.809534165481644,60.842534850573934,402746
2021-01-14,61.437564849853516,61.62351674293444,58.387998316047636,58.98303968835699,366988
2021-01-15,64.41275787353516,64.63589549290377,59.57808407381765,62.10699271182965,406760
2021-01-18,66.7557144165039,66.79290011174712,62.776399898241465,64.4127520540007,235376
2021-01-19,69.80526733398438,71.59037963853483,66.94165285127538,66.94165285127538,683692
2021-01-20,65.45407104492188,71.70195919208287,64.26399404420962,69.805277815813,833675
2021-01-21,59.578086853027344,65.08217962454452,59.35494922324976,65.08217962454452,452774
2021-01-22,59.28055953979492,60.916911738402575,56.78884261719776,60.916911738402575,172923
2021-01-25,56.4913215637207,60.433438343504136,55.78471141601353,59.50369061523127,182561
2021-01-26,60.247493743896484,60.99128960141761,55.93347308472433,55.93347308472433,158774
2021-01-27,57.681396484375,61.735088186842546,57.197929741316905,61.065669542718965,241906
2021-01-28,55.37562561035156,60.21030474610606,55.2268711180916,57.755773626695195,226065
2021-01-29,54.631832122802734,56.15661551946022,54.03679655679463,55.375628044547234,161936
2021-02-01,58.42518997192383,59.42931496834417,54.706210672936265,54.706210672936265,202181
2021-02-02,58.35081481933594,59.50369434347201,58.23924602206268,59.42931709760225,130049
2021-02-03,60.58220291137695,62.3673153943735,58.759898876711276,58.759898876711276,339696
2021-02-04,60.17311096191406,62.106983715849054,59.50369234383329,61.251619060874035,190383
2021-02-05,60.061546325683594,62.10698801472233,58.75990054957941,60.99129414532051,157013
2021-02-08,62.77640151977539,63.85490970537113,58.75990120252228,60.06154699309042,213315
2021-02-09,61.21442794799805,63.96647382641329,60.3218717364935,63.22267795964901,210930
2021-02-10,61.88384246826172,63.81771529083423,60.99129208839144,61.36319003231647,222059
2021-02-11,59.131805419921875,63.22268301418336,58.536763993388355,62.06979757144659,357926
2021-02-12,59.68965148925781,60.619399357493634,57.71859280264566,60.06154946516459,175973
2021-02-17,62.40450668334961,63.03673383371442,59.689652020750124,59.87559808189035,673112
2021-02-18,57.049171447753906,62.962353089285514,56.5285131343321,62.330125973978674,443572
2021-02-19,56.75164794921875,58.759897998335084,56.156612416093914,57.42106658456992,376283
2021-02-22,54.40869140625,57.42106647413074,54.29712261006225,57.27230612690135,232143
2021-02-23,54.29712677001953,55.78471864241046,51.6938409933354,54.44588712864615,161005
2021-02-24,57.607025146484375,57.97892312982121,54.14836863020769,54.66902697826684,380661
2021-02-25,57.681396484375,58.75989876835559,56.007852802534664,58.016102877968166,370498
2021-02-26,56.37975311279297,58.388003272470215,53.218623374509356,58.016105311675815,263417
2021-03-01,53.92522430419922,56.974790902409055,53.70208671333926,56.528509863752014,266054
2021-03-02,53.516136169433594,55.04091950709115,52.95829217817918,54.11117756935469,682437
2021-03-03,52.809532165527344,54.59464466281871,51.69383831895457,54.59464466281871,855658
2021-03-04,51.32194137573242,53.40456875875583,49.46245159500841,52.14011453647601,824514
2021-03-05,50.503761291503906,52.51201138366274,49.46245055045151,51.32194029190648,182774
2021-03-08,52.25168228149414,53.18143008153243,50.05748614167099,51.13598843561058,373913
2021-03-09,53.14423751831055,53.40456666308999,50.83847262346901,52.0657352448937,302978
2021-03-10,52.62358093261719,54.29712465225205,51.5450786242802,54.29712465225205,299468
2021-03-11,54.25993728637695,54.66902682397426,51.58227415668403,53.3301952591278,347389
2021-03-12,54.111183166503906,54.66902721546057,52.14011857502268,54.297129230510166,333264
2021-03-15,56.193809509277344,57.83016177945747,53.47895486288344,54.29712806950462,398273
2021-03-16,55.450008392333984,57.64420449524124,54.52026060793808,56.305373074093374,340211
2021-03-17,54.706214904785156,55.41281926917171,54.37150264212839,54.96654406154599,170133
2021-03-18,52.51201248168945,54.706214522343224,52.437635233250944,54.706214522343224,91534
2021-03-19,53.92522430419922,54.29712224127819,51.6938366817254,52.51200980052428,123607
2021-03-22,54.0739860534668,54.29712365011647,52.43763391647375,52.883909109773086,254566
2021-03-23,52.921104431152344,55.67315060436213,52.288877290985894,54.29712751775723,53225
2021-03-25,51.32194137573242,53.55332911260123,49.46245159500841,52.36325799571284,172299
2021-03-26,51.39632034301758,54.148366481912426,50.98723667743364,51.32194309207622,168329
2021-03-29,55.04092788696289,56.49133419892042,53.962425435046306,53.962425435046306,1043302
2021-03-30,56.52851486206055,57.27231080198568,56.156616892097986,56.900412832023115,398803
2021-03-31,57.42106628417969,57.718586977654255,55.040918307194595,56.1566121223185,499686
2021-04-05,60.21031188964844,60.24750344559458,58.313630390464496,58.75990563406639,338821
2021-04-06,63.48301315307617,63.92928837292111,60.99129617608744,61.14005067807733,400151
2021-04-07,62.181358337402344,65.97472058502153,61.80946042235753,63.222674842302546,252910
2021-04-08,63.33425521850586,63.96648237544549,62.181369713858544,62.181369713858544,113615
2021-04-09,65.11936950683594,65.82597393526923,63.892100860750425,65.34250713087403,1183458
2021-04-12,66.16068267822266,67.64827469959675,64.7846594727578,66.49539498288857,1113667
2021-04-13,63.33425521850586,68.42925817247499,62.925165680030126,66.56976825704604,243126
2021-04-14,62.0326042175293,64.6358898837705,61.80946661752466,63.22268117911627,144096
2021-04-15,63.63176345825195,64.63588849361393,60.61939420910325,62.03260288336289,119988
2021-04-16,63.52018737792969,63.966468374110896,62.62763709944042,63.966468374110896,51374
2021-04-19,63.222679138183594,63.520193976273035,62.33012291004089,63.44581673098497,152207
2021-04-20,61.54914093017578,63.22268473829902,60.693776177379526,63.22268473829902,115005
2021-04-21,62.85078048706055,62.999540832891455,60.24749493429945,60.99129080651691,83204
2021-04-22,61.92103958129883,63.036733513282236,60.99129756644821,61.54914160397103,67307
2021-04-23,61.99542236328125,62.4788891455585,61.25162641255661,61.73509319483385,77174
2021-04-26,64.22679901123047,64.710265709168,63.22267406722583,63.22267406722583,330875
2021-04-27,64.7846450805664,65.45406368424577,64.33836991607143,65.45406368424577,597790
2021-04-28,65.04498291015625,66.49538910259092,64.11524090748517,65.60283279730905,208231
2021-04-29,63.706146240234375,65.45406715543095,63.25987105207237,65.45406715543095,529669
2021-04-30,64.56150817871094,64.89621455560952,63.259868363925115,63.5573831910782,179781
2021-05-03,65.26811981201172,66.16067610758103,64.56151542911577,66.16067610758103,425907
2021-05-04,66.64413452148438,66.79289486157616,63.036724094708795,65.04497404360568,685223
2021-05-05,66.83009338378906,68.05735606795756,65.49126189714502,66.86728493692674,308750
2021-05-06,70.21437072753906,71.36725623043732,66.941666138574,67.20199531203289,842876
2021-05-07,73.67301177978516,76.75976990375723,72.14822849304286,73.63582608623474,844595
2021-05-10,78.06141662597656,78.84240411343902,76.23911834550178,76.38787870362857,678739
2021-05-11,76.68538665771484,80.32998874741935,75.8672135470973,78.06140959684119,312719
2021-05-12,74.00772857666016,76.23911631842002,73.44987871275146,76.23911631842002,260124
2021-05-13,74.00772857666016,75.86721836146003,72.14823293492282,74.08210582527717,249443
2021-05-14,78.91678619384766,79.32587573949876,74.0077350737862,74.0077350737862,199362
2021-05-17,87.65637969970703,88.5117502282118,80.47875008316427,80.47875008316427,709011
2021-05-18,83.34236907958984,87.65638421029185,83.30517752680095,87.65638421029185,464656
2021-05-19,80.85065460205078,84.04897595727653,79.80933794828537,84.04897595727653,254759
2021-05-20,83.08203125,84.42086258431169,80.85064374050157,80.85064374050157,457763
2021-05-21,80.5531234741211,83.30516925459787,79.95808797327291,83.15640891515162,227438
2021-05-26,78.7308349609375,79.51182244494649,75.12342411276808,78.47050579960117,163638
2021-05-27,75.90441131591797,80.33000152681007,75.75565680445878,78.8424095567141,433213
2021-05-28,76.09036254882812,77.46638569434975,75.79284181473882,76.61102090501544,293656
2021-05-31,74.86309051513672,76.90852627407814,74.60276136922718,76.61101143370811,235570
2021-06-01,78.39612579345703,78.8424009932384,76.90852812799864,76.98291123258711,550402
2021-06-02,82.07791137695312,82.56137811497724,79.06553629516851,79.06553629516851,506039
2021-06-03,86.09441375732422,86.83820965958972,82.56138029309443,82.56138029309443,634624
2021-06-04,83.45394134521484,85.3506227621189,81.29693076185703,85.16467084739293,371985
2021-06-07,89.59025573730469,89.99934524094216,83.71426576217596,83.75145731439865,987572
2021-06-08,85.64814758300781,89.59026510898643,84.7183996787449,89.59026510898643,841042
2021-06-09,88.2142333984375,90.3712438757292,87.7307666436361,88.25142495094141,1080619
2021-06-10,86.87541198730469,90.5943919599128,86.28037636307499,88.51176434663986,517147
2021-06-11,85.23905181884766,86.9869728315326,84.04897482247836,86.9869728315326,628714
2021-06-14,86.94977569580078,87.76795467645191,84.90433410111014,86.46630896038747,142798
2021-06-15,85.23905181884766,88.51175623769129,83.30517889609912,86.2803684585536,224238
2021-06-16,84.79277801513672,86.05723236972577,82.93328803984048,85.53657400525522,233944
2021-06-17,80.29280853271484,84.49526104422903,78.84240814492425,83.67708196116415,250692
2021-06-18,78.0986099243164,79.62339337953597,76.57382646909686,79.62339337953597,123120
2021-06-22,77.05728912353516,78.76801854622853,74.37962618861835,78.28455179011681,234658
2021-06-23,77.57794952392578,78.84240377720467,76.61101598563167,77.13167430838621,291288
2021-06-24,77.2060546875,80.70189687402365,77.1688631323853,78.28455707338617,337015
2021-06-25,75.71846008300781,77.28042920228401,75.42093936650872,77.24324350542483,402845
2021-06-28,72.63169860839844,75.79282801196277,72.52012396073056,72.89202188214618,169169
2021-06-29,74.00772857666016,75.04903934198562,71.0325390640429,72.66889124605427,286661
2021-06-30,75.49531555175781,75.79283038403946,72.37137174270963,74.37962175259325,224016
2021-07-01,78.54487609863281,79.51181540813815,75.64407574092797,75.64407574092797,201933
2021-07-02,83.639892578125,83.75146138327602,78.91678192306424,78.91678192306424,251023
2021-07-05,85.42500305175781,86.2803736902035,83.75146504439756,83.75146504439756,100990
2021-07-06,81.8919677734375,84.75558259258224,80.36718441153172,84.75558259258224,79924
2021-07-07,81.18535614013672,82.56137912556277,78.50769327262171,82.56137912556277,131468
2021-07-08,84.12335205078125,84.34648964171477,80.0324688846268,80.0324688846268,108589
2021-07-12,84.16055297851562,86.28037804690419,84.1233672779205,84.90434898755302,115207
2021-07-13,85.49938201904297,85.53656771595809,83.30517990967115,85.35062166056966,114629
2021-07-14,83.67707824707031,86.6522678588682,82.78452194922471,85.57375964787501,132723
2021-07-15,83.04484558105469,84.42086856170123,81.96634329884853,84.42086856170123,45615
2021-07-16,81.96634674072266,83.15641787058229,81.81758638525582,82.11510709618949,31038
2021-07-19,76.57382202148438,79.58619720235978,75.49531971325656,79.58619720235978,300426
2021-07-20,80.5531234741211,81.07378173371457,76.98290461209518,77.0200903042541,152528
2021-07-21,84.23492431640625,84.42087036419873,80.85065119137161,80.85065119137161,88063
2021-07-22,86.50350952148438,86.94978475236863,84.45806771374339,85.20186366984233,267228
2021-07-23,84.60682678222656,86.50350819834907,84.42087486757721,86.50350819834907,63204
2021-07-26,84.79277801513672,86.57789073419632,84.64402350266346,85.83409474407783,73161
2021-07-27,82.3010482788086,84.79276505041868,82.07791068727813,84.79276505041868,99578
2021-07-28,84.64400482177734,84.82995084979976,82.26385700730789,84.49524448519736,189875
2021-07-29,85.90845489501953,86.20597557460259,84.79276113198839,85.20185060218087,154911
2021-07-30,83.49112701416016,86.57787938274599,83.30517511254214,86.0572210865403,75723
2021-08-02,85.20185852050781,85.49937922774129,83.49112909625894,83.49112909625894,162264
2021-08-03,83.08203125,85.53655633906091,82.18947507481326,85.53655633906091,59947
2021-08-04,82.07791137695312,83.9745926347735,81.11097790090489,83.9745926347735,61083
2021-08-05,81.96634674072266,83.67707618624743,81.92915518762157,83.30517822604912,106746
2021-08-06,80.92503356933594,82.11511060701471,79.6605792792125,81.89197299274299,155563
2021-08-09,78.58207702636719,82.18948798576287,78.47050821905987,80.32999810241137,58277
2021-08-10,79.58619689941406,80.85065110807483,78.17298233851014,78.6936406428925,86003
2021-08-11,78.76802062988281,80.06966643610642,77.72670984184151,79.66057691744506,135346
2021-08-12,78.80522155761719,80.70190316218641,76.61102505976187,77.24325226128495,258687
2021-08-13,78.76802062988281,79.92090607868978,77.35481187676871,79.58619966720553,35842
2021-08-17,75.08623504638672,78.54488565165444,73.78458919658824,78.54488565165444,309622
2021-08-18,72.7060775756836,75.79282981100779,72.1482277518504,75.08622550062697,179933
2021-08-19,69.73089599609375,72.85483986495687,69.02428580990394,72.81764831385814,323052
2021-08-20,71.59038543701172,72.14822941678099,70.66063766148005,70.66063766148005,208386
