Price,('Close', 'CECO2.BA'),('High', 'CECO2.BA'),('Low', 'CECO2.BA'),('Open', 'CECO2.BA'),('Volume', 'CECO2.BA')
Ticker,CECO2.BA,CECO2.BA,CECO2.BA,CECO2.BA,CECO2.BA
Date,,,,,
2020-08-12,12.049585342407227,12.199579796863649,11.749595479852898,11.949588403675289,52012
2020-08-13,12.099583625793457,12.299576546541806,11.7995937678502,12.049585157196002,64429
2020-08-14,12.199579238891602,12.199579238891602,11.799593409540968,12.199579238891602,135378
2020-08-18,11.99958610534668,12.299575948708632,11.749594728151958,12.299575948708632,85137
2020-08-19,11.849592208862305,12.099583597626138,11.699596803419123,11.999586660664018,71141
2020-08-20,11.899589538574219,11.999586473980639,11.549602171934655,11.799593556809251,167318
2020-08-21,11.849592208862305,12.14958111246573,11.59960082009847,12.049585129145077,184815
2020-08-24,11.549602508544922,11.899589885384781,11.09961819338426,11.899589885384781,166907
2020-08-25,11.99958610534668,11.99958610534668,10.799627685540298,11.649597795817499,246661
2020-08-26,11.599600791931152,11.999586631525414,11.499603855211856,11.949588163165766,75765
2020-08-27,11.549602508544922,11.899589885384781,11.199614178063584,11.199614178063584,57964
2020-08-28,12.599566459655762,12.599566459655762,11.349609507453463,11.349609507453463,358787
2020-08-31,12.999551773071289,12.999551773071289,12.049584718844367,12.599565946125669,177807
2020-09-01,12.999551773071289,13.04955023984985,12.449570545789985,12.999551773071289,65202
2020-09-02,12.849557876586914,12.99955232970383,12.199579687916838,12.99955232970383,91390
2020-09-03,12.449570655822754,12.849557439945002,12.299576207802811,12.299576207802811,18591
2020-09-04,12.599566459655762,12.799559381279835,12.199579662766142,12.69956244364706,178764
2020-09-07,12.799559593200684,12.799559593200684,12.199579864753195,12.59956666826535,80081
2020-09-08,12.499568939208984,12.849557250963407,12.199579093939683,12.849557250963407,121824
2020-09-09,12.799559593200684,12.799559593200684,12.449571259332734,12.799559593200684,117166
2020-09-10,12.499568939208984,12.999551696777344,12.39957200623874,12.94955323029222,280998
2020-09-11,12.849557876586914,12.849557876586914,12.099583703719386,12.099583703719386,284828
2020-09-14,12.399572372436523,12.999552080694386,11.999586536025587,12.999552080694386,276873
2020-09-15,12.449570655822754,12.449570655822754,11.899589423680563,11.999586358121487,263495
2020-09-16,12.299576759338379,12.449571214084346,11.399607169938115,11.949588426742473,125195
2020-09-17,11.449604988098145,12.399572039281223,11.299610541884503,12.299576059685938,159672
2020-09-18,12.099583625793457,12.149581140749442,11.499603909906941,11.499603909906941,43161
2020-09-21,12.099583625793457,12.199579609346896,11.749595299252745,12.149581140749442,63268
2020-09-22,12.699562072753906,12.699562072753906,11.699596540196254,12.349574708543596,160663
2020-09-23,12.899555206298828,12.899555206298828,12.549567836180264,12.69956228713944,198670
2020-09-24,12.899555206298828,13.099549079099678,12.599566304380476,12.999552142699253,63102
2020-09-25,13.599532127380371,13.749526581356761,12.7995594810095,13.199545327374194,318568
2020-09-28,13.649529457092285,13.799524862667813,13.199545147648639,13.649529457092285,136764
2020-09-29,13.699527740478516,13.799524676177484,13.049550519359592,13.649529272629032,219818
2020-09-30,13.899520874023438,13.949519342649142,13.499535032300745,13.699527953162091,81534
2020-10-01,13.899520874023438,13.949519342649142,13.549533500926449,13.949519342649142,55397
2020-10-02,14.099514961242676,14.099514961242676,13.699528159843995,13.849523567984058,114880
2020-10-05,13.999517440795898,14.249508823667254,13.999517440795898,14.099514375401018,85887
2020-10-06,13.999517440795898,13.999517440795898,13.249543292181833,13.999517440795898,333268
2020-10-07,13.799524307250977,14.149511665557638,13.499534461815676,13.849522773763766,67932
2020-10-08,14.499500274658203,14.499500274658203,13.199544886891593,13.799524590058166,304848
2020-10-09,14.299507141113281,14.599496988143352,13.999517294083212,14.599496988143352,22055
2020-10-13,14.449501991271973,14.449501991271973,13.499534910519278,13.999517684982957,208150
2020-10-14,14.799489974975586,14.849488442002007,13.999517363477175,13.999517363477175,71421
2020-10-15,14.899486541748047,14.999483479736213,14.49950069707834,14.94948501074213,102908
2020-10-16,14.999483108520508,15.149477558149131,14.099514503465858,14.899486173007123,25231
2020-10-19,15.24947452545166,15.699458828917024,14.499500368462234,14.999483139788518,65554
2020-10-20,15.799455642700195,15.799455642700195,14.89948608907389,15.249474407757695,95471
2020-10-21,15.949450492858887,15.999448961592156,15.049481870225916,15.799456040300548,51416
2020-10-22,16.999414443969727,16.999414443969727,15.349471658805722,15.999448888442096,219088
2020-10-23,17.449399948120117,17.449399948120117,15.999449109645324,16.749423286659948,112048
2020-10-26,16.999414443969727,17.099411380979078,16.299437792187213,16.999414443969727,64078
2020-10-27,16.349437713623047,16.999414963108848,15.34947212755782,16.999414963108848,69016
2020-10-28,15.24947452545166,15.999448682441086,14.999483139788518,15.949450214580166,66242
2020-10-29,15.449467658996582,15.4994661275557,14.999483349247452,15.299473206960695,56718
2020-10-30,15.699459075927734,15.699459075927734,15.199476296734867,15.449467686331301,11000
2020-11-02,15.899452209472656,16.399434995350934,14.999483576348348,15.699459285849642,33338
2020-11-03,15.899452209472656,16.499431933983182,15.699459285849642,16.299438056718685,67213
2020-11-04,16.39943504333496,16.499431982259797,15.699459331785569,15.699459331785569,121599
2020-11-05,17.099411010742188,17.24940545936706,16.04944605580228,16.399434374115582,65168
2020-11-06,17.099411010742188,17.24940545936706,16.699425178648227,17.149408524522848,9850
2020-11-09,16.899417877197266,17.599394544315054,16.599428966879913,17.299403726714726,41394
2020-11-10,16.499431610107422,16.899417449501925,16.299437736768706,16.799420512832565,39031
2020-11-11,16.449434280395508,16.89941763954349,15.999449013964574,16.749423186494163,49940
2020-11-12,16.099445343017578,16.899417000554664,16.099445343017578,16.899417000554664,8136
2020-11-13,15.599462509155273,15.99944833610123,15.499465575598066,15.99944833610123,30340
2020-11-16,15.749457359313965,15.999448745969742,15.299473054061858,15.999448745969742,22503
2020-11-17,15.999448776245117,16.099445712553234,14.999483227729797,15.599462938295574,84422
2020-11-18,16.19944190979004,16.299436934253137,15.999448046298179,15.999448046298179,85436
2020-11-19,16.2994384765625,16.349437900808002,15.599463702672615,16.349437900808002,72509
2020-11-20,15.899452209472656,16.549429449657826,15.79945622448189,15.999449148104905,11079
2020-11-24,15.849453926086426,16.349436687746675,15.499465611467679,15.649460058509177,6952
2020-11-25,15.999448776245117,16.349437099682063,15.499466001987457,15.999448776245117,15534
2020-11-26,16.099445343017578,16.24943979039542,15.849453961626878,15.999448409004723,9824
2020-11-27,16.099445343017578,16.099445343017578,15.749457027614024,16.099445343017578,11511
2020-11-30,15.799455642700195,16.099445493908966,15.699458707750123,16.099445493908966,11803
2020-12-01,16.19944190979004,16.299436934253137,15.699458204701804,15.699458204701804,21826
2020-12-02,16.39943504333496,16.499431982259797,16.099446133843426,16.499431982259797,35833
2020-12-03,16.2994384765625,16.499432358978474,15.999449560221551,16.499432358978474,42192
2020-12-04,16.2994384765625,16.44943484201599,15.999449560221551,16.09944650142954,62451
2020-12-09,15.749457359313965,15.799455827373412,15.499465972658188,15.499465972658188,7502
2020-12-10,15.649460792541504,15.899452185097383,15.449467869225096,15.899452185097383,11227
2020-12-11,16.19944190979004,16.249439422021588,15.699458204701804,15.699458204701804,24715
2020-12-14,15.899452209472656,16.1994430253694,15.549464831542751,15.549464831542751,45357
2020-12-15,16.04944610595703,16.19944246233354,15.84945414292652,16.19944246233354,27348
2020-12-16,16.2994384765625,16.2994384765625,15.499466761464628,15.999449560221551,126076
2020-12-17,16.2994384765625,16.2994384765625,15.899452619013564,15.899452619013564,18274
2020-12-18,16.04944610595703,16.449433846583855,15.899451656863423,16.399434425364053,54300
2020-12-21,15.449467658996582,15.899451968745712,15.349471675519814,15.349471675519814,5436
2020-12-22,15.949450492858887,15.999448961592156,15.149477854050984,15.999448961592156,6285
2020-12-23,15.799455642700195,15.999448558958893,15.249474407757695,15.999448558958893,97
2020-12-28,15.1494779586792,15.449467819509193,14.99948350508494,15.399469350430614,30420
2020-12-29,15.449467658996582,15.799455985268942,14.999483349247452,15.14947780128334,563
2020-12-30,15.19947624206543,15.49946609923044,15.049481790303657,15.49946609923044,15732
2021-01-04,14.999483108520508,15.249474493662516,14.49950033823649,15.249474493662516,66470
2021-01-05,14.799489974975586,14.94948442241341,14.249508744967839,14.499500126458502,257125
2021-01-06,14.799489974975586,14.999482889439829,14.39950319240566,14.999482889439829,80269
2021-01-07,15.19947624206543,15.19947624206543,14.399503607505887,14.49950054444138,144490
2021-01-08,14.999483108520508,15.099480044033893,14.7494917233785,15.099480044033893,43090
2021-01-11,14.849489212036133,15.599463395398736,14.549499347962794,15.599463395398736,18885
2021-01-12,14.799489974975586,14.999482889439829,14.34950567902068,14.999482889439829,26456
2021-01-13,14.899486541748047,14.999483479736213,14.299507774743486,14.79949055740136,76764
2021-01-14,14.749491691589355,14.8994861408947,14.399503371688281,14.8994861408947,13792
2021-01-15,14.649495124816895,14.649495124816895,14.299507749752925,14.449502202831559,28327
2021-01-18,14.649495124816895,14.649495124816895,14.199510811939518,14.399503733924854,63372
2021-01-19,14.349506378173828,14.499500832919853,14.099514984502797,14.499500832919853,21262
2021-01-20,14.19951057434082,14.349505978551074,13.999517655701942,14.149512106270736,85816
2021-01-21,13.999517440795898,14.199510356364694,13.499534675053187,14.199510356364694,102139
2021-01-22,13.799524307250977,13.799524307250977,13.299541549405951,13.299541549405951,20860
2021-01-25,13.399538040161133,14.149512205550185,13.299542056960806,14.149512205550185,68329
2021-01-26,13.899520874023438,13.999517811274846,13.499535032300745,13.649529484536387,27216
2021-01-27,13.699527740478516,14.199510511690443,13.599531758421003,14.199510511690443,16093
2021-01-28,13.54953384399414,13.949519695844284,13.54953384399414,13.949519695844284,4711
2021-01-29,13.299542427062988,13.849523687714901,12.9995525618309,13.749526748090375,11412
2021-02-01,13.899520874023438,13.899520874023438,13.149546705562285,13.149546705562285,35944
2021-02-02,13.899520874023438,14.14951226351049,13.599531969552153,14.14951226351049,6574
2021-02-03,13.849523544311523,13.8995210599646,13.449536743596529,13.599532151480208,22505
2021-02-04,13.999517440795898,13.999517440795898,13.499534675053187,13.499534675053187,36170
2021-02-05,14.14951229095459,14.14951229095459,14.099514775873383,14.14951229095459,21158
2021-02-08,14.299507141113281,14.4495015878076,13.699527447053143,13.699527447053143,100318
2021-02-09,14.299507141113281,14.349505607891865,13.999517294083212,14.199510207556115,26799
2021-02-10,14.19951057434082,14.399503492979699,13.899520719561773,14.09951459184211,32225
2021-02-11,13.899520874023438,14.099514748526255,13.699527953162091,13.899520874023438,11964
2021-02-12,13.849523544311523,13.99951799855372,13.599532151480208,13.99951799855372,11631
2021-02-17,14.19951057434082,14.19951057434082,13.299541963645137,13.849523205133147,61077
2021-02-18,13.649529457092285,14.199510703586284,13.399538068107875,14.099514720177401,6254
2021-02-19,13.599532127380371,13.649529642944847,13.299542265786108,13.649529642944847,68140
2021-02-22,13.399538040161133,13.949519285508064,13.299542056960806,13.949519285508064,12035
2021-02-23,13.399538040161133,13.44953650858203,12.849557748455668,12.999552200076891,10954
2021-02-24,13.399538040161133,13.59953191384472,13.349540525381704,13.499534977002927,18779
2021-02-25,13.299542427062988,13.299542427062988,12.9995525618309,13.299542427062988,14108
2021-02-26,13.199544906616211,13.449536291035615,12.849557540613917,12.999551989808978,63981
2021-03-01,13.599532127380371,13.999517973745066,13.049550873397804,13.049550873397804,137815
2021-03-02,13.499534606933594,13.599531541034121,13.499534606933594,13.499534606933594,20003
2021-03-03,13.299542427062988,13.299542427062988,12.899555622206373,12.899555622206373,28042
2021-03-04,13.199544906616211,13.599531693872127,12.549567688582343,13.599531693872127,90550
2021-03-05,13.599532127380371,13.599532127380371,13.199545327374194,13.199545327374194,105268
2021-03-08,13.499534606933594,13.499534606933594,13.299541692373976,13.499534606933594,61623
2021-03-09,13.899520874023438,13.899520874023438,12.999552253326643,13.499535032300745,58048
2021-03-10,13.849523544311523,13.99951799855372,13.299542289354331,13.499535212891088,96453
2021-03-11,13.999517440795898,13.999517440795898,13.499534675053187,13.799524525227103,73616
2021-03-12,13.799524307250977,13.999517219660701,13.799524307250977,13.999517219660701,49191
2021-03-15,14.499500274658203,14.499500274658203,13.799524590058166,13.799524590058166,101762
2021-03-16,14.19951057434082,14.94948473446771,13.799524737063063,14.499500429119868,52579
2021-03-17,14.099514961242676,14.199510946361231,14.099514961242676,14.199510946361231,3273
2021-03-18,13.699527740478516,14.049516061783446,13.649529272629032,13.649529272629032,1276
2021-03-19,13.899520874023438,14.099514748526255,13.299542111439397,14.099514748526255,212148
2021-03-22,13.699527740478516,13.699527740478516,13.299541904965556,13.299541904965556,3480
2021-03-23,13.599532127380371,13.699528112150805,13.349540734992067,13.649529642944847,14544
2021-03-25,13.199544906616211,13.399537823423444,13.149546439004041,13.149546439004041,83494
2021-03-26,13.399538040161133,13.399538040161133,13.099549136918686,13.099549136918686,453
2021-03-29,13.349540710449219,13.349540710449219,12.999552380292446,12.999552380292446,23399
2021-03-30,13.749526023864746,13.999517406116832,13.299541726539278,13.999517406116832,36029
2021-03-31,14.499500274658203,14.499500274658203,13.299541821966505,13.89952057149163,101314
2021-04-05,14.999483108520508,14.999483108520508,14.099514503465858,14.49950033823649,146040
2021-04-06,15.699459075927734,15.849454481870477,14.699493517542,14.899486438490854,75285
2021-04-07,15.799455642700195,15.799455642700195,15.049481491498998,15.499465791491428,205160
2021-04-08,15.999448776245117,15.999448776245117,15.499466001987457,15.499466001987457,70659
2021-04-09,15.849453926086426,16.09944530691655,15.499465611467679,15.499465611467679,43715
2021-04-12,15.699459075927734,15.849454481870477,15.099480313081177,15.849454481870477,49324
2021-04-13,15.649460792541504,15.699459261780977,15.349471884387633,15.699459261780977,59335
2021-04-14,15.399469375610352,15.749457706091192,15.099480467931322,15.099480467931322,82176
2021-04-15,15.649460792541504,15.649460792541504,14.999483553352807,15.399469399985623,40564
2021-04-16,15.799455642700195,15.849454110175232,14.999483024023961,14.999483024023961,54392
2021-04-19,15.899452209472656,15.999449148104905,15.549464831542751,15.79945622448189,45441
2021-04-20,15.549464225769043,15.999448524800776,14.999482992000727,15.849454076337347,71032
2021-04-21,15.999448776245117,15.999448776245117,15.19947614670457,15.19947614670457,27893
2021-04-22,15.499465942382812,16.14944316496164,15.299473024177132,16.09944565064131,17045
2021-04-23,16.04944610595703,16.04944610595703,14.999483055018871,15.499465823519499,14950
2021-04-26,16.19944190979004,16.19944190979004,16.049445558529726,16.149442490275657,20144
2021-04-27,16.499431610107422,16.599428546776778,15.99944883404356,15.99944883404356,34806
2021-04-28,16.499431610107422,16.799420512832565,15.69945897767695,16.599428546776778,15998
2021-04-29,16.749422073364258,16.749422073364258,15.899451019528014,16.399433767986647,20105
2021-04-30,16.799421310424805,16.84942073477479,16.399435452040027,16.74942379335784,39694
2021-05-03,16.899417877197266,16.94941730043881,16.399435088479695,16.799420937997155,37081
2021-05-04,16.449434280395508,16.999414577337358,16.149443467013903,16.999414577337358,3372
2021-05-05,16.2994384765625,16.499432358978474,15.999449560221551,16.399435417770487,37797
2021-05-06,16.499431610107422,16.599428546776778,15.74945744601163,16.599428546776778,26133
2021-05-07,16.999414443969727,17.049411958832934,15.749457499560188,15.749457499560188,65241
2021-05-10,16.699424743652344,16.999413633087816,16.099445057498556,16.999413633087816,29300
2021-05-11,16.699424743652344,17.14940807780555,16.44943336669517,16.499430879173467,164425
2021-05-12,16.899417877197266,17.199408694797594,16.199443117362453,17.14940927155605,65283
2021-05-13,16.799421310424805,16.899418251841755,16.799421310424805,16.899418251841755,153428
2021-05-14,16.999414443969727,16.999414443969727,16.54942918106912,16.54942918106912,110153
2021-05-17,16.999414443969727,16.999414443969727,16.699425540224613,16.699425540224613,35817
2021-05-18,16.999414443969727,17.099411380979078,16.799420569951028,16.799420569951028,49886
2021-05-19,16.799421310424805,16.899418251841755,16.799421310424805,16.799421310424805,12946
2021-05-20,17.19940757751465,17.19940757751465,16.799419846697635,16.99941371210614,232973
2021-05-21,16.999414443969727,17.299403347714843,16.699425540224613,17.299403347714843,52486
2021-05-26,17.449399948120117,17.449399948120117,16.89941774060628,16.999414678998157,99513
2021-05-27,17.599393844604492,17.649391358575276,17.299403038931093,17.499396909380028,200499
2021-05-28,17.49939727783203,17.749388667515344,17.299403403172203,17.299403403172203,43510
2021-05-31,17.699390411376953,17.7993854372369,16.899416853517344,17.29940267880572,23376
2021-06-01,18.49936294555664,18.99934572786898,17.699391256770074,17.74938877208813,97936
2021-06-02,18.999345779418945,18.999345779418945,17.9493826966274,18.499362995750026,52225
2021-06-03,19.699321746826172,20.09930757824092,18.649356793669195,19.249336494432768,52392
2021-06-04,19.999311447143555,19.999311447143555,19.199339752171,19.699322538349588,29803
2021-06-07,20.24930191040039,20.399296357909744,19.099341936451513,20.049308042199332,190032
2021-06-08,20.14930534362793,20.14930534362793,19.699321992896536,19.699321992896536,17698
2021-06-09,22.69921875,22.69921875,19.499328226792652,19.999311001838617,108979
2021-06-10,22.799213409423828,24.34916113129893,21.99924174523744,22.499224512174656,61102
2021-06-11,21.69925308227539,22.899210591510926,21.34926476018393,22.899210591510926,45523
2021-06-14,22.59922218322754,22.799214152147776,21.29926580247271,21.999242461900923,24390
2021-06-15,21.999242782592773,22.599222512665538,21.549257508217455,22.599222512665538,45563
2021-06-16,21.59925651550293,21.9992423587509,21.39926264023747,21.9992423587509,12939
2021-06-17,21.399261474609375,21.899244228255775,21.299264542423526,21.499258406795224,4928
2021-06-18,20.69928741455078,21.19927018391401,20.69928741455078,21.19927018391401,12905
2021-06-22,20.69928741455078,20.69928741455078,19.39933106983665,19.79931690387065,9615
2021-06-23,20.49929428100586,20.49929428100586,20.09930843258917,20.49929428100586,11686
2021-06-24,20.79928207397461,21.399261768033714,20.449295667449427,21.399261768033714,11321
2021-06-25,20.999277114868164,20.999277114868164,19.199339839364082,19.999311537969678,111946
2021-06-28,20.449296951293945,21.399263111518856,20.29930058789997,20.999277259461895,1455
2021-06-29,20.49929428100586,20.49929428100586,19.899314554739338,20.399297342080946,34386
2021-06-30,20.999277114868164,20.999277114868164,20.09930847711612,20.89928017572172,57130
2021-07-01,20.79928207397461,21.29926483447672,20.79928207397461,20.9992759410886,12483
2021-07-02,20.79928207397461,20.899279007531604,20.64928762728055,20.899279007531604,50628
2021-07-05,20.999277114868164,20.999277114868164,20.799283236575278,20.799283236575278,12589
2021-07-06,21.099273681640625,21.099273681640625,20.699287839397044,20.999276744258996,62269
2021-07-07,20.999277114868164,21.19927099316105,20.499294326418923,21.19927099316105,6432
2021-07-08,20.549291610717773,20.89927994014375,20.29930021931107,20.89927994014375,28422
2021-07-12,21.299264907836914,21.299264907836914,20.299299383388554,21.09927294731697,29192
2021-07-13,21.999242782592773,21.999242782592773,21.29926611296072,21.29926611296072,47521
2021-07-14,22.69921875,22.899210715648632,21.799248229090924,22.899210715648632,14077
2021-07-15,21.79924774169922,22.999207137893787,21.79924774169922,22.599221308256556,30871
2021-07-16,21.49925994873047,22.89921137788888,21.199271037940445,22.599222467098855,5800
2021-07-19,20.999277114868164,20.999277114868164,19.999311537969678,20.999277114868164,5468
2021-07-20,20.79928207397461,20.9992759410886,20.79928207397461,20.79928207397461,4269
2021-07-21,21.099273681640625,21.099273681640625,20.84928229182802,20.999276744258996,65769
2021-07-22,21.449262619018555,21.999242929338827,20.99927734164161,20.99927734164161,7474
2021-07-23,20.89927864074707,21.999241076003827,20.39929588901971,21.999241076003827,7859
2021-07-26,21.79924774169922,21.79924774169922,21.099273016654788,21.099273016654788,58539
2021-07-27,21.999242782592773,21.999242782592773,21.39926305252001,21.39926305252001,37060
2021-07-28,22.69921875,22.69921875,21.599256263442292,21.799248229090924,90369
2021-07-29,22.499225616455078,22.649220072441512,21.79924894547439,22.649220072441512,143689
2021-07-30,20.999277114868164,21.84924823668847,20.69928820471181,21.59925684246385,114487
2021-08-02,21.399261474609375,21.399261474609375,20.69928676387412,20.99927565314882,22145
2021-08-03,21.099273681640625,21.399262586502577,20.999276744258996,21.34926507145323,35062
2021-08-04,21.199270248413086,21.349264698221834,20.699287477528653,21.099273312779616,29972
2021-08-05,20.79928207397461,21.249267321339655,20.599290114143486,20.599290114143486,23691
2021-08-06,20.79928207397461,20.9992759410886,20.699287047700484,20.9992759410886,15624
2021-08-09,20.999277114868164,21.19927099316105,20.6492887814971,20.799283236575278,26722
2021-08-10,21.69925308227539,21.69925308227539,20.949278923772088,20.999276438092476,45023
2021-08-11,21.79924774169922,21.899244675929246,21.349264398588417,21.699252714752074,17055
2021-08-12,21.89924430847168,21.89924430847168,20.599289907142502,21.799247375919546,97970
2021-08-13,21.89924430847168,21.99924124102381,21.499258485545997,21.99924124102381,9434
2021-08-17,21.69925308227539,21.899245046839855,21.49925921042801,21.899245046839855,23994
2021-08-18,21.69925308227539,21.999241982763547,20.69928753760432,20.69928753760432,2138
2021-08-19,20.999277114868164,21.499259903317405,20.599291265565366,20.999277114868164,25289
2021-08-20,21.89924430847168,21.89924430847168,20.999275730068184,20.999275730068184,29570
