Price,('Close', 'TGSU2.BA'),('High', 'TGSU2.BA'),('Low', 'TGSU2.BA'),('Open', 'TGSU2.BA'),('Volume', 'TGSU2.BA')
Ticker,TGSU2.BA,TGSU2.BA,TGSU2.BA,TGSU2.BA,TGSU2.BA
Date,,,,,
2021-12-13,186.35000610351562,200.0,185.5,200.0,90313
2021-12-14,181.60000610351562,191.0,180.0500030517578,182.0,49782
2021-12-15,178.9499969482422,184.9499969482422,175.0,182.4499969482422,63359
2021-12-16,183.14999389648438,183.5,180.0,182.60000610351562,41569
2021-12-17,187.0,194.10000610351562,182.0,185.0,34256
2021-12-20,181.25,188.0500030517578,180.0500030517578,188.0500030517578,55519
2021-12-21,189.85000610351562,190.9499969482422,181.0500030517578,182.0,44925
2021-12-22,186.89999389648438,192.64999389648438,186.0,191.0,44622
2021-12-23,188.0,192.5,186.0,190.5,39541
2021-12-27,186.0,190.8000030517578,185.10000610351562,189.0,14820
2021-12-28,186.1999969482422,192.0,185.0,186.0,71184
2021-12-29,186.39999389648438,190.0,184.0,186.0,38847
2021-12-30,181.10000610351562,190.8000030517578,180.0,188.0,99008
2022-01-03,185.8000030517578,192.0,182.0,182.0,60235
2022-01-04,186.9499969482422,189.89999389648438,182.0500030517578,187.5,63623
2022-01-05,183.89999389648438,189.0,183.5,186.9499969482422,28412
2022-01-06,183.39999389648438,185.5,181.14999389648438,183.5,21924
2022-01-07,185.35000610351562,186.8000030517578,181.0,184.25,30752
2022-01-10,195.0500030517578,197.0,186.25,186.25,38445
2022-01-11,202.89999389648438,203.0,192.0,192.0,96043
2022-01-12,205.5500030517578,207.4499969482422,200.5,204.0,26155
2022-01-13,200.1999969482422,208.1999969482422,198.5,202.5,70094
2022-01-14,198.0,204.25,189.0,198.5500030517578,18869
2022-01-17,196.75,200.0,193.5,200.0,7493
2022-01-18,191.25,199.9499969482422,189.8000030517578,196.75,90318
2022-01-19,195.5500030517578,196.5,189.0500030517578,190.0,51563
2022-01-20,198.75,202.0,193.14999389648438,197.0,65235
2022-01-21,195.9499969482422,198.75,194.0,198.75,19105
2022-01-24,192.89999389648438,195.0,188.5,190.10000610351562,63948
2022-01-25,201.6999969482422,204.0,191.10000610351562,195.9499969482422,48618
2022-01-26,204.3000030517578,209.5,201.0,205.0,49361
2022-01-27,209.89999389648438,211.5,201.0500030517578,209.0,51216
2022-01-28,211.14999389648438,221.5,206.5,215.0,95038
2022-01-31,225.0,226.39999389648438,212.0,215.0,136773
2022-02-01,225.75,228.0,212.0,228.0,163522
2022-02-02,217.4499969482422,228.89999389648438,216.5,226.0,61950
2022-02-03,213.5,224.0,208.8000030517578,224.0,74650
2022-02-04,210.8000030517578,218.0,206.0,213.0,93966
2022-02-07,213.9499969482422,214.0,208.0,211.0,60976
2022-02-08,208.14999389648438,215.0,207.0,214.8000030517578,78354
2022-02-09,202.5500030517578,213.0,202.0,209.0,93520
2022-02-10,202.5500030517578,207.39999389648438,201.0,201.0,92198
2022-02-11,210.35000610351562,212.0,204.0,207.0,24318
2022-02-14,207.75,214.60000610351562,207.0,214.5,31439
2022-02-15,208.10000610351562,212.9499969482422,208.0,210.0,79637
2022-02-16,221.10000610351562,222.0,207.0,211.0,130807
2022-02-17,220.10000610351562,225.0,215.0,223.0,72992
2022-02-18,220.8000030517578,223.89999389648438,213.5,223.0,121207
2022-02-21,225.6999969482422,227.0,215.25,223.0,44663
2022-02-22,223.39999389648438,228.0,217.1999969482422,227.0,177736
2022-02-23,239.64999389648438,239.89999389648438,223.5,226.0,383999
2022-02-24,236.8000030517578,241.5,227.0,239.5,180329
2022-02-25,232.60000610351562,240.0,227.5,237.6999969482422,166401
2022-03-02,240.64999389648438,241.89999389648438,230.1999969482422,235.0,115730
2022-03-03,252.9499969482422,254.89999389648438,239.0,241.0,105515
2022-03-04,256.8500061035156,260.0,248.5,252.1999969482422,149975
2022-03-07,255.64999389648438,269.5,252.0,256.8500061035156,107559
2022-03-08,259.75,269.79998779296875,257.6499938964844,260.0,151490
2022-03-09,234.4499969482422,262.0,233.0,262.0,226100
2022-03-10,251.39999389648438,253.25,234.39999389648438,234.39999389648438,254359
2022-03-11,246.35000610351562,260.0,244.0,251.0,90388
2022-03-14,226.0500030517578,239.10000610351562,225.1999969482422,236.9499969482422,158646
2022-03-15,223.4499969482422,225.25,218.5,224.0,51734
2022-03-16,230.60000610351562,231.85000610351562,221.10000610351562,221.10000610351562,125523
2022-03-17,228.35000610351562,237.0,223.0,237.0,118290
2022-03-18,228.3000030517578,232.0,225.0,226.0,59168
2022-03-21,234.0,242.9499969482422,231.6999969482422,234.10000610351562,100746
2022-03-22,235.4499969482422,240.89999389648438,232.25,237.0,100740
2022-03-23,238.0,248.0,234.4499969482422,241.89999389648438,84838
2022-03-25,262.5,264.0,247.0500030517578,248.39999389648438,407498
2022-03-28,255.10000610351562,265.0,253.0500030517578,260.0,131478
2022-03-29,251.25,258.0,248.0500030517578,258.0,133802
2022-03-30,262.79998779296875,264.0,253.14999389648438,253.14999389648438,238805
2022-03-31,265.95001220703125,268.95001220703125,259.29998779296875,265.0,96492
2022-04-01,268.70001220703125,276.0,266.0,268.54998779296875,208504
2022-04-04,266.5,272.0,265.1000061035156,270.0,117383
2022-04-05,264.45001220703125,273.0,263.75,267.0,182410
2022-04-06,261.54998779296875,267.0,256.75,267.0,104942
2022-04-07,268.04998779296875,270.0,254.6999969482422,265.0,133638
2022-04-08,271.6499938964844,277.6000061035156,271.0,273.0,168137
2022-04-11,273.45001220703125,275.5,265.0,273.54998779296875,74404
2022-04-12,270.45001220703125,274.25,268.0,274.0,28375
2022-04-13,273.1000061035156,277.3999938964844,262.0,272.0,75840
2022-04-18,273.45001220703125,286.0,273.0,283.45001220703125,92915
2022-04-19,278.0,279.75,268.25,279.75,95518
2022-04-20,272.0,277.1499938964844,265.1000061035156,277.1499938964844,135056
2022-04-21,271.5,276.3500061035156,266.0,270.0,134736
2022-04-22,273.04998779296875,276.45001220703125,267.0,273.04998779296875,78900
2022-04-25,266.95001220703125,269.5,259.0,269.5,81401
2022-04-26,271.25,274.95001220703125,263.0,269.45001220703125,71620
2022-04-27,272.75,279.0,265.04998779296875,274.25,75429
2022-04-28,273.8500061035156,285.0,269.0,270.0,88638
2022-04-29,262.3500061035156,285.70001220703125,261.5,285.70001220703125,51943
2022-05-02,261.29998779296875,271.6000061035156,255.0,270.0,48116
2022-05-03,266.5,268.3500061035156,255.1999969482422,255.1999969482422,32958
2022-05-04,267.04998779296875,269.0,261.8500061035156,266.5,36184
2022-05-05,253.60000610351562,272.0,248.14999389648438,267.0,83297
2022-05-06,250.89999389648438,255.8000030517578,245.0,254.5,49678
2022-05-09,233.9499969482422,255.0,232.5,255.0,63098
2022-05-10,235.89999389648438,241.89999389648438,228.0,239.0,73531
2022-05-11,250.25,253.14999389648438,243.0,243.9499969482422,66295
2022-05-12,253.8000030517578,257.0,245.0,252.0,49202
2022-05-13,259.6000061035156,261.95001220703125,253.39999389648438,255.0,82717
2022-05-16,269.8999938964844,272.5,260.5,263.5,74089
2022-05-17,271.0,283.0,270.0,278.0,117750
2022-05-19,270.20001220703125,273.95001220703125,260.0,269.0,86998
2022-05-20,262.0,278.95001220703125,259.0,278.95001220703125,57010
2022-05-23,272.8500061035156,272.95001220703125,255.0,264.95001220703125,82165
2022-05-24,273.1499938964844,274.8999938964844,266.0,270.0,21571
2022-05-26,281.8999938964844,287.8999938964844,280.5,285.79998779296875,173593
2022-05-27,281.6000061035156,285.95001220703125,281.0,281.8999938964844,48507
2022-05-30,283.3999938964844,287.95001220703125,280.0,284.95001220703125,11527
2022-05-31,282.1499938964844,289.0,279.0,285.0,68091
2022-06-01,278.0,283.0,276.0,276.0,23857
2022-06-02,277.20001220703125,281.0,274.5,278.0,51257
2022-06-03,274.20001220703125,276.0,271.3999938964844,275.0,44629
2022-06-06,279.25,280.0,271.70001220703125,273.1000061035156,132800
2022-06-07,281.95001220703125,284.0,275.0,279.1000061035156,35973
2022-06-08,283.75,286.5,279.6000061035156,285.0,37666
2022-06-09,280.29998779296875,284.0,274.0,280.0,34368
2022-06-10,279.25,280.0,274.0,280.0,41476
2022-06-13,270.5,278.0,265.0,268.0,18038
2022-06-14,262.70001220703125,272.95001220703125,257.0,270.3999938964844,49698
2022-06-15,265.70001220703125,268.0,257.0,263.5,53863
2022-06-16,254.39999389648438,259.0,252.0,259.0,35338
2022-06-21,261.25,263.20001220703125,247.10000610351562,252.0,86025
2022-06-22,257.79998779296875,268.70001220703125,255.0,261.0,38660
2022-06-23,245.8000030517578,257.0,241.85000610351562,257.0,96538
2022-06-24,242.60000610351562,248.6999969482422,238.0,248.6999969482422,100001
2022-06-27,256.3500061035156,259.3999938964844,243.25,245.85000610351562,59231
2022-06-28,270.0,270.0,258.6499938964844,261.54998779296875,149496
2022-06-29,262.0,271.8999938964844,260.0,271.8999938964844,94587
2022-06-30,260.5,262.95001220703125,251.0500030517578,262.95001220703125,35943
2022-07-01,266.20001220703125,270.0,257.0,260.5,42254
2022-07-04,258.8999938964844,266.0,254.0,264.0,23853
2022-07-05,267.45001220703125,281.0,260.25,260.25,78517
2022-07-06,278.3500061035156,280.0,259.5,271.0,42223
2022-07-07,301.1499938964844,306.0,280.0,280.0,93694
2022-07-08,311.75,312.0,298.6499938964844,307.70001220703125,263368
2022-07-11,305.20001220703125,312.0,295.0,312.0,70440
2022-07-12,299.8999938964844,305.5,298.0,302.20001220703125,117282
2022-07-13,295.8999938964844,302.6000061035156,289.0,299.0,101612
2022-07-14,286.8500061035156,294.45001220703125,284.0,291.6499938964844,79904
2022-07-15,293.3500061035156,295.0,286.0,287.79998779296875,54110
2022-07-18,301.75,304.45001220703125,297.0,300.0,68214
2022-07-19,311.25,313.0,301.75,301.75,93814
2022-07-20,298.3999938964844,317.75,297.0,317.75,159070
2022-07-21,314.8500061035156,323.0,299.0,299.0,102454
2022-07-22,313.45001220703125,314.75,306.0,312.0,150135
2022-07-25,327.6000061035156,328.0,310.5,319.0,76017
2022-07-26,328.3500061035156,336.0,324.0,330.0,72460
2022-07-27,351.1499938964844,356.20001220703125,323.0,330.0,219705
2022-07-28,371.04998779296875,378.0,341.0,351.6000061035156,214293
2022-07-29,349.6499938964844,377.45001220703125,347.29998779296875,374.0,198837
2022-08-01,331.54998779296875,360.0,325.5,360.0,208726
2022-08-02,329.0,339.3500061035156,321.5,332.0,121424
2022-08-03,329.95001220703125,335.0,323.5,323.5,109536
2022-08-04,331.45001220703125,336.45001220703125,325.0,331.0,164430
2022-08-05,339.29998779296875,341.5,331.5,331.5,159855
2022-08-08,354.6499938964844,355.0,340.5,343.0,132192
2022-08-09,344.20001220703125,359.0,342.0,356.0,72149
2022-08-10,343.8999938964844,356.8500061035156,338.0,344.20001220703125,107942
2022-08-11,359.8500061035156,360.25,343.45001220703125,350.0,104745
2022-08-12,377.6499938964844,384.20001220703125,360.0,361.0,148346
2022-08-16,358.1499938964844,373.45001220703125,355.04998779296875,373.45001220703125,234262
2022-08-17,363.3999938964844,368.70001220703125,358.5,358.5,97087
2022-08-18,385.25,389.0,370.1000061035156,373.45001220703125,137332
2022-08-19,390.0,392.0,368.0,384.0,252629
2022-08-22,393.79998779296875,394.5,378.0,388.75,143586
2022-08-23,414.1000061035156,415.0,389.0,396.5,129105
2022-08-24,419.75,424.0,410.0,419.0,98178
2022-08-25,422.3999938964844,428.0,413.0,413.0,118051
2022-08-26,423.0,426.0,416.0,426.0,156226
2022-08-29,439.70001220703125,445.1000061035156,416.0,425.0,199373
2022-08-30,409.54998779296875,438.0,406.0,438.0,396986
2022-08-31,394.54998779296875,415.0,393.5,407.95001220703125,132633
2022-09-01,384.0,405.0,381.29998779296875,395.0,192856
2022-09-05,407.79998779296875,410.0,396.0,399.0,67416
2022-09-06,399.0,405.5,391.0,400.0,176388
2022-09-07,431.1499938964844,433.3999938964844,393.0,399.0,254722
2022-09-08,417.5,439.1499938964844,411.0,435.0,287306
2022-09-09,427.3500061035156,432.1000061035156,411.29998779296875,430.0,111207
2022-09-12,449.1499938964844,454.0,432.0,432.0,262143
2022-09-13,436.70001220703125,452.95001220703125,427.95001220703125,449.0,169506
2022-09-14,471.54998779296875,473.29998779296875,442.0,442.0,240556
2022-09-15,466.54998779296875,485.0,463.0,485.0,153623
2022-09-16,465.5,474.20001220703125,454.0,465.0,187524
2022-09-19,491.3999938964844,495.0,460.0,475.0,139397
2022-09-20,475.3500061035156,495.0,471.70001220703125,495.0,99694
2022-09-21,474.5,485.0,460.0,481.0,327085
2022-09-22,487.5,489.0,462.20001220703125,474.5,68170
2022-09-23,450.54998779296875,477.0,447.0,477.0,169529
2022-09-26,427.95001220703125,450.54998779296875,423.0,450.54998779296875,111154
2022-09-27,428.04998779296875,445.75,421.25,440.0,111274
2022-09-28,446.75,447.5,427.75,440.8999938964844,68549
2022-09-29,452.95001220703125,462.0,438.0,448.0,144318
2022-09-30,458.54998779296875,464.0,453.0,455.0,44565
2022-10-03,474.79998779296875,489.20001220703125,461.0,461.0,87844
2022-10-04,480.8500061035156,492.0,474.04998779296875,485.0,93861
2022-10-05,508.79998779296875,511.95001220703125,476.75,489.0,150982
2022-10-06,511.5,530.0,508.0,530.0,97205
2022-10-11,477.25,509.8999938964844,475.0,509.8999938964844,92269
2022-10-12,480.25,483.5,472.6499938964844,477.25,43490
2022-10-13,496.25,509.45001220703125,471.0,479.0,41972
2022-10-14,475.95001220703125,498.0,470.0,498.0,43118
2022-10-17,471.95001220703125,488.95001220703125,468.29998779296875,485.0,75492
2022-10-18,474.6000061035156,483.95001220703125,464.0,472.1000061035156,48750
2022-10-19,471.70001220703125,480.0,465.04998779296875,471.0,207106
2022-10-20,477.95001220703125,490.0,475.8999938964844,481.3999938964844,71453
2022-10-21,491.1000061035156,495.1000061035156,483.5,495.1000061035156,131254
2022-10-24,475.8999938964844,491.1000061035156,472.25,491.1000061035156,67384
2022-10-25,482.3500061035156,490.0,476.0,476.0,56456
2022-10-26,499.3999938964844,515.0,481.79998779296875,482.0,138833
2022-10-27,522.4500122070312,526.0,498.0,501.0,199811
2022-10-28,522.9500122070312,531.5,510.0,523.0,107470
2022-10-31,536.75,537.75,523.0,527.0,136079
2022-11-01,556.8499755859375,558.0999755859375,537.0,537.0,102718
2022-11-02,552.2000122070312,562.7999877929688,541.5499877929688,552.0,183362
2022-11-03,561.75,563.0,532.7999877929688,550.0,74528
2022-11-04,575.2999877929688,582.8499755859375,565.0,570.0,71854
2022-11-07,558.5,598.5,557.0,585.0,137440
2022-11-08,540.0,560.0,522.0,550.0,168758
2022-11-09,509.95001220703125,550.0,507.0,542.0,106890
2022-11-10,506.04998779296875,525.0,501.0,525.0,83048
2022-11-11,527.0999755859375,533.2999877929688,505.0,505.0,110715
2022-11-14,552.0,554.0999755859375,523.0,550.0,154028
2022-11-15,570.0,584.5,554.0,555.0,326843
2022-11-16,570.0,589.9000244140625,555.0,580.0,132473
2022-11-17,570.0,579.9500122070312,553.0,579.9500122070312,108561
2022-11-18,576.0,582.5,558.0,580.0,109069
2022-11-22,598.0,599.0,570.0,576.0,130407
2022-11-23,585.0,612.0,576.9500122070312,600.0,141220
2022-11-24,595.0,600.0,582.5499877929688,582.5499877929688,48226
2022-11-25,606.5,620.0,585.0,600.0,110499
2022-11-28,602.0,624.75,586.0,602.0,215720
2022-11-29,644.0,647.0,603.5,620.0,169678
2022-11-30,650.0,660.0,640.0,642.0,158424
2022-12-01,657.0,667.9500122070312,630.0,646.0,319890
2022-12-02,645.0499877929688,664.0,630.9000244140625,660.0,166964
2022-12-05,626.0,668.5,624.0,660.0,286235
2022-12-06,625.5,654.0,618.5499877929688,643.9000244140625,196645
2022-12-07,641.4500122070312,660.0,634.0,658.0,213129
2022-12-12,626.5,628.0,589.0,613.9000244140625,526796
2022-12-13,609.0,640.0,606.0,625.0,195282
2022-12-14,596.0,620.0,580.5,605.0,167623
2022-12-15,592.5,617.0,584.5,617.0,160017
2022-12-16,604.0,604.4500122070312,586.0,598.7000122070312,119535
2022-12-19,626.0,641.5,603.0999755859375,604.0,173291
2022-12-20,639.7999877929688,643.0,625.0,625.0,12668
2022-12-21,687.5,687.5,647.0,649.9000244140625,213193
2022-12-22,704.0,706.0,677.5,688.0,211294
2022-12-23,727.0,727.0,692.0,704.5,155279
2022-12-26,753.5,770.75,715.0,727.0,121842
2022-12-27,782.9500122070312,783.0499877929688,726.75,755.0,214885
2022-12-28,791.9500122070312,812.0499877929688,770.0,785.25,321016
2022-12-29,803.0,828.0,784.0499877929688,788.0499877929688,208113
2022-12-30,812.9000244140625,825.0,774.7000122070312,817.0,70877
2023-01-02,839.0,850.0,815.0,818.0,229620
2023-01-03,797.0,831.9000244140625,797.0,827.0999755859375,346213
2023-01-04,790.4000244140625,818.9000244140625,771.0499877929688,797.5,297843
2023-01-05,838.0,849.6500244140625,787.9000244140625,790.0,194068
2023-01-06,828.5,870.0,827.1500244140625,850.0,240430
2023-01-09,834.0,870.75,822.5999755859375,855.0,164127
2023-01-10,797.75,853.5,795.0,853.5,150194
2023-01-11,788.0,809.9000244140625,777.6500244140625,798.0,342000
2023-01-12,824.9500122070312,834.9500122070312,791.0,791.5,264113
2023-01-13,830.0,845.0,820.0,845.0,124363
2023-01-16,872.0,873.0,829.0,842.0,130593
2023-01-17,848.0,884.0,840.0,860.0,272932
2023-01-18,778.0,868.0,771.0499877929688,864.0,377895
2023-01-19,733.5,775.0,699.1500244140625,769.0,620061
2023-01-20,762.0,766.1500244140625,735.0,747.0,370282
2023-01-23,793.9500122070312,829.0,770.0,770.0,396404
2023-01-24,817.0,817.0,775.0,799.0,359622
2023-01-25,862.0,865.5,800.0,816.5,340796
2023-01-26,858.4500122070312,880.0,847.0,870.0,305909
2023-01-27,833.0999755859375,868.7000122070312,830.2000122070312,860.0,258473
2023-01-30,796.5,848.0,795.0,848.0,222478
2023-01-31,830.0,836.4500122070312,800.0,822.9000244140625,159489
2023-02-01,811.0,847.0,799.0,836.4500122070312,169520
2023-02-02,804.0,835.0,796.0999755859375,815.0,164455
2023-02-03,771.0,827.0,767.8499755859375,808.5,154260
2023-02-06,774.0,780.0,755.4000244140625,770.4000244140625,253327
2023-02-07,800.4000244140625,821.0,783.0,783.0,182322
2023-02-08,840.5,842.0,801.0,819.5,159835
2023-02-09,810.0,855.0,800.1500244140625,842.0,148712
2023-02-10,835.0,838.0,806.0,812.0,103883
2023-02-13,858.0,869.2000122070312,825.0,845.0,195418
2023-02-14,875.0,888.0,857.0,860.0,195474
2023-02-15,867.5499877929688,876.0499877929688,839.0,870.5,155980
2023-02-16,875.0,889.8499755859375,856.0,880.0,125912
2023-02-17,839.0499877929688,876.0,821.0999755859375,876.0,130937
2023-02-22,825.5,849.0,814.0,839.0,115120
2023-02-23,850.0,850.0,830.0,830.0,110662
2023-02-24,840.0,860.0,832.5499877929688,860.0,59300
2023-02-27,840.0,864.0,831.0,846.0,159928
2023-02-28,834.5499877929688,857.0,800.0,849.0,96012
2023-03-01,837.0,855.0,808.5999755859375,835.0,80096
2023-03-02,805.0,846.9000244140625,802.4000244140625,833.0,143814
2023-03-03,801.5999755859375,819.5,779.5,804.0,184078
2023-03-06,837.0,837.0,784.0499877929688,797.0,284140
2023-03-07,805.2999877929688,852.0,799.0,839.0,127509
2023-03-08,811.5,821.0499877929688,800.0,804.0,118194
2023-03-09,798.0,830.0,798.0,824.0,87991
2023-03-10,781.0999755859375,810.0,765.9000244140625,805.0,134013
2023-03-13,740.0999755859375,775.4000244140625,737.3499755859375,775.4000244140625,207599
2023-03-14,714.9500122070312,777.0,706.5999755859375,754.2999877929688,209517
2023-03-15,665.6500244140625,702.8499755859375,664.0,702.8499755859375,293496
2023-03-16,710.7999877929688,714.6500244140625,665.0,670.0,207296
2023-03-17,707.9000244140625,716.9000244140625,680.0,709.0,183090
2023-03-20,693.0,720.0,687.0,707.9000244140625,136273
2023-03-21,724.0,730.0,699.0,704.1500244140625,378798
2023-03-22,724.75,749.0,700.0,724.0,324299
2023-03-23,708.0999755859375,737.2000122070312,702.7999877929688,728.0,232655
2023-03-27,767.0999755859375,768.2999877929688,709.0,709.0,115433
2023-03-28,787.0999755859375,795.0,757.0,770.0,162125
2023-03-29,814.5999755859375,818.0,788.0,788.0,180290
2023-03-30,831.2999877929688,834.25,807.25,815.0,72945
2023-03-31,824.75,861.0,813.0,834.25,198617
2023-04-03,861.9500122070312,865.0,834.0,834.0,97601
2023-04-04,836.25,862.7000122070312,825.0,857.4500122070312,153781
2023-04-05,830.2999877929688,845.0,814.0,816.7000122070312,143826
2023-04-10,844.5999755859375,848.4500122070312,829.2000122070312,829.2000122070312,83588
2023-04-11,866.2999877929688,882.25,850.0,850.0,213627
2023-04-12,896.2000122070312,903.75,870.0,870.0,330045
2023-04-13,908.5999755859375,912.0,886.7999877929688,901.0,298725
2023-04-14,917.2999877929688,940.0,900.0,912.0,276217
2023-04-17,934.6500244140625,939.3499755859375,913.25,920.0,376882
2023-04-18,947.75,972.0499877929688,923.5,934.6500244140625,277799
2023-04-19,893.0,928.0,886.9500122070312,928.0,412303
2023-04-20,894.1500244140625,908.0,871.5,892.9500122070312,179033
2023-04-21,938.6500244140625,948.5499877929688,895.3499755859375,909.5499877929688,223528
2023-04-24,992.7000122070312,999.0,938.75,938.75,203976
2023-04-25,1009.75,1028.9000244140625,971.0,981.4500122070312,513869
2023-04-26,1035.3499755859375,1043.949951171875,988.0,1019.0,269326
2023-04-27,1007.2000122070312,1050.0,1000.0,1050.0,209852
2023-04-28,1037.9000244140625,1045.699951171875,980.2000122070312,1007.5,336628
2023-05-02,1026.300048828125,1050.0,988.0,1050.0,98241
2023-05-03,982.3499755859375,1040.0,975.0,1040.0,112268
2023-05-04,971.2000122070312,993.9500122070312,965.0,993.9500122070312,120893
2023-05-05,1075.25,1078.0,980.0,980.0,200662
2023-05-08,1102.25,1105.800048828125,1077.0,1085.0,231757
2023-05-09,1111.699951171875,1130.800048828125,1070.0,1087.0,206421
2023-05-10,1101.8499755859375,1110.0,1030.0,1109.5,191949
2023-05-11,1153.050048828125,1156.0,1082.0,1099.75,143793
2023-05-12,1231.1500244140625,1239.6500244140625,1156.0,1157.0,436394
2023-05-15,1197.050048828125,1231.0999755859375,1161.5,1222.550048828125,306427
2023-05-16,1166.8499755859375,1239.5999755859375,1159.550048828125,1217.4000244140625,311891
2023-05-17,1211.949951171875,1235.75,1177.0,1177.0,240169
2023-05-18,1223.75,1235.0,1186.0,1210.25,136595
2023-05-19,1241.6500244140625,1270.0,1228.4000244140625,1243.0,155010
2023-05-22,1213.199951171875,1247.699951171875,1200.0,1241.5,159803
2023-05-23,1233.0,1273.75,1217.0,1220.0,324178
2023-05-24,1260.9000244140625,1263.0,1235.0,1239.0,217214
2023-05-29,1254.25,1270.0,1215.0,1249.0,73947
2023-05-30,1229.449951171875,1237.8499755859375,1208.0,1227.199951171875,108836
2023-05-31,1201.1500244140625,1238.5,1176.0,1229.449951171875,190862
2023-06-01,1274.25,1277.0,1215.0,1215.0,197470
2023-06-02,1272.5999755859375,1277.949951171875,1230.0,1276.5999755859375,284650
2023-06-05,1277.6500244140625,1295.0,1251.0,1288.0,330566
2023-06-06,1284.0999755859375,1345.0,1281.4000244140625,1290.0,425713
2023-06-07,1283.5999755859375,1301.3499755859375,1272.050048828125,1290.0,224014
2023-06-08,1295.5,1330.300048828125,1276.0,1316.0,220391
2023-06-09,1276.0999755859375,1315.8499755859375,1265.0,1282.0,130032
2023-06-12,1273.75,1290.0,1239.0,1261.0,152705
2023-06-13,1232.5,1297.800048828125,1220.5,1297.800048828125,291347
2023-06-14,1217.050048828125,1252.3499755859375,1200.0,1240.0,291191
2023-06-15,1262.9000244140625,1278.0,1230.0,1250.0,212604
2023-06-16,1355.550048828125,1365.449951171875,1255.300048828125,1280.0,434061
2023-06-21,1415.5999755859375,1418.8499755859375,1360.050048828125,1380.0,565673
2023-06-22,1340.1500244140625,1394.3499755859375,1330.0,1394.3499755859375,354650
2023-06-23,1370.6500244140625,1381.4000244140625,1335.9000244140625,1344.9000244140625,184165
2023-06-26,1422.5999755859375,1449.0,1366.949951171875,1430.0,303766
2023-06-27,1344.9000244140625,1420.0,1331.449951171875,1407.0,360153
2023-06-28,1299.800048828125,1398.0,1250.0,1380.0,445306
2023-06-29,1350.199951171875,1359.0,1305.0,1313.199951171875,516553
2023-06-30,1414.5999755859375,1420.0,1347.199951171875,1365.0,234369
2023-07-03,1424.300048828125,1500.0,1382.5999755859375,1413.0,328172
2023-07-04,1458.5,1495.0,1415.0,1440.0,92644
2023-07-05,1424.0999755859375,1447.800048828125,1392.0,1411.8499755859375,326289
2023-07-06,1354.300048828125,1420.3499755859375,1340.0,1420.3499755859375,171883
2023-07-07,1424.5999755859375,1427.0,1353.0,1380.0,151572
2023-07-10,1394.550048828125,1425.800048828125,1388.0,1422.0,171076
2023-07-11,1375.800048828125,1396.300048828125,1364.0,1393.5,136341
2023-07-12,1394.199951171875,1410.0,1370.25,1399.5,187608
2023-07-13,1437.550048828125,1440.0,1403.6500244140625,1410.5,150843
2023-07-14,1397.699951171875,1435.550048828125,1380.0,1434.050048828125,152898
2023-07-17,1448.75,1471.0,1419.949951171875,1421.8499755859375,126350
2023-07-18,1451.5999755859375,1477.5,1441.5999755859375,1450.0,119981
2023-07-19,1413.1500244140625,1463.0,1400.0,1463.0,118739
2023-07-20,1428.5999755859375,1432.3499755859375,1401.0,1430.0,86994
2023-07-21,1481.550048828125,1486.3499755859375,1414.0,1428.5,159546
2023-07-24,1440.050048828125,1497.5999755859375,1428.5,1497.5999755859375,118494
2023-07-25,1446.9000244140625,1458.0,1403.0,1443.1500244140625,171024
2023-07-26,1438.1500244140625,1464.0,1400.0,1440.0,102751
2023-07-27,1339.199951171875,1440.0,1335.0,1440.0,137794
2023-07-28,1362.449951171875,1392.5,1346.5999755859375,1348.0,110921
2023-07-31,1366.5999755859375,1389.1500244140625,1355.3499755859375,1362.449951171875,110900
2023-08-01,1335.3499755859375,1383.0,1324.050048828125,1380.0,243801
2023-08-02,1308.949951171875,1354.9000244140625,1287.0,1340.0,221141
2023-08-03,1326.8499755859375,1349.0,1292.3499755859375,1312.0,215210
2023-08-04,1355.800048828125,1400.0,1320.0,1320.0,270609
2023-08-07,1360.050048828125,1383.0,1352.5,1360.0,349629
2023-08-08,1392.1500244140625,1471.800048828125,1375.300048828125,1375.300048828125,341168
2023-08-09,1414.4000244140625,1444.3499755859375,1379.199951171875,1392.0,181190
2023-08-10,1461.5,1478.0,1405.199951171875,1414.0,219404
2023-08-11,1490.4000244140625,1500.0,1429.800048828125,1500.0,221769
2023-08-14,1523.8499755859375,1594.0,1427.1500244140625,1433.0,304680
2023-08-15,1679.0,1681.949951171875,1524.0,1524.0,246362
2023-08-16,1804.050048828125,1871.050048828125,1703.5,1703.5,583249
2023-08-17,1957.800048828125,1968.0,1810.0,1811.4000244140625,402413
2023-08-18,1930.25,1938.699951171875,1872.0,1912.550048828125,229604
2023-08-22,1947.5999755859375,1952.0,1860.199951171875,1930.0,315303
2023-08-23,2001.75,2005.699951171875,1940.0,1947.0,205554
2023-08-24,1968.6500244140625,2023.800048828125,1954.199951171875,1992.300048828125,206310
2023-08-25,1996.050048828125,2024.0,1950.0,1950.0,247527
2023-08-28,2069.050048828125,2077.39990234375,2000.0,2024.0,360734
2023-08-29,2075.800048828125,2162.800048828125,2050.0,2080.0,289633
2023-08-30,2026.0,2119.449951171875,2021.300048828125,2090.0,181732
2023-08-31,1977.25,2084.39990234375,1956.0,2075.0,199112
2023-09-01,1924.8499755859375,1992.5999755859375,1920.6500244140625,1992.5999755859375,115199
2023-09-04,1898.75,1950.0,1820.0,1921.0,64809
