Price,('Close', 'AGRO.BA'),('High', 'AGRO.BA'),('Low', 'AGRO.BA'),('Open', 'AGRO.BA'),('Volume', 'AGRO.BA')
Ticker,AGRO.BA,AGRO.BA,AGRO.BA,AGRO.BA,AGRO.BA
Date,,,,,
2020-09-02,7.955277919769287,8.301160020217614,7.912042873682876,8.301160020217614,359551
2020-09-03,7.8255720138549805,8.214689122218997,7.782336972009741,8.041748088959608,157863
2020-09-04,7.803954601287842,8.04174820061678,7.436455874622271,8.04174820061678,224448
2020-09-07,7.955277919769287,7.998512965855699,7.782337735423641,7.868807827596465,135655
2020-09-08,7.8471879959106445,8.214687511283822,7.739100412493981,8.214687511283822,144123
2020-09-09,7.803954601287842,7.847189643733387,7.652631086849993,7.825572122510614,192284
2020-09-10,7.8255720138549805,7.912042097545458,7.652630980595592,7.803954492932361,222572
2020-09-11,7.609395503997803,7.91204164550163,7.609395503997803,7.868806606126567,166620
2020-09-14,7.609395503997803,7.847189086439035,7.544542079056825,7.847189086439035,355036
2020-09-15,7.652629852294922,7.695864887765604,7.566159781353556,7.652629852294922,184464
2020-09-16,7.177042484283447,7.6526300515391394,6.701455782906082,7.6526300515391394,876279
2020-09-17,6.528515338897705,7.285131525590358,6.485280301405222,7.177042633041634,446014
2020-09-18,6.874396324157715,7.047336902524479,6.701455745790951,6.701455745790951,345714
2020-09-21,6.766308784484863,7.22027843047245,6.658221185858478,6.9176322884401875,238711
2020-09-22,6.960867404937744,7.133807997593362,6.70145629948472,6.70145629948472,257793
2020-09-23,7.609395503997803,7.609395503997803,6.917632276361639,7.04733739448683,429861
2020-09-24,7.782336711883545,8.106600380762691,7.652630724804845,7.674248245004894,495602
2020-09-25,7.8471879959106445,8.0417465119389,7.674246996565722,7.868805512593977,395295
2020-09-28,7.6310133934021,7.998512111773554,7.566160831197447,7.912042028834017,267876
2020-09-29,7.674248218536377,7.868806765544193,7.09057301045213,7.868806765544193,238545
2020-09-30,7.760719299316406,7.868806901815715,7.609395789938961,7.717484258316683,188405
2020-10-01,7.782336711883545,7.890425178762196,7.566160644004646,7.868806792683744,293825
2020-10-02,7.868806838989258,7.933660265849452,7.65263076983823,7.912041879643782,286297
2020-10-05,7.782336711883545,7.933660219162295,7.436455522804349,7.933660219162295,238931
2020-10-06,7.652629852294922,7.8688058955266404,7.566159781353556,7.760718306849933,158262
2020-10-07,7.674248218536377,7.760719164916739,7.436455497155979,7.544542231905033,283554
2020-10-08,7.760719299316406,7.912041942815438,7.566160748939238,7.674248351438545,178409
2020-10-09,7.760719299316406,7.9552769838151605,7.739101778816545,7.847189381315853,397395
2020-10-13,7.7174835205078125,7.9552762232727705,7.609395062463591,7.739101038940991,355015
2020-10-14,7.609395503997803,7.825571566751503,7.566160464622739,7.825571566751503,276706
2020-10-15,7.6310133934021,7.782336904424712,7.566160831197447,7.652630914136983,262493
2020-10-16,7.760719299316406,7.782336819816268,7.609395789938961,7.695865871938407,268050
2020-10-19,7.912041187286377,7.933659571600291,7.695865137052223,7.739101039801719,342858
2020-10-20,7.955277919769287,8.063366400863833,7.782337735423641,8.041748877820627,239937
2020-10-21,7.868806838989258,8.041747867485762,7.78233675768021,8.041747867485762,213313
2020-10-22,7.955277919769287,7.998512965855699,7.825572781510052,7.868807827596465,219975
2020-10-23,8.128217697143555,8.171453602337895,7.782336516737505,7.933660020221741,439374
2020-10-26,7.99851131439209,8.711892891039072,7.739101091434405,8.12821729174927,1148519
2020-10-27,7.349984169006348,8.409246063649327,7.004102133207332,8.041747374726024,641346
2020-10-28,7.241896152496338,7.393219218693118,6.917632068126798,7.393219218693118,413889
2020-10-29,7.501307010650635,7.587777954944489,7.1338078785672945,7.241896342465018,168205
2020-10-30,7.285131931304932,7.782336621914882,7.220278505576126,7.782336621914882,206810
2020-11-02,7.522924900054932,7.544541552354973,6.874396324129917,7.30674885239298,262174
2020-11-03,7.8255720138549805,7.8255720138549805,7.566160896905113,7.609395938750352,279990
2020-11-04,7.782336711883545,7.976895259562394,7.652630724804845,7.955276873483942,160330
2020-11-05,7.8255720138549805,8.063365609882228,7.8255720138549805,7.955277139390698,134309
2020-11-06,7.868806838989258,7.998511960952831,7.78233675768021,7.9552769202983065,34398
2020-11-09,7.955277919769287,8.21468992804479,7.782337735423641,7.868807827596465,323498
2020-11-10,8.79836368560791,8.79836368560791,7.998511182002357,8.063364602546676,1007592
2020-11-11,9.079392433166504,9.295568484712295,8.690275367208415,8.863215515742377,787300
2020-11-12,8.625422477722168,9.187479670463768,8.301157980012679,9.079392081812808,448020
2020-11-13,8.538951873779297,9.057774051284678,8.344394206623532,9.057774051284678,137138
2020-11-16,8.733510971069336,8.86321609088652,8.538952425465167,8.647040891191214,252081
2020-11-17,8.711893081665039,8.863215715034796,8.603804620522569,8.84159906186033,215550
2020-11-18,8.81998062133789,8.863215659171031,8.30115843558351,8.647040470005331,277139
2020-11-19,8.776744842529297,8.992920879322716,8.647039739980212,8.841598259682117,97215
2020-11-20,8.647040367126465,8.928068975576664,8.538951907951255,8.647040367126465,93527
2020-11-24,8.49571704864502,8.949686681760669,8.279540991643358,8.64704054830969,288015
2020-11-25,8.301158905029297,8.647040959011385,8.279541384890216,8.495717452159422,356283
2020-11-26,8.452481269836426,8.647040676488146,8.279541114374226,8.279541114374226,151296
2020-11-27,8.474100112915039,8.582187715917762,8.236306520430627,8.582187715917762,228062
2020-11-30,8.25792407989502,8.603805277009958,8.236306559192737,8.603805277009958,230548
2020-12-01,8.322776794433594,8.474100307999484,8.149835759769497,8.257924231138972,340103
2020-12-02,8.474100112915039,8.538952674716674,8.322776602832807,8.34439498931177,249450
2020-12-03,8.474100112915039,8.647041143597816,8.38763003051286,8.538952674716674,234097
2020-12-04,8.084982872009277,8.560570048840505,7.8039542431323525,8.53895252860985,378508
2020-12-09,7.890425205230713,8.344394862711406,7.782336737989478,8.041747847138673,370295
2020-12-10,7.760719299316406,8.171453920570606,7.717484258316683,7.890425288193991,265022
2020-12-11,7.652629852294922,7.890424279140286,7.566159781353556,7.695864887765604,292698
2020-12-14,7.436455249786377,8.214688546051736,7.349984306282423,7.6526304438503345,475515
2020-12-15,7.3716020584106445,7.609395645266523,7.306749498144058,7.436455484555628,411270
2020-12-16,7.782336711883545,7.868806792683744,7.371602096325797,7.371602096325797,388951
2020-12-17,7.868806838989258,8.063365387813025,7.78233675768021,7.78233675768021,235573
2020-12-18,8.063365936279297,8.149836023469998,7.782337287031049,7.912042417817101,332190
2020-12-21,7.8255720138549805,8.041748088959608,7.479690813214635,8.020130568036988,240216
2020-12-22,7.782336711883545,8.041747820162543,7.6093956844047455,7.782336711883545,136086
2020-12-23,7.8255720138549805,7.998512181235937,7.566160896905113,7.782336972009741,53232
2020-12-28,7.739100933074951,7.976894498465374,7.631012476509311,7.890424425915518,203550
2020-12-29,7.760719299316406,7.976895370193437,7.6526308309386835,7.890425288193991,106885
2020-12-30,7.609395503997803,7.782336527376439,7.587777984310271,7.760719007688907,132820
2021-01-04,8.020129203796387,8.128216790023563,7.22027760220215,7.674247196112856,451697
2021-01-05,8.582188606262207,8.582188606262207,8.020131280581532,8.12821889479762,688088
2021-01-06,8.538951873779297,8.647040332521948,8.452480933609507,8.582186910925023,501404
2021-01-07,8.755127906799316,8.863215499434162,8.538951855651288,8.668657832691439,367294
2021-01-08,8.409246444702148,8.884834481945965,8.322776364773306,8.81998105612094,228637
2021-01-11,8.214689254760742,8.409246946203453,8.020130697439585,8.409246946203453,219418
2021-01-12,8.301158905029297,8.387629851464018,8.041747797481932,8.214688824472976,174961
2021-01-13,8.647040367126465,8.647040367126465,8.366010892797924,8.430864314654386,247814
2021-01-14,8.668658256530762,8.81998089361821,8.430864675229252,8.733510815282525,202028
2021-01-15,8.430864334106445,8.647040387077295,8.322775874681849,8.647040387077295,145221
2021-01-18,8.322776794433594,8.560570392392313,8.236306710040765,8.560570392392313,138610
2021-01-19,8.582188606262207,8.582188606262207,8.171454806362563,8.430865946359683,151779
2021-01-20,8.474100112915039,8.647041143597816,8.322776602832807,8.538952674716674,214674
2021-01-21,7.99851131439209,8.647040335299652,7.782336128594019,8.647040335299652,222228
2021-01-22,8.020129203796387,8.149834307268998,7.868805717200057,7.912040751690927,191146
2021-01-25,8.171453475952148,8.36601114986479,8.041747494132022,8.128217571426529,140458
2021-01-26,8.149834632873535,8.301158125515585,7.998511140231486,8.301158125515585,129334
2021-01-27,8.171453475952148,8.387629535066784,8.084982532779275,8.149835090750155,258375
2021-01-28,8.149834632873535,8.3660106798429,8.12821711476443,8.171453016860958,113988
2021-01-29,8.041748046875,8.214689079229343,8.041748046875,8.128218130112957,132610
2021-02-01,8.279540061950684,8.301157578635626,8.041746512538046,8.063364029222988,139878
2021-02-02,8.452481269836426,8.474099655147572,8.25792359494145,8.301158633807,229021
2021-02-03,8.776744842529297,8.841598259682117,8.214687666393374,8.452480354400029,663744
2021-02-04,8.992920875549316,9.079391809757368,8.776744838846604,8.776744838846604,617284
2021-02-05,8.906451225280762,9.230715760019416,8.647040982895282,9.014539692153114,378955
2021-02-08,8.841599464416504,9.252334076877506,8.73351099835279,8.906451158649299,188445
2021-02-09,8.906451225280762,9.057774732550694,8.819981144485602,8.819981144485602,248518
2021-02-10,9.079392433166504,9.10100995173325,8.949686455887695,9.10100995173325,295148
2021-02-11,8.992920875549316,9.079391809757368,8.69027477051683,8.906449941341265,164778
2021-02-12,8.906451225280762,9.057774732550694,8.863216184883182,8.992922171954325,85014
2021-02-17,8.755127906799316,9.014538995001283,8.711892869745377,8.906450536488101,186173
2021-02-18,8.430864334106445,8.798363883920393,8.430864334106445,8.647040387077295,158302
2021-02-19,8.474100112915039,8.690276184798906,8.38763003051286,8.43086507171395,97719
2021-02-22,8.452481269836426,8.474099655147572,8.128217612466429,8.474099655147572,158382
2021-02-23,8.301158905029297,8.517334972298501,7.9985118913253705,8.517334972298501,69642
2021-02-24,8.430864334106445,8.517334408943448,8.214688281135595,8.430864334106445,64858
2021-02-25,8.387630462646484,8.603805679789353,8.34439541921791,8.34439541921791,75396
2021-02-26,8.430864334106445,8.430864334106445,8.041747265583247,8.214688281135595,103030
2021-03-01,8.56057071685791,8.733511758076876,8.474100629187664,8.495718151105224,261891
2021-03-02,8.387630462646484,8.755129197667825,8.34439541921791,8.430865506075058,63344
2021-03-03,8.171453475952148,8.34439449641953,8.106600052102902,8.301158591893909,60606
2021-03-04,8.128217697143555,8.560569822059904,8.084982657827597,8.171453602337895,47109
2021-03-05,8.128217697143555,8.430864704112027,7.998511713317298,7.998511713317298,98372
2021-03-08,8.25792407989502,8.711893746399792,8.25792407989502,8.36601168340643,149135
2021-03-09,8.149834632873535,8.387629063830323,8.041747042328014,8.257923089297377,64743
2021-03-10,8.020129203796387,8.149834307268998,7.912040751690927,7.912040751690927,116004
2021-03-11,8.020129203796387,8.041746721041822,7.847188199954622,7.955275786181797,113847
2021-03-12,7.99851131439209,8.214688231946836,7.868806202913247,7.9120412400728615,84934
2021-03-15,8.084982872009277,8.149835432701243,7.8255717633630075,7.998511925208251,117396
2021-03-16,8.171453475952148,8.34439449641953,8.084982532779275,8.171453475952148,62926
2021-03-17,8.193071365356445,8.36601152775716,8.063365377677503,8.30115896685689,74921
2021-03-18,8.106598854064941,8.430863327754484,7.912040343026865,8.214687300587535,94327
2021-03-19,7.99851131439209,8.12821729174927,7.782336128594019,7.8039536471738264,108177
2021-03-22,7.912041187286377,8.214688177141191,7.868806150415213,8.214688177141191,84382
2021-03-23,7.782336711883545,7.955276873483942,7.782336711883545,7.955276873483942,90558
2021-03-25,7.609395503997803,7.8904249916924805,7.479690385872612,7.8039540470639714,254595
2021-03-26,7.652629852294922,7.7823358245852745,7.566159781353556,7.6093948168242385,76528
2021-03-29,7.587777614593506,7.609395133227718,7.3932190810072616,7.609395133227718,142697
2021-03-30,8.171453475952148,8.171453475952148,7.414836836111742,7.587777856579123,287086
2021-03-31,8.171453475952148,8.387629535066784,7.955276550959146,8.214688514599402,198267
2021-04-05,8.063365936279297,8.560570669382766,7.825572330626399,7.912042417817101,236321
2021-04-06,8.214689254760742,8.36601190366063,7.998512310289727,7.998512310289727,85230
2021-04-07,8.214689254760742,8.474100375896136,8.106600782525234,8.214689254760742,229185
2021-04-08,8.474100112915039,8.474100112915039,8.214688999830082,8.409246685234987,135282
2021-04-09,8.34439468383789,8.474099802692878,8.214688699104515,8.474099802692878,148677
2021-04-12,8.322776794433594,8.452481921022837,8.214689188942558,8.387630223606655,173170
2021-04-13,8.106598854064941,8.301157365103018,7.998510407542348,8.214687300587535,131623
2021-04-14,8.084982872009277,8.27954141996358,8.02013031131731,8.106600392239933,105581
2021-04-15,7.8471879959106445,8.214687511283822,7.782335445860646,7.9985106126939725,194300
2021-04-16,8.128217697143555,8.214688641653852,7.782336516737505,7.998511713317298,257806
2021-04-19,8.538951873779297,8.538951873779297,8.128217289138227,8.128217289138227,483699
2021-04-20,8.582188606262207,8.711894609200021,8.387630900673248,8.538953560575772,480727
2021-04-21,8.603804588317871,8.711893049055757,8.344394360654993,8.647040492140038,186001
2021-04-22,8.647040367126465,8.711892923104585,8.344394240016891,8.603804463929377,110464
2021-04-23,8.56057071685791,8.711894236159315,8.409247197556507,8.64704167040663,107467
2021-04-26,8.474100112915039,8.625423622997271,8.34439498931177,8.625423622997271,84646
2021-04-27,8.387630462646484,8.56057063636078,8.214689423053725,8.430865506075058,108725
2021-04-28,8.603804588317871,8.647040492140038,8.344394360654993,8.387629398598806,194172
2021-04-29,9.01453971862793,9.01453971862793,8.603805101887827,8.603805101887827,478978
2021-04-30,9.360421180725098,9.360421180725098,8.776746384924651,9.03615750148912,629611
2021-05-03,9.83600902557373,9.900861586844954,9.230715856073756,9.3604209786162,1024025
2021-05-04,9.83600902557373,10.07380261611329,9.684685516729134,9.944096627692435,699570
2021-05-05,9.83600902557373,9.944096627692435,9.641450475881653,9.641450475881653,261149
2021-05-06,9.83600902557373,9.857626545997471,9.382039364918352,9.83600902557373,365893
2021-05-07,10.07380199432373,10.246743012917555,9.836008418461605,9.944096013908773,562180
2021-05-10,10.722329139709473,10.787182561894102,9.814389887908119,10.095419363658706,510606
2021-05-11,10.333213806152344,10.722330042635832,10.181890296149732,10.398066367919855,339179
2021-05-12,9.900860786437988,10.39806544774575,9.771154808502844,10.28997785436508,583440
2021-05-13,10.203508377075195,10.333213496726223,9.468509235539134,9.51174427542281,335674
2021-05-14,10.117036819458008,10.484536367996286,9.72791975228552,10.203507759873194,247073
2021-05-17,10.117036819458008,10.311595353044252,9.944095804505976,10.13865433809222,254648
2021-05-18,9.965714454650879,10.246743960560497,9.771155898974387,10.203508918383152,222786
2021-05-19,9.900860786437988,10.117036839077668,9.619832177769908,9.944095823790256,171368
2021-05-20,9.83600902557373,10.03056757526581,9.663067996305394,9.987332534418327,301639
2021-05-21,9.684684753417969,9.944095843935443,9.554979641098404,9.836008250335805,234704
2021-05-26,9.641449928283691,9.72792000506748,9.511743947229645,9.663067447479639,173487
2021-05-27,9.727920532226562,9.857626520309417,9.598215410022117,9.641450450756933,140710
2021-05-28,10.117036819458008,10.13865433809222,9.72791975228552,9.74953813679807,357388
2021-05-31,10.808799743652344,10.85203477984183,10.052184012701392,10.160272469053425,582239
2021-06-01,10.852035522460938,10.91688894706149,10.268359896326235,10.808800483312822,417251
2021-06-02,11.133064270019531,11.219535215182244,10.895271551987635,10.895271551987635,463037
2021-06-03,11.0033597946167,11.219535871348803,10.87365380222606,11.133064921128899,143719
2021-06-04,11.349242210388184,11.414094775625125,10.873654134348543,11.024977652446541,306814
2021-06-07,11.327622413635254,11.651886931239174,11.11144722307045,11.457328393852494,834386
2021-06-08,11.154682159423828,11.651886824943798,10.981741142671297,11.651886824943798,133994
2021-06-09,11.889680862426758,11.976151807117873,11.154682594883374,11.219535153992924,459820
2021-06-10,11.954533576965332,12.105857082733458,11.457328885570853,11.88968101701259,347438
2021-06-11,11.543797492980957,11.932914534818426,11.262768903155354,11.932914534818426,248726
2021-06-14,11.716739654541016,11.868063155960362,11.349240959491704,11.349240959491704,141514
2021-06-15,11.630269050598145,11.78159255643332,11.457328890647535,11.738357516445669,115886
2021-06-16,11.738356590270996,11.889680084166512,11.63026813295182,11.889680084166512,148134
2021-06-17,11.630269050598145,11.976151968134545,11.457328890647535,11.738357516445669,103548
2021-06-18,11.197917938232422,11.868063664855876,10.808800841256634,11.868063664855876,233255
2021-06-22,10.981740951538086,11.197917002246697,10.635858924052975,11.197917002246697,295358
2021-06-23,11.024977684020996,11.024977684020996,10.852036643682064,10.98174264040588,153449
2021-06-24,10.895271301269531,11.024976417211292,10.67909437627653,11.024976417211292,83055
2021-06-25,10.376448631286621,10.592624698555825,9.987332402904773,10.592624698555825,710757
2021-06-28,10.160272598266602,10.527771276429208,9.944095682813309,10.419682818702562,306127
2021-06-29,9.814390182495117,10.160273090812293,9.814390182495117,10.160273090812293,212520
2021-06-30,10.506155014038086,10.808801173272121,9.641450712365492,9.727920796181378,346632
2021-07-01,10.808799743652344,11.133063380951803,10.7871822255576,10.916888200004376,313874
2021-07-02,11.024977684020996,11.068213593514578,10.484537907075111,11.024977684020996,154503
2021-07-05,12.062621116638184,12.062621116638184,11.024975907669186,11.241151956792796,644891
2021-07-06,11.889680862426758,12.192327004149707,11.565417201000624,12.105856925336974,125250
2021-07-07,11.630269050598145,11.889681022280845,11.046594279008051,11.889681022280845,118513
2021-07-08,11.630269050598145,11.803210942305542,11.176299398971008,11.587034010610491,389785
2021-07-12,12.041004180908203,12.149092651411678,11.349241779551067,11.695122980229636,185243
2021-07-13,11.976152420043945,12.105857544901209,11.759975480191653,12.105857544901209,37062
2021-07-14,12.192325592041016,12.451736664312746,11.868061968170924,11.889679485370378,553935
2021-07-15,12.322032928466797,12.538208124449856,11.976151749015525,12.322032928466797,273178
2021-07-16,11.911298751831055,12.365268411444914,11.88968123145691,12.322033370696625,116285
2021-07-19,11.349242210388184,11.781593511179597,11.176300304666073,11.45732981911642,227868
2021-07-20,11.370858192443848,11.868062857025844,11.241152213654551,11.327622288928518,103263
2021-07-21,11.500563621520996,11.846445663882323,11.284387561514759,11.457328582695423,300841
2021-07-22,11.500563621520996,11.759974720352805,11.197917483863613,11.673504642701658,511560
2021-07-23,11.349242210388184,11.67350590245136,11.089830217683483,11.24115373578148,407463
2021-07-26,11.630269050598145,11.630269050598145,11.197917784843229,11.197917784843229,253495
2021-07-27,11.630269050598145,11.78159255643332,11.478946410641361,11.738357516445669,95266
2021-07-28,11.500563621520996,11.976151646237412,11.41409354386985,11.976151646237412,107087
2021-07-29,11.327622413635254,11.651886931239174,11.241152337409332,11.500563431965455,207179
2021-07-30,11.11144733428955,11.500563547079382,10.916888794955451,11.457328508533664,236985
2021-08-02,11.024977684020996,11.08983024944367,10.808801600066948,11.024977684020996,334777
2021-08-03,11.392476081848145,11.392476081848145,10.808800457127452,11.024976518222704,104918
2021-08-04,11.457328796386719,11.522182221713035,11.241152732348569,11.457328796386719,68136
2021-08-05,11.457328796386719,11.587033915282575,11.089829227758349,11.50056383601867,60524
2021-08-06,11.392476081848145,11.565417103900021,11.089829076787767,11.241152579317957,74997
2021-08-09,11.803210258483887,11.803210258483887,11.111447061123727,11.543798301830277,234469
2021-08-10,11.803210258483887,11.824827777225298,11.435710708123224,11.803210258483887,56462
2021-08-11,12.667915344238281,12.667915344238281,11.673505882153696,11.803211878280516,769540
2021-08-12,13.489383697509766,13.705559765482464,12.624679425618975,12.667914466037834,838771
2021-08-13,14.462175369262695,14.656733914319437,13.251589924983225,13.489383509857378,933027
2021-08-17,14.159528732299805,14.786438519609812,14.051440270636395,14.462174866376303,335044
