Date,Open,High,Low,Close,Volume
2018-03-14,0.4540520012378692,0.5320500135421753,0.4261170029640198,0.4806999862194061,1203240
2018-03-15,0.4626179933547973,0.4946030080318451,0.4002540111541748,0.4338369965553283,884277
2018-03-16,0.446940004825592,0.5021039843559265,0.3792789876461029,0.4683260023593902,800340
2018-03-17,0.458186000585556,0.4764130115509033,0.3753139972686767,0.3859669864177704,246643
2018-03-18,0.3856190145015716,0.4119659960269928,0.3021340072154999,0.3755039870738983,551084
2018-03-19,0.374006986618042,0.4237920045852661,0.3564780056476593,0.3893890082836151,266754
2018-03-20,0.3925060033798218,0.4948469996452331,0.3850429952144623,0.4813390076160431,773213
2018-03-21,0.4842419922351837,0.5016559958457947,0.4286580085754394,0.4599109888076782,364712
2018-03-22,0.4610359966754913,0.629306972026825,0.4504539966583252,0.4936040043830871,1344270
2018-03-23,0.4935120046138763,0.6185799837112427,0.4473569989204407,0.4970529973506927,727708
2018-03-24,0.5031399726867676,0.571628987789154,0.4903039932250976,0.5177000164985657,519638
2018-03-25,0.5115000009536743,0.6291229724884033,0.4945310056209564,0.5248259902000427,1075170
2018-03-26,0.5308859944343567,0.5910570025444031,0.4483129978179931,0.4696359932422638,896707
2018-03-27,0.4722130000591278,0.4779370129108429,0.4130919873714447,0.4397900104522705,420696
2018-03-28,0.4399200081825256,0.4486710131168365,0.3902870118618011,0.4046750068664551,387602
2018-03-29,0.3976599872112274,0.4226180016994476,0.3247910141944885,0.3321169912815094,308653
2018-03-30,0.3286249935626983,0.3900020122528076,0.3035649955272674,0.353206992149353,371441
2018-03-31,0.3529430031776428,0.3899619877338409,0.3474270105361938,0.3556289970874786,89341
2018-04-01,0.3557069897651672,0.3644219934940338,0.315185010433197,0.340840995311737,197242
2018-04-02,0.341607004404068,0.3626610040664673,0.3379130065441131,0.3536750078201294,226673
2018-04-03,0.3540630042552948,0.5365719795227051,0.3053190112113952,0.3489510118961334,1166590
2018-04-04,0.349045991897583,0.3737620115280151,0.3215309977531433,0.336569994688034,164899
2018-04-05,0.3363839983940124,0.3387619853019714,0.3150840103626251,0.3319959938526153,57163
2018-04-06,0.3305459916591644,0.3313130140304565,0.304502010345459,0.3112139999866485,58303
2018-04-07,0.3112980127334595,0.3482109904289245,0.3112980127334595,0.3288100063800812,88474
2018-04-08,0.3287270069122314,0.367229014635086,0.3282159864902496,0.3624489903450012,150877
2018-04-09,0.3632969856262207,0.3847579956054687,0.3358660042285919,0.3458569943904876,138358
2018-04-10,0.345440000295639,0.3818280100822449,0.3412320017814636,0.3638069927692413,207411
2018-04-11,0.3645749986171722,0.3921329975128174,0.355906993150711,0.3914389908313751,176467
2018-04-12,0.3896349966526031,0.4541719853878021,0.3623380064964294,0.4524109959602356,378121
2018-04-13,0.4531759917736053,0.4682190120220184,0.4020819962024688,0.4106979966163635,329299
2018-04-14,0.4169389903545379,0.4416660070419311,0.3959879875183105,0.4061119854450226,223740
2018-04-15,0.4058600068092346,0.4541249871253967,0.4058600068092346,0.4147520065307617,300215
2018-04-16,0.4152460098266601,0.4194569885730743,0.3584290146827698,0.376787006855011,420735
2018-04-17,0.3788090050220489,0.3850910067558288,0.3450269997119903,0.3546479940414428,392153
2018-04-18,0.3544319868087768,0.4063920080661773,0.3487119972705841,0.3785189986228943,505324
2018-04-19,0.3787310123443603,0.460453987121582,0.3787310123443603,0.4342710077762604,762687
2018-04-20,0.433815985918045,0.4895600080490112,0.4310289919376373,0.4564130008220672,773085
2018-04-21,0.4591020047664642,0.4858979880809784,0.4052110016345978,0.4278199970722198,463117
